taxon	gene_i	domain_id_i	start_i	end_i	domains_i	length_i	HMM_length_i	is_complete_i	component_i	classification_i	posx_i	posy_i	Index_i	domain_id_j	gene_j	start_j	end_j	domains_j	length_j	HMM_length_j	is_complete_j	component_j	classification_j	posx_j	posy_j	Index_j	taxnid	species	genus	family	order	class	phylum	kingdom	superkingdom
Halorubrum cibi	arc_WP_142985128.1	arc_WP_142985128.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.311145126819611	-0.649338722229004	1	arc_WP_142985128.1_63-143	arc_WP_142985128.1	63	143	Histone,CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.465187221765518	0.979691624641418	2	413815	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum coriense	arc_WP_006111496.1	arc_WP_006111496.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.276351690292358	-0.661140203475952	1	arc_WP_006111496.1_60-143	arc_WP_006111496.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.464157730340958	0.924793779850006	2	64713	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum coriense DSM 10284	arc_ELZ51814.1	arc_ELZ51814.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.267236679792404	-0.646387577056885	1	arc_ELZ51814.1_60-143	arc_ELZ51814.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.435528606176376	0.888872623443604	2	1227466	Halorubrum coriense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum depositum	arc_WP_144800049.1	arc_WP_144800049.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.287979036569595	-0.609116852283478	1	arc_WP_144800049.1_62-143	arc_WP_144800049.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.460605531930923	0.908069610595703	2	2583992	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum distributum	arc_OYR88233.1	arc_OYR88233.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.251949191093445	-0.678920686244965	1	arc_OYR88233.1_60-143	arc_OYR88233.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.459386974573135	0.933144330978394	2	29283	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum distributum JCM 10118	arc_ELZ50925.1	arc_ELZ50925.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.271987348794937	-0.665268242359161	1	arc_ELZ50925.1_60-143	arc_ELZ50925.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.441333323717117	0.877473831176758	2	1227468	Halorubrum distributum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum distributum JCM 9100	arc_ELZ45146.1	arc_ELZ45146.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.283543974161148	-0.669012129306793	1	arc_ELZ45146.1_60-143	arc_ELZ45146.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.42173433303833	0.847583293914795	2	1227467	Halorubrum distributum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_OYR60282.1	arc_OYR60282.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.284773707389832	-0.645294427871704	1	arc_OYR60282.1_62-143	arc_OYR60282.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.452093452215195	0.937498986721039	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_OYR60574.1	arc_OYR60574.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.306512057781219	-0.644982933998108	1	arc_OYR60574.1_62-143	arc_OYR60574.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.45107290148735	0.924341917037964	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_OYR65531.1	arc_OYR65531.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.275084763765335	-0.656258165836334	1	arc_OYR65531.1_62-143	arc_OYR65531.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.451182335615158	0.93183422088623	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_OYR67865.1	arc_OYR67865.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.268023490905762	-0.670888721942902	1	arc_OYR67865.1_62-143	arc_OYR67865.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.458537608385086	0.942390382289886	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_OYR71448.1	arc_OYR71448.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.30628427863121	-0.64589923620224	1	arc_OYR71448.1_62-143	arc_OYR71448.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.472133100032806	0.90177059173584	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_OYR77243.1	arc_OYR77243.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.265682399272919	-0.670328199863434	1	arc_OYR77243.1_62-143	arc_OYR77243.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.456254571676254	0.9413743019104	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_OYR80668.1	arc_OYR80668.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.265553623437881	-0.668038845062256	1	arc_OYR80668.1_62-143	arc_OYR80668.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.458045572042465	0.911288738250732	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense	arc_QAY18624.1	arc_QAY18624.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.266022592782974	-0.663327217102051	1	arc_QAY18624.1_62-143	arc_QAY18624.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.453894883394241	0.934212505817413	2	337243	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum ezzemoulense DSM 17463	arc_OSP09083.1	arc_OSP09083.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.269064158201218	-0.661604344844818	1	arc_OSP09083.1_62-143	arc_OSP09083.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.448507726192474	0.926379323005676	2	1121945	Halorubrum ezzemoulense	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum halodurans	arc_OYR54482.1	arc_OYR54482.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.322583377361298	-0.654749274253845	1	arc_OYR54482.1_63-143	arc_OYR54482.1	63	143	Histone,CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.462869942188263	0.960305571556091	2	1383851	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum halodurans	arc_WP_094534020.1	arc_WP_094534020.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.329375922679901	-0.636180877685547	1	arc_WP_094534020.1_63-143	arc_WP_094534020.1	63	143	Histone,CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.464452534914017	0.975409150123596	2	1383851	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum hochstenium	arc_WP_008582799.1	arc_WP_008582799.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.260759025812149	-0.650977075099945	1	arc_WP_008582799.1_60-143	arc_WP_008582799.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.454473257064819	0.951835930347443	2	1227480	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum hochstenium ATCC 700873	arc_ELZ58014.1	arc_ELZ58014.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.261102169752121	-0.650163471698761	1	arc_ELZ58014.1_60-143	arc_ELZ58014.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.455266773700714	0.944946587085724	2	1227481	Halorubrum hochstenium	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum kocurii	arc_WP_008848693.1	arc_WP_008848693.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.271315187215805	-0.622776687145233	1	arc_WP_008848693.1_61-143	arc_WP_008848693.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.456299990415573	0.905847609043121	2	478441	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum kocurii JCM 14978	arc_EMA63245.1	arc_EMA63245.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.290079712867737	-0.639209806919098	1	arc_EMA63245.1_61-143	arc_EMA63245.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.44596341252327	0.909881830215454	2	1230456	Halorubrum kocurii	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum lacusprofundi	arc_WP_012659359.1	arc_WP_012659359.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.298593997955322	-0.633380889892578	1	arc_WP_012659359.1_61-143	arc_WP_012659359.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.452068895101547	0.921024203300476	2	2247	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum lacusprofundi ATCC 49239	arc_ACM55716.1	arc_ACM55716.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.299241632223129	-0.637181758880615	1	arc_ACM55716.1_61-143	arc_ACM55716.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.44361487030983	0.916717171669006	2	416348	Halorubrum lacusprofundi	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum lipolyticum	arc_WP_008005469.1	arc_WP_008005469.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.297805696725845	-0.630631506443024	1	arc_WP_008005469.1_62-143	arc_WP_008005469.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.451739132404327	0.924019634723663	2	368624	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum lipolyticum DSM 21995	arc_EMA60804.1	arc_EMA60804.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.320555686950684	-0.640641272068024	1	arc_EMA60804.1_62-143	arc_EMA60804.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.450473666191101	0.919963479042053	2	1227482	Halorubrum lipolyticum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum litoreum JCM 13561	arc_EMA60714.1	arc_EMA60714.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.263973265886307	-0.665766954421997	1	arc_EMA60714.1_60-143	arc_EMA60714.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.434730619192123	0.884917676448822	2	1227483	Halorubrum litoreum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum persicum	arc_PHQ40469.1	arc_PHQ40469.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.301940768957138	-0.644706726074219	1	arc_PHQ40469.1_60-143	arc_PHQ40469.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.451499432325363	0.93894237279892	2	1383844	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum persicum	arc_WP_099253854.1	arc_WP_099253854.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.298346132040024	-0.634992480278015	1	arc_WP_099253854.1_60-143	arc_WP_099253854.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.456365495920181	0.952554225921631	2	1383844	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum saccharovorum	arc_KDS92144.1	arc_KDS92144.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.311923772096634	-0.631569027900696	1	arc_KDS92144.1_63-143	arc_KDS92144.1	63	143	Histone,CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.46986123919487	0.961963295936584	2	2248	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum saccharovorum	arc_WP_004048737.1	arc_WP_004048737.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.301025927066803	-0.64254242181778	1	arc_WP_004048737.1_60-143	arc_WP_004048737.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.438888013362885	0.902288734912872	2	2248	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum saccharovorum DSM 1137	arc_ELZ38388.1	arc_ELZ38388.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.303123593330383	-0.640214383602142	1	arc_ELZ38388.1_60-143	arc_ELZ38388.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.457709103822708	0.891997933387756	2	1227484	Halorubrum saccharovorum	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sodomense	arc_SFR32664.1	arc_SFR32664.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.26553350687027	-0.676897048950195	1	arc_SFR32664.1_60-143	arc_SFR32664.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.461018651723862	0.932190775871277	2	35743	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. 48-1-W	arc_RAW45348.1	arc_RAW45348.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.308568805456161	-0.654542744159698	1	arc_RAW45348.1_60-143	arc_RAW45348.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.457925736904144	0.892066419124603	2	2249761	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. 48-1-W	arc_WP_112079025.1	arc_WP_112079025.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.328563064336777	-0.670925557613373	1	arc_WP_112079025.1_60-143	arc_WP_112079025.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.467003524303436	0.898388147354126	2	2249761	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. AJ67	arc_CDK39522.1	arc_CDK39522.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.273992002010345	-0.664642214775085	1	arc_CDK39522.1_60-143	arc_CDK39522.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.453732579946518	0.942750632762909	2	1173487	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. AJ67	arc_WP_048077144.1	arc_WP_048077144.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.255043596029282	-0.665728271007538	1	arc_WP_048077144.1_60-143	arc_WP_048077144.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.451513558626175	0.950993239879608	2	1173487	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. ARQ200	arc_TKX43140.1	arc_TKX43140.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.24658140540123	-0.677154958248138	1	arc_TKX43140.1_60-143	arc_TKX43140.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.466057419776917	0.896265864372253	2	1855872	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. ASP1	arc_TKX62747.1	arc_TKX62747.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.262541830539703	-0.666008532047272	1	arc_TKX62747.1_60-143	arc_TKX62747.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.436091363430023	0.888490378856659	2	2518114	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. ASP121	arc_TKX49635.1	arc_TKX49635.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.264996081590652	-0.667131781578064	1	arc_TKX49635.1_60-143	arc_TKX49635.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.43483778834343	0.890480518341064	2	1855858	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Atlit-26R	arc_RLM76207.1	arc_RLM76207.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.267694473266602	-0.639268279075623	1	arc_RLM76207.1_60-143	arc_RLM76207.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.43525168299675	0.903394520282745	2	2282128	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Atlit-26R	arc_WP_121595209.1	arc_WP_121595209.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.274048566818237	-0.633555054664612	1	arc_WP_121595209.1_60-143	arc_WP_121595209.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.438367694616318	0.905711054801941	2	2282128	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Atlit-28R	arc_RLM50302.1	arc_RLM50302.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.254144370555878	-0.663552761077881	1	arc_RLM50302.1_60-143	arc_RLM50302.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.436471730470657	0.887638032436371	2	2282129	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Atlit-8R	arc_RLM77501.1	arc_RLM77501.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.26092129945755	-0.662111282348633	1	arc_RLM77501.1_60-143	arc_RLM77501.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.437665730714798	0.886462688446045	2	2282126	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Atlit-9R	arc_RLM67341.1	arc_RLM67341.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.262248545885086	-0.662311911582947	1	arc_RLM67341.1_60-143	arc_RLM67341.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.435855388641357	0.903827369213104	2	2282127	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. BOL3-1	arc_QAU13352.1	arc_QAU13352.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.270990610122681	-0.659006834030151	1	arc_QAU13352.1_61-143	arc_QAU13352.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.470329463481903	1	2	2497325	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. BOL3-1	arc_WP_128908829.1	arc_WP_128908829.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.263315975666046	-0.669174015522003	1	arc_WP_128908829.1_61-143	arc_WP_128908829.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.461231559514999	0.966752707958221	2	2497325	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. BV1	arc_WP_049984049.1	arc_WP_049984049.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.314120441675186	-0.655146777629852	1	arc_WP_049984049.1_61-143	arc_WP_049984049.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.454374998807907	0.954180717468262	2	1498500	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. C191	arc_PHQ41918.1	arc_PHQ41918.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.265345931053162	-0.675626754760742	1	arc_PHQ41918.1_62-143	arc_PHQ41918.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.450533956289291	0.915852963924408	2	1383842	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. C3	arc_PHQ44524.1	arc_PHQ44524.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.268436640501022	-0.66424024105072	1	arc_PHQ44524.1_60-143	arc_PHQ44524.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.435894072055817	0.90507572889328	2	1483399	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. CBA1125	arc_WP_156587658.1	arc_WP_156587658.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.284415662288666	-0.629262208938599	1	arc_WP_156587658.1_61-143	arc_WP_156587658.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.448856860399246	0.874227166175842	2	2668072	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. CBA1229	arc_RNH96000.1	arc_RNH96000.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.292772144079208	-0.625356018543243	1	arc_RNH96000.1_62-143	arc_RNH96000.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.449776917695999	0.913322031497955	2	1853699	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. CBA1229	arc_WP_123113670.1	arc_WP_123113670.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.312930911779404	-0.627018988132477	1	arc_WP_123113670.1_62-143	arc_WP_123113670.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.450749099254608	0.919172942638397	2	1853699	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. CGM4_25_10-8A	arc_TKX41092.1	arc_TKX41092.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.266812384128571	-0.668353319168091	1	arc_TKX41092.1_62-143	arc_TKX41092.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.461961805820465	0.924052357673645	2	2518116	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. CGM5_25_10-8B	arc_TKX38797.1	arc_TKX38797.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.267791986465454	-0.670023739337921	1	arc_TKX38797.1_62-143	arc_TKX38797.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.458547294139862	0.959845542907715	2	2518115	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. CSM-61	arc_WP_123623869.1	arc_WP_123623869.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.306940078735352	-0.641451179981232	1	arc_WP_123623869.1_61-143	arc_WP_123623869.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.459343791007996	0.872484564781189	2	2485838	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Ea1	arc_OYR56206.1	arc_OYR56206.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.303912669420242	-0.636067748069763	1	arc_OYR56206.1_62-143	arc_OYR56206.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.452955454587936	0.926837146282196	2	1480718	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Ea8	arc_OYR48794.1	arc_OYR48794.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.298059523105621	-0.627912640571594	1	arc_OYR48794.1_62-143	arc_OYR48794.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.467277467250824	0.91400945186615	2	1383841	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. Eb13	arc_OYR48550.1	arc_OYR48550.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.303101271390915	-0.630752086639404	1	arc_OYR48550.1_62-143	arc_OYR48550.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.460535556077957	0.916770040988922	2	1383843	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
Halorubrum sp. GN11GM_10-3_MGM	arc_TKX69795.1	arc_TKX69795.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.256043314933777	-0.666486442089081	1	arc_TKX69795.1_60-143	arc_TKX69795.1	60	143	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.454118192195892	0.956561267375946	2	2518111	NA	Halorubrum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	NA	Archaea
