gene	node	taxon	family	order	kingdom	core_domain	homology_group	closest_group	closest_group_top10frac	closest_OG_euk	closest_OG_euk_top10frac	closest_node	closest_node_dist	euk_top_frac	arc_top_frac	bac_top_frac	closest_group_filt	closest_OG_euk_filt	architecture	simarq
vir_AGQ20359.1	vir_AGQ20359.1_184-266	Clostera anastomosis granulovirus Henan	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	6.1786418274	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AKS25445.1	vir_AKS25445.1_120-203	Clostera anastomosis granulovirus B	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	5.6414112362	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AKS25445.1	vir_AKS25445.1_8-90	Clostera anastomosis granulovirus B	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	6.6712895526	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AIS92109.1	vir_AIS92109.1_1-80	Erinnyis ello granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	6.5607498467	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AIS92109.1	vir_AIS92109.1_103-186	Erinnyis ello granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	5.7269900865	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ABC61229.1	vir_ABC61229.1_1-80	Choristoneura fumiferana granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	6.0202784519	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ABC61229.1	vir_ABC61229.1_99-182	Choristoneura fumiferana granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	5.151733779	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ACZ63584.1	vir_ACZ63584.1_1-80	Artogeia rapae granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	5.7256819455	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ACZ63584.1	vir_ACZ63584.1_99-182	Artogeia rapae granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	5.031276333	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ALN42045.1	vir_ALN42045.1_1-79	Cnaphalocrocis medinalis granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	6.3749599882	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ALN42045.1	vir_ALN42045.1_105-188	Cnaphalocrocis medinalis granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	5.6317130201	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_APO13985.1	vir_APO13985.1_1-79	Plodia interpunctella granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	6.0289982826	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_APO13985.1	vir_APO13985.1_100-183	Plodia interpunctella granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.6188134998	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AER41537.1	vir_AER41537.1_1-77	Epinotia aporema granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	5.6086117267	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AER41537.1	vir_AER41537.1_99-182	Epinotia aporema granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.4666074772	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_QBQ01655.1	vir_QBQ01655.1_104-185	Hyphantria cunea granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.167275345	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_QBQ01655.1	vir_QBQ01655.1_1-83	Hyphantria cunea granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	5.4987740104	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ABQ52049.1	vir_ABQ52049.1_6-88	Spodoptera litura granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	4.646020612	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ABQ52049.1	vir_ABQ52049.1_108-191	Spodoptera litura granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.0876367225	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AAF05251.1	vir_AAF05251.1_100-182	Xestia c-nigrum granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.8298044662	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAF05251.1	vir_AAF05251.1_1-87	Xestia c-nigrum granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	4.8562289925	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ABY47830.1	vir_ABY47830.1_1-87	Helicoverpa armigera granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	4.8773629633	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ABY47830.1	vir_ABY47830.1_100-182	Helicoverpa armigera granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.8498458027	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AAD45937.1	vir_AAD45937.1_17-104	Trichoplusia ni granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	5.0304574669	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AAD45937.1	vir_AAD45937.1_119-201	Trichoplusia ni granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.8886029806	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ACH69493.1	vir_ACH69493.1_102-184	Pseudalatia unipuncta granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.9086271264	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_ACH69493.1	vir_ACH69493.1_1-87	Pseudalatia unipuncta granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	4.8248446429	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AKR17461.1	vir_AKR17461.1_102-185	Mocis latipes granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.9120151339	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AKR17461.1	vir_AKR17461.1_1-87	Mocis latipes granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	4.9495472055	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AJK91775.1	vir_AJK91775.1_102-186	Spodoptera frugiperda granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.669148649	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AJK91775.1	vir_AJK91775.1_5-94	Spodoptera frugiperda granulovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	4.7884693612	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AQQ80389.1	vir_AQQ80389.1_1-86	Mythimna unipuncta granulovirus B	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445122.1_26-108	4.8838127944	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_AQQ80389.1	vir_AQQ80389.1_92-175	Mythimna unipuncta granulovirus B	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC2/BIRC3/XIAP	0.7	Linana_g21561.t1_337-420	4.9163206468	1	0	0	euk	BIRC2/BIRC3/XIAP	BIR BIR	BIR
vir_CAC19117.1	vir_CAC19117.1_1-77	Diadromus pulchellus ascovirus 4a	Ascoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC5	1	Gthe_EKX43838_1913-2001	3.5461980762	1	0	0	euk	BIRC5	BIR BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_CAC19117.1	vir_CAC19117.1_70-149	Diadromus pulchellus ascovirus 4a	Ascoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC5	0.9	Gonavo_comp37285_c1_seq1_6_ORF7_437_163-253	4.2303364718	1	0	0	euk	BIRC5	BIR BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_CCU56215.1	vir_CCU56215.1_1-80	Mythimna separata entomopoxvirus 'L'	Poxviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	1	BIRC5	1	Gthe_EKX43838_1913-2001	5.1454904312	1	0	0	euk	BIRC5	BIR	BIR
vir_AHH82637.1	vir_AHH82637.1_15-92	Buzura suppressaria nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.8	BIRC2/BIRC3/XIAP	0.7	bac_WP_143445078.1_4-88	3.3423497881	0.8	0	0.2	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AWW14415.1	vir_AWW14415.1_11-92	Hyposidra talaca NPV	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.8	BIRC2/BIRC3/XIAP	0.7	bac_WP_143445078.1_4-88	3.5825526486	0.8	0	0.2	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AIU41275.1	vir_AIU41275.1_5-86	Sucra jujuba nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.8	BIRC2/BIRC3/XIAP	0.7	bac_WP_143445078.1_4-88	3.6686088444	0.8	0	0.2	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QHB21685.1	vir_QHB21685.1_7-93	Euproctis digramma nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.8	BIRC2/BIRC3/XIAP	0.7	bac_WP_143445078.1_4-88	3.1567276773	0.8	0	0.2	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ACO53492.1	vir_ACO53492.1_6-100	Euproctis pseudoconspersa nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.8	BIRC2/BIRC3/XIAP	0.7	bac_WP_143445078.1_4-88	3.6654062512	0.8	0	0.2	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ABY65769.1	vir_ABY65769.1_1-63	Orgyia leucostigma nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.8	BIRC2/BIRC3/XIAP	0.7	bac_WP_143445078.1_4-88	3.1779394105	0.8	0	0.2	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AGR57001.1	vir_AGR57001.1_18-101	Choristoneura occidentalis alphabaculovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	5.5131669036	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ANW12284.1	vir_ANW12284.1_89-179	Malacosoma sp. alphabaculovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.5506852861	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AUF81579.1	vir_AUF81579.1_89-177	Malacosoma neustria nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.6527977462	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AXU41687.1	vir_AXU41687.1_127-213	Spodoptera eridania nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	3.0303442067	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ACI47459.1	vir_ACI47459.1_126-212	Spodoptera litura nucleopolyhedrovirus II	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	3.0291139802	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAF33617.1	vir_AAF33617.1_124-209	Spodoptera exigua multiple nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	3.0010125898	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_CDG72839.1	vir_CDG72839.1_124-209	Spodoptera exigua multiple nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.9390546276	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_CDG72428.1	vir_CDG72428.1_124-209	Spodoptera exigua multiple nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.9590563175	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QEI03539.1	vir_QEI03539.1_127-213	Spodoptera cosmioides nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.8961079589	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ABM45797.1	vir_ABM45797.1_106-191	Spodoptera frugiperda multiple nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.7637954498	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AYN45037.1	vir_AYN45037.1_83-168	Spodoptera exigua multiple nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	3.1091820315	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QAT90370.1	vir_QAT90370.1_83-168	Spodoptera exempta nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	3.159069656	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ACI28802.1	vir_ACI28802.1_108-193	Agrotis ipsilon multiple nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.5041561605	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AIZ48648.1	vir_AIZ48648.1_108-193	Agrotis segetum nucleopolyhedrovirus B	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.398171267	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAM95096.1	vir_AAM95096.1_80-165	Mamestra configurata nucleopolyhedrovirus B	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.6631164909	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AFP95821.1	vir_AFP95821.1_80-165	Mamestra brassicae multiple nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.6822492276	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAM09218.1	vir_AAM09218.1_80-165	Mamestra configurata nucleopolyhedrovirus A	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.8729300964	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QEE79997.1	vir_QEE79997.1_80-165	Mamestra configurata nucleopolyhedrovirus A	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.8536658905	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QGX02355.1	vir_QGX02355.1_80-165	Mamestra configurata nucleopolyhedrovirus A	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.8344577573	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAZ38261.1	vir_AAZ38261.1_83-168	Agrotis segetum nucleopolyhedrovirus A	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.3837671795	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AIE47792.1	vir_AIE47792.1_106-191	Peridroma alphabaculovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.4405001718	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AUV65363.1	vir_AUV65363.1_81-166	Mythimna unipuncta nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.2711641162	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAZ67429.1	vir_AAZ67429.1_85-170	Trichoplusia ni single nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.2410820352	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAY83993.1	vir_AAY83993.1_95-180	Chrysodeixis chalcites nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.1547022107	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AGC36276.1	vir_AGC36276.1_95-180	Chrysodeixis chalcites SNPV TF1-A	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.174403994	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AJD80751.1	vir_AJD80751.1_85-170	Pseudoplusia includens SNPV IE	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.1695574701	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QEI03605.1	vir_QEI03605.1_84-168	Rachiplusia nu nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.3919254887	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QED40583.1	vir_QED40583.1_84-169	Chrysodeixis includens nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.7642086207	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AJP07349.1	vir_AJP07349.1_80-166	Helicoverpa armigera nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.4515878089	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_ALD88504.1	vir_ALD88504.1_80-166	Helicoverpa armigera nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.4889814003	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAK96309.1	vir_AAK96309.1_80-166	Helicoverpa armigera nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.5076428285	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AXR98049.1	vir_AXR98049.1_80-166	Helicoverpa assulta nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.5261649457	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_AAG53805.1	vir_AAG53805.1_80-166	Helicoverpa armigera nucleopolyhedrovirus G4	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.5266224566	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
vir_QBM79034.1	vir_QBM79034.1_80-166	Helicoverpa armigera nucleopolyhedrovirus	Baculoviridae	NA	Nucleocytoviricota	BIR	BIR.HG1	euk	0.9	BIRC2/BIRC3/XIAP	0.8	bac_WP_143445121.1_84-169	2.5079066974	0.9	0	0.1	euk	BIRC2/BIRC3/XIAP	BIR zf-C3HC4_3	BIR,zf-C3HC4_3
