Nvec_NVE1	Nvec_1_1
Nvec_v1g128617	Nvec_1950_32
Nvec_v1g216213	Nvec_1950_33
Nvec_v1g216214	Nvec_1950_34
Nvec_v1g128537	Nvec_1950_35
Nvec_v1g128585	Nvec_1950_36
Nvec_NVE10994	Nvec_1950_37
Nvec_v1g216219	Nvec_1950_38
Nvec_v1g223276	Nvec_1951_1
Nvec_v1g148621	Nvec_1951_2
Nvec_v1g223278	Nvec_1952_1
Nvec_v1g223279	Nvec_1952_2
Nvec_v1g223280	Nvec_1953_1
Nvec_v1g148627	Nvec_1954_1
Nvec_v1g148626	Nvec_1954_2
Nvec_v1g223282	Nvec_1955_1
Nvec_v1g231487	Nvec_1955_2
Nvec_v1g223284	Nvec_1955_3
Nvec_v1g128668	Nvec_1956_1
Nvec_v1g216221	Nvec_1956_2
Nvec_v1g11255	Nvec_1956_3
Nvec_v1g216224	Nvec_1956_4
Nvec_v1g128677	Nvec_1956_5
Nvec_NVE11000	Nvec_1956_6
Nvec_v1g173470	Nvec_1956_7
Nvec_v1g128665	Nvec_1956_8
Nvec_NVE11002	Nvec_1956_9
Nvec_NVE11003	Nvec_1956_10
Nvec_v1g246912	Nvec_1956_11
Nvec_v1g216231	Nvec_1956_12
Nvec_NVE11006	Nvec_1956_13
Nvec_NVE11007	Nvec_1956_14
Nvec_NVE11008	Nvec_1956_15
Nvec_NVE11009	Nvec_1956_16
Nvec_v1g71937	Nvec_1956_17
Nvec_v1g128689	Nvec_1956_18
Nvec_NVE11012	Nvec_1956_19
Nvec_NVE11013	Nvec_1956_20
Nvec_v1g223285	Nvec_1957_1
Nvec_v1g223286	Nvec_1958_1
Nvec_NVE11017	Nvec_1958_2
Nvec_NVE11018	Nvec_1959_1
Nvec_v1g223288	Nvec_1959_2
Nvec_v1g148644	Nvec_1960_1
Nvec_v1g192682	Nvec_1961_1
Nvec_v1g128732	Nvec_1961_2
Nvec_NVE11023	Nvec_1961_3
Nvec_NVE11024	Nvec_1961_4
Nvec_v1g128721	Nvec_1961_5
Nvec_v1g128738	Nvec_1961_6
Nvec_v1g128742	Nvec_1961_7
Nvec_v1g216239	Nvec_1961_8
Nvec_v1g128699	Nvec_1961_9
Nvec_v1g216242	Nvec_1961_10
Nvec_v1g128734	Nvec_1961_11
Nvec_v1g216245	Nvec_1961_12
Nvec_v1g128719	Nvec_1961_13
Nvec_v1g12570	Nvec_1961_14
Nvec_v1g14560	Nvec_1961_15
Nvec_v1g128751	Nvec_1961_16
Nvec_v1g17263	Nvec_1961_17
Nvec_v1g173481	Nvec_1961_18
Nvec_v1g128705	Nvec_1961_19
Nvec_NVE11037	Nvec_1961_20
Nvec_v1g128741	Nvec_1961_21
Nvec_NVE11039	Nvec_1961_22
Nvec_v1g128716	Nvec_1961_23
Nvec_v1g216254	Nvec_1961_24
Nvec_v1g246919	Nvec_1961_25
Nvec_v1g223290	Nvec_1962_1
Nvec_v1g4949	Nvec_1963_1
Nvec_NVE11045	Nvec_1964_1
Nvec_NVE11046	Nvec_1965_1
Nvec_v1g56806	Nvec_1965_2
Nvec_NVE11047	Nvec_1965_3
Nvec_NVE11048	Nvec_1966_1
Nvec_NVE11049	Nvec_1966_2
Nvec_v1g223294	Nvec_1967_1
Nvec_NVE11052	Nvec_1968_1
Nvec_v1g148660	Nvec_1968_2
Nvec_v1g3263	Nvec_1969_1
Nvec_v1g148668	Nvec_1969_2
Nvec_v1g216259	Nvec_1970_1
Nvec_v1g216260	Nvec_1970_2
Nvec_v1g128816	Nvec_1970_3
Nvec_v1g128772	Nvec_1970_4
Nvec_v1g74911	Nvec_1970_5
Nvec_v1g216264	Nvec_1970_6
Nvec_NVE11059	Nvec_1970_7
Nvec_v1g10046	Nvec_1970_8
Nvec_v1g55851	Nvec_1970_9
Nvec_v1g192701	Nvec_1970_10
Nvec_v1g173499	Nvec_1970_11
Nvec_v1g216270	Nvec_1970_12
Nvec_v1g216271	Nvec_1970_13
Nvec_v1g128814	Nvec_1970_14
Nvec_NVE11067	Nvec_1970_15
Nvec_v1g246927	Nvec_1970_16
Nvec_v1g246928	Nvec_1970_17
Nvec_v1g246929	Nvec_1970_18
Nvec_v1g246930	Nvec_1970_19
Nvec_NVE11072	Nvec_1970_20
Nvec_v1g246931	Nvec_1970_21
Nvec_v1g246932	Nvec_1970_22
Nvec_v1g246933	Nvec_1970_23
Nvec_v1g216282	Nvec_1970_24
Nvec_v1g48022	Nvec_1970_25
Nvec_NVE11079	Nvec_1970_26
Nvec_v1g128773	Nvec_1970_27
Nvec_NVE11081	Nvec_1970_28
Nvec_v1g216288	Nvec_1970_29
Nvec_v1g128774	Nvec_1970_30
Nvec_v1g192713	Nvec_1970_31
Nvec_v1g216292	Nvec_1970_32
Nvec_v1g128801	Nvec_1970_33
Nvec_NVE11089	Nvec_1971_1
Nvec_NVE11090	Nvec_1971_2
Nvec_v1g223299	Nvec_1972_1
Nvec_v1g148680	Nvec_1973_1
Nvec_NVE11092	Nvec_1973_2
Nvec_v1g46903	Nvec_1974_1
Nvec_NVE11093	Nvec_1975_1
Nvec_v1g223302	Nvec_1976_1
Nvec_v1g8728	Nvec_1977_1
Nvec_NVE11096	Nvec_1977_2
Nvec_NVE11097	Nvec_1978_1
Nvec_v1g216294	Nvec_1978_2
Nvec_NVE11098	Nvec_1978_3
Nvec_NVE11099	Nvec_1978_4
Nvec_v1g128840	Nvec_1978_5
Nvec_NVE11100	Nvec_1978_6
Nvec_v1g246935	Nvec_1978_7
Nvec_v1g128838	Nvec_1978_8
Nvec_v1g17554	Nvec_1978_9
Nvec_v1g48148	Nvec_1978_10
Nvec_v1g246936	Nvec_1978_11
Nvec_NVE11103	Nvec_1978_12
Nvec_v1g216311	Nvec_1978_13
Nvec_v1g128833	Nvec_1978_14
Nvec_NVE11104	Nvec_1978_15
Nvec_NVE11105	Nvec_1978_16
Nvec_v1g48144	Nvec_1978_17
Nvec_NVE11107	Nvec_1979_1
Nvec_v1g148689	Nvec_1980_1
Nvec_v1g223305	Nvec_1981_1
Nvec_v1g148690	Nvec_1982_1
Nvec_v1g8699	Nvec_1983_1
Nvec_NVE11111	Nvec_1983_2
Nvec_v1g148697	Nvec_1984_1
Nvec_NVE11112	Nvec_1985_1
Nvec_v1g69130	Nvec_1985_2
Nvec_v1g128867	Nvec_1985_3
Nvec_v1g128880	Nvec_1985_4
Nvec_v1g128899	Nvec_1985_5
Nvec_v1g216320	Nvec_1985_6
Nvec_v1g173515	Nvec_1985_7
Nvec_v1g237453	Nvec_1985_8
Nvec_NVE11118	Nvec_1985_9
Nvec_v1g128857	Nvec_1985_10
Nvec_v1g233508	Nvec_1985_11
Nvec_v1g216329	Nvec_1985_12
Nvec_v1g192736	Nvec_1985_13
Nvec_v1g235854	Nvec_1985_14
Nvec_v1g128905	Nvec_1985_15
Nvec_v1g128876	Nvec_1985_16
Nvec_v1g128884	Nvec_1985_17
Nvec_v1g216335	Nvec_1985_18
Nvec_NVE11126	Nvec_1985_19
Nvec_NVE11127	Nvec_1985_20
Nvec_v1g216337	Nvec_1985_21
Nvec_v1g233511	Nvec_1985_22
Nvec_v1g216338	Nvec_1985_23
Nvec_v1g216339	Nvec_1985_24
Nvec_v1g216340	Nvec_1985_25
Nvec_v1g128892	Nvec_1985_26
Nvec_v1g246950	Nvec_1985_27
Nvec_NVE11136	Nvec_1985_28
Nvec_v1g128883	Nvec_1985_29
Nvec_NVE11138	Nvec_1985_30
Nvec_v1g216343	Nvec_1985_31
Nvec_v1g248794	Nvec_1986_1
Nvec_v1g2298	Nvec_1987_1
Nvec_v1g6437	Nvec_1988_1
Nvec_NVE11141	Nvec_1988_2
Nvec_v1g148714	Nvec_1989_1
Nvec_v1g148712	Nvec_1989_2
Nvec_v1g148716	Nvec_1990_1
Nvec_v1g60966	Nvec_1990_2
Nvec_v1g148720	Nvec_1990_3
Nvec_v1g148718	Nvec_1990_4
Nvec_v1g148728	Nvec_1991_1
Nvec_v1g148729	Nvec_1992_1
Nvec_v1g246951	Nvec_1993_1
Nvec_v1g233512	Nvec_1993_2
Nvec_NVE11150	Nvec_1993_3
Nvec_v1g192745	Nvec_1993_4
Nvec_v1g192750	Nvec_1993_5
Nvec_NVE11154	Nvec_1993_6
Nvec_v1g216349	Nvec_1993_7
Nvec_v1g128910	Nvec_1993_8
Nvec_v1g246955	Nvec_1993_9
Nvec_NVE11157	Nvec_1993_10
Nvec_v1g128941	Nvec_1993_11
Nvec_v1g246958	Nvec_1993_12
Nvec_v1g128929	Nvec_1993_13
Nvec_v1g128942	Nvec_1993_14
Nvec_v1g216358	Nvec_1993_15
Nvec_v1g216359	Nvec_1993_16
Nvec_v1g128908	Nvec_1993_17
Nvec_NVE11163	Nvec_1993_18
Nvec_v1g128923	Nvec_1993_19
Nvec_v1g246961	Nvec_1993_20
Nvec_v1g246962	Nvec_1993_21
Nvec_v1g128961	Nvec_1993_22
Nvec_v1g128943	Nvec_1993_23
Nvec_v1g128952	Nvec_1993_24
Nvec_v1g216371	Nvec_1993_25
Nvec_v1g40753	Nvec_1993_26
Nvec_v1g173562	Nvec_1993_27
Nvec_v1g223313	Nvec_1994_1
Nvec_NVE11173	Nvec_1994_2
Nvec_v1g223314	Nvec_1995_1
Nvec_v1g8880	Nvec_1995_2
Nvec_v1g148734	Nvec_1996_1
Nvec_v1g148735	Nvec_1997_1
Nvec_v1g47197	Nvec_1998_1
Nvec_NVE11178	Nvec_1999_1
Nvec_v1g148741	Nvec_2000_1
Nvec_NVE11180	Nvec_2000_2
Nvec_v1g216377	Nvec_2001_1
Nvec_v1g216378	Nvec_2001_2
Nvec_v1g246966	Nvec_2001_3
Nvec_v1g129031	Nvec_2001_4
Nvec_NVE11186	Nvec_2001_5
Nvec_v1g173572	Nvec_2001_6
Nvec_v1g216383	Nvec_2001_7
Nvec_NVE11189	Nvec_2001_8
Nvec_v1g216385	Nvec_2001_9
Nvec_v1g173580	Nvec_2001_10
Nvec_v1g246971	Nvec_2001_11
Nvec_v1g246972	Nvec_2001_12
Nvec_NVE11194	Nvec_2001_13
Nvec_NVE11195	Nvec_2001_14
Nvec_v1g129046	Nvec_2001_15
Nvec_v1g216393	Nvec_2001_16
Nvec_NVE11198	Nvec_2001_17
Nvec_v1g216394	Nvec_2001_18
Nvec_v1g173586	Nvec_2001_19
Nvec_v1g233521	Nvec_2001_20
Nvec_v1g16887	Nvec_2001_21
Nvec_NVE11202	Nvec_2001_22
Nvec_v1g246977	Nvec_2001_23
Nvec_v1g129041	Nvec_2001_24
Nvec_v1g128989	Nvec_2001_25
Nvec_v1g246978	Nvec_2001_26
Nvec_v1g173595	Nvec_2001_27
Nvec_v1g216404	Nvec_2001_28
Nvec_v1g192806	Nvec_2001_29
Nvec_v1g216406	Nvec_2001_30
Nvec_v1g216407	Nvec_2001_31
Nvec_NVE11210	Nvec_2001_32
Nvec_NVE11211	Nvec_2001_33
Nvec_v1g246982	Nvec_2001_34
Nvec_v1g148744	Nvec_2002_1
Nvec_NVE11213	Nvec_2003_1
Nvec_v1g223319	Nvec_2004_1
Nvec_v1g3184	Nvec_2005_1
Nvec_v1g223320	Nvec_2005_2
Nvec_v1g223321	Nvec_2006_1
Nvec_NVE11218	Nvec_2007_1
Nvec_v1g161920	Nvec_2007_2
Nvec_v1g201073	Nvec_2007_3
Nvec_v1g91031	Nvec_2007_4
Nvec_v1g91032	Nvec_2007_5
Nvec_v1g91194	Nvec_2007_6
Nvec_v1g56821	Nvec_2007_7
Nvec_v1g91286	Nvec_2007_8
Nvec_v1g91090	Nvec_2007_9
Nvec_v1g91098	Nvec_2007_10
Nvec_NVE11226	Nvec_2007_11
Nvec_v1g90971	Nvec_2007_12
Nvec_v1g201084	Nvec_2007_13
Nvec_v1g91203	Nvec_2007_14
Nvec_v1g91106	Nvec_2007_15
Nvec_v1g201087	Nvec_2007_16
Nvec_v1g181181	Nvec_2007_17
Nvec_v1g91247	Nvec_2007_18
Nvec_v1g91231	Nvec_2007_19
Nvec_NVE11232	Nvec_2007_20
Nvec_v1g236569	Nvec_2007_21
Nvec_v1g161947	Nvec_2007_22
Nvec_NVE11235	Nvec_2007_23
Nvec_v1g232169	Nvec_2007_24
Nvec_NVE11237	Nvec_2007_25
Nvec_v1g91040	Nvec_2007_26
Nvec_NVE11238	Nvec_2007_27
Nvec_v1g240206	Nvec_2007_28
Nvec_v1g201096	Nvec_2007_29
Nvec_v1g91086	Nvec_2007_30
Nvec_v1g161954	Nvec_2007_31
Nvec_v1g240209	Nvec_2007_32
Nvec_v1g240210	Nvec_2007_33
Nvec_v1g240211	Nvec_2007_34
Nvec_v1g91303	Nvec_2007_35
Nvec_v1g161959	Nvec_2007_36
Nvec_v1g201105	Nvec_2007_37
Nvec_v1g240213	Nvec_2007_38
Nvec_v1g91074	Nvec_2007_39
Nvec_v1g240214	Nvec_2007_40
Nvec_NVE11252	Nvec_2007_41
Nvec_v1g240215	Nvec_2007_42
Nvec_NVE11254	Nvec_2007_43
Nvec_v1g91245	Nvec_2007_44
Nvec_v1g91100	Nvec_2007_45
Nvec_v1g181204	Nvec_2007_46
Nvec_v1g240217	Nvec_2007_47
Nvec_v1g240218	Nvec_2007_48
Nvec_v1g181209	Nvec_2007_49
Nvec_v1g161973	Nvec_2007_50
Nvec_v1g161976	Nvec_2007_51
Nvec_v1g201119	Nvec_2007_52
Nvec_NVE11265	Nvec_2007_53
Nvec_v1g161979	Nvec_2007_54
Nvec_v1g20609	Nvec_2007_55
Nvec_NVE11268	Nvec_2007_56
Nvec_NVE11269	Nvec_2007_57
Nvec_v1g91019	Nvec_2007_58
Nvec_v1g236573	Nvec_2007_59
Nvec_v1g91305	Nvec_2007_60
Nvec_v1g91162	Nvec_2007_61
Nvec_v1g91287	Nvec_2007_62
Nvec_NVE11275	Nvec_2007_63
Nvec_v1g161986	Nvec_2007_64
Nvec_v1g234384	Nvec_2007_65
Nvec_v1g240229	Nvec_2007_66
Nvec_v1g232177	Nvec_2007_67
Nvec_NVE11281	Nvec_2007_68
Nvec_v1g91139	Nvec_2007_69
Nvec_v1g240231	Nvec_2007_70
Nvec_v1g161999	Nvec_2007_71
Nvec_v1g240233	Nvec_2007_72
Nvec_NVE11287	Nvec_2007_73
Nvec_v1g201144	Nvec_2007_74
Nvec_v1g201145	Nvec_2007_75
Nvec_v1g91150	Nvec_2007_76
Nvec_v1g68616	Nvec_2007_77
Nvec_v1g91218	Nvec_2007_78
Nvec_NVE11291	Nvec_2007_79
Nvec_v1g201150	Nvec_2007_80
Nvec_NVE11292	Nvec_2007_81
Nvec_v1g240237	Nvec_2007_82
Nvec_v1g91211	Nvec_2007_83
Nvec_v1g91178	Nvec_2007_84
Nvec_v1g181253	Nvec_2007_85
Nvec_NVE11296	Nvec_2007_86
Nvec_NVE11297	Nvec_2007_87
Nvec_v1g91234	Nvec_2007_88
Nvec_v1g201155	Nvec_2007_89
Nvec_v1g201156	Nvec_2007_90
Nvec_v1g201157	Nvec_2007_91
Nvec_v1g75372	Nvec_2007_92
Nvec_v1g201160	Nvec_2007_93
Nvec_v1g90991	Nvec_2007_94
Nvec_v1g201161	Nvec_2007_95
Nvec_v1g90967	Nvec_2007_96
Nvec_NVE11302	Nvec_2007_97
Nvec_v1g201163	Nvec_2007_98
Nvec_v1g201164	Nvec_2007_99
Nvec_v1g240243	Nvec_2007_100
Nvec_NVE11304	Nvec_2007_101
Nvec_v1g234388	Nvec_2007_102
Nvec_v1g236578	Nvec_2007_103
Nvec_v1g201170	Nvec_2007_104
Nvec_v1g240246	Nvec_2007_105
Nvec_v1g201172	Nvec_2007_106
Nvec_NVE11311	Nvec_2007_107
Nvec_NVE11312	Nvec_2007_108
Nvec_v1g201175	Nvec_2007_109
Nvec_v1g91081	Nvec_2007_110
Nvec_v1g201177	Nvec_2007_111
Nvec_NVE11315	Nvec_2007_112
Nvec_NVE11316	Nvec_2007_113
Nvec_v1g201179	Nvec_2007_114
Nvec_v1g60933	Nvec_2007_115
Nvec_NVE11320	Nvec_2007_116
Nvec_v1g240248	Nvec_2007_117
Nvec_v1g162025	Nvec_2007_118
Nvec_v1g91046	Nvec_2007_119
Nvec_NVE11324	Nvec_2007_120
Nvec_v1g232179	Nvec_2007_121
Nvec_v1g91173	Nvec_2007_122
Nvec_v1g90946	Nvec_2007_123
Nvec_v1g181274	Nvec_2007_124
Nvec_NVE11329	Nvec_2007_125
Nvec_v1g91072	Nvec_2007_126
Nvec_v1g90986	Nvec_2007_127
Nvec_v1g162041	Nvec_2007_128
Nvec_v1g91097	Nvec_2007_129
Nvec_v1g91041	Nvec_2007_130
Nvec_NVE11336	Nvec_2007_131
Nvec_v1g31464	Nvec_2007_132
Nvec_v1g162049	Nvec_2007_133
Nvec_v1g91193	Nvec_2007_134
Nvec_NVE11340	Nvec_2007_135
Nvec_v1g201201	Nvec_2007_136
Nvec_v1g201202	Nvec_2007_137
Nvec_v1g240262	Nvec_2007_138
Nvec_v1g91052	Nvec_2007_139
Nvec_v1g240263	Nvec_2007_140
Nvec_v1g90956	Nvec_2007_141
Nvec_v1g201207	Nvec_2007_142
Nvec_NVE11347	Nvec_2007_143
Nvec_NVE11348	Nvec_2007_144
Nvec_v1g162063	Nvec_2007_145
Nvec_v1g91061	Nvec_2007_146
Nvec_v1g201211	Nvec_2007_147
Nvec_v1g201212	Nvec_2007_148
Nvec_v1g162067	Nvec_2007_149
Nvec_NVE11354	Nvec_2007_150
Nvec_v1g201216	Nvec_2007_151
Nvec_NVE11355	Nvec_2007_152
Nvec_v1g234398	Nvec_2007_153
Nvec_v1g91283	Nvec_2007_154
Nvec_v1g240276	Nvec_2007_155
Nvec_v1g201223	Nvec_2007_156
Nvec_NVE11360	Nvec_2007_157
Nvec_NVE11361	Nvec_2007_158
Nvec_NVE11362	Nvec_2007_159
Nvec_v1g201226	Nvec_2007_160
Nvec_v1g240278	Nvec_2007_161
Nvec_v1g240279	Nvec_2007_162
Nvec_v1g181320	Nvec_2007_163
Nvec_NVE11366	Nvec_2007_164
Nvec_v1g90973	Nvec_2007_165
Nvec_v1g91129	Nvec_2007_166
Nvec_v1g201232	Nvec_2007_167
Nvec_v1g236583	Nvec_2007_168
Nvec_v1g236584	Nvec_2007_169
Nvec_v1g201235	Nvec_2007_170
Nvec_v1g162089	Nvec_2007_171
Nvec_v1g91199	Nvec_2007_172
Nvec_v1g25835	Nvec_2007_173
Nvec_NVE11375	Nvec_2007_174
Nvec_v1g216413	Nvec_2008_1
Nvec_NVE11376	Nvec_2008_2
Nvec_v1g17491	Nvec_2008_3
Nvec_v1g216415	Nvec_2008_4
Nvec_NVE11378	Nvec_2008_5
Nvec_v1g216418	Nvec_2008_6
Nvec_v1g235861	Nvec_2008_7
Nvec_NVE11381	Nvec_2008_8
Nvec_NVE11382	Nvec_2008_9
Nvec_v1g216424	Nvec_2008_10
Nvec_NVE11384	Nvec_2008_11
Nvec_v1g216426	Nvec_2008_12
Nvec_v1g216427	Nvec_2008_13
Nvec_v1g233523	Nvec_2008_14
Nvec_v1g235862	Nvec_2008_15
Nvec_v1g129078	Nvec_2008_16
Nvec_v1g129086	Nvec_2008_17
Nvec_v1g192816	Nvec_2008_18
Nvec_v1g173611	Nvec_2008_19
Nvec_NVE11392	Nvec_2008_20
Nvec_NVE11393	Nvec_2008_21
Nvec_NVE11394	Nvec_2008_22
Nvec_v1g129091	Nvec_2008_23
Nvec_NVE11395	Nvec_2008_24
Nvec_v1g59719	Nvec_2008_25
Nvec_v1g2855	Nvec_2009_1
Nvec_v1g223324	Nvec_2009_2
Nvec_NVE11397	Nvec_2010_1
Nvec_v1g148758	Nvec_2011_1
Nvec_NVE11399	Nvec_2011_2
Nvec_v1g148760	Nvec_2012_1
Nvec_v1g3950	Nvec_2012_2
Nvec_NVE11401	Nvec_2013_1
Nvec_v1g223329	Nvec_2014_1
Nvec_v1g148776	Nvec_2015_1
Nvec_v1g148773	Nvec_2015_2
Nvec_NVE11403	Nvec_2015_3
Nvec_NVE11404	Nvec_2015_4
Nvec_v1g148770	Nvec_2015_5
Nvec_v1g223331	Nvec_2016_1
Nvec_v1g129103	Nvec_2017_1
Nvec_v1g129113	Nvec_2017_2
Nvec_v1g129111	Nvec_2017_3
Nvec_v1g216437	Nvec_2017_4
Nvec_v1g216438	Nvec_2017_5
Nvec_v1g216439	Nvec_2017_6
Nvec_v1g246990	Nvec_2017_7
Nvec_v1g129106	Nvec_2017_8
Nvec_v1g173618	Nvec_2017_9
Nvec_v1g129166	Nvec_2017_10
Nvec_v1g192832	Nvec_2017_11
Nvec_v1g246995	Nvec_2017_12
Nvec_v1g12286	Nvec_2017_13
Nvec_v1g246997	Nvec_2017_14
Nvec_NVE11418	Nvec_2017_15
Nvec_v1g246998	Nvec_2017_16
Nvec_v1g246999	Nvec_2017_17
Nvec_v1g247000	Nvec_2017_18
Nvec_v1g129169	Nvec_2017_19
Nvec_v1g129098	Nvec_2017_20
Nvec_NVE11423	Nvec_2017_21
Nvec_v1g233527	Nvec_2017_22
Nvec_v1g216455	Nvec_2017_23
Nvec_NVE11425	Nvec_2017_24
Nvec_v1g216457	Nvec_2017_25
Nvec_v1g173637	Nvec_2017_26
Nvec_v1g192845	Nvec_2017_27
Nvec_v1g129151	Nvec_2017_28
Nvec_v1g216464	Nvec_2017_29
Nvec_v1g216465	Nvec_2017_30
Nvec_v1g247004	Nvec_2017_31
Nvec_v1g247005	Nvec_2017_32
Nvec_v1g216468	Nvec_2017_33
Nvec_NVE11433	Nvec_2017_34
Nvec_v1g129116	Nvec_2017_35
Nvec_v1g129160	Nvec_2017_36
Nvec_NVE11435	Nvec_2018_1
Nvec_v1g148785	Nvec_2019_1
Nvec_v1g148786	Nvec_2020_1
Nvec_NVE11437	Nvec_2021_1
Nvec_NVE11438	Nvec_2022_1
Nvec_v1g148789	Nvec_2023_1
Nvec_v1g216470	Nvec_2024_1
Nvec_NVE11442	Nvec_2024_2
Nvec_v1g247007	Nvec_2024_3
Nvec_v1g216472	Nvec_2024_4
Nvec_v1g227431	Nvec_2024_5
Nvec_NVE11446	Nvec_2024_6
Nvec_v1g216474	Nvec_2024_7
Nvec_v1g173646	Nvec_2024_8
Nvec_v1g129257	Nvec_2024_9
Nvec_v1g233529	Nvec_2024_10
Nvec_v1g235866	Nvec_2024_11
Nvec_v1g235867	Nvec_2024_12
Nvec_v1g247015	Nvec_2024_13
Nvec_v1g216486	Nvec_2024_14
Nvec_v1g230798	Nvec_2024_15
Nvec_v1g216488	Nvec_2024_16
Nvec_v1g247019	Nvec_2024_17
Nvec_v1g216490	Nvec_2024_18
Nvec_v1g247020	Nvec_2024_19
Nvec_v1g129198	Nvec_2024_20
Nvec_v1g129189	Nvec_2024_21
Nvec_v1g129231	Nvec_2024_22
Nvec_v1g129244	Nvec_2024_23
Nvec_v1g129196	Nvec_2024_24
Nvec_v1g216498	Nvec_2024_25
Nvec_v1g216499	Nvec_2024_26
Nvec_v1g129215	Nvec_2024_27
Nvec_v1g233531	Nvec_2024_28
Nvec_v1g192874	Nvec_2024_29
Nvec_v1g129211	Nvec_2024_30
Nvec_v1g233533	Nvec_2024_31
Nvec_v1g129234	Nvec_2024_32
Nvec_v1g16755	Nvec_2024_33
Nvec_NVE11468	Nvec_2024_34
Nvec_v1g216511	Nvec_2024_35
Nvec_v1g129247	Nvec_2024_36
Nvec_v1g216514	Nvec_2024_37
Nvec_NVE11472	Nvec_2024_38
Nvec_v1g129202	Nvec_2024_39
Nvec_v1g7454	Nvec_2025_1
Nvec_v1g148792	Nvec_2025_2
Nvec_v1g248797	Nvec_2026_1
Nvec_v1g148795	Nvec_2027_1
Nvec_v1g248798	Nvec_2028_1
Nvec_v1g2741	Nvec_2029_1
Nvec_v1g223343	Nvec_2030_1
Nvec_NVE11480	Nvec_2031_1
Nvec_v1g216516	Nvec_2031_2
Nvec_v1g129274	Nvec_2031_3
Nvec_v1g173675	Nvec_2031_4
Nvec_v1g192886	Nvec_2031_5
Nvec_v1g129266	Nvec_2031_6
Nvec_v1g247032	Nvec_2031_7
Nvec_v1g50857	Nvec_2031_8
Nvec_NVE11487	Nvec_2031_9
Nvec_NVE11488	Nvec_2031_10
Nvec_v1g129281	Nvec_2031_11
Nvec_v1g230807	Nvec_2031_12
Nvec_v1g216527	Nvec_2031_13
Nvec_v1g19525	Nvec_2031_14
Nvec_v1g216529	Nvec_2031_15
Nvec_NVE11492	Nvec_2031_16
Nvec_v1g129300	Nvec_2031_17
Nvec_v1g129286	Nvec_2031_18
Nvec_v1g216535	Nvec_2031_19
Nvec_v1g216537	Nvec_2031_20
Nvec_v1g216540	Nvec_2031_21
Nvec_NVE11495	Nvec_2031_22
Nvec_NVE11496	Nvec_2031_23
Nvec_v1g216548	Nvec_2031_24
Nvec_NVE11498	Nvec_2032_1
Nvec_v1g148799	Nvec_2033_1
Nvec_v1g223345	Nvec_2034_1
Nvec_v1g148804	Nvec_2034_2
Nvec_v1g223346	Nvec_2035_1
Nvec_v1g223347	Nvec_2036_1
Nvec_v1g223348	Nvec_2037_1
Nvec_v1g223349	Nvec_2038_1
Nvec_NVE11504	Nvec_2039_1
Nvec_v1g129322	Nvec_2040_1
Nvec_NVE11505	Nvec_2040_2
Nvec_v1g129319	Nvec_2040_3
Nvec_v1g216552	Nvec_2040_4
Nvec_v1g247037	Nvec_2040_5
Nvec_v1g129343	Nvec_2040_6
Nvec_v1g216555	Nvec_2040_7
Nvec_v1g247038	Nvec_2040_8
Nvec_NVE11510	Nvec_2040_9
Nvec_v1g129323	Nvec_2040_10
Nvec_v1g129318	Nvec_2040_11
Nvec_NVE11512	Nvec_2040_12
Nvec_NVE11513	Nvec_2040_13
Nvec_NVE11514	Nvec_2040_14
Nvec_NVE11515	Nvec_2040_15
Nvec_NVE11516	Nvec_2040_16
Nvec_v1g27950	Nvec_2040_17
Nvec_NVE11518	Nvec_2040_18
Nvec_NVE11519	Nvec_2040_19
Nvec_v1g129329	Nvec_2040_20
Nvec_NVE11521	Nvec_2040_21
Nvec_NVE11522	Nvec_2040_22
Nvec_NVE11523	Nvec_2040_23
Nvec_v1g129339	Nvec_2040_24
Nvec_v1g56135	Nvec_2040_25
Nvec_v1g223351	Nvec_2041_1
Nvec_v1g148817	Nvec_2042_1
Nvec_v1g148823	Nvec_2043_1
Nvec_v1g148827	Nvec_2044_1
Nvec_v1g148826	Nvec_2044_2
Nvec_v1g148832	Nvec_2045_1
Nvec_NVE11530	Nvec_2045_2
Nvec_v1g230810	Nvec_2046_1
Nvec_v1g247042	Nvec_2046_2
Nvec_v1g216575	Nvec_2046_3
Nvec_v1g247043	Nvec_2046_4
Nvec_v1g216577	Nvec_2046_5
Nvec_v1g42019	Nvec_2046_6
Nvec_v1g247045	Nvec_2046_7
Nvec_v1g129376	Nvec_2046_8
Nvec_v1g247046	Nvec_2046_9
Nvec_v1g230812	Nvec_2046_10
Nvec_v1g247047	Nvec_2046_11
Nvec_NVE11542	Nvec_2046_12
Nvec_v1g216586	Nvec_2046_13
Nvec_NVE11544	Nvec_2046_14
Nvec_v1g69995	Nvec_2046_15
Nvec_NVE11545	Nvec_2046_16
Nvec_v1g216592	Nvec_2046_17
Nvec_v1g129370	Nvec_2046_18
Nvec_v1g216596	Nvec_2046_19
Nvec_v1g216597	Nvec_2046_20
Nvec_v1g216600	Nvec_2046_21
Nvec_NVE11554	Nvec_2046_22
Nvec_v1g43787	Nvec_2046_23
Nvec_v1g216602	Nvec_2046_24
Nvec_NVE11557	Nvec_2046_25
Nvec_v1g148833	Nvec_2047_1
Nvec_v1g223359	Nvec_2047_2
Nvec_NVE11561	Nvec_2048_1
Nvec_v1g19465	Nvec_2049_1
Nvec_v1g148857	Nvec_2050_1
