Caulen_g1.t1	Caulen_1_1
Caulen_g8151.t1	Caulen_58_7
Caulen_g8152.t1	Caulen_58_8
Caulen_g8153.t1	Caulen_58_9
Caulen_g8154.t1	Caulen_58_10
Caulen_g8155.t1	Caulen_58_11
Caulen_g8156.t1	Caulen_58_12
Caulen_g8157.t1	Caulen_58_13
Caulen_g8158.t1	Caulen_58_14
Caulen_g8159.t1	Caulen_58_15
Caulen_g8160.t1	Caulen_58_16
Caulen_g8161.t1	Caulen_58_17
Caulen_g8162.t1	Caulen_58_18
Caulen_g8163.t1	Caulen_58_19
Caulen_g8164.t1	Caulen_58_20
Caulen_g8165.t1	Caulen_58_21
Caulen_g8166.t1	Caulen_58_22
Caulen_g8167.t1	Caulen_58_23
Caulen_g8168.t1	Caulen_58_24
Caulen_g8169.t1	Caulen_58_25
Caulen_g8170.t1	Caulen_58_26
Caulen_g8171.t1	Caulen_58_27
Caulen_g8172.t1	Caulen_58_28
Caulen_g8173.t1	Caulen_58_29
Caulen_g8174.t1	Caulen_58_30
Caulen_g8175.t1	Caulen_58_31
Caulen_g8176.t1	Caulen_58_32
Caulen_g8177.t1	Caulen_58_33
Caulen_g8178.t1	Caulen_58_34
Caulen_g8179.t1	Caulen_58_35
Caulen_g8180.t1	Caulen_58_36
Caulen_g8181.t1	Caulen_58_37
Caulen_g8182.t1	Caulen_58_38
Caulen_g8183.t1	Caulen_58_39
Caulen_g8184.t1	Caulen_58_40
Caulen_g8185.t1	Caulen_58_41
Caulen_g8186.t2	Caulen_58_42
Caulen_g8187.t1	Caulen_58_43
Caulen_g8188.t1	Caulen_58_44
Caulen_g8189.t1	Caulen_58_45
Caulen_g8190.t1	Caulen_58_46
Caulen_g8191.t1	Caulen_58_47
Caulen_g8192.t1	Caulen_58_48
Caulen_g8193.t1	Caulen_58_49
Caulen_g8194.t1	Caulen_58_50
Caulen_g8195.t1	Caulen_58_51
Caulen_g8196.t1	Caulen_58_52
Caulen_g8197.t1	Caulen_58_53
Caulen_g8198.t1	Caulen_58_54
Caulen_g8199.t1	Caulen_58_55
Caulen_g8200.t1	Caulen_58_56
Caulen_g8201.t1	Caulen_58_57
Caulen_g8202.t1	Caulen_58_58
Caulen_g8203.t1	Caulen_58_59
Caulen_g8204.t1	Caulen_58_60
Caulen_g8205.t1	Caulen_58_61
Caulen_g8206.t1	Caulen_58_62
Caulen_g8207.t1	Caulen_58_63
Caulen_g8208.t1	Caulen_58_64
Caulen_g8209.t1	Caulen_58_65
Caulen_g8210.t1	Caulen_58_66
Caulen_g8211.t1	Caulen_58_67
Caulen_g8212.t1	Caulen_58_68
Caulen_g8213.t1	Caulen_58_69
Caulen_g8214.t1	Caulen_58_70
Caulen_g8215.t1	Caulen_58_71
Caulen_g8216.t1	Caulen_58_72
Caulen_g8217.t1	Caulen_58_73
Caulen_g8218.t1	Caulen_58_74
Caulen_g8219.t1	Caulen_58_75
Caulen_g8220.t1	Caulen_58_76
Caulen_g8221.t1	Caulen_58_77
Caulen_g8222.t1	Caulen_58_78
Caulen_g8223.t1	Caulen_58_79
Caulen_g8224.t1	Caulen_58_80
Caulen_g8225.t1	Caulen_58_81
Caulen_g8226.t2	Caulen_58_82
Caulen_g8227.t1	Caulen_58_83
Caulen_g8228.t1	Caulen_58_84
Caulen_g8229.t1	Caulen_58_85
Caulen_g8230.t1	Caulen_58_86
Caulen_g8231.t1	Caulen_58_87
Caulen_g8232.t1	Caulen_58_88
Caulen_g8233.t1	Caulen_58_89
Caulen_g8234.t1	Caulen_58_90
Caulen_g8235.t1	Caulen_58_91
Caulen_g8236.t1	Caulen_58_92
Caulen_g8237.t1	Caulen_58_93
Caulen_g8238.t1	Caulen_58_94
Caulen_g8239.t1	Caulen_58_95
Caulen_g8240.t1	Caulen_58_96
Caulen_g8241.t1	Caulen_58_97
Caulen_g8242.t1	Caulen_58_98
Caulen_g8243.t1	Caulen_58_99
Caulen_g8244.t1	Caulen_58_100
Caulen_g8245.t1	Caulen_58_101
Caulen_g8246.t1	Caulen_58_102
Caulen_g8247.t1	Caulen_58_103
Caulen_g8248.t1	Caulen_58_104
Caulen_g8249.t1	Caulen_58_105
Caulen_g8250.t1	Caulen_58_106
Caulen_g8251.t1	Caulen_58_107
Caulen_g8252.t1	Caulen_58_108
Caulen_g8253.t1	Caulen_58_109
Caulen_g8254.t1	Caulen_58_110
Caulen_g8255.t1	Caulen_58_111
Caulen_g8256.t1	Caulen_58_112
Caulen_g8257.t1	Caulen_58_113
Caulen_g8258.t1	Caulen_58_114
Caulen_g8259.t1	Caulen_58_115
Caulen_g8260.t1	Caulen_58_116
Caulen_g8261.t1	Caulen_58_117
Caulen_g8262.t1	Caulen_58_118
Caulen_g8263.t1	Caulen_58_119
Caulen_g8264.t1	Caulen_58_120
Caulen_g8265.t1	Caulen_58_121
Caulen_g8266.t1	Caulen_58_122
Caulen_g8267.t1	Caulen_58_123
Caulen_g8268.t1	Caulen_58_124
Caulen_g8269.t1	Caulen_58_125
Caulen_g8270.t1	Caulen_58_126
Caulen_g8271.t1	Caulen_58_127
Caulen_g8272.t1	Caulen_58_128
Caulen_g8273.t1	Caulen_58_129
Caulen_g8274.t1	Caulen_58_130
Caulen_g8275.t1	Caulen_58_131
Caulen_g8276.t1	Caulen_58_132
Caulen_g8277.t1	Caulen_58_133
Caulen_g8278.t1	Caulen_58_134
Caulen_g8279.t1	Caulen_58_135
Caulen_g8280.t1	Caulen_58_136
Caulen_g8281.t1	Caulen_58_137
Caulen_g8282.t1	Caulen_58_138
Caulen_g8283.t1	Caulen_58_139
Caulen_g8284.t1	Caulen_58_140
Caulen_g8285.t1	Caulen_58_141
Caulen_g8286.t1	Caulen_58_142
Caulen_g8287.t1	Caulen_58_143
Caulen_g8288.t1	Caulen_58_144
Caulen_g8289.t1	Caulen_58_145
Caulen_g8290.t1	Caulen_58_146
Caulen_g8291.t1	Caulen_58_147
Caulen_g8292.t1	Caulen_58_148
Caulen_g8293.t1	Caulen_58_149
Caulen_g8294.t1	Caulen_58_150
Caulen_g8295.t1	Caulen_58_151
Caulen_g8297.t1	Caulen_58_152
Caulen_g8296.t1	Caulen_58_153
Caulen_g8298.t1	Caulen_58_154
Caulen_g8299.t1	Caulen_58_155
Caulen_g8300.t1	Caulen_58_156
Caulen_g8301.t1	Caulen_58_157
Caulen_g8302.t1	Caulen_58_158
Caulen_g8303.t2	Caulen_58_159
Caulen_g8304.t1	Caulen_58_160
Caulen_g8305.t1	Caulen_58_161
Caulen_g8306.t1	Caulen_58_162
Caulen_g8307.t1	Caulen_58_163
Caulen_g8308.t1	Caulen_58_164
Caulen_g8309.t1	Caulen_58_165
Caulen_g8310.t1	Caulen_58_166
Caulen_g8311.t1	Caulen_58_167
Caulen_g8312.t1	Caulen_58_168
Caulen_g8313.t1	Caulen_58_169
Caulen_g8314.t1	Caulen_58_170
Caulen_g8315.t1	Caulen_58_171
Caulen_g8316.t1	Caulen_58_172
Caulen_g8317.t1	Caulen_58_173
Caulen_g8318.t1	Caulen_58_174
Caulen_g8319.t1	Caulen_58_175
Caulen_g8320.t1	Caulen_58_176
Caulen_g8321.t1	Caulen_58_177
Caulen_g8322.t1	Caulen_58_178
Caulen_g8323.t1	Caulen_58_179
Caulen_g8325.t1	Caulen_58_180
Caulen_g8324.t1	Caulen_58_181
Caulen_g8326.t1	Caulen_58_182
Caulen_g8327.t1	Caulen_58_183
Caulen_g8328.t1	Caulen_58_184
Caulen_g8329.t1	Caulen_58_185
Caulen_g8330.t1	Caulen_58_186
Caulen_g8331.t1	Caulen_58_187
Caulen_g8332.t1	Caulen_58_188
Caulen_g8333.t1	Caulen_58_189
Caulen_g8334.t2	Caulen_58_190
Caulen_g8335.t1	Caulen_59_1
Caulen_g8336.t1	Caulen_59_2
Caulen_g8337.t1	Caulen_59_3
Caulen_g8338.t1	Caulen_59_4
Caulen_g8339.t1	Caulen_59_5
Caulen_g8340.t1	Caulen_59_6
Caulen_g8341.t1	Caulen_59_7
Caulen_g8342.t1	Caulen_59_8
Caulen_g8343.t1	Caulen_59_9
Caulen_g8344.t1	Caulen_59_10
Caulen_g8345.t1	Caulen_59_11
Caulen_g8346.t1	Caulen_59_12
Caulen_g8347.t1	Caulen_59_13
Caulen_g8348.t1	Caulen_59_14
Caulen_g8349.t1	Caulen_59_15
Caulen_g8350.t1	Caulen_59_16
Caulen_g8351.t1	Caulen_59_17
Caulen_g8352.t1	Caulen_59_18
Caulen_g8353.t1	Caulen_59_19
Caulen_g8354.t1	Caulen_59_20
Caulen_g8355.t1	Caulen_59_21
Caulen_g8356.t1	Caulen_59_22
Caulen_g8357.t1	Caulen_59_23
Caulen_g8358.t1	Caulen_59_24
Caulen_g8359.t1	Caulen_59_25
Caulen_g8360.t1	Caulen_59_26
Caulen_g8361.t1	Caulen_59_27
Caulen_g8362.t1	Caulen_59_28
Caulen_g8363.t1	Caulen_59_29
Caulen_g8364.t1	Caulen_59_30
Caulen_g8365.t1	Caulen_59_31
Caulen_g8366.t1	Caulen_59_32
Caulen_g8367.t1	Caulen_59_33
Caulen_g8368.t1	Caulen_59_34
Caulen_g8369.t1	Caulen_59_35
Caulen_g8370.t1	Caulen_59_36
Caulen_g8371.t1	Caulen_59_37
Caulen_g8372.t1	Caulen_59_38
Caulen_g8373.t1	Caulen_59_39
Caulen_g8374.t1	Caulen_59_40
Caulen_g8375.t1	Caulen_59_41
Caulen_g8376.t1	Caulen_59_42
Caulen_g8377.t1	Caulen_59_43
Caulen_g8378.t1	Caulen_59_44
Caulen_g8379.t1	Caulen_59_45
Caulen_g8380.t1	Caulen_59_46
Caulen_g8381.t1	Caulen_60_1
Caulen_g8382.t1	Caulen_60_2
Caulen_g8383.t1	Caulen_60_3
Caulen_g8384.t1	Caulen_60_4
Caulen_g8385.t1	Caulen_60_5
Caulen_g8386.t1	Caulen_60_6
Caulen_g8387.t1	Caulen_60_7
Caulen_g8388.t1	Caulen_60_8
Caulen_g8389.t1	Caulen_60_9
Caulen_g8390.t1	Caulen_60_10
Caulen_g8391.t1	Caulen_60_11
Caulen_g8392.t1	Caulen_60_12
Caulen_g8393.t1	Caulen_60_13
Caulen_g8394.t1	Caulen_60_14
Caulen_g8395.t1	Caulen_60_15
Caulen_g8396.t1	Caulen_60_16
Caulen_g8397.t1	Caulen_60_17
Caulen_g8398.t1	Caulen_60_18
Caulen_g8399.t1	Caulen_60_19
Caulen_g8400.t1	Caulen_60_20
Caulen_g8401.t1	Caulen_60_21
Caulen_g8402.t1	Caulen_60_22
Caulen_g8403.t1	Caulen_60_23
Caulen_g8404.t1	Caulen_60_24
Caulen_g8405.t1	Caulen_60_25
Caulen_g8406.t1	Caulen_60_26
Caulen_g8407.t1	Caulen_60_27
Caulen_g8408.t1	Caulen_60_28
Caulen_g8409.t1	Caulen_60_29
Caulen_g8410.t1	Caulen_60_30
Caulen_g8411.t1	Caulen_60_31
Caulen_g8412.t1	Caulen_60_32
Caulen_g8413.t1	Caulen_60_33
Caulen_g8414.t1	Caulen_60_34
Caulen_g8415.t1	Caulen_60_35
Caulen_g8416.t1	Caulen_60_36
Caulen_g8417.t1	Caulen_60_37
Caulen_g8418.t1	Caulen_60_38
Caulen_g8419.t1	Caulen_60_39
Caulen_g8420.t1	Caulen_60_40
Caulen_g8421.t1	Caulen_60_41
Caulen_g8422.t1	Caulen_60_42
Caulen_g8423.t1	Caulen_60_43
Caulen_g8424.t1	Caulen_60_44
Caulen_g8425.t1	Caulen_60_45
Caulen_g8426.t1	Caulen_60_46
Caulen_g8427.t1	Caulen_60_47
Caulen_g8428.t1	Caulen_60_48
Caulen_g8429.t1	Caulen_60_49
Caulen_g8430.t1	Caulen_60_50
Caulen_g8431.t1	Caulen_60_51
Caulen_g8432.t1	Caulen_60_52
Caulen_g8433.t1	Caulen_60_53
Caulen_g8434.t1	Caulen_60_54
Caulen_g8435.t1	Caulen_60_55
Caulen_g8436.t1	Caulen_60_56
Caulen_g8437.t1	Caulen_60_57
Caulen_g8438.t1	Caulen_60_58
Caulen_g8439.t1	Caulen_60_59
Caulen_g8440.t1	Caulen_60_60
Caulen_g8441.t2	Caulen_60_61
Caulen_g8442.t1	Caulen_60_62
Caulen_g8443.t1	Caulen_60_63
Caulen_g8444.t1	Caulen_60_64
Caulen_g8445.t1	Caulen_60_65
Caulen_g8446.t1	Caulen_60_66
Caulen_g8447.t1	Caulen_60_67
Caulen_g8448.t1	Caulen_60_68
Caulen_g8449.t1	Caulen_60_69
Caulen_g8450.t1	Caulen_60_70
Caulen_g8451.t2	Caulen_60_71
Caulen_g8452.t1	Caulen_60_72
Caulen_g8453.t1	Caulen_60_73
Caulen_g8454.t1	Caulen_60_74
Caulen_g8455.t1	Caulen_60_75
Caulen_g8456.t1	Caulen_60_76
Caulen_g8457.t1	Caulen_60_77
Caulen_g8458.t2	Caulen_60_78
Caulen_g8459.t1	Caulen_60_79
Caulen_g8460.t1	Caulen_60_80
Caulen_g8461.t1	Caulen_60_81
Caulen_g8462.t1	Caulen_60_82
Caulen_g8463.t1	Caulen_60_83
Caulen_g8464.t1	Caulen_60_84
Caulen_g8465.t1	Caulen_60_85
Caulen_g8466.t1	Caulen_60_86
Caulen_g8467.t1	Caulen_60_87
Caulen_g8468.t1	Caulen_60_88
Caulen_g8469.t1	Caulen_60_89
Caulen_g8470.t1	Caulen_60_90
Caulen_g8471.t1	Caulen_60_91
Caulen_g8472.t1	Caulen_60_92
Caulen_g8473.t1	Caulen_60_93
Caulen_g8474.t1	Caulen_60_94
Caulen_g8475.t1	Caulen_60_95
Caulen_g8476.t1	Caulen_60_96
Caulen_g8477.t1	Caulen_60_97
Caulen_g8478.t1	Caulen_60_98
Caulen_g8479.t1	Caulen_60_99
Caulen_g8480.t1	Caulen_60_100
Caulen_g8481.t1	Caulen_60_101
Caulen_g8482.t1	Caulen_60_102
Caulen_g8483.t1	Caulen_60_103
Caulen_g8484.t1	Caulen_60_104
Caulen_g8485.t1	Caulen_60_105
Caulen_g8486.t1	Caulen_60_106
Caulen_g8487.t1	Caulen_60_107
Caulen_g8488.t1	Caulen_60_108
Caulen_g8489.t1	Caulen_60_109
Caulen_g8490.t1	Caulen_60_110
Caulen_g8491.t1	Caulen_60_111
Caulen_g8492.t1	Caulen_60_112
Caulen_g8493.t1	Caulen_60_113
Caulen_g8494.t1	Caulen_60_114
Caulen_g8495.t1	Caulen_60_115
Caulen_g8496.t1	Caulen_60_116
Caulen_g8497.t1	Caulen_60_117
Caulen_g8498.t1	Caulen_60_118
Caulen_g8499.t1	Caulen_60_119
Caulen_g8500.t1	Caulen_60_120
Caulen_g8501.t1	Caulen_60_121
Caulen_g8502.t1	Caulen_60_122
Caulen_g8503.t1	Caulen_60_123
Caulen_g8504.t1	Caulen_60_124
Caulen_g8505.t1	Caulen_60_125
Caulen_g8506.t1	Caulen_60_126
Caulen_g8507.t1	Caulen_60_127
Caulen_g8508.t1	Caulen_60_128
Caulen_g8509.t1	Caulen_60_129
Caulen_g8510.t1	Caulen_60_130
Caulen_g8511.t1	Caulen_60_131
Caulen_g8512.t1	Caulen_60_132
Caulen_g8513.t1	Caulen_60_133
Caulen_g8514.t1	Caulen_60_134
Caulen_g8515.t1	Caulen_60_135
Caulen_g8516.t1	Caulen_60_136
Caulen_g8517.t1	Caulen_60_137
Caulen_g8518.t1	Caulen_60_138
Caulen_g8519.t1	Caulen_60_139
Caulen_g8520.t1	Caulen_60_140
Caulen_g8521.t1	Caulen_60_141
Caulen_g8522.t1	Caulen_60_142
Caulen_g8523.t1	Caulen_60_143
Caulen_g8524.t1	Caulen_60_144
Caulen_g8525.t1	Caulen_60_145
Caulen_g8526.t1	Caulen_60_146
Caulen_g8527.t1	Caulen_60_147
Caulen_g8528.t1	Caulen_61_1
Caulen_g8529.t1	Caulen_61_2
Caulen_g8530.t1	Caulen_61_3
Caulen_g8531.t1	Caulen_61_4
Caulen_g8532.t1	Caulen_61_5
Caulen_g8533.t1	Caulen_61_6
Caulen_g8534.t1	Caulen_61_7
Caulen_g8535.t1	Caulen_61_8
Caulen_g8536.t1	Caulen_61_9
Caulen_g8537.t1	Caulen_61_10
Caulen_g8538.t1	Caulen_61_11
Caulen_g8539.t1	Caulen_61_12
Caulen_g8540.t1	Caulen_61_13
Caulen_g8541.t1	Caulen_61_14
Caulen_g8542.t1	Caulen_61_15
Caulen_g8543.t1	Caulen_61_16
Caulen_g8544.t1	Caulen_61_17
Caulen_g8545.t1	Caulen_61_18
Caulen_g8546.t1	Caulen_61_19
Caulen_g8547.t1	Caulen_61_20
Caulen_g8548.t1	Caulen_61_21
Caulen_g8549.t1	Caulen_61_22
Caulen_g8550.t1	Caulen_61_23
Caulen_g8551.t1	Caulen_61_24
Caulen_g8552.t1	Caulen_61_25
Caulen_g8553.t1	Caulen_61_26
Caulen_g8554.t1	Caulen_61_27
Caulen_g8555.t1	Caulen_61_28
Caulen_g8556.t1	Caulen_61_29
Caulen_g8557.t1	Caulen_61_30
Caulen_g8558.t1	Caulen_61_31
Caulen_g8559.t1	Caulen_61_32
Caulen_g8560.t1	Caulen_61_33
Caulen_g8561.t1	Caulen_61_34
Caulen_g8562.t1	Caulen_61_35
Caulen_g8563.t1	Caulen_61_36
Caulen_g8564.t1	Caulen_61_37
Caulen_g8565.t1	Caulen_61_38
Caulen_g8566.t1	Caulen_61_39
Caulen_g8567.t1	Caulen_61_40
Caulen_g8568.t1	Caulen_61_41
Caulen_g8569.t1	Caulen_61_42
Caulen_g8570.t1	Caulen_61_43
Caulen_g8571.t1	Caulen_61_44
Caulen_g8572.t1	Caulen_61_45
Caulen_g8573.t1	Caulen_61_46
Caulen_g8574.t1	Caulen_61_47
Caulen_g8575.t1	Caulen_61_48
Caulen_g8576.t1	Caulen_61_49
Caulen_g8577.t1	Caulen_61_50
Caulen_g958.t1	Caulen_62_1
Caulen_g959.t1	Caulen_62_2
Caulen_g960.t1	Caulen_62_3
Caulen_g961.t1	Caulen_62_4
Caulen_g962.t1	Caulen_62_5
Caulen_g963.t1	Caulen_62_6
Caulen_g964.t1	Caulen_62_7
Caulen_g965.t1	Caulen_62_8
Caulen_g966.t1	Caulen_62_9
Caulen_g967.t1	Caulen_62_10
Caulen_g968.t1	Caulen_62_11
Caulen_g969.t1	Caulen_62_12
Caulen_g970.t1	Caulen_62_13
Caulen_g971.t1	Caulen_62_14
Caulen_g972.t1	Caulen_62_15
Caulen_g973.t1	Caulen_62_16
Caulen_g974.t1	Caulen_62_17
Caulen_g975.t1	Caulen_62_18
Caulen_g976.t1	Caulen_62_19
Caulen_g977.t1	Caulen_62_20
Caulen_g978.t1	Caulen_62_21
Caulen_g979.t1	Caulen_62_22
Caulen_g980.t1	Caulen_62_23
Caulen_g981.t1	Caulen_62_24
Caulen_g982.t1	Caulen_62_25
Caulen_g983.t1	Caulen_62_26
Caulen_g984.t1	Caulen_62_27
Caulen_g985.t1	Caulen_62_28
Caulen_g986.t1	Caulen_62_29
Caulen_g987.t1	Caulen_62_30
Caulen_g988.t1	Caulen_62_31
Caulen_g989.t1	Caulen_62_32
Caulen_g990.t1	Caulen_62_33
Caulen_g991.t1	Caulen_62_34
Caulen_g992.t1	Caulen_62_35
Caulen_g993.t1	Caulen_62_36
Caulen_g994.t1	Caulen_62_37
Caulen_g995.t1	Caulen_62_38
Caulen_g996.t1	Caulen_62_39
Caulen_g997.t1	Caulen_62_40
Caulen_g998.t1	Caulen_62_41
Caulen_g999.t1	Caulen_62_42
Caulen_g1000.t1	Caulen_62_43
Caulen_g1001.t1	Caulen_62_44
Caulen_g1002.t1	Caulen_62_45
Caulen_g1003.t1	Caulen_62_46
Caulen_g1004.t1	Caulen_62_47
Caulen_g1005.t1	Caulen_62_48
Caulen_g1006.t1	Caulen_62_49
Caulen_g1007.t1	Caulen_62_50
Caulen_g1008.t1	Caulen_62_51
Caulen_g1009.t1	Caulen_62_52
Caulen_g1010.t1	Caulen_62_53
Caulen_g1011.t1	Caulen_62_54
Caulen_g1012.t1	Caulen_62_55
Caulen_g1013.t1	Caulen_62_56
Caulen_g1014.t1	Caulen_62_57
Caulen_g1015.t1	Caulen_62_58
Caulen_g1016.t1	Caulen_62_59
Caulen_g1017.t1	Caulen_62_60
Caulen_g1018.t1	Caulen_62_61
Caulen_g1019.t1	Caulen_62_62
Caulen_g1020.t2	Caulen_62_63
Caulen_g1021.t1	Caulen_62_64
Caulen_g1022.t1	Caulen_62_65
Caulen_g1023.t1	Caulen_62_66
Caulen_g1024.t1	Caulen_62_67
Caulen_g1025.t1	Caulen_62_68
Caulen_g1026.t1	Caulen_62_69
Caulen_g1027.t1	Caulen_62_70
Caulen_g1028.t1	Caulen_62_71
Caulen_g1029.t1	Caulen_62_72
Caulen_g1030.t1	Caulen_62_73
Caulen_g1031.t1	Caulen_62_74
Caulen_g1032.t1	Caulen_62_75
Caulen_g1033.t1	Caulen_62_76
Caulen_g1034.t1	Caulen_62_77
Caulen_g1035.t1	Caulen_62_78
Caulen_g1036.t1	Caulen_62_79
Caulen_g1037.t1	Caulen_62_80
Caulen_g1038.t1	Caulen_62_81
Caulen_g1039.t1	Caulen_62_82
Caulen_g1040.t1	Caulen_62_83
Caulen_g1041.t1	Caulen_62_84
Caulen_g1042.t1	Caulen_62_85
Caulen_g1043.t2	Caulen_62_86
Caulen_g1044.t1	Caulen_62_87
Caulen_g1045.t1	Caulen_62_88
Caulen_g1046.t1	Caulen_62_89
Caulen_g1047.t1	Caulen_62_90
Caulen_g1048.t1	Caulen_62_91
Caulen_g1049.t1	Caulen_62_92
Caulen_g1050.t1	Caulen_62_93
Caulen_g1051.t1	Caulen_62_94
Caulen_g1052.t1	Caulen_62_95
Caulen_g1053.t1	Caulen_62_96
Caulen_g1054.t1	Caulen_62_97
Caulen_g1055.t1	Caulen_62_98
Caulen_g1056.t1	Caulen_62_99
Caulen_g1057.t1	Caulen_62_100
Caulen_g1058.t1	Caulen_62_101
Caulen_g1059.t1	Caulen_62_102
Caulen_g1060.t1	Caulen_62_103
Caulen_g1061.t1	Caulen_62_104
Caulen_g1062.t1	Caulen_62_105
Caulen_g1063.t1	Caulen_62_106
Caulen_g1064.t1	Caulen_62_107
Caulen_g1065.t1	Caulen_62_108
Caulen_g1066.t1	Caulen_62_109
Caulen_g1067.t1	Caulen_62_110
Caulen_g1068.t1	Caulen_62_111
Caulen_g1069.t1	Caulen_62_112
Caulen_g1070.t1	Caulen_62_113
Caulen_g1071.t1	Caulen_62_114
Caulen_g1072.t1	Caulen_62_115
Caulen_g1073.t1	Caulen_62_116
Caulen_g1074.t1	Caulen_62_117
Caulen_g1075.t1	Caulen_62_118
Caulen_g1076.t1	Caulen_62_119
Caulen_g1077.t1	Caulen_62_120
Caulen_g1078.t1	Caulen_62_121
Caulen_g1079.t1	Caulen_62_122
Caulen_g1080.t1	Caulen_62_123
Caulen_g1081.t2	Caulen_62_124
Caulen_g1082.t1	Caulen_62_125
Caulen_g1083.t1	Caulen_62_126
Caulen_g1084.t1	Caulen_62_127
Caulen_g1085.t1	Caulen_62_128
Caulen_g1086.t1	Caulen_62_129
Caulen_g1087.t1	Caulen_62_130
Caulen_g1088.t1	Caulen_62_131
Caulen_g1089.t1	Caulen_62_132
Caulen_g1090.t1	Caulen_62_133
Caulen_g1091.t1	Caulen_62_134
Caulen_g1092.t1	Caulen_62_135
Caulen_g1093.t1	Caulen_62_136
Caulen_g1094.t2	Caulen_62_137
Caulen_g1095.t1	Caulen_62_138
Caulen_g1096.t1	Caulen_62_139
Caulen_g1097.t2	Caulen_62_140
Caulen_g1098.t1	Caulen_62_141
Caulen_g1099.t1	Caulen_62_142
Caulen_g1100.t1	Caulen_62_143
Caulen_g1101.t1	Caulen_62_144
Caulen_g1102.t1	Caulen_62_145
Caulen_g1103.t1	Caulen_62_146
Caulen_g1104.t1	Caulen_62_147
Caulen_g1105.t1	Caulen_62_148
Caulen_g1106.t1	Caulen_62_149
Caulen_g1107.t1	Caulen_62_150
Caulen_g1108.t1	Caulen_62_151
Caulen_g1109.t1	Caulen_62_152
Caulen_g1110.t1	Caulen_62_153
Caulen_g1111.t1	Caulen_62_154
Caulen_g1112.t1	Caulen_62_155
Caulen_g1113.t1	Caulen_62_156
Caulen_g1114.t1	Caulen_62_157
Caulen_g1115.t1	Caulen_62_158
Caulen_g1116.t1	Caulen_62_159
Caulen_g1117.t1	Caulen_62_160
Caulen_g1118.t1	Caulen_62_161
Caulen_g1119.t1	Caulen_62_162
Caulen_g1120.t1	Caulen_62_163
Caulen_g1121.t1	Caulen_62_164
Caulen_g1122.t1	Caulen_62_165
Caulen_g1123.t1	Caulen_62_166
Caulen_g1124.t1	Caulen_62_167
Caulen_g1125.t1	Caulen_62_168
Caulen_g1126.t1	Caulen_62_169
Caulen_g1127.t1	Caulen_62_170
Caulen_g1128.t1	Caulen_62_171
Caulen_g1129.t1	Caulen_62_172
Caulen_g1130.t1	Caulen_62_173
Caulen_g1131.t1	Caulen_62_174
Caulen_g1132.t1	Caulen_62_175
Caulen_g1133.t1	Caulen_62_176
Caulen_g1134.t1	Caulen_62_177
Caulen_g1135.t1	Caulen_62_178
Caulen_g1136.t1	Caulen_62_179
Caulen_g1137.t1	Caulen_62_180
Caulen_g1138.t1	Caulen_62_181
Caulen_g1139.t1	Caulen_62_182
Caulen_g1140.t1	Caulen_62_183
Caulen_g1141.t1	Caulen_62_184
Caulen_g1142.t1	Caulen_62_185
Caulen_g1143.t1	Caulen_62_186
Caulen_g1144.t1	Caulen_62_187
Caulen_g1145.t1	Caulen_62_188
Caulen_g1146.t1	Caulen_62_189
Caulen_g1147.t1	Caulen_62_190
Caulen_g1148.t1	Caulen_62_191
Caulen_g1149.t1	Caulen_62_192
Caulen_g1150.t1	Caulen_62_193
Caulen_g1151.t1	Caulen_62_194
Caulen_g1152.t1	Caulen_62_195
Caulen_g1153.t1	Caulen_62_196
Caulen_g1154.t1	Caulen_62_197
Caulen_g1155.t1	Caulen_62_198
Caulen_g1156.t1	Caulen_62_199
Caulen_g1157.t1	Caulen_62_200
Caulen_g1158.t1	Caulen_62_201
Caulen_g1159.t1	Caulen_62_202
Caulen_g1160.t1	Caulen_62_203
Caulen_g1161.t1	Caulen_62_204
Caulen_g1162.t1	Caulen_62_205
Caulen_g1163.t1	Caulen_62_206
Caulen_g1164.t1	Caulen_62_207
Caulen_g1165.t1	Caulen_62_208
Caulen_g1166.t1	Caulen_62_209
Caulen_g1167.t1	Caulen_62_210
Caulen_g1168.t1	Caulen_62_211
Caulen_g1169.t1	Caulen_62_212
Caulen_g1170.t1	Caulen_62_213
Caulen_g1171.t1	Caulen_62_214
Caulen_g1172.t1	Caulen_62_215
Caulen_g1173.t1	Caulen_62_216
Caulen_g1174.t1	Caulen_62_217
Caulen_g1175.t1	Caulen_62_218
Caulen_g1176.t1	Caulen_62_219
Caulen_g1177.t1	Caulen_62_220
Caulen_g1178.t1	Caulen_62_221
Caulen_g1179.t1	Caulen_62_222
Caulen_g1180.t1	Caulen_62_223
Caulen_g1181.t1	Caulen_62_224
Caulen_g1182.t1	Caulen_62_225
Caulen_g1183.t1	Caulen_62_226
Caulen_g1184.t1	Caulen_62_227
Caulen_g1185.t1	Caulen_62_228
Caulen_g1186.t1	Caulen_62_229
Caulen_g1187.t1	Caulen_62_230
Caulen_g1188.t1	Caulen_62_231
Caulen_g1189.t1	Caulen_62_232
Caulen_g1190.t1	Caulen_62_233
Caulen_g1191.t1	Caulen_62_234
Caulen_g1192.t1	Caulen_62_235
Caulen_g1193.t1	Caulen_62_236
Caulen_g1194.t1	Caulen_62_237
Caulen_g1195.t1	Caulen_62_238
Caulen_g1196.t1	Caulen_62_239
Caulen_g1197.t1	Caulen_62_240
