Alblai_CCA13858	Alblai_1_1
Alblai_CCA20613	Alblai_98_41
Alblai_CCA20615	Alblai_99_1
Alblai_CCA20616	Alblai_99_2
Alblai_CCA20617	Alblai_99_3
Alblai_CCA20618	Alblai_99_4
Alblai_CCA20619	Alblai_99_5
Alblai_CCA20620	Alblai_99_6
Alblai_CCA20621	Alblai_99_7
Alblai_CCA20622	Alblai_99_8
Alblai_CCA20623	Alblai_99_9
Alblai_CCA20624	Alblai_99_10
Alblai_CCA20625	Alblai_99_11
Alblai_CCA20626	Alblai_99_12
Alblai_CCA20627	Alblai_99_13
Alblai_CCA20628	Alblai_99_14
Alblai_CCA20629	Alblai_99_15
Alblai_CCA20630	Alblai_99_16
Alblai_CCA20631	Alblai_99_17
Alblai_CCA20632	Alblai_99_18
Alblai_CCA20633	Alblai_99_19
Alblai_CCA20634	Alblai_99_20
Alblai_CCA20635	Alblai_99_21
Alblai_CCA20637	Alblai_99_22
Alblai_CCA20636	Alblai_99_23
Alblai_CCA20640	Alblai_99_24
Alblai_CCA20641	Alblai_99_25
Alblai_CCA20642	Alblai_99_26
Alblai_CCA20643	Alblai_99_27
Alblai_CCA20644	Alblai_99_28
Alblai_CCA20645	Alblai_99_29
Alblai_CCA20646	Alblai_99_30
Alblai_CCA20647	Alblai_99_31
Alblai_CCA20648	Alblai_99_32
Alblai_CCA20649	Alblai_99_33
Alblai_CCA20650	Alblai_99_34
Alblai_CCA20651	Alblai_100_1
Alblai_CCA20653	Alblai_100_2
Alblai_CCA20654	Alblai_100_3
Alblai_CCA20655	Alblai_100_4
Alblai_CCA20656	Alblai_100_5
Alblai_CCA20657	Alblai_100_6
Alblai_CCA20658	Alblai_100_7
Alblai_CCA20659	Alblai_100_8
Alblai_CCA20660	Alblai_100_9
Alblai_CCA20661	Alblai_100_10
Alblai_CCA20662	Alblai_100_11
Alblai_CCA20663	Alblai_100_12
Alblai_CCA20664	Alblai_100_13
Alblai_CCA20665	Alblai_100_14
Alblai_CCA20666	Alblai_100_15
Alblai_CCA20667	Alblai_100_16
Alblai_CCA20668	Alblai_100_17
Alblai_CCA20669	Alblai_100_18
Alblai_CCA20670	Alblai_100_19
Alblai_CCA20671	Alblai_100_20
Alblai_CCA20672	Alblai_100_21
Alblai_CCA20673	Alblai_100_22
Alblai_CCA20674	Alblai_100_23
Alblai_CCA20675	Alblai_100_24
Alblai_CCA20676	Alblai_100_25
Alblai_CCA20677	Alblai_100_26
Alblai_CCA20678	Alblai_100_27
Alblai_CCA20679	Alblai_100_28
Alblai_CCA20680	Alblai_100_29
Alblai_CCA20681	Alblai_101_1
Alblai_CCA20682	Alblai_101_2
Alblai_CCA20683	Alblai_101_3
Alblai_CCA20684	Alblai_101_4
Alblai_CCA20685	Alblai_101_5
Alblai_CCA20686	Alblai_101_6
Alblai_CCA20687	Alblai_101_7
Alblai_CCA20688	Alblai_101_8
Alblai_CCA20689	Alblai_101_9
Alblai_CCA20690	Alblai_101_10
Alblai_CCA20691	Alblai_101_11
Alblai_CCA20692	Alblai_101_12
Alblai_CCA20693	Alblai_101_13
Alblai_CCA20694	Alblai_101_14
Alblai_CCA20695	Alblai_101_15
Alblai_CCA20696	Alblai_101_16
Alblai_CCA20697	Alblai_101_17
Alblai_CCA20698	Alblai_101_18
Alblai_CCA20699	Alblai_101_19
Alblai_CCA20700	Alblai_101_20
Alblai_CCA20701	Alblai_101_21
Alblai_CCA20702	Alblai_101_22
Alblai_CCA20703	Alblai_101_23
Alblai_CCA20704	Alblai_101_24
Alblai_CCA20705	Alblai_101_25
Alblai_CCA20706	Alblai_101_26
Alblai_CCA20707	Alblai_101_27
Alblai_CCA20708	Alblai_101_28
Alblai_CCA20709	Alblai_101_29
Alblai_CCA20710	Alblai_101_30
Alblai_CCA20711	Alblai_101_31
Alblai_CCA20712	Alblai_101_32
Alblai_CCA20713	Alblai_101_33
Alblai_CCA20714	Alblai_101_34
Alblai_CCA20715	Alblai_101_35
Alblai_CCA20716	Alblai_101_36
Alblai_CCA20717	Alblai_102_1
Alblai_CCA20718	Alblai_102_2
Alblai_CCA20719	Alblai_102_3
Alblai_CCA20720	Alblai_102_4
Alblai_CCA20721	Alblai_102_5
Alblai_CCA20722	Alblai_102_6
Alblai_CCA20723	Alblai_102_7
Alblai_CCA20724	Alblai_102_8
Alblai_CCA20725	Alblai_102_9
Alblai_CCA20726	Alblai_102_10
Alblai_CCA20727	Alblai_102_11
Alblai_CCA20728	Alblai_102_12
Alblai_CCA20729	Alblai_102_13
Alblai_CCA20730	Alblai_102_14
Alblai_CCA20731	Alblai_102_15
Alblai_CCA20732	Alblai_102_16
Alblai_CCA20733	Alblai_102_17
Alblai_CCA20734	Alblai_102_18
Alblai_CCA20735	Alblai_102_19
Alblai_CCA20736	Alblai_102_20
Alblai_CCA20737	Alblai_102_21
Alblai_CCA20738	Alblai_102_22
Alblai_CCA20739	Alblai_102_23
Alblai_CCA20740	Alblai_102_24
Alblai_CCA20741	Alblai_102_25
Alblai_CCA20742	Alblai_102_26
Alblai_CCA20743	Alblai_102_27
Alblai_CCA20744	Alblai_102_28
Alblai_CCA20745	Alblai_102_29
Alblai_CCA20746	Alblai_102_30
Alblai_CCA20747	Alblai_102_31
Alblai_CCA20748	Alblai_102_32
Alblai_CCA20749	Alblai_102_33
Alblai_CCA20750	Alblai_102_34
Alblai_CCA20751	Alblai_102_35
Alblai_CCA20752	Alblai_102_36
Alblai_CCA20754	Alblai_102_37
Alblai_CCA20756	Alblai_102_38
Alblai_CCA20758	Alblai_102_39
Alblai_CCA20759	Alblai_102_40
Alblai_CCA20762	Alblai_102_41
Alblai_CCA20763	Alblai_102_42
Alblai_CCA20764	Alblai_102_43
Alblai_CCA20765	Alblai_102_44
Alblai_CCA20766	Alblai_102_45
Alblai_CCA20767	Alblai_103_1
Alblai_CCA20769	Alblai_103_2
Alblai_CCA20770	Alblai_103_3
Alblai_CCA20771	Alblai_103_4
Alblai_CCA20772	Alblai_103_5
Alblai_CCA20773	Alblai_103_6
Alblai_CCA20774	Alblai_103_7
Alblai_CCA20775	Alblai_103_8
Alblai_CCA20776	Alblai_103_9
Alblai_CCA20777	Alblai_103_10
Alblai_CCA20778	Alblai_103_11
Alblai_CCA20779	Alblai_103_12
Alblai_CCA20780	Alblai_103_13
Alblai_CCA20781	Alblai_103_14
Alblai_CCA20782	Alblai_103_15
Alblai_CCA20783	Alblai_103_16
Alblai_CCA20784	Alblai_103_17
Alblai_CCA20785	Alblai_103_18
Alblai_CCA20786	Alblai_103_19
Alblai_CCA20787	Alblai_103_20
Alblai_CCA20788	Alblai_103_21
Alblai_CCA20789	Alblai_103_22
Alblai_CCA20790	Alblai_103_23
Alblai_CCA20791	Alblai_103_24
Alblai_CCA20792	Alblai_103_25
Alblai_CCA20793	Alblai_103_26
Alblai_CCA20794	Alblai_103_27
Alblai_CCA20795	Alblai_103_28
Alblai_CCA20796	Alblai_103_29
Alblai_CCA20797	Alblai_103_30
Alblai_CCA20798	Alblai_103_31
Alblai_CCA20799	Alblai_103_32
Alblai_CCA20800	Alblai_103_33
Alblai_CCA20801	Alblai_103_34
Alblai_CCA20802	Alblai_103_35
Alblai_CCA20803	Alblai_103_36
Alblai_CCA20804	Alblai_104_1
Alblai_CCA20805	Alblai_104_2
Alblai_CCA20806	Alblai_104_3
Alblai_CCA20807	Alblai_104_4
Alblai_CCA20808	Alblai_104_5
Alblai_CCA20809	Alblai_104_6
Alblai_CCA20810	Alblai_104_7
Alblai_CCA20811	Alblai_104_8
Alblai_CCA20812	Alblai_104_9
Alblai_CCA20813	Alblai_104_10
Alblai_CCA20814	Alblai_104_11
Alblai_CCA20815	Alblai_104_12
Alblai_CCA20816	Alblai_104_13
Alblai_CCA20817	Alblai_104_14
Alblai_CCA20818	Alblai_104_15
Alblai_CCA20819	Alblai_104_16
Alblai_CCA20820	Alblai_104_17
Alblai_CCA20821	Alblai_104_18
Alblai_CCA20822	Alblai_104_19
Alblai_CCA20823	Alblai_104_20
Alblai_CCA20824	Alblai_104_21
Alblai_CCA20825	Alblai_104_22
Alblai_CCA20826	Alblai_104_23
Alblai_CCA20827	Alblai_104_24
Alblai_CCA20828	Alblai_104_25
Alblai_CCA20829	Alblai_104_26
Alblai_CCA20830	Alblai_104_27
Alblai_CCA20831	Alblai_104_28
Alblai_CCA20832	Alblai_104_29
Alblai_CCA20833	Alblai_104_30
Alblai_CCA20834	Alblai_105_1
Alblai_CCA20836	Alblai_105_2
Alblai_CCA20837	Alblai_105_3
Alblai_CCA20838	Alblai_105_4
Alblai_CCA20839	Alblai_105_5
Alblai_CCA20840	Alblai_105_6
Alblai_CCA20841	Alblai_105_7
Alblai_CCA20842	Alblai_105_8
Alblai_CCA20843	Alblai_105_9
Alblai_CCA20844	Alblai_105_10
Alblai_CCA20845	Alblai_105_11
Alblai_CCA20846	Alblai_105_12
Alblai_CCA20847	Alblai_105_13
Alblai_CCA20848	Alblai_105_14
Alblai_CCA20849	Alblai_105_15
Alblai_CCA20850	Alblai_105_16
Alblai_CCA20851	Alblai_105_17
Alblai_CCA20853	Alblai_105_18
Alblai_CCA20854	Alblai_105_19
Alblai_CCA20855	Alblai_105_20
Alblai_CCA20856	Alblai_105_21
Alblai_CCA20857	Alblai_105_22
Alblai_CCA20858	Alblai_105_23
Alblai_CCA20859	Alblai_105_24
Alblai_CCA20860	Alblai_105_25
Alblai_CCA20861	Alblai_105_26
Alblai_CCA20862	Alblai_105_27
Alblai_CCA20863	Alblai_105_28
Alblai_CCA20864	Alblai_105_29
Alblai_CCA20865	Alblai_105_30
Alblai_CCA20866	Alblai_105_31
Alblai_CCA20867	Alblai_105_32
Alblai_CCA20868	Alblai_105_33
Alblai_CCA20869	Alblai_105_34
Alblai_CCA20870	Alblai_105_35
Alblai_CCA20871	Alblai_105_36
Alblai_CCA20872	Alblai_105_37
Alblai_CCA20873	Alblai_105_38
Alblai_CCA20874	Alblai_105_39
Alblai_CCA20875	Alblai_105_40
Alblai_CCA20876	Alblai_106_1
Alblai_CCA20877	Alblai_106_2
Alblai_CCA20878	Alblai_106_3
Alblai_CCA20879	Alblai_106_4
Alblai_CCA20880	Alblai_106_5
Alblai_CCA20881	Alblai_106_6
Alblai_CCA20882	Alblai_106_7
Alblai_CCA20883	Alblai_106_8
Alblai_CCA20884	Alblai_106_9
Alblai_CCA20885	Alblai_106_10
Alblai_CCA20886	Alblai_106_11
Alblai_CCA20887	Alblai_106_12
Alblai_CCA20888	Alblai_106_13
Alblai_CCA20889	Alblai_106_14
Alblai_CCA20890	Alblai_106_15
Alblai_CCA20891	Alblai_106_16
Alblai_CCA20892	Alblai_106_17
Alblai_CCA20893	Alblai_106_18
Alblai_CCA20894	Alblai_106_19
Alblai_CCA20895	Alblai_106_20
Alblai_CCA20896	Alblai_106_21
Alblai_CCA20897	Alblai_106_22
Alblai_CCA20898	Alblai_106_23
Alblai_CCA20899	Alblai_106_24
Alblai_CCA20900	Alblai_106_25
Alblai_CCA20902	Alblai_106_26
Alblai_CCA20903	Alblai_106_27
Alblai_CCA20904	Alblai_106_28
Alblai_CCA20905	Alblai_106_29
Alblai_CCA20906	Alblai_106_30
Alblai_CCA20907	Alblai_106_31
Alblai_CCA20908	Alblai_106_32
Alblai_CCA20909	Alblai_106_33
Alblai_CCA20910	Alblai_106_34
Alblai_CCA20911	Alblai_106_35
Alblai_CCA20912	Alblai_106_36
Alblai_CCA20913	Alblai_106_37
Alblai_CCA20914	Alblai_106_38
Alblai_CCA20915	Alblai_107_1
Alblai_CCA20916	Alblai_107_2
Alblai_CCA20917	Alblai_107_3
Alblai_CCA20918	Alblai_107_4
Alblai_CCA20919	Alblai_107_5
Alblai_CCA20920	Alblai_107_6
Alblai_CCA20921	Alblai_107_7
Alblai_CCA20922	Alblai_107_8
Alblai_CCA20923	Alblai_107_9
Alblai_CCA20924	Alblai_107_10
Alblai_CCA20925	Alblai_107_11
Alblai_CCA20926	Alblai_107_12
Alblai_CCA20927	Alblai_107_13
Alblai_CCA20928	Alblai_107_14
Alblai_CCA20929	Alblai_107_15
Alblai_CCA20930	Alblai_107_16
Alblai_CCA20931	Alblai_107_17
Alblai_CCA20932	Alblai_107_18
Alblai_CCA20933	Alblai_107_19
Alblai_CCA20934	Alblai_107_20
Alblai_CCA20935	Alblai_107_21
Alblai_CCA20936	Alblai_107_22
Alblai_CCA20937	Alblai_107_23
Alblai_CCA20938	Alblai_107_24
Alblai_CCA20939	Alblai_107_25
Alblai_CCA20940	Alblai_107_26
Alblai_CCA20941	Alblai_107_27
Alblai_CCA20942	Alblai_107_28
Alblai_CCA20943	Alblai_107_29
Alblai_CCA20944	Alblai_107_30
Alblai_CCA20945	Alblai_107_31
Alblai_CCA20946	Alblai_107_32
Alblai_CCA20947	Alblai_107_33
Alblai_CCA20948	Alblai_108_1
Alblai_CCA20949	Alblai_108_2
Alblai_CCA20950	Alblai_108_3
Alblai_CCA20951	Alblai_108_4
Alblai_CCA20953	Alblai_108_5
Alblai_CCA20954	Alblai_108_6
Alblai_CCA20955	Alblai_108_7
Alblai_CCA20956	Alblai_108_8
Alblai_CCA20957	Alblai_108_9
Alblai_CCA20958	Alblai_108_10
Alblai_CCA20959	Alblai_108_11
Alblai_CCA20960	Alblai_108_12
Alblai_CCA20961	Alblai_108_13
Alblai_CCA20962	Alblai_108_14
Alblai_CCA20963	Alblai_108_15
Alblai_CCA20964	Alblai_108_16
Alblai_CCA20965	Alblai_108_17
Alblai_CCA20966	Alblai_108_18
Alblai_CCA20967	Alblai_108_19
Alblai_CCA20968	Alblai_108_20
Alblai_CCA20969	Alblai_108_21
Alblai_CCA20970	Alblai_108_22
Alblai_CCA20971	Alblai_108_23
Alblai_CCA20972	Alblai_108_24
Alblai_CCA20973	Alblai_108_25
Alblai_CCA20974	Alblai_108_26
Alblai_CCA20975	Alblai_108_27
Alblai_CCA20976	Alblai_108_28
Alblai_CCA20977	Alblai_108_29
Alblai_CCA20978	Alblai_108_30
Alblai_CCA20979	Alblai_108_31
Alblai_CCA20980	Alblai_108_32
Alblai_CCA20981	Alblai_108_33
Alblai_CCA20982	Alblai_108_34
Alblai_CCA20983	Alblai_108_35
Alblai_CCA20984	Alblai_108_36
Alblai_CCA20985	Alblai_108_37
Alblai_CCA20986	Alblai_108_38
Alblai_CCA20987	Alblai_108_39
Alblai_CCA20988	Alblai_109_1
Alblai_CCA20989	Alblai_109_2
Alblai_CCA20990	Alblai_109_3
Alblai_CCA20991	Alblai_109_4
Alblai_CCA20992	Alblai_109_5
Alblai_CCA20993	Alblai_109_6
Alblai_CCA20994	Alblai_109_7
Alblai_CCA20995	Alblai_109_8
Alblai_CCA20997	Alblai_109_9
Alblai_CCA20999	Alblai_109_10
Alblai_CCA21000	Alblai_109_11
Alblai_CCA21001	Alblai_109_12
Alblai_CCA21002	Alblai_109_13
Alblai_CCA21003	Alblai_109_14
Alblai_CCA21004	Alblai_109_15
Alblai_CCA21005	Alblai_109_16
Alblai_CCA21006	Alblai_109_17
Alblai_CCA21007	Alblai_109_18
Alblai_CCA21008	Alblai_109_19
Alblai_CCA21009	Alblai_109_20
Alblai_CCA21010	Alblai_109_21
Alblai_CCA21011	Alblai_109_22
Alblai_CCA21012	Alblai_109_23
Alblai_CCA21013	Alblai_109_24
Alblai_CCA21014	Alblai_109_25
Alblai_CCA21015	Alblai_109_26
Alblai_CCA21016	Alblai_109_27
Alblai_CCA21017	Alblai_109_28
Alblai_CCA21018	Alblai_109_29
Alblai_CCA21019	Alblai_109_30
Alblai_CCA21020	Alblai_109_31
Alblai_CCA21021	Alblai_109_32
Alblai_CCA21022	Alblai_109_33
Alblai_CCA21023	Alblai_110_1
Alblai_CCA21026	Alblai_110_2
Alblai_CCA21024	Alblai_110_3
Alblai_CCA21025	Alblai_110_4
Alblai_CCA21027	Alblai_110_5
Alblai_CCA21028	Alblai_110_6
Alblai_CCA21029	Alblai_110_7
Alblai_CCA21030	Alblai_110_8
Alblai_CCA21031	Alblai_110_9
Alblai_CCA21033	Alblai_110_10
Alblai_CCA21034	Alblai_110_11
Alblai_CCA21035	Alblai_110_12
Alblai_CCA21036	Alblai_110_13
Alblai_CCA21037	Alblai_110_14
Alblai_CCA21038	Alblai_110_15
Alblai_CCA21039	Alblai_110_16
Alblai_CCA21040	Alblai_110_17
Alblai_CCA21041	Alblai_110_18
Alblai_CCA21042	Alblai_110_19
Alblai_CCA21043	Alblai_110_20
Alblai_CCA21044	Alblai_110_21
Alblai_CCA21045	Alblai_110_22
Alblai_CCA21046	Alblai_110_23
Alblai_CCA21047	Alblai_110_24
Alblai_CCA21048	Alblai_110_25
Alblai_CCA21049	Alblai_110_26
Alblai_CCA21050	Alblai_110_27
Alblai_CCA21051	Alblai_110_28
Alblai_CCA21052	Alblai_110_29
Alblai_CCA21053	Alblai_110_30
Alblai_CCA21054	Alblai_110_31
Alblai_CCA21055	Alblai_110_32
Alblai_CCA21056	Alblai_110_33
Alblai_CCA21057	Alblai_110_34
Alblai_CCA21058	Alblai_110_35
Alblai_CCA21059	Alblai_110_36
Alblai_CCA21060	Alblai_110_37
Alblai_CCA21061	Alblai_111_1
Alblai_CCA21062	Alblai_111_2
Alblai_CCA21063	Alblai_111_3
Alblai_CCA21064	Alblai_111_4
Alblai_CCA21065	Alblai_111_5
Alblai_CCA21066	Alblai_111_6
Alblai_CCA21067	Alblai_111_7
Alblai_CCA21068	Alblai_111_8
Alblai_CCA21069	Alblai_111_9
Alblai_CCA21070	Alblai_111_10
Alblai_CCA21071	Alblai_111_11
Alblai_CCA21072	Alblai_111_12
Alblai_CCA21073	Alblai_111_13
Alblai_CCA21074	Alblai_111_14
Alblai_CCA21075	Alblai_111_15
Alblai_CCA21076	Alblai_111_16
Alblai_CCA21077	Alblai_111_17
Alblai_CCA21078	Alblai_111_18
Alblai_CCA21079	Alblai_111_19
Alblai_CCA21080	Alblai_111_20
Alblai_CCA21081	Alblai_111_21
Alblai_CCA21083	Alblai_111_22
Alblai_CCA21085	Alblai_111_23
Alblai_CCA21086	Alblai_111_24
Alblai_CCA21087	Alblai_111_25
Alblai_CCA21088	Alblai_111_26
Alblai_CCA21089	Alblai_111_27
Alblai_CCA21090	Alblai_111_28
Alblai_CCA21091	Alblai_111_29
Alblai_CCA21092	Alblai_111_30
Alblai_CCA21093	Alblai_111_31
Alblai_CCA21094	Alblai_111_32
Alblai_CCA21095	Alblai_111_33
Alblai_CCA21096	Alblai_111_34
Alblai_CCA21097	Alblai_111_35
Alblai_CCA21098	Alblai_111_36
Alblai_CCA21099	Alblai_111_37
Alblai_CCA21100	Alblai_111_38
Alblai_CCA21101	Alblai_111_39
Alblai_CCA21102	Alblai_111_40
Alblai_CCA21104	Alblai_111_41
Alblai_CCA21105	Alblai_112_1
Alblai_CCA21106	Alblai_112_2
Alblai_CCA21107	Alblai_112_3
Alblai_CCA21108	Alblai_112_4
Alblai_CCA21109	Alblai_112_5
Alblai_CCA21111	Alblai_112_6
Alblai_CCA21112	Alblai_112_7
Alblai_CCA21116	Alblai_112_8
Alblai_CCA21119	Alblai_112_9
Alblai_CCA21120	Alblai_112_10
Alblai_CCA21121	Alblai_112_11
Alblai_CCA21122	Alblai_112_12
Alblai_CCA21123	Alblai_112_13
Alblai_CCA21124	Alblai_112_14
Alblai_CCA21125	Alblai_112_15
Alblai_CCA21126	Alblai_112_16
Alblai_CCA21127	Alblai_112_17
Alblai_CCA21128	Alblai_112_18
Alblai_CCA21129	Alblai_112_19
Alblai_CCA21130	Alblai_112_20
Alblai_CCA21131	Alblai_112_21
Alblai_CCA21132	Alblai_113_1
Alblai_CCA21133	Alblai_113_2
Alblai_CCA21134	Alblai_113_3
Alblai_CCA21135	Alblai_113_4
Alblai_CCA21136	Alblai_113_5
Alblai_CCA21137	Alblai_113_6
Alblai_CCA21138	Alblai_113_7
Alblai_CCA21139	Alblai_113_8
Alblai_CCA21140	Alblai_113_9
Alblai_CCA21141	Alblai_113_10
Alblai_CCA21142	Alblai_113_11
Alblai_CCA21143	Alblai_113_12
Alblai_CCA21144	Alblai_113_13
Alblai_CCA21145	Alblai_113_14
Alblai_CCA21148	Alblai_113_15
Alblai_CCA21149	Alblai_113_16
Alblai_CCA21153	Alblai_113_17
Alblai_CCA21155	Alblai_113_18
Alblai_CCA21156	Alblai_113_19
Alblai_CCA21157	Alblai_113_20
Alblai_CCA21147	Alblai_113_21
Alblai_CCA21151	Alblai_113_22
Alblai_CCA21154	Alblai_113_23
Alblai_CCA21158	Alblai_113_24
Alblai_CCA21159	Alblai_113_25
Alblai_CCA21160	Alblai_113_26
Alblai_CCA21161	Alblai_113_27
Alblai_CCA21162	Alblai_113_28
Alblai_CCA21163	Alblai_113_29
Alblai_CCA21164	Alblai_113_30
Alblai_CCA21165	Alblai_113_31
Alblai_CCA21166	Alblai_113_32
Alblai_CCA21167	Alblai_114_1
Alblai_CCA21168	Alblai_114_2
Alblai_CCA21169	Alblai_114_3
Alblai_CCA21170	Alblai_114_4
Alblai_CCA21171	Alblai_114_5
Alblai_CCA21172	Alblai_114_6
Alblai_CCA21173	Alblai_114_7
Alblai_CCA21174	Alblai_114_8
Alblai_CCA21175	Alblai_114_9
Alblai_CCA21176	Alblai_114_10
Alblai_CCA21177	Alblai_114_11
Alblai_CCA21178	Alblai_114_12
Alblai_CCA21179	Alblai_114_13
Alblai_CCA21180	Alblai_114_14
Alblai_CCA21181	Alblai_114_15
Alblai_CCA21182	Alblai_114_16
Alblai_CCA21183	Alblai_114_17
Alblai_CCA21184	Alblai_114_18
Alblai_CCA21185	Alblai_114_19
Alblai_CCA21186	Alblai_114_20
Alblai_CCA21187	Alblai_114_21
Alblai_CCA21188	Alblai_114_22
Alblai_CCA21189	Alblai_114_23
Alblai_CCA21190	Alblai_114_24
Alblai_CCA21191	Alblai_114_25
Alblai_CCA21192	Alblai_114_26
Alblai_CCA21193	Alblai_114_27
Alblai_CCA21194	Alblai_114_28
Alblai_CCA21195	Alblai_114_29
Alblai_CCA21196	Alblai_114_30
Alblai_CCA21197	Alblai_114_31
Alblai_CCA21198	Alblai_114_32
Alblai_CCA21199	Alblai_114_33
Alblai_CCA21200	Alblai_114_34
Alblai_CCA21203	Alblai_115_1
Alblai_CCA21204	Alblai_115_2
Alblai_CCA21205	Alblai_115_3
Alblai_CCA21206	Alblai_115_4
Alblai_CCA21207	Alblai_115_5
Alblai_CCA21208	Alblai_115_6
Alblai_CCA21209	Alblai_115_7
Alblai_CCA21210	Alblai_115_8
Alblai_CCA21211	Alblai_115_9
Alblai_CCA21212	Alblai_115_10
Alblai_CCA21213	Alblai_115_11
Alblai_CCA21214	Alblai_115_12
Alblai_CCA21215	Alblai_115_13
Alblai_CCA21216	Alblai_115_14
Alblai_CCA21217	Alblai_115_15
Alblai_CCA21218	Alblai_115_16
Alblai_CCA21219	Alblai_115_17
Alblai_CCA21220	Alblai_115_18
Alblai_CCA21221	Alblai_115_19
Alblai_CCA21222	Alblai_115_20
Alblai_CCA21223	Alblai_115_21
Alblai_CCA21224	Alblai_115_22
Alblai_CCA21225	Alblai_115_23
Alblai_CCA21226	Alblai_115_24
Alblai_CCA21227	Alblai_115_25
Alblai_CCA21228	Alblai_115_26
Alblai_CCA21229	Alblai_115_27
Alblai_CCA21230	Alblai_115_28
Alblai_CCA21231	Alblai_115_29
Alblai_CCA21232	Alblai_115_30
Alblai_CCA21233	Alblai_115_31
Alblai_CCA21234	Alblai_115_32
Alblai_CCA21235	Alblai_115_33
Alblai_CCA21236	Alblai_115_34
Alblai_CCA21237	Alblai_116_1
Alblai_CCA21238	Alblai_116_2
Alblai_CCA21239	Alblai_116_3
Alblai_CCA21240	Alblai_116_4
Alblai_CCA21241	Alblai_116_5
Alblai_CCA21242	Alblai_116_6
Alblai_CCA21243	Alblai_116_7
Alblai_CCA21244	Alblai_116_8
Alblai_CCA21245	Alblai_116_9
Alblai_CCA21246	Alblai_116_10
Alblai_CCA21247	Alblai_116_11
Alblai_CCA21248	Alblai_116_12
Alblai_CCA21249	Alblai_116_13
Alblai_CCA21250	Alblai_116_14
Alblai_CCA21251	Alblai_116_15
Alblai_CCA21252	Alblai_116_16
Alblai_CCA21253	Alblai_116_17
Alblai_CCA21254	Alblai_116_18
Alblai_CCA21255	Alblai_116_19
Alblai_CCA21256	Alblai_116_20
Alblai_CCA21257	Alblai_116_21
Alblai_CCA21258	Alblai_116_22
Alblai_CCA21259	Alblai_116_23
Alblai_CCA21260	Alblai_116_24
Alblai_CCA21261	Alblai_116_25
Alblai_CCA21262	Alblai_116_26
Alblai_CCA21263	Alblai_116_27
Alblai_CCA21264	Alblai_116_28
Alblai_CCA21265	Alblai_116_29
Alblai_CCA21266	Alblai_116_30
Alblai_CCA21267	Alblai_116_31
Alblai_CCA21268	Alblai_117_1
Alblai_CCA21269	Alblai_117_2
Alblai_CCA21270	Alblai_117_3
Alblai_CCA21271	Alblai_117_4
Alblai_CCA21272	Alblai_117_5
Alblai_CCA21273	Alblai_117_6
Alblai_CCA21274	Alblai_117_7
Alblai_CCA21275	Alblai_117_8
Alblai_CCA21276	Alblai_117_9
Alblai_CCA21277	Alblai_117_10
Alblai_CCA21278	Alblai_117_11
Alblai_CCA21279	Alblai_117_12
Alblai_CCA21280	Alblai_117_13
Alblai_CCA21281	Alblai_117_14
Alblai_CCA21282	Alblai_117_15
Alblai_CCA21283	Alblai_117_16
Alblai_CCA21284	Alblai_117_17
Alblai_CCA21285	Alblai_117_18
Alblai_CCA21286	Alblai_118_1
Alblai_CCA21287	Alblai_118_2
Alblai_CCA21288	Alblai_118_3
Alblai_CCA21289	Alblai_118_4
Alblai_CCA21290	Alblai_118_5
Alblai_CCA21291	Alblai_118_6
Alblai_CCA21292	Alblai_118_7
Alblai_CCA21293	Alblai_118_8
Alblai_CCA21294	Alblai_118_9
Alblai_CCA21295	Alblai_118_10
Alblai_CCA21296	Alblai_118_11
Alblai_CCA21297	Alblai_118_12
Alblai_CCA21298	Alblai_118_13
Alblai_CCA21299	Alblai_118_14
Alblai_CCA21300	Alblai_118_15
Alblai_CCA21301	Alblai_118_16
Alblai_CCA21302	Alblai_118_17
Alblai_CCA21303	Alblai_118_18
Alblai_CCA21304	Alblai_118_19
Alblai_CCA21305	Alblai_118_20
Alblai_CCA21306	Alblai_118_21
Alblai_CCA21307	Alblai_118_22
Alblai_CCA21309	Alblai_118_23
Alblai_CCA21310	Alblai_118_24
Alblai_CCA21311	Alblai_118_25
Alblai_CCA21312	Alblai_118_26
Alblai_CCA21313	Alblai_118_27
Alblai_CCA21314	Alblai_118_28
Alblai_CCA21315	Alblai_118_29
Alblai_CCA21316	Alblai_118_30
Alblai_CCA21317	Alblai_119_1
Alblai_CCA21318	Alblai_119_2
Alblai_CCA21319	Alblai_119_3
Alblai_CCA21320	Alblai_119_4
Alblai_CCA21321	Alblai_119_5
Alblai_CCA21322	Alblai_119_6
Alblai_CCA21323	Alblai_119_7
Alblai_CCA21324	Alblai_119_8
Alblai_CCA21325	Alblai_119_9
Alblai_CCA21326	Alblai_119_10
Alblai_CCA21327	Alblai_119_11
Alblai_CCA21328	Alblai_119_12
Alblai_CCA21329	Alblai_119_13
Alblai_CCA21330	Alblai_119_14
Alblai_CCA21331	Alblai_119_15
Alblai_CCA21332	Alblai_119_16
Alblai_CCA21333	Alblai_119_17
Alblai_CCA21334	Alblai_119_18
Alblai_CCA21335	Alblai_119_19
Alblai_CCA21336	Alblai_119_20
Alblai_CCA21338	Alblai_119_21
Alblai_CCA21337	Alblai_119_22
Alblai_CCA21339	Alblai_119_23
Alblai_CCA21340	Alblai_119_24
Alblai_CCA21341	Alblai_119_25
Alblai_CCA21342	Alblai_119_26
Alblai_CCA21343	Alblai_119_27
