Adig_gene-ND5	Adig_1_1
Adig_XM_015910494.1	Adig_241_29
Adig_XM_015910495.1	Adig_241_30
Adig_XM_015910531.1	Adig_241_31
Adig_XM_015910530.1	Adig_241_32
Adig_XM_015910496.1	Adig_241_33
Adig_XM_015910497.1	Adig_241_34
Adig_XM_015910533.1	Adig_242_1
Adig_XM_015910534.1	Adig_242_2
Adig_XM_015910535.1	Adig_242_3
Adig_XM_015910556.1	Adig_242_4
Adig_XM_015910536.1	Adig_242_5
Adig_XM_015910558.1	Adig_242_6
Adig_XM_015910537.1	Adig_242_7
Adig_XM_015910559.1	Adig_242_8
Adig_XM_015910538.1	Adig_242_9
Adig_XM_015910540.1	Adig_242_10
Adig_XM_015910541.1	Adig_242_11
Adig_XM_015910565.1	Adig_242_12
Adig_XM_015910560.1	Adig_242_13
Adig_XM_015910564.1	Adig_242_14
Adig_XM_015910542.1	Adig_242_15
Adig_XM_015910543.1	Adig_242_16
Adig_XM_015910566.1	Adig_242_17
Adig_XM_015910567.1	Adig_242_18
Adig_XM_015910568.1	Adig_242_19
Adig_XM_015910555.1	Adig_242_20
Adig_XM_015910544.1	Adig_242_21
Adig_XM_015910570.1	Adig_242_22
Adig_XM_015910545.1	Adig_242_23
Adig_XM_015910546.1	Adig_242_24
Adig_XM_015910554.1	Adig_242_25
Adig_XM_015910572.1	Adig_242_26
Adig_XM_015910574.1	Adig_242_27
Adig_XM_015910548.1	Adig_242_28
Adig_XM_015910575.1	Adig_242_29
Adig_XM_015910549.1	Adig_242_30
Adig_XM_015910573.1	Adig_242_31
Adig_XM_015910550.1	Adig_242_32
Adig_XM_015910571.1	Adig_242_33
Adig_XM_015910578.1	Adig_242_34
Adig_XM_015910551.1	Adig_242_35
Adig_XM_015910552.1	Adig_242_36
Adig_XM_015910577.1	Adig_242_37
Adig_XM_015910580.1	Adig_242_38
Adig_XM_015910553.1	Adig_242_39
Adig_XM_015910576.1	Adig_242_40
Adig_XM_015910595.1	Adig_243_1
Adig_XM_015910581.1	Adig_243_2
Adig_XM_015910594.1	Adig_243_3
Adig_XM_015910593.1	Adig_243_4
Adig_XM_015910596.1	Adig_243_5
Adig_XM_015910597.1	Adig_243_6
Adig_XM_015910598.1	Adig_243_7
Adig_XM_015910599.1	Adig_243_8
Adig_XM_015910600.1	Adig_243_9
Adig_XM_015910582.1	Adig_243_10
Adig_XM_015910603.1	Adig_243_11
Adig_XM_015910601.1	Adig_243_12
Adig_XM_015910616.1	Adig_243_13
Adig_XM_015910615.1	Adig_243_14
Adig_XM_015910618.1	Adig_243_15
Adig_XM_015910592.1	Adig_243_16
Adig_XM_015910583.1	Adig_243_17
Adig_XM_015910617.1	Adig_243_18
Adig_XM_015910584.1	Adig_243_19
Adig_XM_015910609.1	Adig_243_20
Adig_XM_015910605.1	Adig_243_21
Adig_XM_015910604.1	Adig_243_22
Adig_XM_015910610.1	Adig_243_23
Adig_XM_015910585.1	Adig_243_24
Adig_XM_015910586.1	Adig_243_25
Adig_XM_015910611.1	Adig_243_26
Adig_XM_015910587.1	Adig_243_27
Adig_XM_015910588.1	Adig_243_28
Adig_XM_015910612.1	Adig_243_29
Adig_XM_015910590.1	Adig_243_30
Adig_XM_015910591.1	Adig_243_31
Adig_XM_015910613.1	Adig_243_32
Adig_XM_015910630.1	Adig_244_1
Adig_XM_015910634.1	Adig_244_2
Adig_XM_015910633.1	Adig_244_3
Adig_XM_015910637.1	Adig_244_4
Adig_XM_015910635.1	Adig_244_5
Adig_XM_015910619.1	Adig_244_6
Adig_XM_015910636.1	Adig_244_7
Adig_XM_015910632.1	Adig_244_8
Adig_XM_015910638.1	Adig_244_9
Adig_XM_015910620.1	Adig_244_10
Adig_XM_015910643.1	Adig_244_11
Adig_XM_015910642.1	Adig_244_12
Adig_XM_015910644.1	Adig_244_13
Adig_XM_015910645.1	Adig_244_14
Adig_XM_015910646.1	Adig_244_15
Adig_XM_015910621.1	Adig_244_16
Adig_XM_015910622.1	Adig_244_17
Adig_XM_015910650.1	Adig_244_18
Adig_XM_015910647.1	Adig_244_19
Adig_XM_015910676.1	Adig_244_20
Adig_XM_015910656.1	Adig_244_21
Adig_XM_015910653.1	Adig_244_22
Adig_XM_015910654.1	Adig_244_23
Adig_XM_015910651.1	Adig_244_24
Adig_XM_015910629.1	Adig_244_25
Adig_XM_015910623.1	Adig_244_26
Adig_XM_015910658.1	Adig_244_27
Adig_XM_015910657.1	Adig_244_28
Adig_XM_015910625.1	Adig_244_29
Adig_XM_015910626.1	Adig_244_30
Adig_XM_015910660.1	Adig_244_31
Adig_XM_015910662.1	Adig_244_32
Adig_XM_015910627.1	Adig_244_33
Adig_XM_015910666.1	Adig_244_34
Adig_XM_015910671.1	Adig_244_35
Adig_XM_015910663.1	Adig_244_36
Adig_XM_015910628.1	Adig_244_37
Adig_XM_015910672.1	Adig_244_38
Adig_XM_015910677.1	Adig_245_1
Adig_XM_015910692.1	Adig_245_2
Adig_XM_015910693.1	Adig_245_3
Adig_XM_015910678.1	Adig_245_4
Adig_XM_015910679.1	Adig_245_5
Adig_XM_015910680.1	Adig_245_6
Adig_XM_015910681.1	Adig_245_7
Adig_XM_015910695.1	Adig_245_8
Adig_XM_015910682.1	Adig_245_9
Adig_XM_015910684.1	Adig_245_10
Adig_XM_015910697.1	Adig_245_11
Adig_XM_015910698.1	Adig_245_12
Adig_XM_015910696.1	Adig_245_13
Adig_XM_015910699.1	Adig_245_14
Adig_XM_015910685.1	Adig_245_15
Adig_XM_015910703.1	Adig_245_16
Adig_XM_015910701.1	Adig_245_17
Adig_XM_015910686.1	Adig_245_18
Adig_XM_015910691.1	Adig_245_19
Adig_XM_015910687.1	Adig_245_20
Adig_XM_015910688.1	Adig_245_21
Adig_XM_015910689.1	Adig_245_22
Adig_XM_015910704.1	Adig_246_1
Adig_XM_015910714.1	Adig_246_2
Adig_XM_015910705.1	Adig_246_3
Adig_XM_015910715.1	Adig_246_4
Adig_XM_015910716.1	Adig_246_5
Adig_XM_015910713.1	Adig_246_6
Adig_XM_015910717.1	Adig_246_7
Adig_XM_015910719.1	Adig_246_8
Adig_XM_015910720.1	Adig_246_9
Adig_XM_015910706.1	Adig_246_10
Adig_XM_015910707.1	Adig_246_11
Adig_XM_015910722.1	Adig_246_12
Adig_XM_015910708.1	Adig_246_13
Adig_XM_015910710.1	Adig_246_14
Adig_XM_015910711.1	Adig_246_15
Adig_XM_015910723.1	Adig_246_16
Adig_XM_015910712.1	Adig_246_17
Adig_XM_015910721.1	Adig_246_18
Adig_XM_015910725.1	Adig_246_19
Adig_XM_015910724.1	Adig_246_20
Adig_XM_015910742.1	Adig_247_1
Adig_XM_015910749.1	Adig_247_2
Adig_XM_015910743.1	Adig_247_3
Adig_XM_015910750.1	Adig_247_4
Adig_XM_015910727.1	Adig_247_5
Adig_XM_015910761.1	Adig_247_6
Adig_XM_015910764.1	Adig_247_7
Adig_XM_015910753.1	Adig_247_8
Adig_XM_015910765.1	Adig_247_9
Adig_XM_015910763.1	Adig_247_10
Adig_XM_015910770.1	Adig_247_11
Adig_XM_015910771.1	Adig_247_12
Adig_XM_015910728.1	Adig_247_13
Adig_XM_015910769.1	Adig_247_14
Adig_XM_015910803.1	Adig_247_15
Adig_XM_015910805.1	Adig_247_16
Adig_XM_015910729.1	Adig_247_17
Adig_XM_015910774.1	Adig_247_18
Adig_XM_015910730.1	Adig_247_19
Adig_XM_015910731.1	Adig_247_20
Adig_XM_015910778.1	Adig_247_21
Adig_XM_015910732.1	Adig_247_22
Adig_XM_015910779.1	Adig_247_23
Adig_XM_015910782.1	Adig_247_24
Adig_XM_015910733.1	Adig_247_25
Adig_XM_015910735.1	Adig_247_26
Adig_XM_015910780.1	Adig_247_27
Adig_XM_015910784.1	Adig_247_28
Adig_XM_015910785.1	Adig_247_29
Adig_XM_015910736.1	Adig_247_30
Adig_XM_015910737.1	Adig_247_31
Adig_XM_015910786.1	Adig_247_32
Adig_XM_015910787.1	Adig_247_33
Adig_XM_015910738.1	Adig_247_34
Adig_XM_015910790.1	Adig_247_35
Adig_XM_015910792.1	Adig_247_36
Adig_XM_015910788.1	Adig_247_37
Adig_XM_015910796.1	Adig_247_38
Adig_XM_015910795.1	Adig_247_39
Adig_XM_015910791.1	Adig_247_40
Adig_XM_015910794.1	Adig_247_41
Adig_XM_015910799.1	Adig_247_42
Adig_XM_015910739.1	Adig_247_43
Adig_XM_015910801.1	Adig_247_44
Adig_XM_015910740.1	Adig_247_45
Adig_XM_015910802.1	Adig_247_46
Adig_XM_015910741.1	Adig_247_47
Adig_XM_015910826.1	Adig_248_1
Adig_XM_015910821.1	Adig_248_2
Adig_XM_015910806.1	Adig_248_3
Adig_XM_015910824.1	Adig_248_4
Adig_XM_015910828.1	Adig_248_5
Adig_XM_015910829.1	Adig_248_6
Adig_XM_015910834.1	Adig_248_7
Adig_XM_015910833.1	Adig_248_8
Adig_XM_015910832.1	Adig_248_9
Adig_XM_015910807.1	Adig_248_10
Adig_XM_015910830.1	Adig_248_11
Adig_XM_015910836.1	Adig_248_12
Adig_XM_015910837.1	Adig_248_13
Adig_XM_015910838.1	Adig_248_14
Adig_XM_015910808.1	Adig_248_15
Adig_XM_015910840.1	Adig_248_16
Adig_XM_015910809.1	Adig_248_17
Adig_XM_015910810.1	Adig_248_18
Adig_XM_015910839.1	Adig_248_19
Adig_XM_015910811.1	Adig_248_20
Adig_XM_015910812.1	Adig_248_21
Adig_XM_015910852.1	Adig_248_22
Adig_XM_015910841.1	Adig_248_23
Adig_XM_015910848.1	Adig_248_24
Adig_XM_015910850.1	Adig_248_25
Adig_XM_015910853.1	Adig_248_26
Adig_XM_015910814.1	Adig_248_27
Adig_XM_015910815.1	Adig_248_28
Adig_XM_015910854.1	Adig_248_29
Adig_XM_015910816.1	Adig_248_30
Adig_XM_015910817.1	Adig_248_31
Adig_XM_015910855.1	Adig_248_32
Adig_XM_015910856.1	Adig_248_33
Adig_XM_015910860.1	Adig_248_34
Adig_XM_015910859.1	Adig_248_35
Adig_XM_015910818.1	Adig_248_36
Adig_XM_015910819.1	Adig_248_37
Adig_XM_015910861.1	Adig_248_38
Adig_XM_015910865.1	Adig_248_39
Adig_XM_015910864.1	Adig_248_40
Adig_XM_015910863.1	Adig_248_41
Adig_XM_015910866.1	Adig_248_42
Adig_XM_015910820.1	Adig_248_43
Adig_XM_015910886.1	Adig_249_1
Adig_XM_015910868.1	Adig_249_2
Adig_XM_015910869.1	Adig_249_3
Adig_XM_015910870.1	Adig_249_4
Adig_XM_015910888.1	Adig_249_5
Adig_XM_015910889.1	Adig_249_6
Adig_XM_015910890.1	Adig_249_7
Adig_XM_015910871.1	Adig_249_8
Adig_XM_015910872.1	Adig_249_9
Adig_XM_015910894.1	Adig_249_10
Adig_XM_015910897.1	Adig_249_11
Adig_XM_015910895.1	Adig_249_12
Adig_XM_015910898.1	Adig_249_13
Adig_XM_015910873.1	Adig_249_14
Adig_XM_015910899.1	Adig_249_15
Adig_XM_015910901.1	Adig_249_16
Adig_XM_015910885.1	Adig_249_17
Adig_XM_015910874.1	Adig_249_18
Adig_XM_015910875.1	Adig_249_19
Adig_XM_015910902.1	Adig_249_20
Adig_XM_015910876.1	Adig_249_21
Adig_XM_015910915.1	Adig_249_22
Adig_XM_015910904.1	Adig_249_23
Adig_XM_015910877.1	Adig_249_24
Adig_XM_015910913.1	Adig_249_25
Adig_XM_015910914.1	Adig_249_26
Adig_XM_015910879.1	Adig_249_27
Adig_XM_015910880.1	Adig_249_28
Adig_XM_015910916.1	Adig_249_29
Adig_XM_015910881.1	Adig_249_30
Adig_XM_015910917.1	Adig_249_31
Adig_XM_015910919.1	Adig_249_32
Adig_XM_015910918.1	Adig_249_33
Adig_XM_015910921.1	Adig_249_34
Adig_XM_015910882.1	Adig_249_35
Adig_XM_015910883.1	Adig_249_36
Adig_XM_015910884.1	Adig_249_37
Adig_XM_015910922.1	Adig_250_1
Adig_XM_015910938.1	Adig_250_2
Adig_XM_015910933.1	Adig_250_3
Adig_XM_015910935.1	Adig_250_4
Adig_XM_015910934.1	Adig_250_5
Adig_XM_015910923.1	Adig_250_6
Adig_XM_015910932.1	Adig_250_7
Adig_XM_015910924.1	Adig_250_8
Adig_XM_015910937.1	Adig_250_9
Adig_XM_015910925.1	Adig_250_10
Adig_XM_015910926.1	Adig_250_11
Adig_XM_015910927.1	Adig_250_12
Adig_XM_015910929.1	Adig_250_13
Adig_XM_015910930.1	Adig_250_14
Adig_XM_015910931.1	Adig_250_15
Adig_XM_015910939.1	Adig_251_1
Adig_XM_015910940.1	Adig_251_2
Adig_XM_015910941.1	Adig_251_3
Adig_XM_015910959.1	Adig_251_4
Adig_XM_015910960.1	Adig_251_5
Adig_XM_015910942.1	Adig_251_6
Adig_XM_015910968.1	Adig_251_7
Adig_XM_015910964.1	Adig_251_8
Adig_XM_015910943.1	Adig_251_9
Adig_XM_015910967.1	Adig_251_10
Adig_XM_015910969.1	Adig_251_11
Adig_XM_015910962.1	Adig_251_12
Adig_XM_015910965.1	Adig_251_13
Adig_XM_015910944.1	Adig_251_14
Adig_XM_015910974.1	Adig_251_15
Adig_XM_015910971.1	Adig_251_16
Adig_XM_015910945.1	Adig_251_17
Adig_XM_015910970.1	Adig_251_18
Adig_XM_015910972.1	Adig_251_19
Adig_XM_015910979.1	Adig_251_20
Adig_XM_015910976.1	Adig_251_21
Adig_XM_015911010.1	Adig_251_22
Adig_XM_015910946.1	Adig_251_23
Adig_XM_015910980.1	Adig_251_24
Adig_XM_015910982.1	Adig_251_25
Adig_XM_015910947.1	Adig_251_26
Adig_XM_015910983.1	Adig_251_27
Adig_XM_015910948.1	Adig_251_28
Adig_XM_015910988.1	Adig_251_29
Adig_XM_015910987.1	Adig_251_30
Adig_XM_015910985.1	Adig_251_31
Adig_XM_015910949.1	Adig_251_32
Adig_XM_015910950.1	Adig_251_33
Adig_XM_015910952.1	Adig_251_34
Adig_XM_015910986.1	Adig_251_35
Adig_XM_015910989.1	Adig_251_36
Adig_XM_015910953.1	Adig_251_37
Adig_XM_015910993.1	Adig_251_38
Adig_XM_015910990.1	Adig_251_39
Adig_XM_015910991.1	Adig_251_40
Adig_XM_015910954.1	Adig_251_41
Adig_XM_015910955.1	Adig_251_42
Adig_XM_015910995.1	Adig_251_43
Adig_XM_015910996.1	Adig_251_44
Adig_XM_015911009.1	Adig_251_45
Adig_XM_015910999.1	Adig_251_46
Adig_XM_015910997.1	Adig_251_47
Adig_XM_015911000.1	Adig_251_48
Adig_XM_015910958.1	Adig_251_49
Adig_XM_015910956.1	Adig_251_50
Adig_XM_015911008.1	Adig_251_51
Adig_XM_015910957.1	Adig_251_52
Adig_XM_015911011.1	Adig_252_1
Adig_XM_015911024.1	Adig_252_2
Adig_XM_015911025.1	Adig_252_3
Adig_XM_015911012.1	Adig_252_4
Adig_XM_015911027.1	Adig_252_5
Adig_XM_015911028.1	Adig_252_6
Adig_XM_015911026.1	Adig_252_7
Adig_XM_015911029.1	Adig_252_8
Adig_XM_015911013.1	Adig_252_9
Adig_XM_015911014.1	Adig_252_10
Adig_XM_015911015.1	Adig_252_11
Adig_XM_015911016.1	Adig_252_12
Adig_XM_015911017.1	Adig_252_13
Adig_XM_015911031.1	Adig_252_14
Adig_XM_015911030.1	Adig_252_15
Adig_XM_015911033.1	Adig_252_16
Adig_XM_015911035.1	Adig_252_17
Adig_XM_015911032.1	Adig_252_18
Adig_XM_015911018.1	Adig_252_19
Adig_XM_015911034.1	Adig_252_20
Adig_XM_015911019.1	Adig_252_21
Adig_XM_015911037.1	Adig_252_22
Adig_XM_015911039.1	Adig_252_23
Adig_XM_015911038.1	Adig_252_24
Adig_XM_015911041.1	Adig_252_25
Adig_XM_015911042.1	Adig_252_26
Adig_XM_015911020.1	Adig_252_27
Adig_XM_015911021.1	Adig_252_28
Adig_XM_015911022.1	Adig_252_29
Adig_XM_015911043.1	Adig_252_30
Adig_XM_015911044.1	Adig_253_1
Adig_XM_015911054.1	Adig_253_2
Adig_XM_015911056.1	Adig_253_3
Adig_XM_015911045.1	Adig_253_4
Adig_XM_015911066.1	Adig_253_5
Adig_XM_015911058.1	Adig_253_6
Adig_XM_015911046.1	Adig_253_7
Adig_XM_015911057.1	Adig_253_8
Adig_XM_015911071.1	Adig_253_9
Adig_XM_015911062.1	Adig_253_10
Adig_XM_015911060.1	Adig_253_11
Adig_XM_015911064.1	Adig_253_12
Adig_XM_015911063.1	Adig_253_13
Adig_XM_015911068.1	Adig_253_14
Adig_XM_015911047.1	Adig_253_15
Adig_XM_015911048.1	Adig_253_16
Adig_XM_015911050.1	Adig_253_17
Adig_XM_015911069.1	Adig_253_18
Adig_XM_015911051.1	Adig_253_19
Adig_XM_015911052.1	Adig_253_20
Adig_XM_015911067.1	Adig_253_21
Adig_XM_015911053.1	Adig_253_22
Adig_XM_015911072.1	Adig_254_1
Adig_XM_015911073.1	Adig_254_2
Adig_XM_015911074.1	Adig_254_3
Adig_XM_015911095.1	Adig_254_4
Adig_XM_015911094.1	Adig_254_5
Adig_XM_015911075.1	Adig_254_6
Adig_XM_015911076.1	Adig_254_7
Adig_XM_015911097.1	Adig_254_8
Adig_XM_015911096.1	Adig_254_9
Adig_XM_015911099.1	Adig_254_10
Adig_XM_015911077.1	Adig_254_11
Adig_XM_015911100.1	Adig_254_12
Adig_XM_015911078.1	Adig_254_13
Adig_XM_015911102.1	Adig_254_14
Adig_XM_015911101.1	Adig_254_15
Adig_XM_015911079.1	Adig_254_16
Adig_XM_015911103.1	Adig_254_17
Adig_XM_015911120.1	Adig_254_18
Adig_XM_015911080.1	Adig_254_19
Adig_XM_015911106.1	Adig_254_20
Adig_XM_015911081.1	Adig_254_21
Adig_XM_015911108.1	Adig_254_22
Adig_XM_015911105.1	Adig_254_23
Adig_XM_015911110.1	Adig_254_24
Adig_XM_015911082.1	Adig_254_25
Adig_XM_015911112.1	Adig_254_26
Adig_XM_015911111.1	Adig_254_27
Adig_XM_015911113.1	Adig_254_28
Adig_XM_015911116.1	Adig_254_29
Adig_XM_015911114.1	Adig_254_30
Adig_XM_015911083.1	Adig_254_31
Adig_XM_015911093.1	Adig_254_32
Adig_XM_015911122.1	Adig_254_33
Adig_XM_015911084.1	Adig_254_34
Adig_XM_015911117.1	Adig_254_35
Adig_XM_015911085.1	Adig_254_36
Adig_XM_015911086.1	Adig_254_37
Adig_XM_015911088.1	Adig_254_38
Adig_XM_015911119.1	Adig_254_39
Adig_XM_015911089.1	Adig_254_40
Adig_XM_015911092.1	Adig_254_41
Adig_XM_015911090.1	Adig_254_42
Adig_XM_015911091.1	Adig_254_43
Adig_XM_015911132.1	Adig_255_1
Adig_XM_015911134.1	Adig_255_2
Adig_XM_015911133.1	Adig_255_3
Adig_XM_015911135.1	Adig_255_4
Adig_XM_015911186.1	Adig_255_5
Adig_XM_015911160.1	Adig_255_6
Adig_XM_015911156.1	Adig_255_7
Adig_XM_015911159.1	Adig_255_8
Adig_XM_015911123.1	Adig_255_9
Adig_XM_015911163.1	Adig_255_10
Adig_XM_015911162.1	Adig_255_11
Adig_XM_015911161.1	Adig_255_12
Adig_XM_015911124.1	Adig_255_13
Adig_XM_015911184.1	Adig_255_14
Adig_XM_015911165.1	Adig_255_15
Adig_XM_015911167.1	Adig_255_16
Adig_XM_015911164.1	Adig_255_17
Adig_XM_015911166.1	Adig_255_18
Adig_XM_015911125.1	Adig_255_19
Adig_XM_015911169.1	Adig_255_20
Adig_XM_015911126.1	Adig_255_21
Adig_XM_015911127.1	Adig_255_22
Adig_XM_015911171.1	Adig_255_23
Adig_XM_015911172.1	Adig_255_24
Adig_XM_015911173.1	Adig_255_25
Adig_XM_015911176.1	Adig_255_26
Adig_XM_015911174.1	Adig_255_27
Adig_XM_015911188.1	Adig_255_28
Adig_XM_015911128.1	Adig_255_29
Adig_XM_015911130.1	Adig_255_30
Adig_XM_015911177.1	Adig_255_31
Adig_XM_015911185.1	Adig_255_32
Adig_XM_015911131.1	Adig_255_33
Adig_XM_015911178.1	Adig_255_34
Adig_XM_015911180.1	Adig_255_35
Adig_XM_015911181.1	Adig_255_36
Adig_XM_015911182.1	Adig_255_37
Adig_XM_015911199.1	Adig_256_1
Adig_XM_015911201.1	Adig_256_2
Adig_XM_015911202.1	Adig_256_3
Adig_XM_015911190.1	Adig_256_4
Adig_XM_015911222.1	Adig_256_5
Adig_XM_015911191.1	Adig_256_6
Adig_XM_015911208.1	Adig_256_7
Adig_XM_015911207.1	Adig_256_8
Adig_XM_015911210.1	Adig_256_9
Adig_XM_015911211.1	Adig_256_10
Adig_XM_015911204.1	Adig_256_11
Adig_XM_015911192.1	Adig_256_12
Adig_XM_015911193.1	Adig_256_13
Adig_XM_015911212.1	Adig_256_14
Adig_XM_015911194.1	Adig_256_15
Adig_XM_015911195.1	Adig_256_16
Adig_XM_015911214.1	Adig_256_17
Adig_XM_015911215.1	Adig_256_18
Adig_XM_015911196.1	Adig_256_19
Adig_XM_015911198.1	Adig_256_20
Adig_XM_015911236.1	Adig_257_1
Adig_XM_015911223.1	Adig_257_2
Adig_XM_015911238.1	Adig_257_3
Adig_XM_015911243.1	Adig_257_4
Adig_XM_015911245.1	Adig_257_5
Adig_XM_015911239.1	Adig_257_6
Adig_XM_015911240.1	Adig_257_7
Adig_XM_015911244.1	Adig_257_8
Adig_XM_015911247.1	Adig_257_9
Adig_XM_015911246.1	Adig_257_10
Adig_XM_015911224.1	Adig_257_11
Adig_XM_015911248.1	Adig_257_12
Adig_XM_015911225.1	Adig_257_13
Adig_XM_015911252.1	Adig_257_14
Adig_XM_015911226.1	Adig_257_15
Adig_XM_015911264.1	Adig_257_16
Adig_XM_015911253.1	Adig_257_17
Adig_XM_015911254.1	Adig_257_18
Adig_XM_015911256.1	Adig_257_19
Adig_XM_015911227.1	Adig_257_20
Adig_XM_015911257.1	Adig_257_21
Adig_XM_015911255.1	Adig_257_22
Adig_XM_015911228.1	Adig_257_23
Adig_XM_015911229.1	Adig_257_24
Adig_XM_015911230.1	Adig_257_25
Adig_XM_015911231.1	Adig_257_26
Adig_XM_015911258.1	Adig_257_27
Adig_XM_015911260.1	Adig_257_28
Adig_XM_015911259.1	Adig_257_29
Adig_XM_015911263.1	Adig_257_30
Adig_XM_015911234.1	Adig_257_31
Adig_XM_015911232.1	Adig_257_32
Adig_XM_015911265.1	Adig_258_1
Adig_XM_015911266.1	Adig_258_2
Adig_XM_015911280.1	Adig_258_3
Adig_XM_015911270.1	Adig_258_4
Adig_XM_015911282.1	Adig_258_5
Adig_XM_015911268.1	Adig_258_6
Adig_XM_015911269.1	Adig_258_7
Adig_XM_015911272.1	Adig_258_8
Adig_XM_015911271.1	Adig_258_9
Adig_XM_015911273.1	Adig_258_10
Adig_XM_015911300.1	Adig_258_11
Adig_XM_015911299.1	Adig_258_12
Adig_XM_015911285.1	Adig_258_13
Adig_XM_015911284.1	Adig_258_14
Adig_XM_015911274.1	Adig_258_15
Adig_XM_015911275.1	Adig_258_16
Adig_XM_015911301.1	Adig_258_17
Adig_XM_015911303.1	Adig_258_18
Adig_XM_015911305.1	Adig_258_19
Adig_XM_015911304.1	Adig_258_20
Adig_XM_015911321.1	Adig_258_21
Adig_XM_015911309.1	Adig_258_22
Adig_XM_015911308.1	Adig_258_23
Adig_XM_015911310.1	Adig_258_24
Adig_XM_015911317.1	Adig_258_25
Adig_XM_015911277.1	Adig_258_26
Adig_XM_015911312.1	Adig_258_27
Adig_XM_015911316.1	Adig_258_28
Adig_XM_015911318.1	Adig_258_29
Adig_XM_015911315.1	Adig_258_30
Adig_XM_015911319.1	Adig_258_31
Adig_XM_015911320.1	Adig_258_32
Adig_XM_015911278.1	Adig_258_33
Adig_XM_015911279.1	Adig_258_34
Adig_XM_015911378.1	Adig_259_1
Adig_XM_015911322.1	Adig_259_2
Adig_XM_015911324.1	Adig_259_3
Adig_XM_015911379.1	Adig_259_4
Adig_XM_015911325.1	Adig_259_5
Adig_XM_015911326.1	Adig_259_6
Adig_XM_015911342.1	Adig_259_7
Adig_XM_015911327.1	Adig_259_8
Adig_XM_015911340.1	Adig_259_9
Adig_XM_015911346.1	Adig_259_10
Adig_XM_015911343.1	Adig_259_11
Adig_XM_015911328.1	Adig_259_12
Adig_XM_015911380.1	Adig_259_13
Adig_XM_015911350.1	Adig_259_14
Adig_XM_015911347.1	Adig_259_15
Adig_XM_015911351.1	Adig_259_16
Adig_XM_015911363.1	Adig_259_17
Adig_XM_015911359.1	Adig_259_18
Adig_XM_015911353.1	Adig_259_19
Adig_XM_015911361.1	Adig_259_20
Adig_XM_015911329.1	Adig_259_21
Adig_XM_015911331.1	Adig_259_22
Adig_XM_015911364.1	Adig_259_23
Adig_XM_015911332.1	Adig_259_24
Adig_XM_015911333.1	Adig_259_25
Adig_XM_015911365.1	Adig_259_26
Adig_XM_015911334.1	Adig_259_27
Adig_XM_015911335.1	Adig_259_28
Adig_XM_015911367.1	Adig_259_29
Adig_XM_015911336.1	Adig_259_30
Adig_XM_015911368.1	Adig_259_31
Adig_XM_015911369.1	Adig_259_32
Adig_XM_015911373.1	Adig_259_33
Adig_XM_015911370.1	Adig_259_34
Adig_XM_015911372.1	Adig_259_35
Adig_XM_015911337.1	Adig_259_36
Adig_XM_015911338.1	Adig_259_37
Adig_XM_015911374.1	Adig_259_38
Adig_XM_015911376.1	Adig_259_39
Adig_XM_015911339.1	Adig_259_40
Adig_XM_015911377.1	Adig_259_41
Adig_XM_015911401.1	Adig_260_1
Adig_XM_015911402.1	Adig_260_2
Adig_XM_015911400.1	Adig_260_3
Adig_XM_015911399.1	Adig_260_4
Adig_XM_015911398.1	Adig_260_5
Adig_XM_015911404.1	Adig_260_6
Adig_XM_015911434.1	Adig_260_7
Adig_XM_015911381.1	Adig_260_8
Adig_XM_015911405.1	Adig_260_9
Adig_XM_015911406.1	Adig_260_10
Adig_XM_015911382.1	Adig_260_11
Adig_XM_015911384.1	Adig_260_12
Adig_XM_015911437.1	Adig_260_13
Adig_XM_015911408.1	Adig_260_14
Adig_XM_015911385.1	Adig_260_15
Adig_XM_015911409.1	Adig_260_16
Adig_XM_015911386.1	Adig_260_17
Adig_XM_015911387.1	Adig_260_18
Adig_XM_015911413.1	Adig_260_19
Adig_XM_015911410.1	Adig_260_20
Adig_XM_015911388.1	Adig_260_21
Adig_XM_015911414.1	Adig_260_22
Adig_XM_015911415.1	Adig_260_23
Adig_XM_015911416.1	Adig_260_24
Adig_XM_015911435.1	Adig_260_25
Adig_XM_015911389.1	Adig_260_26
Adig_XM_015911417.1	Adig_260_27
Adig_XM_015911390.1	Adig_260_28
Adig_XM_015911419.1	Adig_260_29
Adig_XM_015911418.1	Adig_260_30
Adig_XM_015911391.1	Adig_260_31
Adig_XM_015911420.1	Adig_260_32
Adig_XM_015911423.1	Adig_260_33
Adig_XM_015911421.1	Adig_260_34
Adig_XM_015911436.1	Adig_260_35
Adig_XM_015911426.1	Adig_260_36
Adig_XM_015911424.1	Adig_260_37
Adig_XM_015911425.1	Adig_260_38
Adig_XM_015911427.1	Adig_260_39
Adig_XM_015911428.1	Adig_260_40
Adig_XM_015911392.1	Adig_260_41
Adig_XM_015911429.1	Adig_260_42
Adig_XM_015911393.1	Adig_260_43
Adig_XM_015911431.1	Adig_260_44
Adig_XM_015911395.1	Adig_260_45
Adig_XM_015911432.1	Adig_260_46
Adig_XM_015911430.1	Adig_260_47
Adig_XM_015911396.1	Adig_260_48
Adig_XM_015911397.1	Adig_260_49
Adig_XM_015911438.1	Adig_261_1
Adig_XM_015911454.1	Adig_261_2
Adig_XM_015911439.1	Adig_261_3
Adig_XM_015911456.1	Adig_261_4
Adig_XM_015911440.1	Adig_261_5
