Lpol_gene-COX1	Lpol_1_1
Lpol_XM_022395779.1	Lpol_2607_6
Lpol_XM_022395783.1	Lpol_2608_1
Lpol_XM_022395785.1	Lpol_2608_2
Lpol_XM_022395790.1	Lpol_2608_3
Lpol_XM_013927946.2	Lpol_2609_1
Lpol_XM_022395796.1	Lpol_2609_2
Lpol_XM_022395795.1	Lpol_2609_3
Lpol_XM_022395797.1	Lpol_2610_1
Lpol_XM_022395798.1	Lpol_2611_1
Lpol_XM_013927948.2	Lpol_2611_2
Lpol_XM_013927949.2	Lpol_2611_3
Lpol_XM_022395801.1	Lpol_2612_1
Lpol_XM_013927954.2	Lpol_2612_2
Lpol_XM_013927955.2	Lpol_2612_3
Lpol_XM_022395806.1	Lpol_2612_4
Lpol_XM_013927957.2	Lpol_2612_5
Lpol_XM_013927958.1	Lpol_2613_1
Lpol_XM_013927959.1	Lpol_2613_2
Lpol_XM_022395809.1	Lpol_2613_3
Lpol_XM_013927962.1	Lpol_2613_4
Lpol_XM_013927963.1	Lpol_2613_5
Lpol_XM_013927964.1	Lpol_2613_6
Lpol_XM_022395810.1	Lpol_2613_7
Lpol_XM_022395807.1	Lpol_2613_8
Lpol_XM_013927966.1	Lpol_2613_9
Lpol_XM_013927967.1	Lpol_2613_10
Lpol_XM_013927971.2	Lpol_2614_1
Lpol_XM_013927969.2	Lpol_2614_2
Lpol_XM_022395812.1	Lpol_2614_3
Lpol_XM_022395813.1	Lpol_2615_1
Lpol_XM_013927975.2	Lpol_2615_2
Lpol_XM_013927976.2	Lpol_2615_3
Lpol_XM_013927973.2	Lpol_2615_4
Lpol_XM_013927977.2	Lpol_2616_1
Lpol_XM_022395819.1	Lpol_2616_2
Lpol_XM_013927979.2	Lpol_2617_1
Lpol_XM_013927981.2	Lpol_2618_1
Lpol_XM_013927980.2	Lpol_2618_2
Lpol_XM_013927983.2	Lpol_2618_3
Lpol_XM_013927982.2	Lpol_2618_4
Lpol_XM_013927984.2	Lpol_2619_1
Lpol_XM_013927985.1	Lpol_2620_1
Lpol_XM_022395826.1	Lpol_2620_2
Lpol_XM_013927987.2	Lpol_2621_1
Lpol_XM_013927988.2	Lpol_2622_1
Lpol_XM_013927996.2	Lpol_2622_2
Lpol_XM_013927990.2	Lpol_2622_3
Lpol_XM_022395830.1	Lpol_2622_4
Lpol_XM_022395833.1	Lpol_2623_1
Lpol_XM_013927998.2	Lpol_2623_2
Lpol_XM_013927999.2	Lpol_2624_1
Lpol_XM_022395834.1	Lpol_2624_2
Lpol_XM_013928000.2	Lpol_2624_3
Lpol_XM_013928003.2	Lpol_2625_1
Lpol_XM_022395837.1	Lpol_2626_1
Lpol_XM_013928006.2	Lpol_2626_2
Lpol_XM_013928009.1	Lpol_2626_3
Lpol_XM_013928014.2	Lpol_2626_4
Lpol_XM_013928015.2	Lpol_2627_1
Lpol_XM_022395844.1	Lpol_2628_1
Lpol_XM_013928017.2	Lpol_2628_2
Lpol_XM_022395841.1	Lpol_2628_3
Lpol_XM_022395842.1	Lpol_2628_4
Lpol_XM_022395843.1	Lpol_2628_5
Lpol_XM_022395845.1	Lpol_2629_1
Lpol_XM_013928021.2	Lpol_2630_1
Lpol_XM_022395846.1	Lpol_2630_2
Lpol_XM_013928023.2	Lpol_2631_1
Lpol_XM_022395847.1	Lpol_2631_2
Lpol_XM_013928025.2	Lpol_2632_1
Lpol_XM_013928026.2	Lpol_2632_2
Lpol_XM_013928027.1	Lpol_2632_3
Lpol_XM_013928028.2	Lpol_2632_4
Lpol_XM_013928029.2	Lpol_2633_1
Lpol_XM_022395853.1	Lpol_2633_2
Lpol_XM_022395854.1	Lpol_2633_3
Lpol_XM_022395859.1	Lpol_2634_1
Lpol_XM_022395858.1	Lpol_2634_2
Lpol_XM_022395860.1	Lpol_2635_1
Lpol_XM_022395864.1	Lpol_2636_1
Lpol_XM_022395861.1	Lpol_2636_2
Lpol_XM_022395863.1	Lpol_2636_3
Lpol_XM_022395865.1	Lpol_2636_4
Lpol_XM_013928034.2	Lpol_2636_5
Lpol_XM_022395868.1	Lpol_2637_1
Lpol_XM_022395869.1	Lpol_2637_2
Lpol_XM_022395866.1	Lpol_2637_3
Lpol_XM_013928038.2	Lpol_2637_4
Lpol_XM_013928037.2	Lpol_2637_5
Lpol_XM_013928039.2	Lpol_2637_6
Lpol_XM_013928041.2	Lpol_2638_1
Lpol_XM_022395872.1	Lpol_2638_2
Lpol_XM_013928043.2	Lpol_2638_3
Lpol_XM_013928045.2	Lpol_2639_1
Lpol_XM_013928044.2	Lpol_2639_2
Lpol_XM_013928049.2	Lpol_2640_1
Lpol_XM_022395879.1	Lpol_2641_1
Lpol_XM_013928050.2	Lpol_2641_2
Lpol_XM_013928053.2	Lpol_2641_3
Lpol_XM_013928055.2	Lpol_2641_4
Lpol_XM_022395887.1	Lpol_2642_1
Lpol_XM_022395888.1	Lpol_2643_1
Lpol_XM_013928063.2	Lpol_2644_1
Lpol_XM_013928067.2	Lpol_2644_2
Lpol_XM_013928064.2	Lpol_2644_3
Lpol_XM_013928059.2	Lpol_2644_4
Lpol_XM_013928060.2	Lpol_2644_5
Lpol_XM_022395893.1	Lpol_2645_1
Lpol_XM_013928069.2	Lpol_2645_2
Lpol_XM_022395894.1	Lpol_2646_1
Lpol_XM_013928073.2	Lpol_2646_2
Lpol_XM_013928074.1	Lpol_2647_1
Lpol_XM_022395896.1	Lpol_2648_1
Lpol_XM_022395898.1	Lpol_2648_2
Lpol_XM_022395897.1	Lpol_2648_3
Lpol_XM_022395899.1	Lpol_2649_1
Lpol_XM_022395900.1	Lpol_2650_1
Lpol_XM_013928079.2	Lpol_2650_2
Lpol_XM_013928080.2	Lpol_2650_3
Lpol_XM_013928081.2	Lpol_2651_1
Lpol_XM_013928083.2	Lpol_2651_2
Lpol_XM_013928084.2	Lpol_2652_1
Lpol_XM_022395902.1	Lpol_2652_2
Lpol_XM_022395903.1	Lpol_2653_1
Lpol_XM_022395904.1	Lpol_2653_2
Lpol_XM_013928090.1	Lpol_2653_3
Lpol_XM_022395905.1	Lpol_2654_1
Lpol_XM_013928092.2	Lpol_2654_2
Lpol_XM_013928095.2	Lpol_2655_1
Lpol_XM_022395907.1	Lpol_2655_2
Lpol_XM_022395908.1	Lpol_2655_3
Lpol_XM_013928096.2	Lpol_2655_4
Lpol_XM_013928097.2	Lpol_2655_5
Lpol_XM_022395917.1	Lpol_2656_1
Lpol_XM_013928099.2	Lpol_2656_2
Lpol_XM_013928100.2	Lpol_2656_3
Lpol_XM_013928101.2	Lpol_2656_4
Lpol_XM_022395914.1	Lpol_2656_5
Lpol_XM_022395915.1	Lpol_2656_6
Lpol_XM_013928103.2	Lpol_2657_1
Lpol_XM_022395919.1	Lpol_2657_2
Lpol_XM_022395920.1	Lpol_2657_3
Lpol_XM_013928106.2	Lpol_2657_4
Lpol_XM_013928110.2	Lpol_2658_1
Lpol_XM_013928112.2	Lpol_2658_2
Lpol_XM_022395921.1	Lpol_2658_3
Lpol_XM_013928113.2	Lpol_2659_1
Lpol_XM_013928114.2	Lpol_2659_2
Lpol_XM_013928115.2	Lpol_2660_1
Lpol_XM_022395926.1	Lpol_2660_2
Lpol_XM_022395928.1	Lpol_2661_1
Lpol_XM_013928122.2	Lpol_2661_2
Lpol_XM_013928120.2	Lpol_2661_3
Lpol_XM_013928119.2	Lpol_2661_4
Lpol_XM_013928121.2	Lpol_2661_5
Lpol_XM_022395929.1	Lpol_2662_1
Lpol_XM_013928124.2	Lpol_2663_1
Lpol_XM_013928125.2	Lpol_2663_2
Lpol_XM_022395932.1	Lpol_2664_1
Lpol_XM_022395935.1	Lpol_2665_1
Lpol_XM_022395934.1	Lpol_2665_2
Lpol_XM_013928128.2	Lpol_2666_1
Lpol_XM_022395939.1	Lpol_2666_2
Lpol_XM_013928129.2	Lpol_2666_3
Lpol_XM_022395948.1	Lpol_2667_1
Lpol_XM_022395944.1	Lpol_2667_2
Lpol_XM_022395950.1	Lpol_2668_1
Lpol_XM_013928138.2	Lpol_2668_2
Lpol_XM_022395952.1	Lpol_2668_3
Lpol_XM_022395957.1	Lpol_2668_4
Lpol_XM_022395960.1	Lpol_2669_1
Lpol_XM_022395961.1	Lpol_2669_2
Lpol_XM_022395962.1	Lpol_2669_3
Lpol_XM_013928143.2	Lpol_2670_1
Lpol_XM_022395963.1	Lpol_2670_2
Lpol_XM_022395965.1	Lpol_2670_3
Lpol_XM_022395966.1	Lpol_2670_4
Lpol_XM_022395967.1	Lpol_2671_1
Lpol_XM_022395968.1	Lpol_2672_1
Lpol_XM_013928150.2	Lpol_2672_2
Lpol_XM_013928152.2	Lpol_2673_1
Lpol_XM_013928158.2	Lpol_2673_2
Lpol_XM_013928157.2	Lpol_2673_3
Lpol_XM_013928154.2	Lpol_2673_4
Lpol_XM_013928155.2	Lpol_2673_5
Lpol_XM_022395974.1	Lpol_2674_1
Lpol_XM_013928160.2	Lpol_2674_2
Lpol_XM_013928162.1	Lpol_2674_3
Lpol_XM_013928163.2	Lpol_2674_4
Lpol_XM_013928164.2	Lpol_2675_1
Lpol_XM_013928166.2	Lpol_2675_2
Lpol_XM_013928165.2	Lpol_2675_3
Lpol_XM_022395981.1	Lpol_2676_1
Lpol_XM_022395982.1	Lpol_2676_2
Lpol_XM_022395983.1	Lpol_2677_1
Lpol_XM_013928170.1	Lpol_2677_2
Lpol_XM_022395991.1	Lpol_2677_3
Lpol_XM_022395992.1	Lpol_2678_1
Lpol_XM_013928174.2	Lpol_2678_2
Lpol_XM_022395995.1	Lpol_2679_1
Lpol_XM_022395994.1	Lpol_2679_2
Lpol_XM_013928176.1	Lpol_2680_1
Lpol_XM_013928179.2	Lpol_2680_2
Lpol_XM_022395998.1	Lpol_2680_3
Lpol_XM_013928177.1	Lpol_2680_4
Lpol_XM_013928178.2	Lpol_2680_5
Lpol_XM_013928180.2	Lpol_2681_1
Lpol_XM_022396001.1	Lpol_2681_2
Lpol_XM_022396000.1	Lpol_2681_3
Lpol_XM_022396002.1	Lpol_2682_1
Lpol_XM_013928185.2	Lpol_2683_1
Lpol_XM_022396003.1	Lpol_2683_2
Lpol_XM_022396004.1	Lpol_2684_1
Lpol_XM_022396008.1	Lpol_2685_1
Lpol_XM_022396007.1	Lpol_2685_2
Lpol_XM_022396009.1	Lpol_2686_1
Lpol_XM_022396010.1	Lpol_2686_2
Lpol_XM_013928194.2	Lpol_2687_1
Lpol_XM_013928195.1	Lpol_2687_2
Lpol_XM_013928201.2	Lpol_2688_1
Lpol_XM_013928199.2	Lpol_2688_2
Lpol_XM_013928198.2	Lpol_2688_3
Lpol_XM_022396013.1	Lpol_2688_4
Lpol_XM_022396016.1	Lpol_2689_1
Lpol_XM_022396017.1	Lpol_2690_1
Lpol_XM_022396018.1	Lpol_2691_1
Lpol_XM_022396019.1	Lpol_2691_2
Lpol_XM_013928205.2	Lpol_2692_1
Lpol_XM_022396020.1	Lpol_2693_1
Lpol_XM_022396025.1	Lpol_2694_1
Lpol_XM_013928210.2	Lpol_2694_2
Lpol_XM_022396024.1	Lpol_2694_3
Lpol_XM_022396028.1	Lpol_2695_1
Lpol_XM_013928213.2	Lpol_2695_2
Lpol_XM_022396031.1	Lpol_2695_3
Lpol_XM_022396034.1	Lpol_2696_1
Lpol_XM_022396033.1	Lpol_2696_2
Lpol_XM_022396032.1	Lpol_2696_3
Lpol_XM_022396038.1	Lpol_2696_4
Lpol_XM_013928218.2	Lpol_2696_5
Lpol_XM_022396039.1	Lpol_2696_6
Lpol_XM_022396040.1	Lpol_2697_1
Lpol_XM_013928221.2	Lpol_2698_1
Lpol_XM_022396046.1	Lpol_2698_2
Lpol_XM_022396044.1	Lpol_2698_3
Lpol_XM_013928223.2	Lpol_2699_1
Lpol_XM_013928225.2	Lpol_2700_1
Lpol_XM_013928227.2	Lpol_2700_2
Lpol_XM_022396049.1	Lpol_2700_3
Lpol_XM_013928228.2	Lpol_2701_1
Lpol_XM_022396050.1	Lpol_2701_2
Lpol_XM_013928233.2	Lpol_2701_3
Lpol_XM_022396062.1	Lpol_2701_4
Lpol_XM_013928232.2	Lpol_2701_5
Lpol_XM_013928238.2	Lpol_2702_1
Lpol_XM_013928239.1	Lpol_2702_2
Lpol_XM_013928237.2	Lpol_2702_3
Lpol_XM_013928240.2	Lpol_2703_1
Lpol_XM_013928241.2	Lpol_2703_2
Lpol_XM_022396073.1	Lpol_2703_3
Lpol_XM_022396074.1	Lpol_2704_1
Lpol_XM_013928246.1	Lpol_2705_1
Lpol_XM_013928247.2	Lpol_2706_1
Lpol_XM_013928249.2	Lpol_2707_1
Lpol_XM_013928250.2	Lpol_2707_2
Lpol_XM_013928251.2	Lpol_2707_3
Lpol_XM_013928252.2	Lpol_2707_4
Lpol_XM_022396081.1	Lpol_2708_1
Lpol_XM_022396083.1	Lpol_2708_2
Lpol_XM_022396080.1	Lpol_2708_3
Lpol_XM_022396087.1	Lpol_2709_1
Lpol_XM_022396091.1	Lpol_2710_1
Lpol_XM_013928259.2	Lpol_2710_2
Lpol_XM_013928262.2	Lpol_2710_3
Lpol_XM_013928263.1	Lpol_2711_1
Lpol_XM_013928266.2	Lpol_2711_2
Lpol_XM_022396095.1	Lpol_2711_3
Lpol_XM_022396096.1	Lpol_2712_1
Lpol_XM_022396097.1	Lpol_2712_2
Lpol_XM_022396099.1	Lpol_2713_1
Lpol_XM_013928271.2	Lpol_2714_1
Lpol_XM_022396100.1	Lpol_2715_1
Lpol_XM_013928275.2	Lpol_2715_2
Lpol_XM_013928273.2	Lpol_2715_3
Lpol_XM_013928278.2	Lpol_2715_4
Lpol_XM_013928274.2	Lpol_2715_5
Lpol_XM_022396103.1	Lpol_2716_1
Lpol_XM_022396102.1	Lpol_2716_2
Lpol_XM_013928281.1	Lpol_2717_1
Lpol_XM_013928283.2	Lpol_2717_2
Lpol_XM_013928282.2	Lpol_2717_3
Lpol_XM_022396108.1	Lpol_2717_4
Lpol_XM_013928287.2	Lpol_2718_1
Lpol_XM_022396113.1	Lpol_2719_1
Lpol_XM_022396122.1	Lpol_2720_1
Lpol_XM_022396123.1	Lpol_2721_1
Lpol_XM_013928293.2	Lpol_2722_1
Lpol_XM_022396129.1	Lpol_2722_2
Lpol_XM_022396130.1	Lpol_2723_1
Lpol_XM_013928295.1	Lpol_2723_2
Lpol_XM_022396133.1	Lpol_2724_1
Lpol_XM_022396134.1	Lpol_2724_2
Lpol_XM_013928297.2	Lpol_2724_3
Lpol_XM_013928302.2	Lpol_2725_1
Lpol_XM_013928298.2	Lpol_2725_2
Lpol_XM_013928301.2	Lpol_2725_3
Lpol_XM_022396135.1	Lpol_2725_4
Lpol_XM_013928300.2	Lpol_2725_5
Lpol_XM_013928303.2	Lpol_2726_1
Lpol_XM_013928304.2	Lpol_2727_1
Lpol_XM_013928305.2	Lpol_2727_2
Lpol_XM_022396140.1	Lpol_2728_1
Lpol_XM_022396144.1	Lpol_2729_1
Lpol_XM_013928307.1	Lpol_2729_2
Lpol_XM_022396143.1	Lpol_2729_3
Lpol_XM_022396152.1	Lpol_2730_1
Lpol_XM_022396153.1	Lpol_2731_1
Lpol_XM_022396158.1	Lpol_2731_2
Lpol_XM_013928312.1	Lpol_2731_3
Lpol_XM_022396156.1	Lpol_2731_4
Lpol_XM_022396154.1	Lpol_2731_5
Lpol_XM_022396155.1	Lpol_2731_6
Lpol_XM_013928317.2	Lpol_2732_1
Lpol_XM_013928315.2	Lpol_2732_2
Lpol_XM_022396159.1	Lpol_2732_3
Lpol_XM_022396161.1	Lpol_2733_1
Lpol_XM_013928318.2	Lpol_2733_2
Lpol_XM_013928320.2	Lpol_2733_3
Lpol_XM_022396164.1	Lpol_2733_4
Lpol_XM_022396165.1	Lpol_2734_1
Lpol_XM_022396166.1	Lpol_2734_2
Lpol_XM_013928325.2	Lpol_2735_1
Lpol_XM_013928326.2	Lpol_2735_2
Lpol_XM_013928327.2	Lpol_2736_1
Lpol_XM_013928328.1	Lpol_2736_2
Lpol_XM_013928334.2	Lpol_2737_1
Lpol_XM_022396174.1	Lpol_2737_2
Lpol_XM_013928330.2	Lpol_2737_3
Lpol_XM_022396175.1	Lpol_2737_4
Lpol_XM_022396177.1	Lpol_2737_5
Lpol_XM_022396173.1	Lpol_2737_6
Lpol_XM_022396178.1	Lpol_2738_1
Lpol_XM_013928337.2	Lpol_2738_2
Lpol_XM_013928342.2	Lpol_2738_3
Lpol_XM_013928340.2	Lpol_2738_4
Lpol_XM_022396186.1	Lpol_2739_1
Lpol_NM_001314113.1	Lpol_2739_2
Lpol_XM_013928346.2	Lpol_2739_3
Lpol_XM_022396188.1	Lpol_2739_4
Lpol_XM_022396187.1	Lpol_2739_5
Lpol_XM_022396198.1	Lpol_2740_1
Lpol_XM_022396200.1	Lpol_2741_1
Lpol_XM_013928349.2	Lpol_2741_2
Lpol_XM_022396204.1	Lpol_2742_1
Lpol_XM_013928351.2	Lpol_2742_2
Lpol_XM_022396205.1	Lpol_2743_1
Lpol_XM_022396209.1	Lpol_2743_2
Lpol_XM_022396210.1	Lpol_2743_3
Lpol_XM_013928355.1	Lpol_2744_1
Lpol_XM_022396211.1	Lpol_2744_2
Lpol_XM_013928357.2	Lpol_2744_3
Lpol_XM_022396214.1	Lpol_2745_1
Lpol_XM_022396215.1	Lpol_2745_2
Lpol_XM_013928361.2	Lpol_2745_3
Lpol_XM_013928359.2	Lpol_2745_4
Lpol_XM_022396217.1	Lpol_2745_5
Lpol_XM_013928364.2	Lpol_2746_1
Lpol_XM_013928365.2	Lpol_2746_2
Lpol_XM_022396226.1	Lpol_2747_1
Lpol_XM_022396231.1	Lpol_2748_1
Lpol_XM_013928372.2	Lpol_2748_2
Lpol_XM_022396232.1	Lpol_2748_3
Lpol_XM_022396237.1	Lpol_2748_4
Lpol_XM_013928371.2	Lpol_2748_5
Lpol_XM_013928374.2	Lpol_2749_1
Lpol_XM_022396245.1	Lpol_2750_1
Lpol_XM_013928375.2	Lpol_2750_2
Lpol_XM_013928376.2	Lpol_2750_3
Lpol_XM_013928377.2	Lpol_2750_4
Lpol_XM_022396249.1	Lpol_2750_5
Lpol_XM_013928379.2	Lpol_2751_1
Lpol_XM_022396251.1	Lpol_2751_2
Lpol_XM_022396252.1	Lpol_2751_3
Lpol_XM_022396255.1	Lpol_2751_4
Lpol_XM_022396264.1	Lpol_2752_1
Lpol_XM_013928383.2	Lpol_2752_2
Lpol_XM_013928384.2	Lpol_2752_3
Lpol_XM_013928385.2	Lpol_2752_4
Lpol_XM_013928386.2	Lpol_2753_1
Lpol_XM_013928387.2	Lpol_2753_2
Lpol_XM_013928391.2	Lpol_2753_3
Lpol_XM_013928393.2	Lpol_2753_4
Lpol_XM_022396267.1	Lpol_2753_5
Lpol_XM_013928395.2	Lpol_2754_1
Lpol_XM_013928396.2	Lpol_2754_2
Lpol_XM_022396278.1	Lpol_2755_1
Lpol_XM_022396279.1	Lpol_2756_1
Lpol_XM_013928400.2	Lpol_2756_2
Lpol_XM_013928401.2	Lpol_2757_1
Lpol_XM_013928402.1	Lpol_2758_1
Lpol_XM_013928403.2	Lpol_2759_1
Lpol_XM_022396283.1	Lpol_2759_2
Lpol_XM_022396288.1	Lpol_2760_1
Lpol_XM_013928407.2	Lpol_2760_2
Lpol_XM_013928408.2	Lpol_2761_1
Lpol_XM_022396292.1	Lpol_2761_2
Lpol_XM_022396302.1	Lpol_2761_3
Lpol_XM_013928412.2	Lpol_2762_1
Lpol_XM_013928414.2	Lpol_2762_2
Lpol_XM_022396320.1	Lpol_2763_1
Lpol_XM_022396321.1	Lpol_2764_1
Lpol_XM_022396323.1	Lpol_2764_2
Lpol_XM_022396325.1	Lpol_2765_1
Lpol_XM_022396327.1	Lpol_2766_1
Lpol_XM_022396326.1	Lpol_2766_2
Lpol_XM_013928422.2	Lpol_2767_1
Lpol_XM_013928423.2	Lpol_2767_2
Lpol_XM_013928424.2	Lpol_2768_1
Lpol_XM_022396330.1	Lpol_2769_1
Lpol_XM_022396331.1	Lpol_2769_2
Lpol_XM_013928426.2	Lpol_2769_3
Lpol_XM_013928429.2	Lpol_2770_1
Lpol_XM_022396333.1	Lpol_2770_2
Lpol_XM_013928430.2	Lpol_2771_1
Lpol_XM_013928431.2	Lpol_2771_2
Lpol_XM_022396337.1	Lpol_2771_3
Lpol_XM_013928436.2	Lpol_2772_1
Lpol_XM_022396339.1	Lpol_2772_2
Lpol_XM_013928434.2	Lpol_2772_3
Lpol_XM_022396344.1	Lpol_2772_4
Lpol_XM_013928438.2	Lpol_2773_1
Lpol_XM_022396347.1	Lpol_2774_1
Lpol_XM_022396348.1	Lpol_2774_2
Lpol_XM_022396345.1	Lpol_2774_3
Lpol_XM_022396349.1	Lpol_2775_1
Lpol_XM_013928443.2	Lpol_2776_1
Lpol_XM_022396354.1	Lpol_2777_1
Lpol_XM_013928450.2	Lpol_2777_2
Lpol_XM_013928446.2	Lpol_2777_3
Lpol_XM_022396353.1	Lpol_2777_4
Lpol_XM_013928449.2	Lpol_2777_5
Lpol_XM_022396360.1	Lpol_2777_6
Lpol_XM_022396361.1	Lpol_2777_7
Lpol_XM_013928451.1	Lpol_2778_1
Lpol_XM_022396367.1	Lpol_2779_1
Lpol_XM_022396362.1	Lpol_2779_2
Lpol_XM_013928452.2	Lpol_2779_3
Lpol_XM_013928454.2	Lpol_2779_4
Lpol_XM_013928456.2	Lpol_2780_1
Lpol_XM_022396369.1	Lpol_2780_2
Lpol_XM_013928458.1	Lpol_2780_3
Lpol_XM_013928461.2	Lpol_2781_1
Lpol_XM_022396370.1	Lpol_2781_2
Lpol_XM_013928462.2	Lpol_2782_1
Lpol_XM_013928464.2	Lpol_2782_2
Lpol_XM_022396371.1	Lpol_2782_3
Lpol_XM_013928465.2	Lpol_2783_1
Lpol_XM_022396372.1	Lpol_2783_2
Lpol_XM_013928468.2	Lpol_2784_1
Lpol_XM_022396376.1	Lpol_2785_1
Lpol_XM_013928469.1	Lpol_2785_2
Lpol_XM_013928471.1	Lpol_2786_1
Lpol_XM_013928475.2	Lpol_2787_1
Lpol_XM_013928473.2	Lpol_2787_2
Lpol_XM_013928472.1	Lpol_2787_3
Lpol_XM_022396380.1	Lpol_2788_1
Lpol_XM_022396378.1	Lpol_2788_2
Lpol_XM_013928478.2	Lpol_2789_1
Lpol_XM_022396383.1	Lpol_2790_1
Lpol_XM_022396385.1	Lpol_2790_2
Lpol_XM_022396387.1	Lpol_2791_1
Lpol_XM_013928484.2	Lpol_2791_2
Lpol_XM_022396386.1	Lpol_2791_3
Lpol_XM_022396388.1	Lpol_2792_1
Lpol_XM_022396390.1	Lpol_2793_1
Lpol_XM_013928491.2	Lpol_2793_2
Lpol_XM_022396389.1	Lpol_2793_3
Lpol_XM_013928492.2	Lpol_2794_1
Lpol_XM_013928496.2	Lpol_2795_1
Lpol_XM_022396393.1	Lpol_2795_2
Lpol_XM_013928495.1	Lpol_2795_3
Lpol_XM_013928497.2	Lpol_2796_1
Lpol_XM_013928499.2	Lpol_2797_1
Lpol_XM_013928498.2	Lpol_2797_2
Lpol_XM_022396398.1	Lpol_2798_1
Lpol_XM_013928503.2	Lpol_2799_1
Lpol_XM_013928504.2	Lpol_2799_2
Lpol_XM_013928513.2	Lpol_2800_1
Lpol_XM_013928514.2	Lpol_2800_2
Lpol_XM_022396405.1	Lpol_2801_1
Lpol_XM_013928517.1	Lpol_2802_1
Lpol_XM_022396407.1	Lpol_2802_2
Lpol_XM_022396408.1	Lpol_2802_3
Lpol_XM_013928519.2	Lpol_2802_4
Lpol_XM_022396409.1	Lpol_2803_1
Lpol_XM_013928524.2	Lpol_2804_1
Lpol_XM_022396411.1	Lpol_2804_2
Lpol_XM_013928523.2	Lpol_2804_3
Lpol_XM_022396412.1	Lpol_2805_1
Lpol_XM_013928527.2	Lpol_2805_2
Lpol_XM_022396413.1	Lpol_2805_3
Lpol_XM_013928526.2	Lpol_2805_4
Lpol_XM_022396424.1	Lpol_2805_5
Lpol_XM_022396425.1	Lpol_2806_1
Lpol_XM_013928534.2	Lpol_2807_1
Lpol_XM_013928535.2	Lpol_2807_2
Lpol_XM_022396426.1	Lpol_2807_3
Lpol_XM_022396428.1	Lpol_2808_1
Lpol_XM_022396427.1	Lpol_2808_2
Lpol_XM_022396432.1	Lpol_2809_1
Lpol_XM_022396433.1	Lpol_2809_2
Lpol_XM_022396435.1	Lpol_2810_1
Lpol_XM_013928541.2	Lpol_2810_2
Lpol_XM_022396434.1	Lpol_2810_3
Lpol_XM_022396439.1	Lpol_2811_1
Lpol_XM_013928543.2	Lpol_2811_2
Lpol_XM_022396441.1	Lpol_2812_1
Lpol_XM_013928547.2	Lpol_2812_2
Lpol_XM_022396440.1	Lpol_2812_3
Lpol_XM_022396443.1	Lpol_2812_4
Lpol_XM_022396444.1	Lpol_2813_1
Lpol_XM_013928550.2	Lpol_2814_1
Lpol_XM_013928551.2	Lpol_2814_2
Lpol_XM_022396448.1	Lpol_2815_1
Lpol_XM_013928552.2	Lpol_2815_2
Lpol_XM_013928555.2	Lpol_2815_3
Lpol_XM_013928553.2	Lpol_2815_4
Lpol_XM_013928556.2	Lpol_2816_1
Lpol_XM_022396451.1	Lpol_2816_2
Lpol_XM_022396452.1	Lpol_2817_1
Lpol_XM_013928558.2	Lpol_2817_2
Lpol_XM_013928560.2	Lpol_2818_1
Lpol_XM_022396455.1	Lpol_2818_2
Lpol_XM_022396459.1	Lpol_2819_1
Lpol_XM_022396457.1	Lpol_2819_2
Lpol_XM_022396458.1	Lpol_2819_3
Lpol_XM_013928562.2	Lpol_2819_4
Lpol_XM_013928564.2	Lpol_2820_1
Lpol_XM_013928565.2	Lpol_2820_2
Lpol_XM_013928566.2	Lpol_2821_1
Lpol_XM_022396464.1	Lpol_2821_2
Lpol_XM_013928568.1	Lpol_2821_3
Lpol_XM_013928572.2	Lpol_2821_4
Lpol_XM_022396465.1	Lpol_2821_5
Lpol_XM_013928567.2	Lpol_2821_6
Lpol_XM_013928573.2	Lpol_2822_1
Lpol_XM_013928575.2	Lpol_2823_1
Lpol_XM_022396467.1	Lpol_2824_1
Lpol_XM_013928577.2	Lpol_2825_1
Lpol_XM_022396468.1	Lpol_2825_2
Lpol_XM_013928583.2	Lpol_2826_1
Lpol_XM_022396469.1	Lpol_2826_2
Lpol_XM_013928578.2	Lpol_2826_3
Lpol_XM_022396474.1	Lpol_2826_4
Lpol_XM_022396473.1	Lpol_2826_5
Lpol_XM_013928585.1	Lpol_2827_1
Lpol_XM_022396480.1	Lpol_2827_2
Lpol_XM_013928588.2	Lpol_2827_3
Lpol_XM_022396476.1	Lpol_2827_4
Lpol_XM_022396481.1	Lpol_2828_1
Lpol_XM_013928590.1	Lpol_2829_1
Lpol_XM_022396482.1	Lpol_2829_2
Lpol_XM_022396483.1	Lpol_2830_1
Lpol_XM_013928591.2	Lpol_2830_2
Lpol_XM_013928595.2	Lpol_2831_1
Lpol_XM_013928596.2	Lpol_2831_2
Lpol_XM_013928598.2	Lpol_2831_3
Lpol_XM_022396488.1	Lpol_2831_4
Lpol_XM_013928599.2	Lpol_2832_1
Lpol_XM_013928601.2	Lpol_2833_1
Lpol_XM_022396503.1	Lpol_2833_2
Lpol_XM_013928602.2	Lpol_2833_3
Lpol_XM_022396510.1	Lpol_2834_1
Lpol_XM_013928604.2	Lpol_2834_2
Lpol_XM_022396509.1	Lpol_2834_3
Lpol_XM_013928605.2	Lpol_2835_1
Lpol_XM_022396512.1	Lpol_2835_2
Lpol_XM_013928608.2	Lpol_2836_1
Lpol_XM_022396528.1	Lpol_2837_1
Lpol_XM_022396531.1	Lpol_2837_2
Lpol_XM_022396536.1	Lpol_2837_3
Lpol_XM_022396538.1	Lpol_2838_1
