Ttra_KNC45887	Ttra_1_1
Ttra_KNC49554	Ttra_24_55
Ttra_KNC49555	Ttra_24_56
Ttra_KNC49556	Ttra_24_57
Ttra_KNC49557	Ttra_24_58
Ttra_KNC49558	Ttra_24_59
Ttra_KNC49559	Ttra_24_60
Ttra_KNC49560	Ttra_24_61
Ttra_KNC49561	Ttra_24_62
Ttra_KNC49562	Ttra_24_63
Ttra_KNC49564	Ttra_24_64
Ttra_KNC49565	Ttra_24_65
Ttra_KNC49566	Ttra_24_66
Ttra_KNC49567	Ttra_24_67
Ttra_KNC49568	Ttra_24_68
Ttra_KNC49569	Ttra_24_69
Ttra_KNC49570	Ttra_24_70
Ttra_KNC49571	Ttra_24_71
Ttra_KNC49572	Ttra_24_72
Ttra_KNC49573	Ttra_24_73
Ttra_KNC49574	Ttra_24_74
Ttra_KNC49575	Ttra_24_75
Ttra_KNC49576	Ttra_24_76
Ttra_KNC49577	Ttra_24_77
Ttra_KNC49578	Ttra_24_78
Ttra_KNC49579	Ttra_24_79
Ttra_KNC49580	Ttra_24_80
Ttra_KNC49581	Ttra_24_81
Ttra_KNC49582	Ttra_24_82
Ttra_KNC49583	Ttra_24_83
Ttra_KNC49584	Ttra_24_84
Ttra_KNC49585	Ttra_24_85
Ttra_KNC49586	Ttra_24_86
Ttra_KNC49587	Ttra_24_87
Ttra_KNC49588	Ttra_24_88
Ttra_KNC49589	Ttra_24_89
Ttra_KNC49590	Ttra_24_90
Ttra_KNC49591	Ttra_24_91
Ttra_KNC49592	Ttra_24_92
Ttra_KNC49593	Ttra_24_93
Ttra_KNC49594	Ttra_24_94
Ttra_KNC49595	Ttra_24_95
Ttra_KNC49596	Ttra_24_96
Ttra_KNC49597	Ttra_24_97
Ttra_KNC49598	Ttra_24_98
Ttra_KNC49599	Ttra_24_99
Ttra_KNC49600	Ttra_24_100
Ttra_KNC49601	Ttra_24_101
Ttra_KNC49602	Ttra_24_102
Ttra_KNC49603	Ttra_24_103
Ttra_KNC49604	Ttra_24_104
Ttra_KNC49605	Ttra_24_105
Ttra_KNC49606	Ttra_24_106
Ttra_KNC49607	Ttra_24_107
Ttra_KNC49608	Ttra_24_108
Ttra_KNC49609	Ttra_24_109
Ttra_KNC49610	Ttra_24_110
Ttra_KNC49611	Ttra_24_111
Ttra_KNC49612	Ttra_24_112
Ttra_KNC49613	Ttra_24_113
Ttra_KNC49614	Ttra_24_114
Ttra_KNC49615	Ttra_24_115
Ttra_KNC49616	Ttra_24_116
Ttra_KNC49617	Ttra_24_117
Ttra_KNC49618	Ttra_24_118
Ttra_KNC49619	Ttra_24_119
Ttra_KNC49620	Ttra_24_120
Ttra_KNC49621	Ttra_24_121
Ttra_KNC49622	Ttra_24_122
Ttra_KNC49623	Ttra_24_123
Ttra_KNC49624	Ttra_24_124
Ttra_KNC49625	Ttra_24_125
Ttra_KNC49626	Ttra_24_126
Ttra_KNC49627	Ttra_24_127
Ttra_KNC49628	Ttra_24_128
Ttra_KNC49629	Ttra_24_129
Ttra_KNC49630	Ttra_24_130
Ttra_KNC49631	Ttra_24_131
Ttra_KNC49632	Ttra_24_132
Ttra_KNC49633	Ttra_24_133
Ttra_KNC49634	Ttra_24_134
Ttra_KNC49635	Ttra_24_135
Ttra_KNC49636	Ttra_24_136
Ttra_KNC49637	Ttra_24_137
Ttra_KNC49638	Ttra_24_138
Ttra_KNC49639	Ttra_24_139
Ttra_KNC49640	Ttra_24_140
Ttra_KNC49641	Ttra_24_141
Ttra_KNC49642	Ttra_24_142
Ttra_KNC49643	Ttra_24_143
Ttra_KNC49644	Ttra_24_144
Ttra_KNC49645	Ttra_24_145
Ttra_KNC49646	Ttra_24_146
Ttra_KNC49647	Ttra_24_147
Ttra_KNC49648	Ttra_24_148
Ttra_KNC49649	Ttra_24_149
Ttra_KNC49650	Ttra_24_150
Ttra_KNC49651	Ttra_24_151
Ttra_KNC49652	Ttra_24_152
Ttra_KNC49653	Ttra_24_153
Ttra_KNC49654	Ttra_24_154
Ttra_KNC49655	Ttra_24_155
Ttra_KNC49656	Ttra_24_156
Ttra_KNC49657	Ttra_24_157
Ttra_KNC49658	Ttra_24_158
Ttra_KNC49659	Ttra_25_1
Ttra_KNC49660	Ttra_25_2
Ttra_KNC49661	Ttra_25_3
Ttra_KNC49662	Ttra_25_4
Ttra_KNC49663	Ttra_25_5
Ttra_KNC49664	Ttra_25_6
Ttra_KNC49665	Ttra_25_7
Ttra_KNC49666	Ttra_25_8
Ttra_KNC49667	Ttra_25_9
Ttra_KNC49668	Ttra_25_10
Ttra_KNC49669	Ttra_25_11
Ttra_KNC49670	Ttra_25_12
Ttra_KNC49671	Ttra_25_13
Ttra_KNC49672	Ttra_25_14
Ttra_KNC49673	Ttra_25_15
Ttra_KNC49674	Ttra_25_16
Ttra_KNC49675	Ttra_25_17
Ttra_KNC49676	Ttra_25_18
Ttra_KNC49677	Ttra_25_19
Ttra_KNC49678	Ttra_25_20
Ttra_KNC49679	Ttra_25_21
Ttra_KNC49680	Ttra_25_22
Ttra_KNC49681	Ttra_25_23
Ttra_KNC49682	Ttra_25_24
Ttra_KNC49683	Ttra_25_25
Ttra_KNC49684	Ttra_25_26
Ttra_KNC49685	Ttra_25_27
Ttra_KNC49686	Ttra_25_28
Ttra_KNC49687	Ttra_25_29
Ttra_KNC49688	Ttra_25_30
Ttra_KNC49689	Ttra_25_31
Ttra_KNC49690	Ttra_25_32
Ttra_KNC49691	Ttra_25_33
Ttra_KNC49692	Ttra_25_34
Ttra_KNC49693	Ttra_25_35
Ttra_KNC49694	Ttra_25_36
Ttra_KNC49695	Ttra_25_37
Ttra_KNC49696	Ttra_25_38
Ttra_KNC49697	Ttra_25_39
Ttra_KNC49698	Ttra_25_40
Ttra_KNC49699	Ttra_25_41
Ttra_KNC49700	Ttra_25_42
Ttra_KNC49701	Ttra_25_43
Ttra_KNC49702	Ttra_25_44
Ttra_KNC49703	Ttra_25_45
Ttra_KNC49704	Ttra_25_46
Ttra_KNC49705	Ttra_25_47
Ttra_KNC49706	Ttra_25_48
Ttra_KNC49707	Ttra_25_49
Ttra_KNC49708	Ttra_25_50
Ttra_KNC49709	Ttra_25_51
Ttra_KNC49710	Ttra_25_52
Ttra_KNC49711	Ttra_25_53
Ttra_KNC49712	Ttra_25_54
Ttra_KNC49713	Ttra_25_55
Ttra_KNC49714	Ttra_25_56
Ttra_KNC49715	Ttra_25_57
Ttra_KNC49716	Ttra_25_58
Ttra_KNC49717	Ttra_25_59
Ttra_KNC49718	Ttra_25_60
Ttra_KNC49719	Ttra_25_61
Ttra_KNC49720	Ttra_25_62
Ttra_KNC49721	Ttra_25_63
Ttra_KNC49722	Ttra_25_64
Ttra_KNC49723	Ttra_25_65
Ttra_KNC49724	Ttra_25_66
Ttra_KNC49725	Ttra_25_67
Ttra_KNC49726	Ttra_25_68
Ttra_KNC49727	Ttra_25_69
Ttra_KNC49728	Ttra_25_70
Ttra_KNC49729	Ttra_25_71
Ttra_KNC49730	Ttra_25_72
Ttra_KNC49731	Ttra_25_73
Ttra_KNC49732	Ttra_25_74
Ttra_KNC49733	Ttra_25_75
Ttra_KNC49734	Ttra_25_76
Ttra_KNC49735	Ttra_25_77
Ttra_KNC49736	Ttra_25_78
Ttra_KNC49737	Ttra_25_79
Ttra_KNC49738	Ttra_25_80
Ttra_KNC49739	Ttra_25_81
Ttra_KNC49740	Ttra_25_82
Ttra_KNC49741	Ttra_25_83
Ttra_KNC49742	Ttra_25_84
Ttra_KNC49743	Ttra_25_85
Ttra_KNC49744	Ttra_25_86
Ttra_KNC49745	Ttra_25_87
Ttra_KNC49746	Ttra_25_88
Ttra_KNC49747	Ttra_25_89
Ttra_KNC49748	Ttra_25_90
Ttra_KNC49749	Ttra_25_91
Ttra_KNC49750	Ttra_25_92
Ttra_KNC49751	Ttra_25_93
Ttra_KNC49752	Ttra_25_94
Ttra_KNC49753	Ttra_25_95
Ttra_KNC49754	Ttra_25_96
Ttra_KNC49755	Ttra_25_97
Ttra_KNC49756	Ttra_25_98
Ttra_KNC49757	Ttra_25_99
Ttra_KNC49758	Ttra_25_100
Ttra_KNC49759	Ttra_25_101
Ttra_KNC49760	Ttra_25_102
Ttra_KNC49761	Ttra_25_103
Ttra_KNC49762	Ttra_25_104
Ttra_KNC49763	Ttra_25_105
Ttra_KNC49764	Ttra_25_106
Ttra_KNC49765	Ttra_25_107
Ttra_KNC49766	Ttra_25_108
Ttra_KNC49767	Ttra_25_109
Ttra_KNC49768	Ttra_25_110
Ttra_KNC49769	Ttra_25_111
Ttra_KNC49770	Ttra_25_112
Ttra_KNC49771	Ttra_25_113
Ttra_KNC49772	Ttra_25_114
Ttra_KNC49773	Ttra_25_115
Ttra_KNC49774	Ttra_25_116
Ttra_KNC49776	Ttra_25_117
Ttra_KNC49777	Ttra_25_118
Ttra_KNC49779	Ttra_25_119
Ttra_KNC49780	Ttra_25_120
Ttra_KNC49781	Ttra_25_121
Ttra_KNC49782	Ttra_25_122
Ttra_KNC49783	Ttra_25_123
Ttra_KNC49784	Ttra_25_124
Ttra_KNC49785	Ttra_25_125
Ttra_KNC49786	Ttra_25_126
Ttra_KNC49787	Ttra_25_127
Ttra_KNC49788	Ttra_25_128
Ttra_KNC49789	Ttra_25_129
Ttra_KNC49790	Ttra_25_130
Ttra_KNC49791	Ttra_25_131
Ttra_KNC49793	Ttra_25_132
Ttra_KNC49794	Ttra_25_133
Ttra_KNC49795	Ttra_25_134
Ttra_KNC49796	Ttra_25_135
Ttra_KNC49797	Ttra_25_136
Ttra_KNC49799	Ttra_25_137
Ttra_KNC49800	Ttra_25_138
Ttra_KNC49801	Ttra_25_139
Ttra_KNC49802	Ttra_25_140
Ttra_KNC49803	Ttra_25_141
Ttra_KNC49804	Ttra_25_142
Ttra_KNC49805	Ttra_25_143
Ttra_KNC49806	Ttra_25_144
Ttra_KNC49807	Ttra_25_145
Ttra_KNC49808	Ttra_25_146
Ttra_KNC49809	Ttra_25_147
Ttra_KNC49810	Ttra_25_148
Ttra_KNC49811	Ttra_25_149
Ttra_KNC49812	Ttra_25_150
Ttra_KNC49813	Ttra_25_151
Ttra_KNC49814	Ttra_25_152
Ttra_KNC49815	Ttra_25_153
Ttra_KNC49816	Ttra_25_154
Ttra_KNC49817	Ttra_25_155
Ttra_KNC49818	Ttra_26_1
Ttra_KNC49819	Ttra_26_2
Ttra_KNC49820	Ttra_26_3
Ttra_KNC49821	Ttra_26_4
Ttra_KNC49822	Ttra_26_5
Ttra_KNC49823	Ttra_26_6
Ttra_KNC49824	Ttra_26_7
Ttra_KNC49825	Ttra_26_8
Ttra_KNC49826	Ttra_26_9
Ttra_KNC49827	Ttra_26_10
Ttra_KNC49828	Ttra_26_11
Ttra_KNC49829	Ttra_26_12
Ttra_KNC49830	Ttra_26_13
Ttra_KNC49831	Ttra_26_14
Ttra_KNC49832	Ttra_26_15
Ttra_KNC49833	Ttra_26_16
Ttra_KNC49834	Ttra_26_17
Ttra_KNC49835	Ttra_26_18
Ttra_KNC49836	Ttra_26_19
Ttra_KNC49837	Ttra_26_20
Ttra_KNC49838	Ttra_26_21
Ttra_KNC49839	Ttra_26_22
Ttra_KNC49840	Ttra_26_23
Ttra_KNC49841	Ttra_26_24
Ttra_KNC49842	Ttra_26_25
Ttra_KNC49843	Ttra_26_26
Ttra_KNC49844	Ttra_26_27
Ttra_KNC49845	Ttra_26_28
Ttra_KNC49846	Ttra_26_29
Ttra_KNC49847	Ttra_26_30
Ttra_KNC49848	Ttra_26_31
Ttra_KNC49849	Ttra_26_32
Ttra_KNC49850	Ttra_26_33
Ttra_KNC49851	Ttra_26_34
Ttra_KNC49852	Ttra_26_35
Ttra_KNC49853	Ttra_26_36
Ttra_KNC49854	Ttra_26_37
Ttra_KNC49855	Ttra_26_38
Ttra_KNC49856	Ttra_26_39
Ttra_KNC49857	Ttra_26_40
Ttra_KNC49858	Ttra_26_41
Ttra_KNC49859	Ttra_26_42
Ttra_KNC49860	Ttra_26_43
Ttra_KNC49861	Ttra_26_44
Ttra_KNC49862	Ttra_26_45
Ttra_KNC49863	Ttra_26_46
Ttra_KNC49864	Ttra_26_47
Ttra_KNC49865	Ttra_26_48
Ttra_KNC49866	Ttra_26_49
Ttra_KNC49867	Ttra_26_50
Ttra_KNC49868	Ttra_26_51
Ttra_KNC49869	Ttra_26_52
Ttra_KNC49870	Ttra_26_53
Ttra_KNC49871	Ttra_26_54
Ttra_KNC49872	Ttra_26_55
Ttra_KNC49873	Ttra_26_56
Ttra_KNC49874	Ttra_26_57
Ttra_KNC49875	Ttra_26_58
Ttra_KNC49876	Ttra_26_59
Ttra_KNC49877	Ttra_26_60
Ttra_KNC49878	Ttra_26_61
Ttra_KNC49879	Ttra_26_62
Ttra_KNC49880	Ttra_26_63
Ttra_KNC49881	Ttra_26_64
Ttra_KNC49882	Ttra_26_65
Ttra_KNC49883	Ttra_26_66
Ttra_KNC49884	Ttra_26_67
Ttra_KNC49885	Ttra_26_68
Ttra_KNC49886	Ttra_26_69
Ttra_KNC49887	Ttra_26_70
Ttra_KNC49888	Ttra_26_71
Ttra_KNC49889	Ttra_26_72
Ttra_KNC49890	Ttra_26_73
Ttra_KNC49891	Ttra_26_74
Ttra_KNC49892	Ttra_26_75
Ttra_KNC49893	Ttra_26_76
Ttra_KNC49894	Ttra_26_77
Ttra_KNC49895	Ttra_26_78
Ttra_KNC49896	Ttra_26_79
Ttra_KNC49897	Ttra_26_80
Ttra_KNC49898	Ttra_26_81
Ttra_KNC49899	Ttra_26_82
Ttra_KNC49900	Ttra_26_83
Ttra_KNC49901	Ttra_26_84
Ttra_KNC49902	Ttra_26_85
Ttra_KNC49903	Ttra_26_86
Ttra_KNC49904	Ttra_26_87
Ttra_KNC49905	Ttra_26_88
Ttra_KNC49906	Ttra_26_89
Ttra_KNC49907	Ttra_26_90
Ttra_KNC49908	Ttra_26_91
Ttra_KNC49909	Ttra_26_92
Ttra_KNC49910	Ttra_26_93
Ttra_KNC49911	Ttra_26_94
Ttra_KNC49912	Ttra_26_95
Ttra_KNC49913	Ttra_26_96
Ttra_KNC49914	Ttra_26_97
Ttra_KNC49915	Ttra_26_98
Ttra_KNC49916	Ttra_26_99
Ttra_KNC49917	Ttra_26_100
Ttra_KNC49918	Ttra_26_101
Ttra_KNC49919	Ttra_26_102
Ttra_KNC49920	Ttra_26_103
Ttra_KNC49921	Ttra_26_104
Ttra_KNC49922	Ttra_26_105
Ttra_KNC49923	Ttra_26_106
Ttra_KNC49924	Ttra_26_107
Ttra_KNC49925	Ttra_26_108
Ttra_KNC49926	Ttra_26_109
Ttra_KNC49927	Ttra_26_110
Ttra_KNC49928	Ttra_26_111
Ttra_KNC49929	Ttra_26_112
Ttra_KNC49930	Ttra_26_113
Ttra_KNC49931	Ttra_26_114
Ttra_KNC49932	Ttra_26_115
Ttra_KNC49933	Ttra_26_116
Ttra_KNC49934	Ttra_26_117
Ttra_KNC49935	Ttra_26_118
Ttra_KNC49936	Ttra_26_119
Ttra_KNC49937	Ttra_26_120
Ttra_KNC49938	Ttra_26_121
Ttra_KNC49939	Ttra_26_122
Ttra_KNC49940	Ttra_26_123
Ttra_KNC49941	Ttra_26_124
Ttra_KNC49942	Ttra_26_125
Ttra_KNC49944	Ttra_26_126
Ttra_KNC49945	Ttra_26_127
Ttra_KNC49946	Ttra_26_128
Ttra_KNC49947	Ttra_26_129
Ttra_KNC49948	Ttra_26_130
Ttra_KNC49949	Ttra_26_131
Ttra_KNC49950	Ttra_26_132
Ttra_KNC49951	Ttra_26_133
Ttra_KNC49952	Ttra_26_134
Ttra_KNC49953	Ttra_26_135
Ttra_KNC49954	Ttra_26_136
Ttra_KNC49955	Ttra_26_137
Ttra_KNC49956	Ttra_26_138
Ttra_KNC49957	Ttra_26_139
Ttra_KNC49958	Ttra_26_140
Ttra_KNC49959	Ttra_26_141
Ttra_KNC49960	Ttra_26_142
Ttra_KNC49961	Ttra_26_143
Ttra_KNC49962	Ttra_26_144
Ttra_KNC49963	Ttra_27_1
Ttra_KNC49964	Ttra_27_2
Ttra_KNC49965	Ttra_27_3
Ttra_KNC49966	Ttra_27_4
Ttra_KNC49967	Ttra_27_5
Ttra_KNC49968	Ttra_27_6
Ttra_KNC49969	Ttra_27_7
Ttra_KNC49970	Ttra_27_8
Ttra_KNC49971	Ttra_27_9
Ttra_KNC49972	Ttra_27_10
Ttra_KNC49973	Ttra_27_11
Ttra_KNC49974	Ttra_27_12
Ttra_KNC49975	Ttra_27_13
Ttra_KNC49976	Ttra_27_14
Ttra_KNC49977	Ttra_27_15
Ttra_KNC49978	Ttra_27_16
Ttra_KNC49979	Ttra_27_17
Ttra_KNC49980	Ttra_27_18
Ttra_KNC49981	Ttra_27_19
Ttra_KNC49982	Ttra_27_20
Ttra_KNC49983	Ttra_27_21
Ttra_KNC49984	Ttra_27_22
Ttra_KNC49985	Ttra_27_23
Ttra_KNC49986	Ttra_27_24
Ttra_KNC49987	Ttra_27_25
Ttra_KNC49988	Ttra_27_26
Ttra_KNC49989	Ttra_27_27
Ttra_KNC49990	Ttra_27_28
Ttra_KNC49991	Ttra_27_29
Ttra_KNC49992	Ttra_27_30
Ttra_KNC49993	Ttra_27_31
Ttra_KNC49994	Ttra_27_32
Ttra_KNC49995	Ttra_27_33
Ttra_KNC49996	Ttra_27_34
Ttra_KNC49997	Ttra_27_35
Ttra_KNC49998	Ttra_27_36
Ttra_KNC49999	Ttra_27_37
Ttra_KNC50000	Ttra_27_38
Ttra_KNC50001	Ttra_27_39
Ttra_KNC50002	Ttra_27_40
Ttra_KNC50003	Ttra_27_41
Ttra_KNC50004	Ttra_27_42
Ttra_KNC50005	Ttra_27_43
Ttra_KNC50006	Ttra_27_44
Ttra_KNC50007	Ttra_27_45
Ttra_KNC50008	Ttra_27_46
Ttra_KNC50009	Ttra_27_47
Ttra_KNC50010	Ttra_27_48
Ttra_KNC50011	Ttra_27_49
Ttra_KNC50012	Ttra_27_50
Ttra_KNC50013	Ttra_27_51
Ttra_KNC50014	Ttra_27_52
Ttra_KNC50015	Ttra_27_53
Ttra_KNC50016	Ttra_27_54
Ttra_KNC50017	Ttra_27_55
Ttra_KNC50018	Ttra_27_56
Ttra_KNC50019	Ttra_27_57
Ttra_KNC50020	Ttra_27_58
Ttra_KNC50021	Ttra_27_59
Ttra_KNC50022	Ttra_27_60
Ttra_KNC50023	Ttra_27_61
Ttra_KNC50024	Ttra_27_62
Ttra_KNC50025	Ttra_27_63
Ttra_KNC50026	Ttra_27_64
Ttra_KNC50027	Ttra_27_65
Ttra_KNC50028	Ttra_27_66
Ttra_KNC50029	Ttra_27_67
Ttra_KNC50030	Ttra_27_68
Ttra_KNC50031	Ttra_27_69
Ttra_KNC50032	Ttra_27_70
Ttra_KNC50033	Ttra_27_71
Ttra_KNC50034	Ttra_27_72
Ttra_KNC50035	Ttra_27_73
Ttra_KNC50036	Ttra_27_74
Ttra_KNC50037	Ttra_27_75
Ttra_KNC50038	Ttra_27_76
Ttra_KNC50039	Ttra_27_77
Ttra_KNC50040	Ttra_27_78
Ttra_KNC50041	Ttra_27_79
Ttra_KNC50042	Ttra_27_80
Ttra_KNC50043	Ttra_27_81
Ttra_KNC50044	Ttra_27_82
Ttra_KNC50045	Ttra_27_83
Ttra_KNC50046	Ttra_27_84
Ttra_KNC50047	Ttra_27_85
Ttra_KNC50048	Ttra_27_86
Ttra_KNC50049	Ttra_27_87
Ttra_KNC50050	Ttra_27_88
Ttra_KNC50051	Ttra_27_89
Ttra_KNC50052	Ttra_27_90
Ttra_KNC50053	Ttra_27_91
Ttra_KNC50054	Ttra_27_92
Ttra_KNC50055	Ttra_27_93
Ttra_KNC50056	Ttra_27_94
Ttra_KNC50057	Ttra_27_95
Ttra_KNC50058	Ttra_27_96
Ttra_KNC50059	Ttra_27_97
Ttra_KNC50060	Ttra_27_98
Ttra_KNC50061	Ttra_27_99
Ttra_KNC50062	Ttra_27_100
Ttra_KNC50063	Ttra_27_101
Ttra_KNC50064	Ttra_27_102
Ttra_KNC50065	Ttra_27_103
Ttra_KNC50066	Ttra_27_104
Ttra_KNC50067	Ttra_27_105
Ttra_KNC50068	Ttra_27_106
Ttra_KNC50070	Ttra_27_107
Ttra_KNC50071	Ttra_27_108
Ttra_KNC50072	Ttra_27_109
Ttra_KNC50073	Ttra_27_110
Ttra_KNC50074	Ttra_27_111
Ttra_KNC50075	Ttra_27_112
Ttra_KNC50076	Ttra_27_113
Ttra_KNC50077	Ttra_27_114
Ttra_KNC50078	Ttra_27_115
Ttra_KNC50079	Ttra_27_116
Ttra_KNC50080	Ttra_27_117
Ttra_KNC50081	Ttra_27_118
Ttra_KNC50082	Ttra_27_119
Ttra_KNC50083	Ttra_27_120
Ttra_KNC50084	Ttra_27_121
Ttra_KNC50085	Ttra_27_122
Ttra_KNC50086	Ttra_27_123
Ttra_KNC50087	Ttra_27_124
Ttra_KNC50088	Ttra_27_125
Ttra_KNC50089	Ttra_27_126
Ttra_KNC50090	Ttra_27_127
Ttra_KNC50091	Ttra_27_128
Ttra_KNC50092	Ttra_27_129
Ttra_KNC50093	Ttra_27_130
Ttra_KNC50094	Ttra_27_131
Ttra_KNC50095	Ttra_27_132
Ttra_KNC50096	Ttra_27_133
Ttra_KNC50097	Ttra_27_134
Ttra_KNC50098	Ttra_27_135
Ttra_KNC50099	Ttra_27_136
Ttra_KNC50100	Ttra_27_137
Ttra_KNC50101	Ttra_27_138
Ttra_KNC50102	Ttra_27_139
Ttra_KNC50103	Ttra_27_140
Ttra_KNC50104	Ttra_27_141
Ttra_KNC50105	Ttra_27_142
Ttra_KNC50106	Ttra_27_143
Ttra_KNC50107	Ttra_27_144
Ttra_KNC50108	Ttra_27_145
Ttra_KNC50109	Ttra_27_146
Ttra_KNC50110	Ttra_27_147
Ttra_KNC50111	Ttra_27_148
Ttra_KNC50112	Ttra_27_149
Ttra_KNC50113	Ttra_27_150
Ttra_KNC50114	Ttra_27_151
Ttra_KNC50115	Ttra_27_152
Ttra_KNC50116	Ttra_27_153
Ttra_KNC50117	Ttra_27_154
Ttra_KNC50118	Ttra_27_155
Ttra_KNC50120	Ttra_27_156
Ttra_KNC50121	Ttra_27_157
Ttra_KNC50122	Ttra_27_158
Ttra_KNC50123	Ttra_27_159
Ttra_KNC50124	Ttra_27_160
Ttra_KNC50125	Ttra_27_161
Ttra_KNC50126	Ttra_27_162
Ttra_KNC50127	Ttra_27_163
Ttra_KNC50128	Ttra_27_164
Ttra_KNC50129	Ttra_27_165
Ttra_KNC50130	Ttra_27_166
Ttra_KNC50131	Ttra_27_167
Ttra_KNC50132	Ttra_27_168
Ttra_KNC50133	Ttra_27_169
Ttra_KNC50134	Ttra_27_170
Ttra_KNC50135	Ttra_27_171
Ttra_KNC50136	Ttra_27_172
Ttra_KNC50137	Ttra_27_173
Ttra_KNC50138	Ttra_27_174
Ttra_KNC50139	Ttra_27_175
Ttra_KNC50140	Ttra_28_1
Ttra_KNC50141	Ttra_28_2
Ttra_KNC50142	Ttra_28_3
Ttra_KNC50143	Ttra_28_4
Ttra_KNC50144	Ttra_28_5
Ttra_KNC50145	Ttra_28_6
Ttra_KNC50146	Ttra_28_7
Ttra_KNC50147	Ttra_28_8
Ttra_KNC50148	Ttra_28_9
Ttra_KNC50149	Ttra_28_10
Ttra_KNC50150	Ttra_28_11
Ttra_KNC50151	Ttra_28_12
Ttra_KNC50152	Ttra_28_13
Ttra_KNC50153	Ttra_28_14
Ttra_KNC50154	Ttra_28_15
Ttra_KNC50155	Ttra_28_16
Ttra_KNC50156	Ttra_28_17
Ttra_KNC50157	Ttra_28_18
Ttra_KNC50158	Ttra_28_19
Ttra_KNC50159	Ttra_28_20
Ttra_KNC50160	Ttra_28_21
Ttra_KNC50161	Ttra_28_22
Ttra_KNC50162	Ttra_28_23
Ttra_KNC50163	Ttra_28_24
Ttra_KNC50164	Ttra_28_25
Ttra_KNC50165	Ttra_28_26
Ttra_KNC50166	Ttra_28_27
Ttra_KNC50167	Ttra_28_28
Ttra_KNC50168	Ttra_28_29
Ttra_KNC50169	Ttra_28_30
Ttra_KNC50170	Ttra_28_31
Ttra_KNC50171	Ttra_28_32
Ttra_KNC50172	Ttra_28_33
Ttra_KNC50173	Ttra_28_34
Ttra_KNC50174	Ttra_28_35
Ttra_KNC50175	Ttra_28_36
Ttra_KNC50176	Ttra_28_37
Ttra_KNC50177	Ttra_28_38
Ttra_KNC50178	Ttra_28_39
Ttra_KNC50179	Ttra_28_40
Ttra_KNC50180	Ttra_28_41
Ttra_KNC50181	Ttra_28_42
Ttra_KNC50182	Ttra_28_43
Ttra_KNC50183	Ttra_28_44
Ttra_KNC50184	Ttra_28_45
Ttra_KNC50185	Ttra_28_46
Ttra_KNC50186	Ttra_28_47
Ttra_KNC50187	Ttra_28_48
Ttra_KNC50188	Ttra_28_49
Ttra_KNC50189	Ttra_28_50
Ttra_KNC50190	Ttra_28_51
Ttra_KNC50191	Ttra_28_52
Ttra_KNC50192	Ttra_28_53
Ttra_KNC50193	Ttra_28_54
Ttra_KNC50194	Ttra_28_55
Ttra_KNC50195	Ttra_28_56
Ttra_KNC50196	Ttra_28_57
Ttra_KNC50197	Ttra_28_58
Ttra_KNC50198	Ttra_28_59
Ttra_KNC50199	Ttra_28_60
Ttra_KNC50200	Ttra_28_61
Ttra_KNC50201	Ttra_28_62
Ttra_KNC50202	Ttra_28_63
Ttra_KNC50203	Ttra_28_64
Ttra_KNC50204	Ttra_28_65
Ttra_KNC50205	Ttra_28_66
Ttra_KNC50206	Ttra_28_67
Ttra_KNC50207	Ttra_28_68
Ttra_KNC50208	Ttra_28_69
Ttra_KNC50209	Ttra_28_70
Ttra_KNC50210	Ttra_28_71
Ttra_KNC50211	Ttra_28_72
Ttra_KNC50212	Ttra_28_73
Ttra_KNC50213	Ttra_28_74
Ttra_KNC50214	Ttra_28_75
Ttra_KNC50215	Ttra_28_76
Ttra_KNC50216	Ttra_28_77
Ttra_KNC50217	Ttra_28_78
Ttra_KNC50218	Ttra_28_79
Ttra_KNC50219	Ttra_28_80
Ttra_KNC50220	Ttra_28_81
Ttra_KNC50221	Ttra_28_82
Ttra_KNC50222	Ttra_28_83
Ttra_KNC50223	Ttra_28_84
Ttra_KNC50224	Ttra_28_85
Ttra_KNC50225	Ttra_28_86
Ttra_KNC50226	Ttra_28_87
Ttra_KNC50227	Ttra_28_88
Ttra_KNC50228	Ttra_28_89
Ttra_KNC50229	Ttra_28_90
Ttra_KNC50230	Ttra_28_91
Ttra_KNC50231	Ttra_28_92
Ttra_KNC50232	Ttra_28_93
Ttra_KNC50233	Ttra_28_94
Ttra_KNC50234	Ttra_28_95
Ttra_KNC50235	Ttra_28_96
Ttra_KNC50236	Ttra_28_97
Ttra_KNC50237	Ttra_28_98
Ttra_KNC50238	Ttra_28_99
Ttra_KNC50239	Ttra_28_100
Ttra_KNC50240	Ttra_28_101
Ttra_KNC50241	Ttra_28_102
Ttra_KNC50242	Ttra_28_103
Ttra_KNC50243	Ttra_28_104
Ttra_KNC50244	Ttra_28_105
Ttra_KNC50245	Ttra_28_106
Ttra_KNC50246	Ttra_28_107
Ttra_KNC50247	Ttra_28_108
Ttra_KNC50248	Ttra_28_109
Ttra_KNC50249	Ttra_28_110
Ttra_KNC50250	Ttra_28_111
Ttra_KNC50251	Ttra_28_112
Ttra_KNC50252	Ttra_28_113
Ttra_KNC50253	Ttra_28_114
Ttra_KNC50254	Ttra_28_115
Ttra_KNC50255	Ttra_28_116
Ttra_KNC50256	Ttra_28_117
Ttra_KNC50257	Ttra_28_118
Ttra_KNC50258	Ttra_28_119
Ttra_KNC50259	Ttra_28_120
Ttra_KNC50260	Ttra_28_121
