Rirr_XM_025323691.1	Rirr_1_1
Rirr_XM_025317679.1	Rirr_114_5
Rirr_XM_025317680.1	Rirr_114_6
Rirr_XM_025326100.1	Rirr_114_7
Rirr_XM_025317681.1	Rirr_114_8
Rirr_XM_025317682.1	Rirr_114_9
Rirr_XM_025329151.1	Rirr_114_10
Rirr_XM_025309314.1	Rirr_114_11
Rirr_XM_025317683.1	Rirr_114_12
Rirr_XM_025317684.1	Rirr_114_13
Rirr_XM_025317685.1	Rirr_114_14
Rirr_XM_025310857.1	Rirr_114_15
Rirr_XM_025310858.1	Rirr_114_16
Rirr_XM_025317686.1	Rirr_114_17
Rirr_XM_025317687.1	Rirr_114_18
Rirr_XM_025317688.1	Rirr_114_19
Rirr_XM_025317689.1	Rirr_114_20
Rirr_XM_025317690.1	Rirr_114_21
Rirr_XM_025317691.1	Rirr_114_22
Rirr_XM_025317692.1	Rirr_114_23
Rirr_XM_025326101.1	Rirr_114_24
Rirr_XM_025326102.1	Rirr_114_25
Rirr_XM_025326103.1	Rirr_114_26
Rirr_XM_025326104.1	Rirr_114_27
Rirr_XM_025317693.1	Rirr_114_28
Rirr_XM_025326105.1	Rirr_114_29
Rirr_XM_025317694.1	Rirr_114_30
Rirr_XM_025334292.1	Rirr_114_31
Rirr_XM_025334291.1	Rirr_114_32
Rirr_XM_025317695.1	Rirr_114_33
Rirr_XM_025317696.1	Rirr_114_34
Rirr_XM_025334293.1	Rirr_114_35
Rirr_XM_025317697.1	Rirr_114_36
Rirr_XM_025317698.1	Rirr_114_37
Rirr_XM_025332060.1	Rirr_114_38
Rirr_XM_025317699.1	Rirr_114_39
Rirr_XM_025332061.1	Rirr_114_40
Rirr_XM_025326106.1	Rirr_114_41
Rirr_XM_025330391.1	Rirr_114_42
Rirr_XM_025329152.1	Rirr_114_43
Rirr_XM_025332062.1	Rirr_114_44
Rirr_XM_025326107.1	Rirr_114_45
Rirr_XM_025326108.1	Rirr_114_46
Rirr_XM_025326109.1	Rirr_114_47
Rirr_XM_025330392.1	Rirr_114_48
Rirr_XM_025332063.1	Rirr_114_49
Rirr_XM_025310859.1	Rirr_114_50
Rirr_XM_025330393.1	Rirr_114_51
Rirr_XM_025317700.1	Rirr_114_52
Rirr_XM_025326110.1	Rirr_114_53
Rirr_XM_025317701.1	Rirr_114_54
Rirr_XM_025309315.1	Rirr_114_55
Rirr_XM_025317702.1	Rirr_114_56
Rirr_XM_025334306.1	Rirr_114_57
Rirr_XM_025326111.1	Rirr_114_58
Rirr_XM_025326112.1	Rirr_114_59
Rirr_XM_025326113.1	Rirr_114_60
Rirr_XM_025310860.1	Rirr_114_61
Rirr_XM_025317703.1	Rirr_114_62
Rirr_XM_025326114.1	Rirr_114_63
Rirr_XM_025329153.1	Rirr_114_64
Rirr_XM_025334307.1	Rirr_114_65
Rirr_XM_025332064.1	Rirr_114_66
Rirr_XM_025317704.1	Rirr_114_67
Rirr_XM_025326115.1	Rirr_114_68
Rirr_XM_025326116.1	Rirr_114_69
Rirr_XM_025317705.1	Rirr_114_70
Rirr_XM_025329154.1	Rirr_115_1
Rirr_XM_025332065.1	Rirr_115_2
Rirr_XM_025317706.1	Rirr_115_3
Rirr_XM_025331134.1	Rirr_115_4
Rirr_XM_025317707.1	Rirr_115_5
Rirr_XM_025317708.1	Rirr_115_6
Rirr_XM_025317709.1	Rirr_115_7
Rirr_XM_025317710.1	Rirr_115_8
Rirr_XM_025317711.1	Rirr_115_9
Rirr_XM_025317712.1	Rirr_115_10
Rirr_XM_025310861.1	Rirr_115_11
Rirr_XM_025326117.1	Rirr_115_12
Rirr_XM_025317713.1	Rirr_115_13
Rirr_XM_025334318.1	Rirr_115_14
Rirr_XM_025317714.1	Rirr_115_15
Rirr_XM_025326118.1	Rirr_115_16
Rirr_XM_025326119.1	Rirr_115_17
Rirr_XM_025317715.1	Rirr_115_18
Rirr_XM_025310862.1	Rirr_115_19
Rirr_XM_025310863.1	Rirr_115_20
Rirr_XM_025326120.1	Rirr_115_21
Rirr_XM_025317716.1	Rirr_115_22
Rirr_XM_025317717.1	Rirr_115_23
Rirr_XM_025310864.1	Rirr_115_24
Rirr_XM_025326121.1	Rirr_115_25
Rirr_XM_025330394.1	Rirr_115_26
Rirr_XM_025317718.1	Rirr_115_27
Rirr_XM_025326122.1	Rirr_115_28
Rirr_XM_025317719.1	Rirr_115_29
Rirr_XM_025317720.1	Rirr_115_30
Rirr_XM_025323285.1	Rirr_115_31
Rirr_XM_025309316.1	Rirr_115_32
Rirr_XM_025317721.1	Rirr_115_33
Rirr_XM_025317722.1	Rirr_115_34
Rirr_XM_025317723.1	Rirr_115_35
Rirr_XM_025317724.1	Rirr_115_36
Rirr_XM_025317725.1	Rirr_115_37
Rirr_XM_025317726.1	Rirr_115_38
Rirr_XM_025310865.1	Rirr_115_39
Rirr_XM_025334347.1	Rirr_115_40
Rirr_XM_025317727.1	Rirr_115_41
Rirr_XM_025317728.1	Rirr_115_42
Rirr_XM_025317729.1	Rirr_115_43
Rirr_XM_025317730.1	Rirr_115_44
Rirr_XM_025323508.1	Rirr_115_45
Rirr_XM_025317731.1	Rirr_115_46
Rirr_XM_025317732.1	Rirr_115_47
Rirr_XM_025326123.1	Rirr_115_48
Rirr_XM_025317733.1	Rirr_115_49
Rirr_XM_025317734.1	Rirr_115_50
Rirr_XM_025317735.1	Rirr_115_51
Rirr_XM_025317736.1	Rirr_115_52
Rirr_XM_025317737.1	Rirr_115_53
Rirr_XM_025317738.1	Rirr_115_54
Rirr_XM_025317739.1	Rirr_115_55
Rirr_XM_025326124.1	Rirr_115_56
Rirr_XM_025317740.1	Rirr_115_57
Rirr_XM_025317741.1	Rirr_115_58
Rirr_XM_025317742.1	Rirr_115_59
Rirr_XM_025317743.1	Rirr_115_60
Rirr_XM_025317744.1	Rirr_115_61
Rirr_XM_025317745.1	Rirr_115_62
Rirr_XM_025317746.1	Rirr_115_63
Rirr_XM_025317747.1	Rirr_115_64
Rirr_XM_025329155.1	Rirr_115_65
Rirr_XM_025330395.1	Rirr_115_66
Rirr_XM_025317748.1	Rirr_115_67
Rirr_XM_025317749.1	Rirr_115_68
Rirr_XM_025317750.1	Rirr_115_69
Rirr_XM_025317751.1	Rirr_115_70
Rirr_XM_025317752.1	Rirr_115_71
Rirr_XM_025309317.1	Rirr_115_72
Rirr_XM_025309318.1	Rirr_115_73
Rirr_XM_025323509.1	Rirr_115_74
Rirr_XM_025317753.1	Rirr_115_75
Rirr_XM_025317754.1	Rirr_115_76
Rirr_XM_025310866.1	Rirr_115_77
Rirr_XM_025310867.1	Rirr_115_78
Rirr_XM_025332066.1	Rirr_115_79
Rirr_XM_025317755.1	Rirr_115_80
Rirr_XM_025334379.1	Rirr_115_81
Rirr_XM_025317756.1	Rirr_115_82
Rirr_XM_025317757.1	Rirr_116_1
Rirr_XM_025308748.1	Rirr_116_2
Rirr_XM_025317758.1	Rirr_116_3
Rirr_XM_025326125.1	Rirr_116_4
Rirr_XM_025330396.1	Rirr_116_5
Rirr_XM_025329156.1	Rirr_116_6
Rirr_XM_025332067.1	Rirr_116_7
Rirr_XM_025330397.1	Rirr_116_8
Rirr_XM_025329157.1	Rirr_116_9
Rirr_XM_025317759.1	Rirr_116_10
Rirr_XM_025317760.1	Rirr_116_11
Rirr_XM_025326126.1	Rirr_116_12
Rirr_XM_025310868.1	Rirr_116_13
Rirr_XM_025317761.1	Rirr_116_14
Rirr_XM_025332068.1	Rirr_116_15
Rirr_XM_025332069.1	Rirr_116_16
Rirr_XM_025310869.1	Rirr_116_17
Rirr_XM_025317762.1	Rirr_116_18
Rirr_XM_025326127.1	Rirr_116_19
Rirr_XM_025317763.1	Rirr_116_20
Rirr_XM_025329158.1	Rirr_116_21
Rirr_XM_025317764.1	Rirr_116_22
Rirr_XM_025329159.1	Rirr_116_23
Rirr_XM_025331135.1	Rirr_116_24
Rirr_XM_025317765.1	Rirr_116_25
Rirr_XM_025329160.1	Rirr_116_26
Rirr_XM_025308613.1	Rirr_116_27
Rirr_XM_025330398.1	Rirr_116_28
Rirr_XM_025332070.1	Rirr_116_29
Rirr_XM_025317766.1	Rirr_116_30
Rirr_XM_025317767.1	Rirr_116_31
Rirr_XM_025317768.1	Rirr_116_32
Rirr_XM_025332071.1	Rirr_116_33
Rirr_XM_025326128.1	Rirr_116_34
Rirr_XM_025331136.1	Rirr_116_35
Rirr_XM_025317769.1	Rirr_116_36
Rirr_XM_025334403.1	Rirr_116_37
Rirr_XM_025334404.1	Rirr_116_38
Rirr_XM_025317770.1	Rirr_116_39
Rirr_XM_025326129.1	Rirr_116_40
Rirr_XM_025332072.1	Rirr_116_41
Rirr_XM_025326130.1	Rirr_116_42
Rirr_XM_025326131.1	Rirr_116_43
Rirr_XM_025308260.1	Rirr_116_44
Rirr_XM_025308261.1	Rirr_116_45
Rirr_XM_025326132.1	Rirr_116_46
Rirr_XM_025317771.1	Rirr_116_47
Rirr_XM_025317772.1	Rirr_116_48
Rirr_XM_025329161.1	Rirr_116_49
Rirr_XM_025326133.1	Rirr_116_50
Rirr_XM_025317773.1	Rirr_116_51
Rirr_XM_025326134.1	Rirr_116_52
Rirr_XM_025310870.1	Rirr_116_53
Rirr_XM_025309319.1	Rirr_116_54
Rirr_XM_025329162.1	Rirr_116_55
Rirr_XM_025326135.1	Rirr_116_56
Rirr_XM_025317774.1	Rirr_116_57
Rirr_XM_025317775.1	Rirr_116_58
Rirr_XM_025317776.1	Rirr_116_59
Rirr_XM_025317777.1	Rirr_116_60
Rirr_XM_025326136.1	Rirr_116_61
Rirr_XM_025310871.1	Rirr_116_62
Rirr_XM_025308263.1	Rirr_116_63
Rirr_XM_025310872.1	Rirr_116_64
Rirr_XM_025310873.1	Rirr_116_65
Rirr_XM_025308266.1	Rirr_116_66
Rirr_XM_025317778.1	Rirr_116_67
Rirr_XM_025317779.1	Rirr_116_68
Rirr_XM_025317780.1	Rirr_116_69
Rirr_XM_025317781.1	Rirr_116_70
Rirr_XM_025317782.1	Rirr_116_71
Rirr_XM_025317783.1	Rirr_116_72
Rirr_XM_025317784.1	Rirr_116_73
Rirr_XM_025317785.1	Rirr_116_74
Rirr_XM_025323510.1	Rirr_116_75
Rirr_XM_025326137.1	Rirr_117_1
Rirr_XM_025330399.1	Rirr_117_2
Rirr_XM_025317786.1	Rirr_117_3
Rirr_XM_025326138.1	Rirr_117_4
Rirr_XM_025326139.1	Rirr_117_5
Rirr_XM_025332073.1	Rirr_117_6
Rirr_XM_025308757.1	Rirr_117_7
Rirr_XM_025317787.1	Rirr_117_8
Rirr_XM_025317788.1	Rirr_117_9
Rirr_XM_025317789.1	Rirr_117_10
Rirr_XM_025329163.1	Rirr_117_11
Rirr_XM_025317790.1	Rirr_117_12
Rirr_XM_025310874.1	Rirr_117_13
Rirr_XM_025310875.1	Rirr_117_14
Rirr_XM_025317791.1	Rirr_117_15
Rirr_XM_025310876.1	Rirr_117_16
Rirr_XM_025308279.1	Rirr_117_17
Rirr_XM_025317792.1	Rirr_117_18
Rirr_XM_025317793.1	Rirr_117_19
Rirr_XM_025308281.1	Rirr_117_20
Rirr_XM_025308285.1	Rirr_117_21
Rirr_XM_025317794.1	Rirr_117_22
Rirr_XM_025317795.1	Rirr_117_23
Rirr_XM_025317796.1	Rirr_117_24
Rirr_XM_025308287.1	Rirr_117_25
Rirr_XM_025308288.1	Rirr_117_26
Rirr_XM_025317797.1	Rirr_117_27
Rirr_XM_025317798.1	Rirr_117_28
Rirr_XM_025308291.1	Rirr_117_29
Rirr_XM_025317799.1	Rirr_117_30
Rirr_XM_025308565.1	Rirr_117_31
Rirr_XM_025317800.1	Rirr_117_32
Rirr_XM_025308293.1	Rirr_117_33
Rirr_XM_025308292.1	Rirr_117_34
Rirr_XM_025326140.1	Rirr_117_35
Rirr_XM_025317801.1	Rirr_117_36
Rirr_XM_025326141.1	Rirr_117_37
Rirr_XM_025317802.1	Rirr_117_38
Rirr_XM_025317803.1	Rirr_117_39
Rirr_XM_025317804.1	Rirr_117_40
Rirr_XM_025308296.1	Rirr_117_41
Rirr_XM_025317805.1	Rirr_117_42
Rirr_XM_025317806.1	Rirr_117_43
Rirr_XM_025317807.1	Rirr_117_44
Rirr_XM_025317808.1	Rirr_117_45
Rirr_XM_025326142.1	Rirr_117_46
Rirr_XM_025332074.1	Rirr_117_47
Rirr_XM_025317809.1	Rirr_117_48
Rirr_XM_025317810.1	Rirr_117_49
Rirr_XM_025317811.1	Rirr_117_50
Rirr_XM_025323511.1	Rirr_117_51
Rirr_XM_025329164.1	Rirr_117_52
Rirr_XM_025326143.1	Rirr_117_53
Rirr_XM_025326144.1	Rirr_117_54
Rirr_XM_025326145.1	Rirr_117_55
Rirr_XM_025326146.1	Rirr_117_56
Rirr_XM_025330400.1	Rirr_117_57
Rirr_XM_025317812.1	Rirr_117_58
Rirr_XM_025326147.1	Rirr_117_59
Rirr_XM_025317813.1	Rirr_117_60
Rirr_XM_025326148.1	Rirr_117_61
Rirr_XM_025317814.1	Rirr_117_62
Rirr_XM_025317815.1	Rirr_117_63
Rirr_XM_025329165.1	Rirr_117_64
Rirr_XM_025326149.1	Rirr_117_65
Rirr_XM_025326150.1	Rirr_117_66
Rirr_XM_025308309.1	Rirr_118_1
Rirr_XM_025326151.1	Rirr_118_2
Rirr_XM_025326152.1	Rirr_118_3
Rirr_XM_025310877.1	Rirr_118_4
Rirr_XM_025332075.1	Rirr_118_5
Rirr_XM_025332076.1	Rirr_118_6
Rirr_XM_025317816.1	Rirr_118_7
Rirr_XM_025309321.1	Rirr_118_8
Rirr_XM_025317817.1	Rirr_118_9
Rirr_XM_025308311.1	Rirr_118_10
Rirr_XM_025332077.1	Rirr_118_11
Rirr_XM_025330401.1	Rirr_118_12
Rirr_XM_025317818.1	Rirr_118_13
Rirr_XM_025317819.1	Rirr_118_14
Rirr_XM_025317820.1	Rirr_118_15
Rirr_XM_025310878.1	Rirr_118_16
Rirr_XM_025309320.1	Rirr_118_17
Rirr_XM_025323512.1	Rirr_118_18
Rirr_XM_025310879.1	Rirr_118_19
Rirr_XM_025309322.1	Rirr_118_20
Rirr_XM_025326153.1	Rirr_118_21
Rirr_XM_025326154.1	Rirr_118_22
Rirr_XM_025317821.1	Rirr_118_23
Rirr_XM_025330402.1	Rirr_118_24
Rirr_XM_025326155.1	Rirr_118_25
Rirr_XM_025326156.1	Rirr_118_26
Rirr_XM_025330403.1	Rirr_118_27
Rirr_XM_025308313.1	Rirr_118_28
Rirr_XM_025326157.1	Rirr_118_29
Rirr_XM_025308315.1	Rirr_118_30
Rirr_XM_025308316.1	Rirr_118_31
Rirr_XM_025317822.1	Rirr_118_32
Rirr_XM_025317823.1	Rirr_118_33
Rirr_XM_025330404.1	Rirr_118_34
Rirr_XM_025317824.1	Rirr_118_35
Rirr_XM_025317825.1	Rirr_118_36
Rirr_XM_025308319.1	Rirr_118_37
Rirr_XM_025317826.1	Rirr_118_38
Rirr_XM_025317827.1	Rirr_118_39
Rirr_XM_025326158.1	Rirr_118_40
Rirr_XM_025331137.1	Rirr_118_41
Rirr_XM_025317828.1	Rirr_118_42
Rirr_XM_025317829.1	Rirr_118_43
Rirr_XM_025317830.1	Rirr_118_44
Rirr_XM_025317831.1	Rirr_118_45
Rirr_XM_025308323.1	Rirr_118_46
Rirr_XM_025326159.1	Rirr_118_47
Rirr_XM_025310880.1	Rirr_118_48
Rirr_XM_025326160.1	Rirr_118_49
Rirr_XM_025317832.1	Rirr_118_50
Rirr_XM_025317833.1	Rirr_118_51
Rirr_XM_025317834.1	Rirr_118_52
Rirr_XM_025310881.1	Rirr_118_53
Rirr_XM_025308326.1	Rirr_118_54
Rirr_XM_025332078.1	Rirr_118_55
Rirr_XM_025332079.1	Rirr_118_56
Rirr_XM_025308327.1	Rirr_118_57
Rirr_XM_025331138.1	Rirr_118_58
Rirr_XM_025317835.1	Rirr_118_59
Rirr_XM_025317836.1	Rirr_118_60
Rirr_XM_025332080.1	Rirr_118_61
Rirr_XM_025308331.1	Rirr_118_62
Rirr_XM_025332081.1	Rirr_118_63
Rirr_XM_025329166.1	Rirr_118_64
Rirr_XM_025326161.1	Rirr_118_65
Rirr_XM_025332082.1	Rirr_118_66
Rirr_XM_025310882.1	Rirr_118_67
Rirr_XM_025310883.1	Rirr_119_1
Rirr_XM_025310884.1	Rirr_119_2
Rirr_XM_025317837.1	Rirr_119_3
Rirr_XM_025317838.1	Rirr_119_4
Rirr_XM_025332083.1	Rirr_119_5
Rirr_XM_025317839.1	Rirr_119_6
Rirr_XM_025332084.1	Rirr_119_7
Rirr_XM_025326162.1	Rirr_119_8
Rirr_XM_025332085.1	Rirr_119_9
Rirr_XM_025323513.1	Rirr_119_10
Rirr_XM_025317840.1	Rirr_119_11
Rirr_XM_025317841.1	Rirr_119_12
Rirr_XM_025317842.1	Rirr_119_13
Rirr_XM_025308336.1	Rirr_119_14
Rirr_XM_025309323.1	Rirr_119_15
Rirr_XM_025317843.1	Rirr_119_16
Rirr_XM_025310885.1	Rirr_119_17
Rirr_XM_025332086.1	Rirr_119_18
Rirr_XM_025317844.1	Rirr_119_19
Rirr_XM_025332087.1	Rirr_119_20
Rirr_XM_025310886.1	Rirr_119_21
Rirr_XM_025326163.1	Rirr_119_22
Rirr_XM_025326164.1	Rirr_119_23
Rirr_XM_025326165.1	Rirr_119_24
Rirr_XM_025310887.1	Rirr_119_25
Rirr_XM_025332088.1	Rirr_119_26
Rirr_XM_025323514.1	Rirr_119_27
Rirr_XM_025317845.1	Rirr_119_28
Rirr_XM_025317846.1	Rirr_119_29
Rirr_XM_025331139.1	Rirr_119_30
Rirr_XM_025330405.1	Rirr_119_31
Rirr_XM_025317847.1	Rirr_119_32
Rirr_XM_025326166.1	Rirr_119_33
Rirr_XM_025326167.1	Rirr_119_34
Rirr_XM_025317848.1	Rirr_119_35
Rirr_XM_025329167.1	Rirr_119_36
Rirr_XM_025323515.1	Rirr_119_37
Rirr_XM_025331140.1	Rirr_119_38
Rirr_XM_025308344.1	Rirr_119_39
Rirr_XM_025317849.1	Rirr_119_40
Rirr_XM_025326168.1	Rirr_119_41
Rirr_XM_025330406.1	Rirr_119_42
Rirr_XM_025310888.1	Rirr_119_43
Rirr_XM_025326169.1	Rirr_119_44
Rirr_XM_025326170.1	Rirr_119_45
Rirr_XM_025326171.1	Rirr_119_46
Rirr_XM_025326172.1	Rirr_119_47
Rirr_XM_025326173.1	Rirr_119_48
Rirr_XM_025317850.1	Rirr_119_49
Rirr_XM_025330407.1	Rirr_119_50
Rirr_XM_025326174.1	Rirr_119_51
Rirr_XM_025331141.1	Rirr_119_52
Rirr_XM_025329168.1	Rirr_119_53
Rirr_XM_025308747.1	Rirr_119_54
Rirr_XM_025326175.1	Rirr_119_55
Rirr_XM_025326176.1	Rirr_119_56
Rirr_XM_025308469.1	Rirr_120_1
Rirr_XM_025317851.1	Rirr_120_2
Rirr_XM_025317852.1	Rirr_120_3
Rirr_XM_025330408.1	Rirr_120_4
Rirr_XM_025332089.1	Rirr_120_5
Rirr_XM_025330409.1	Rirr_120_6
Rirr_XM_025308476.1	Rirr_120_7
Rirr_XM_025317853.1	Rirr_120_8
Rirr_XM_025326177.1	Rirr_120_9
Rirr_XM_025332090.1	Rirr_120_10
Rirr_XM_025326178.1	Rirr_120_11
Rirr_XM_025332091.1	Rirr_120_12
Rirr_XM_025326179.1	Rirr_120_13
Rirr_XM_025329172.1	Rirr_120_14
Rirr_XM_025317854.1	Rirr_120_15
Rirr_XM_025308480.1	Rirr_120_16
Rirr_XM_025326180.1	Rirr_120_17
Rirr_XM_025317855.1	Rirr_120_18
Rirr_XM_025317856.1	Rirr_120_19
Rirr_XM_025309324.1	Rirr_120_20
Rirr_XM_025317857.1	Rirr_120_21
Rirr_XM_025317858.1	Rirr_120_22
Rirr_XM_025326181.1	Rirr_120_23
Rirr_XM_025326182.1	Rirr_120_24
Rirr_XM_025309325.1	Rirr_120_25
Rirr_XM_025317859.1	Rirr_120_26
Rirr_XM_025326183.1	Rirr_120_27
Rirr_XM_025317860.1	Rirr_120_28
Rirr_XM_025323286.1	Rirr_120_29
Rirr_XM_025331142.1	Rirr_120_30
Rirr_XM_025326184.1	Rirr_120_31
Rirr_XM_025331143.1	Rirr_120_32
Rirr_XM_025317861.1	Rirr_120_33
Rirr_XM_025317862.1	Rirr_120_34
Rirr_XM_025317863.1	Rirr_120_35
Rirr_XM_025317864.1	Rirr_120_36
Rirr_XM_025317865.1	Rirr_120_37
Rirr_XM_025323287.1	Rirr_120_38
Rirr_XM_025317866.1	Rirr_120_39
Rirr_XM_025317867.1	Rirr_120_40
Rirr_XM_025317868.1	Rirr_120_41
Rirr_XM_025317869.1	Rirr_120_42
Rirr_XM_025317870.1	Rirr_120_43
Rirr_XM_025317871.1	Rirr_120_44
Rirr_XM_025317872.1	Rirr_120_45
Rirr_XM_025317873.1	Rirr_120_46
Rirr_XM_025317874.1	Rirr_120_47
Rirr_XM_025308849.1	Rirr_120_48
Rirr_XM_025317875.1	Rirr_120_49
Rirr_XM_025308689.1	Rirr_120_50
Rirr_XM_025308645.1	Rirr_120_51
Rirr_XM_025308514.1	Rirr_120_52
Rirr_XM_025317876.1	Rirr_120_53
Rirr_XM_025317877.1	Rirr_120_54
Rirr_XM_025317878.1	Rirr_120_55
Rirr_XM_025317879.1	Rirr_120_56
Rirr_XM_025317880.1	Rirr_120_57
Rirr_XM_025317881.1	Rirr_120_58
Rirr_XM_025317882.1	Rirr_120_59
Rirr_XM_025317883.1	Rirr_120_60
Rirr_XM_025310889.1	Rirr_120_61
Rirr_XM_025317884.1	Rirr_120_62
Rirr_XM_025317885.1	Rirr_120_63
Rirr_XM_025326185.1	Rirr_120_64
Rirr_XM_025317886.1	Rirr_120_65
Rirr_XM_025317887.1	Rirr_120_66
Rirr_XM_025308517.1	Rirr_120_67
Rirr_XM_025317888.1	Rirr_120_68
Rirr_XM_025326186.1	Rirr_120_69
Rirr_XM_025310890.1	Rirr_120_70
Rirr_XM_025317889.1	Rirr_120_71
Rirr_XM_025310891.1	Rirr_120_72
Rirr_XM_025317890.1	Rirr_120_73
Rirr_XM_025310892.1	Rirr_120_74
Rirr_XM_025317891.1	Rirr_120_75
Rirr_XM_025317892.1	Rirr_120_76
Rirr_XM_025317893.1	Rirr_120_77
Rirr_XM_025317894.1	Rirr_120_78
Rirr_XM_025326187.1	Rirr_120_79
Rirr_XM_025317895.1	Rirr_120_80
Rirr_XM_025326188.1	Rirr_120_81
Rirr_XM_025317896.1	Rirr_120_82
Rirr_XM_025329173.1	Rirr_120_83
Rirr_XM_025317897.1	Rirr_120_84
Rirr_XM_025326189.1	Rirr_120_85
Rirr_XM_025317898.1	Rirr_120_86
Rirr_XM_025317899.1	Rirr_120_87
Rirr_XM_025323516.1	Rirr_120_88
Rirr_XM_025317900.1	Rirr_120_89
Rirr_XM_025317901.1	Rirr_120_90
Rirr_XM_025310893.1	Rirr_120_91
Rirr_XM_025310894.1	Rirr_121_1
Rirr_XM_025326190.1	Rirr_121_2
Rirr_XM_025332092.1	Rirr_121_3
Rirr_XM_025317902.1	Rirr_121_4
Rirr_XM_025317903.1	Rirr_121_5
Rirr_XM_025317904.1	Rirr_121_6
Rirr_XM_025317905.1	Rirr_121_7
Rirr_XM_025323517.1	Rirr_121_8
Rirr_XM_025310895.1	Rirr_121_9
Rirr_XM_025326191.1	Rirr_121_10
Rirr_XM_025329174.1	Rirr_121_11
Rirr_XM_025326192.1	Rirr_121_12
Rirr_XM_025309327.1	Rirr_121_13
Rirr_XM_025317906.1	Rirr_121_14
Rirr_XM_025330410.1	Rirr_121_15
Rirr_XM_025310896.1	Rirr_121_16
Rirr_XM_025310897.1	Rirr_121_17
Rirr_XM_025326193.1	Rirr_121_18
Rirr_XM_025326194.1	Rirr_121_19
Rirr_XM_025317907.1	Rirr_121_20
Rirr_XM_025317908.1	Rirr_121_21
Rirr_XM_025317909.1	Rirr_121_22
Rirr_XM_025326195.1	Rirr_121_23
Rirr_XM_025317910.1	Rirr_121_24
Rirr_XM_025317911.1	Rirr_121_25
Rirr_XM_025317912.1	Rirr_121_26
Rirr_XM_025326196.1	Rirr_121_27
Rirr_XM_025326197.1	Rirr_121_28
Rirr_XM_025317913.1	Rirr_121_29
Rirr_XM_025308532.1	Rirr_121_30
Rirr_XM_025317914.1	Rirr_121_31
Rirr_XM_025317915.1	Rirr_121_32
Rirr_XM_025317916.1	Rirr_121_33
Rirr_XM_025323518.1	Rirr_121_34
Rirr_XM_025317917.1	Rirr_121_35
Rirr_XM_025326198.1	Rirr_121_36
Rirr_XM_025317918.1	Rirr_121_37
Rirr_XM_025317919.1	Rirr_121_38
Rirr_XM_025317920.1	Rirr_121_39
Rirr_XM_025317921.1	Rirr_121_40
Rirr_XM_025330411.1	Rirr_121_41
Rirr_XM_025317922.1	Rirr_121_42
Rirr_XM_025326199.1	Rirr_121_43
Rirr_XM_025332093.1	Rirr_121_44
Rirr_XM_025317923.1	Rirr_121_45
Rirr_XM_025317924.1	Rirr_121_46
Rirr_XM_025317925.1	Rirr_121_47
Rirr_XM_025317927.1	Rirr_121_48
Rirr_XM_025309326.1	Rirr_121_49
Rirr_XM_025326200.1	Rirr_121_50
Rirr_XM_025317928.1	Rirr_121_51
Rirr_XM_025317929.1	Rirr_121_52
Rirr_XM_025308534.1	Rirr_121_53
Rirr_XM_025317930.1	Rirr_121_54
Rirr_XM_025317931.1	Rirr_121_55
Rirr_XM_025317932.1	Rirr_121_56
Rirr_XM_025308533.1	Rirr_121_57
Rirr_XM_025317933.1	Rirr_121_58
Rirr_XM_025317934.1	Rirr_121_59
Rirr_XM_025317935.1	Rirr_121_60
Rirr_XM_025317936.1	Rirr_121_61
Rirr_XM_025317937.1	Rirr_121_62
Rirr_XM_025308675.1	Rirr_121_63
Rirr_XM_025326201.1	Rirr_121_64
Rirr_XM_025310899.1	Rirr_121_65
Rirr_XM_025332094.1	Rirr_121_66
Rirr_XM_025310900.1	Rirr_121_67
Rirr_XM_025330412.1	Rirr_121_68
Rirr_XM_025317938.1	Rirr_121_69
Rirr_XM_025317939.1	Rirr_121_70
Rirr_XM_025317940.1	Rirr_121_71
Rirr_XM_025317941.1	Rirr_121_72
Rirr_XM_025317942.1	Rirr_121_73
Rirr_XM_025326202.1	Rirr_121_74
Rirr_XM_025326203.1	Rirr_121_75
Rirr_XM_025326204.1	Rirr_121_76
Rirr_XM_025326205.1	Rirr_121_77
Rirr_XM_025326206.1	Rirr_121_78
Rirr_XM_025310901.1	Rirr_121_79
Rirr_XM_025326207.1	Rirr_121_80
Rirr_XM_025326208.1	Rirr_121_81
Rirr_XM_025330413.1	Rirr_122_1
Rirr_XM_025326209.1	Rirr_122_2
Rirr_XM_025310902.1	Rirr_122_3
Rirr_XM_025332095.1	Rirr_122_4
Rirr_XM_025326210.1	Rirr_122_5
Rirr_XM_025317943.1	Rirr_122_6
Rirr_XM_025317944.1	Rirr_122_7
Rirr_XM_025326211.1	Rirr_122_8
Rirr_XM_025317945.1	Rirr_122_9
Rirr_XM_025317946.1	Rirr_122_10
Rirr_XM_025317947.1	Rirr_122_11
Rirr_XM_025317948.1	Rirr_122_12
Rirr_XM_025330414.1	Rirr_122_13
Rirr_XM_025332096.1	Rirr_122_14
Rirr_XM_025326212.1	Rirr_122_15
Rirr_XM_025317949.1	Rirr_122_16
Rirr_XM_025317950.1	Rirr_122_17
Rirr_XM_025309328.1	Rirr_122_18
Rirr_XM_025317951.1	Rirr_122_19
Rirr_XM_025317952.1	Rirr_122_20
Rirr_XM_025310903.1	Rirr_122_21
Rirr_XM_025310904.1	Rirr_122_22
Rirr_XM_025332097.1	Rirr_122_23
