Phatri_Phatr3_J31400.t1	Phatri_1_1
Phatri_Phatr3_J43877.t1	Phatri_23_142
Phatri_Phatr3_J43878.t1	Phatri_23_143
Phatri_Phatr3_J10187.t1	Phatri_23_144
Phatri_Phatr3_J43879.t1	Phatri_23_145
Phatri_Phatr3_J43880.t1	Phatri_23_146
Phatri_Phatr3_J43881.t1	Phatri_23_147
Phatri_Phatr3_J33206.t1	Phatri_23_148
Phatri_Phatr3_J10199.t1	Phatri_23_149
Phatri_Phatr3_J33208.t1	Phatri_23_150
Phatri_Phatr3_J10659.t1	Phatri_23_151
Phatri_Phatr3_J10247.t1	Phatri_23_152
Phatri_Phatr3_J43884.t1	Phatri_23_153
Phatri_Phatr3_J43885.t1	Phatri_23_154
Phatri_Phatr3_EG01672.t1	Phatri_23_155
Phatri_Phatr3_J43886.t1	Phatri_23_156
Phatri_Phatr3_J33214.t1	Phatri_23_157
Phatri_Phatr3_J43887.t1	Phatri_23_158
Phatri_Phatr3_EG01746.t1	Phatri_23_159
Phatri_Phatr3_J33217.t1	Phatri_23_160
Phatri_Phatr3_J33218.t1	Phatri_23_161
Phatri_Phatr3_J10378.t1	Phatri_23_162
Phatri_Phatr3_J10409.t1	Phatri_23_163
Phatri_Phatr3_EG01709.t1	Phatri_23_164
Phatri_Phatr3_J43891.t1	Phatri_23_165
Phatri_Phatr3_J43892.t1	Phatri_23_166
Phatri_Phatr3_J5175.t1	Phatri_23_167
Phatri_Phatr3_EG02629.t1	Phatri_23_168
Phatri_Phatr3_J10350.t1	Phatri_23_169
Phatri_Phatr3_J43896.t1	Phatri_23_170
Phatri_Phatr3_J43897.t1	Phatri_23_171
Phatri_Phatr3_J43898.t1	Phatri_23_172
Phatri_Phatr3_EG02628.t1	Phatri_23_173
Phatri_Phatr3_EG02627.t1	Phatri_23_174
Phatri_Phatr3_J43900.t1	Phatri_23_175
Phatri_Phatr3_J33231.t1	Phatri_23_176
Phatri_Phatr3_J43902.t1	Phatri_23_177
Phatri_Phatr3_EG01715.t1	Phatri_23_178
Phatri_Phatr3_EG01625.t1	Phatri_23_179
Phatri_Phatr3_J43903.t1	Phatri_23_180
Phatri_Phatr3_EG01712.t1	Phatri_23_181
Phatri_Phatr3_J43904.t1	Phatri_23_182
Phatri_Phatr3_J43905.t1	Phatri_23_183
Phatri_Phatr3_J43906.t1	Phatri_23_184
Phatri_Phatr3_EG01674.t1	Phatri_23_185
Phatri_Phatr3_J43907.t1	Phatri_23_186
Phatri_Phatr3_J6974.t1	Phatri_23_187
Phatri_Phatr3_EG01731.t1	Phatri_23_188
Phatri_Phatr3_EG01738.t1	Phatri_23_189
Phatri_Phatr3_J10356.t1	Phatri_23_190
Phatri_Phatr3_J10319.t1	Phatri_23_191
Phatri_Phatr3_J43911.t1	Phatri_23_192
Phatri_Phatr3_J54164.t1	Phatri_23_193
Phatri_Phatr3_J43913.t1	Phatri_23_194
Phatri_Phatr3_J1875.t1	Phatri_23_195
Phatri_Phatr3_J18524.t1	Phatri_23_196
Phatri_Phatr3_EG01684.t1	Phatri_23_197
Phatri_Phatr3_J5508.t1	Phatri_23_198
Phatri_Phatr3_J43917.t1	Phatri_23_199
Phatri_Phatr3_J10499.t1	Phatri_23_200
Phatri_Phatr3_J43919.t1	Phatri_23_201
Phatri_Phatr3_J50753.t1	Phatri_23_202
Phatri_Phatr3_J33251.t1	Phatri_23_203
Phatri_Phatr3_J43921.t1	Phatri_23_204
Phatri_Phatr3_J43922.t1	Phatri_23_205
Phatri_Phatr3_J33254.t1	Phatri_23_206
Phatri_Phatr3_J43924.t1	Phatri_23_207
Phatri_Phatr3_J43925.t1	Phatri_23_208
Phatri_Phatr3_J33257.t1	Phatri_23_209
Phatri_Phatr3_J10291.t1	Phatri_23_210
Phatri_Phatr3_J18533.t1	Phatri_23_211
Phatri_Phatr3_J33260.t1	Phatri_23_212
Phatri_Phatr3_J10458.t1	Phatri_23_213
Phatri_Phatr3_J43931.t1	Phatri_23_214
Phatri_Phatr3_EG01624.t1	Phatri_23_215
Phatri_Phatr3_J10209.t1	Phatri_23_216
Phatri_Phatr3_J43933.t1	Phatri_23_217
Phatri_Phatr3_J43934.t1	Phatri_23_218
Phatri_Phatr3_J33266.t1	Phatri_23_219
Phatri_Phatr3_J33267.t1	Phatri_23_220
Phatri_Phatr3_J25666.t1	Phatri_23_221
Phatri_Phatr3_J51591.t1	Phatri_23_222
Phatri_Phatr3_J43936.t1	Phatri_23_223
Phatri_Phatr3_J43937.t1	Phatri_23_224
Phatri_Phatr3_J54168.t1	Phatri_23_225
Phatri_Phatr3_J43939.t1	Phatri_23_226
Phatri_Phatr3_J43940.t1	Phatri_23_227
Phatri_Phatr3_J43941.t1	Phatri_23_228
Phatri_Phatr3_J54169.t1	Phatri_23_229
Phatri_Phatr3_J33277.t1	Phatri_23_230
Phatri_Phatr3_J33278.t1	Phatri_23_231
Phatri_Phatr3_J43944.t1	Phatri_23_232
Phatri_Phatr3_J43945.t1	Phatri_23_233
Phatri_Phatr3_J43946.t1	Phatri_23_234
Phatri_Phatr3_J18549.t1	Phatri_23_235
Phatri_Phatr3_J43948.t1	Phatri_23_236
Phatri_Phatr3_EG01714.t1	Phatri_23_237
Phatri_Phatr3_EG01676.t1	Phatri_23_238
Phatri_Phatr3_J18551.t1	Phatri_23_239
Phatri_Phatr3_J43950.t1	Phatri_23_240
Phatri_Phatr3_EG01655.t1	Phatri_23_241
Phatri_Phatr3_J43951.t1	Phatri_23_242
Phatri_Phatr3_J41785.t1	Phatri_23_243
Phatri_Phatr3_J43953.t1	Phatri_23_244
Phatri_Phatr3_J10567.t1	Phatri_23_245
Phatri_Phatr3_J43954.t1	Phatri_23_246
Phatri_Phatr3_EG02154.t1	Phatri_23_247
Phatri_Phatr3_EG02150.t1	Phatri_23_248
Phatri_Phatr3_J43956.t1	Phatri_23_249
Phatri_Phatr3_J43957.t1	Phatri_23_250
Phatri_Phatr3_J33295.t1	Phatri_23_251
Phatri_Phatr3_EG01686.t1	Phatri_23_252
Phatri_Phatr3_J7736.t1	Phatri_23_253
Phatri_Phatr3_J43959.t1	Phatri_23_254
Phatri_Phatr3_J43960.t1	Phatri_23_255
Phatri_Phatr3_J43961.t1	Phatri_23_256
Phatri_Phatr3_J43962.t1	Phatri_23_257
Phatri_Phatr3_J43963.t1	Phatri_23_258
Phatri_Phatr3_J43964.t1	Phatri_23_259
Phatri_Phatr3_J18559.t1	Phatri_23_260
Phatri_Phatr3_J33304.t1	Phatri_23_261
Phatri_Phatr3_J43966.t1	Phatri_23_262
Phatri_Phatr3_EG01630.t1	Phatri_23_263
Phatri_Phatr3_J43968.t1	Phatri_23_264
Phatri_Phatr3_EG01618.t1	Phatri_23_265
Phatri_Phatr3_J43970.t1	Phatri_23_266
Phatri_Phatr3_J43971.t1	Phatri_23_267
Phatri_Phatr3_J43972.t1	Phatri_23_268
Phatri_Phatr3_J10584.t1	Phatri_23_269
Phatri_Phatr3_J7544.t1	Phatri_23_270
Phatri_Phatr3_J33313.t1	Phatri_23_271
Phatri_Phatr3_J51597.t1	Phatri_23_272
Phatri_Phatr3_J10321.t1	Phatri_23_273
Phatri_Phatr3_J43975.t1	Phatri_23_274
Phatri_Phatr3_J43976.t1	Phatri_23_275
Phatri_Phatr3_J33318.t1	Phatri_23_276
Phatri_Phatr3_J18572.t1	Phatri_23_277
Phatri_Phatr3_J43978.t1	Phatri_23_278
Phatri_Phatr3_EG01723.t1	Phatri_23_279
Phatri_Phatr3_J10628.t1	Phatri_23_280
Phatri_Phatr3_J800.t1	Phatri_23_281
Phatri_Phatr3_J43981.t1	Phatri_23_282
Phatri_Phatr3_EG01689.t1	Phatri_23_283
Phatri_Phatr3_J33325.t1	Phatri_23_284
Phatri_Phatr3_J43983.t1	Phatri_23_285
Phatri_Phatr3_J33327.t1	Phatri_23_286
Phatri_Phatr3_J18579.t1	Phatri_23_287
Phatri_Phatr3_J33329.t1	Phatri_23_288
Phatri_Phatr3_J41790.t1	Phatri_23_289
Phatri_Phatr3_J43987.t1	Phatri_23_290
Phatri_Phatr3_J18585.t1	Phatri_23_291
Phatri_Phatr3_J25714.t1	Phatri_23_292
Phatri_Phatr3_J43990.t1	Phatri_23_293
Phatri_Phatr3_J54175.t1	Phatri_23_294
Phatri_Phatr3_J3692.t1	Phatri_23_295
Phatri_Phatr3_EG01717.t1	Phatri_23_296
Phatri_Phatr3_J10454.t1	Phatri_23_297
Phatri_Phatr3_J43994.t1	Phatri_23_298
Phatri_Phatr3_J33339.t1	Phatri_23_299
Phatri_Phatr3_J10438.t1	Phatri_23_300
Phatri_Phatr3_J43996.t1	Phatri_23_301
Phatri_Phatr3_J10583.t1	Phatri_23_302
Phatri_Phatr3_J33342.t1	Phatri_23_303
Phatri_Phatr3_EG01656.t1	Phatri_23_304
Phatri_Phatr3_J18599.t1	Phatri_23_305
Phatri_Phatr3_J44000.t1	Phatri_23_306
Phatri_Phatr3_J44001.t1	Phatri_23_307
Phatri_Phatr3_J4227.t1	Phatri_23_308
Phatri_Phatr3_EG01640.t1	Phatri_23_309
Phatri_Phatr3_EG02139.t1	Phatri_23_310
Phatri_Phatr3_EG02145.t1	Phatri_23_311
Phatri_Phatr3_J10293.t1	Phatri_23_312
Phatri_Phatr3_J44005.t1	Phatri_23_313
Phatri_Phatr3_J33351.t1	Phatri_23_314
Phatri_Phatr3_J10251.t1	Phatri_23_315
Phatri_Phatr3_J1379.t1	Phatri_23_316
Phatri_Phatr3_J25739.t1	Phatri_23_317
Phatri_Phatr3_J44009.t1	Phatri_23_318
Phatri_Phatr3_J33356.t1	Phatri_23_319
Phatri_Phatr3_J1389.t1	Phatri_23_320
Phatri_Phatr3_J44011.t1	Phatri_23_321
Phatri_Phatr3_J44012.t1	Phatri_23_322
Phatri_Phatr3_J33360.t1	Phatri_23_323
Phatri_Phatr3_J10571.t1	Phatri_23_324
Phatri_Phatr3_J25743.t1	Phatri_23_325
Phatri_Phatr3_EG01627.t1	Phatri_23_326
Phatri_Phatr3_EG02161.t1	Phatri_23_327
Phatri_Phatr3_EG02156.t1	Phatri_23_328
Phatri_Phatr3_EG02151.t1	Phatri_23_329
Phatri_Phatr3_J44015.t1	Phatri_23_330
Phatri_Phatr3_EG01688.t1	Phatri_23_331
Phatri_Phatr3_J18620.t1	Phatri_23_332
Phatri_Phatr3_J18622.t1	Phatri_23_333
Phatri_Phatr3_EG01732.t1	Phatri_23_334
Phatri_Phatr3_J25752.t1	Phatri_23_335
Phatri_Phatr3_EG02520.t1	Phatri_23_336
Phatri_Phatr3_EG02153.t1	Phatri_23_337
Phatri_Phatr3_J33371.t1	Phatri_23_338
Phatri_Phatr3_J44022.t1	Phatri_23_339
Phatri_Phatr3_J44023.t1	Phatri_23_340
Phatri_Phatr3_J44024.t1	Phatri_23_341
Phatri_Phatr3_EG01678.t1	Phatri_23_342
Phatri_Phatr3_EG01635.t1	Phatri_23_343
Phatri_Phatr3_J44026.t1	Phatri_23_344
Phatri_Phatr3_EG01628.t1	Phatri_23_345
Phatri_Phatr3_J44027.t1	Phatri_23_346
Phatri_Phatr3_J44028.t1	Phatri_23_347
Phatri_Phatr3_J44029.t1	Phatri_23_348
Phatri_Phatr3_J33380.t1	Phatri_23_349
Phatri_Phatr3_J44031.t1	Phatri_23_350
Phatri_Phatr3_EG01641.t1	Phatri_23_351
Phatri_Phatr3_EG02400.t1	Phatri_23_352
Phatri_Phatr3_EG01657.t1	Phatri_23_353
Phatri_Phatr3_EG01662.t1	Phatri_23_354
Phatri_Phatr3_EG02144.t1	Phatri_23_355
Phatri_Phatr3_EG01693.t1	Phatri_23_356
Phatri_Phatr3_EG01727.t1	Phatri_23_357
Phatri_Phatr3_EG02138.t1	Phatri_23_358
Phatri_Phatr3_EG01730.t1	Phatri_23_359
Phatri_Phatr3_J44034.t1	Phatri_23_360
Phatri_Phatr3_J4821.t1	Phatri_23_361
Phatri_Phatr3_J44036.t1	Phatri_23_362
Phatri_Phatr3_J44037.t1	Phatri_23_363
Phatri_Phatr3_J44038.t1	Phatri_23_364
Phatri_Phatr3_EG01707.t1	Phatri_23_365
Phatri_Phatr3_J51604.t1	Phatri_23_366
Phatri_Phatr3_EG01636.t1	Phatri_23_367
Phatri_Phatr3_J44040.t1	Phatri_23_368
Phatri_Phatr3_J44041.t1	Phatri_23_369
Phatri_Phatr3_J44042.t1	Phatri_23_370
Phatri_Phatr3_J33394.t1	Phatri_23_371
Phatri_Phatr3_J44043.t1	Phatri_23_372
Phatri_Phatr3_J44044.t1	Phatri_23_373
Phatri_Phatr3_J44045.t1	Phatri_23_374
Phatri_Phatr3_J44046.t1	Phatri_23_375
Phatri_Phatr3_J44047.t1	Phatri_23_376
Phatri_Phatr3_EG01728.t1	Phatri_23_377
Phatri_Phatr3_EG01670.t1	Phatri_23_378
Phatri_Phatr3_J33400.t1	Phatri_23_379
Phatri_Phatr3_J10418.t1	Phatri_23_380
Phatri_Phatr3_EG01734.t1	Phatri_23_381
Phatri_Phatr3_EG01706.t1	Phatri_23_382
Phatri_Phatr3_EG01669.t1	Phatri_23_383
Phatri_Phatr3_EG01741.t1	Phatri_23_384
Phatri_Phatr3_J44048.t1	Phatri_23_385
Phatri_Phatr3_EG01659.t1	Phatri_23_386
Phatri_Phatr3_J33402.t1	Phatri_23_387
Phatri_Phatr3_J44049.t1	Phatri_23_388
Phatri_Phatr3_J7646.t1	Phatri_23_389
Phatri_Phatr3_J44050.t1	Phatri_23_390
Phatri_Phatr3_EG01633.t1	Phatri_23_391
Phatri_Phatr3_J44051.t1	Phatri_23_392
Phatri_Phatr3_J10299.t1	Phatri_23_393
Phatri_Phatr3_EG01687.t1	Phatri_23_394
Phatri_Phatr3_EG01703.t1	Phatri_23_395
Phatri_Phatr3_J44054.t1	Phatri_23_396
Phatri_Phatr3_J44055.t1	Phatri_23_397
Phatri_Phatr3_J44056.t1	Phatri_23_398
Phatri_Phatr3_J33412.t1	Phatri_23_399
Phatri_Phatr3_J25769.t1	Phatri_23_400
Phatri_Phatr3_J2432.t1	Phatri_23_401
Phatri_Phatr3_J44060.t1	Phatri_23_402
Phatri_Phatr3_EG01647.t1	Phatri_23_403
Phatri_Phatr3_EG02160.t1	Phatri_23_404
Phatri_Phatr3_EG02152.t1	Phatri_23_405
Phatri_Phatr3_J44063.t1	Phatri_23_406
Phatri_Phatr3_J51608.t1	Phatri_23_407
Phatri_Phatr3_J33421.t1	Phatri_23_408
Phatri_Phatr3_J44065.t1	Phatri_23_409
Phatri_Phatr3_J44066.t1	Phatri_23_410
Phatri_Phatr3_J843.t1	Phatri_23_411
Phatri_Phatr3_J51609.t1	Phatri_23_412
Phatri_Phatr3_J1494.t1	Phatri_23_413
Phatri_Phatr3_EG02137.t1	Phatri_23_414
Phatri_Phatr3_EG01682.t1	Phatri_23_415
Phatri_Phatr3_EG02148.t1	Phatri_23_416
Phatri_Phatr3_J33427.t1	Phatri_23_417
Phatri_Phatr3_J18665.t1	Phatri_23_418
Phatri_Phatr3_J44072.t1	Phatri_23_419
Phatri_Phatr3_J44073.t1	Phatri_23_420
Phatri_Phatr3_J44074.t1	Phatri_23_421
Phatri_Phatr3_J10239.t1	Phatri_23_422
Phatri_Phatr3_J44076.t1	Phatri_23_423
Phatri_Phatr3_J44077.t1	Phatri_23_424
Phatri_Phatr3_EG01649.t1	Phatri_23_425
Phatri_Phatr3_J33435.t1	Phatri_23_426
Phatri_Phatr3_J33436.t1	Phatri_23_427
Phatri_Phatr3_J10539.t1	Phatri_23_428
Phatri_Phatr3_EG01680.t1	Phatri_23_429
Phatri_Phatr3_J50770.t1	Phatri_23_430
Phatri_Phatr3_EG02401.t1	Phatri_23_431
Phatri_Phatr3_J44084.t1	Phatri_23_432
Phatri_Phatr3_EG01737.t1	Phatri_23_433
Phatri_Phatr3_EG02140.t1	Phatri_23_434
Phatri_Phatr3_EG02143.t1	Phatri_23_435
Phatri_Phatr3_J44086.t1	Phatri_23_436
Phatri_Phatr3_J10363.t1	Phatri_23_437
Phatri_Phatr3_J44088.t1	Phatri_23_438
Phatri_Phatr3_J44089.t1	Phatri_23_439
Phatri_Phatr3_J10531.t1	Phatri_23_440
Phatri_Phatr3_J44091.t1	Phatri_23_441
Phatri_Phatr3_J44092.t1	Phatri_23_442
Phatri_Phatr3_J33450.t1	Phatri_23_443
Phatri_Phatr3_J54187.t1	Phatri_23_444
Phatri_Phatr3_EG01733.t1	Phatri_23_445
Phatri_Phatr3_J44096.t1	Phatri_23_446
Phatri_Phatr3_J44097.t1	Phatri_23_447
Phatri_Phatr3_J44098.t1	Phatri_23_448
Phatri_Phatr3_J44099.t1	Phatri_23_449
Phatri_Phatr3_J33457.t1	Phatri_23_450
Phatri_Phatr3_J33458.t1	Phatri_23_451
Phatri_Phatr3_EG01735.t1	Phatri_23_452
Phatri_Phatr3_EG01697.t1	Phatri_23_453
Phatri_Phatr3_EG01698.t1	Phatri_23_454
Phatri_Phatr3_J33459.t1	Phatri_23_455
Phatri_Phatr3_EG01710.t1	Phatri_23_456
Phatri_Phatr3_EG01740.t1	Phatri_23_457
Phatri_Phatr3_J44100.t1	Phatri_23_458
Phatri_Phatr3_J44101.t1	Phatri_23_459
Phatri_Phatr3_J33462.t1	Phatri_23_460
Phatri_Phatr3_EG01638.t1	Phatri_23_461
Phatri_Phatr3_J33463.t1	Phatri_23_462
Phatri_Phatr3_J18693.t1	Phatri_23_463
Phatri_Phatr3_J10655.t1	Phatri_23_464
Phatri_Phatr3_J44106.t1	Phatri_23_465
Phatri_Phatr3_J54190.t1	Phatri_23_466
Phatri_Phatr3_J44108.t1	Phatri_23_467
Phatri_Phatr3_J44109.t1	Phatri_23_468
Phatri_Phatr3_J54192.t1	Phatri_23_469
Phatri_Phatr3_J44111.t1	Phatri_23_470
Phatri_Phatr3_J44112.t1	Phatri_23_471
Phatri_Phatr3_J33473.t1	Phatri_23_472
Phatri_Phatr3_J10479.t1	Phatri_23_473
Phatri_Phatr3_J10497.t1	Phatri_23_474
Phatri_Phatr3_J44116.t1	Phatri_23_475
Phatri_Phatr3_J44117.t1	Phatri_23_476
Phatri_Phatr3_EG01632.t1	Phatri_23_477
Phatri_Phatr3_J33478.t1	Phatri_23_478
Phatri_Phatr3_EG01724.t1	Phatri_23_479
Phatri_Phatr3_EG01642.t1	Phatri_23_480
Phatri_Phatr3_J44118.t1	Phatri_23_481
Phatri_Phatr3_J33480.t1	Phatri_23_482
Phatri_Phatr3_J44119.t1	Phatri_23_483
Phatri_Phatr3_EG01622.t1	Phatri_23_484
Phatri_Phatr3_J44121.t1	Phatri_23_485
Phatri_Phatr3_J33484.t1	Phatri_23_486
Phatri_Phatr3_J44122.t1	Phatri_23_487
Phatri_Phatr3_EG01661.t1	Phatri_23_488
Phatri_Phatr3_EG01621.t1	Phatri_23_489
Phatri_Phatr3_J10208.t1	Phatri_23_490
Phatri_Phatr3_J44124.t1	Phatri_23_491
Phatri_Phatr3_J10508.t1	Phatri_23_492
Phatri_Phatr3_J54197.t1	Phatri_23_493
Phatri_Phatr3_J25840.t1	Phatri_23_494
Phatri_Phatr3_EG01652.t1	Phatri_23_495
Phatri_Phatr3_J44128.t1	Phatri_23_496
Phatri_Phatr3_J6231.t1	Phatri_23_497
Phatri_Phatr3_J33493.t1	Phatri_23_498
Phatri_Phatr3_J10196.t1	Phatri_23_499
Phatri_Phatr3_J44131.t1	Phatri_23_500
Phatri_Phatr3_J44132.t1	Phatri_23_501
Phatri_Phatr3_J44133.t1	Phatri_23_502
Phatri_Phatr3_J33498.t1	Phatri_23_503
Phatri_Phatr3_J44134.t1	Phatri_23_504
Phatri_Phatr3_J33499.t1	Phatri_23_505
Phatri_Phatr3_EG01648.t1	Phatri_23_506
Phatri_Phatr3_J33500.t1	Phatri_23_507
Phatri_Phatr3_EG01619.t1	Phatri_23_508
Phatri_Phatr3_J44136.t1	Phatri_23_509
Phatri_Phatr3_J33502.t1	Phatri_23_510
Phatri_Phatr3_EG01705.t1	Phatri_23_511
Phatri_Phatr3_J44137.t1	Phatri_23_512
Phatri_Phatr3_J33504.t1	Phatri_23_513
Phatri_Phatr3_J44138.t1	Phatri_23_514
Phatri_Phatr3_J44139.t1	Phatri_23_515
Phatri_Phatr3_J44140.t1	Phatri_23_516
Phatri_Phatr3_J44141.t1	Phatri_23_517
Phatri_Phatr3_EG01683.t1	Phatri_23_518
Phatri_Phatr3_J44142.t1	Phatri_23_519
Phatri_Phatr3_J3755.t1	Phatri_23_520
Phatri_Phatr3_J33511.t1	Phatri_23_521
Phatri_Phatr3_J33512.t1	Phatri_23_522
Phatri_Phatr3_J44146.t1	Phatri_23_523
Phatri_Phatr3_J44147.t1	Phatri_23_524
Phatri_Phatr3_J44149.t1	Phatri_23_525
Phatri_Phatr3_J5873.t1	Phatri_23_526
Phatri_Phatr3_J44151.t1	Phatri_23_527
Phatri_Phatr3_EG02626.t1	Phatri_23_528
Phatri_Phatr3_J44153.t1	Phatri_23_529
Phatri_Phatr3_J25856.t1	Phatri_23_530
Phatri_Phatr3_EG01744.t1	Phatri_23_531
Phatri_Phatr3_J33523.t1	Phatri_23_532
Phatri_Phatr3_J33524.t1	Phatri_23_533
Phatri_Phatr3_J33525.t1	Phatri_23_534
Phatri_Phatr3_J44159.t1	Phatri_23_535
Phatri_Phatr3_J10261.t1	Phatri_23_536
Phatri_Phatr3_EG01702.t1	Phatri_23_537
Phatri_Phatr3_EG02394.t1	Phatri_23_538
Phatri_Phatr3_J25867.t1	Phatri_23_539
Phatri_Phatr3_J33530.t1	Phatri_23_540
Phatri_Phatr3_J10362.t1	Phatri_23_541
Phatri_Phatr3_J18745.t1	Phatri_23_542
Phatri_Phatr3_J25876.t1	Phatri_23_543
Phatri_Phatr3_J44165.t1	Phatri_23_544
Phatri_Phatr3_J33535.t1	Phatri_23_545
Phatri_Phatr3_J41807.t1	Phatri_23_546
Phatri_Phatr3_EG01692.t1	Phatri_23_547
Phatri_Phatr3_EG01660.t1	Phatri_23_548
Phatri_Phatr3_EG01704.t1	Phatri_23_549
Phatri_Phatr3_J44168.t1	Phatri_23_550
Phatri_Phatr3_EG01668.t1	Phatri_23_551
Phatri_Phatr3_J44169.t1	Phatri_23_552
Phatri_Phatr3_EG01739.t1	Phatri_23_553
Phatri_Phatr3_J44170.t1	Phatri_23_554
Phatri_Phatr3_J51630.t1	Phatri_23_555
Phatri_Phatr3_J33540.t1	Phatri_23_556
Phatri_Phatr3_J44171.t1	Phatri_23_557
Phatri_Phatr3_J44172.t1	Phatri_23_558
Phatri_Phatr3_J33543.t1	Phatri_23_559
Phatri_Phatr3_EG01726.t1	Phatri_23_560
Phatri_Phatr3_J44174.t1	Phatri_23_561
Phatri_Phatr3_EG02519.t1	Phatri_23_562
Phatri_Phatr3_J44177.t1	Phatri_23_563
Phatri_Phatr3_J44178.t1	Phatri_23_564
Phatri_Phatr3_J25893.t1	Phatri_23_565
Phatri_Phatr3_J44180.t1	Phatri_23_566
Phatri_Phatr3_J44181.t1	Phatri_23_567
Phatri_Phatr3_J44182.t1	Phatri_23_568
Phatri_Phatr3_J44183.t1	Phatri_23_569
Phatri_Phatr3_J33555.t1	Phatri_23_570
Phatri_Phatr3_J18769.t1	Phatri_23_571
Phatri_Phatr3_J10595.t1	Phatri_23_572
Phatri_Phatr3_J44186.t1	Phatri_23_573
Phatri_Phatr3_J44187.t1	Phatri_23_574
Phatri_Phatr3_J10566.t1	Phatri_23_575
Phatri_Phatr3_J44188.t1	Phatri_23_576
Phatri_Phatr3_EG02397.t1	Phatri_23_577
Phatri_Phatr3_EG01701.t1	Phatri_23_578
Phatri_Phatr3_EG01634.t1	Phatri_23_579
Phatri_Phatr3_EG02159.t1	Phatri_23_580
Phatri_Phatr3_EG02158.t1	Phatri_23_581
Phatri_Phatr3_EG02162.t1	Phatri_23_582
Phatri_Phatr3_J44194.t1	Phatri_23_583
Phatri_Phatr3_EG01665.t1	Phatri_23_584
Phatri_Phatr3_J44195.t1	Phatri_23_585
Phatri_Phatr3_J33568.t1	Phatri_23_586
Phatri_Phatr3_EG01629.t1	Phatri_23_587
Phatri_Phatr3_EG01623.t1	Phatri_23_588
Phatri_Phatr3_J33569.t1	Phatri_23_589
Phatri_Phatr3_EG01644.t1	Phatri_23_590
Phatri_Phatr3_EG01666.t1	Phatri_23_591
Phatri_Phatr3_EG01620.t1	Phatri_23_592
Phatri_Phatr3_J44196.t1	Phatri_23_593
Phatri_Phatr3_EG01743.t1	Phatri_23_594
Phatri_Phatr3_EG01663.t1	Phatri_23_595
Phatri_Phatr3_EG01651.t1	Phatri_23_596
Phatri_Phatr3_EG01654.t1	Phatri_23_597
Phatri_Phatr3_EG02398.t1	Phatri_23_598
Phatri_Phatr3_J41812.t1	Phatri_23_599
Phatri_Phatr3_J44199.t1	Phatri_23_600
Phatri_Phatr3_J44200.t1	Phatri_23_601
Phatri_Phatr3_J7866.t1	Phatri_23_602
Phatri_Phatr3_J44201.t1	Phatri_23_603
Phatri_Phatr3_J44202.t1	Phatri_23_604
Phatri_Phatr3_J33579.t1	Phatri_23_605
Phatri_Phatr3_J33580.t1	Phatri_23_606
Phatri_Phatr3_J44203.t1	Phatri_23_607
Phatri_Phatr3_J44204.t1	Phatri_23_608
Phatri_Phatr3_J44205.t1	Phatri_23_609
Phatri_Phatr3_J33584.t1	Phatri_23_610
Phatri_Phatr3_J44206.t1	Phatri_23_611
Phatri_Phatr3_J44207.t1	Phatri_23_612
Phatri_Phatr3_J44208.t1	Phatri_23_613
Phatri_Phatr3_J33588.t1	Phatri_23_614
Phatri_Phatr3_EG02396.t1	Phatri_23_615
Phatri_Phatr3_J7763.t1	Phatri_23_616
Phatri_Phatr3_J10216.t1	Phatri_23_617
Phatri_Phatr3_J10310.t1	Phatri_23_618
Phatri_Phatr3_EG01664.t1	Phatri_23_619
Phatri_Phatr3_J44212.t1	Phatri_23_620
Phatri_Phatr3_J44213.t1	Phatri_23_621
Phatri_Phatr3_J44214.t1	Phatri_23_622
Phatri_Phatr3_J18793.t1	Phatri_23_623
Phatri_Phatr3_EG01650.t1	Phatri_23_624
Phatri_Phatr3_J33598.t1	Phatri_23_625
Phatri_Phatr3_J44216.t1	Phatri_23_626
Phatri_Phatr3_J10585.t1	Phatri_23_627
Phatri_Phatr3_J10640.t1	Phatri_23_628
Phatri_Phatr3_J25932.t1	Phatri_23_629
Phatri_Phatr3_J18808.t1	Phatri_23_630
Phatri_Phatr3_J44221.t1	Phatri_23_631
Phatri_Phatr3_J44222.t1	Phatri_23_632
Phatri_Phatr3_J44223.t1	Phatri_23_633
Phatri_Phatr3_J44224.t1	Phatri_23_634
Phatri_Phatr3_EG01745.t1	Phatri_23_635
Phatri_Phatr3_EG01658.t1	Phatri_23_636
Phatri_Phatr3_J44225.t1	Phatri_23_637
Phatri_Phatr3_J44226.t1	Phatri_23_638
Phatri_Phatr3_EG01690.t1	Phatri_23_639
Phatri_Phatr3_EG01725.t1	Phatri_23_640
Phatri_Phatr3_J33610.t1	Phatri_23_641
Phatri_Phatr3_J33611.t1	Phatri_23_642
Phatri_Phatr3_J10494.t1	Phatri_23_643
Phatri_Phatr3_J44229.t1	Phatri_23_644
Phatri_Phatr3_J10391.t1	Phatri_23_645
Phatri_Phatr3_J10398.t1	Phatri_23_646
Phatri_Phatr3_J44231.t1	Phatri_23_647
Phatri_Phatr3_EG01617.t1	Phatri_23_648
Phatri_Phatr3_J33616.t1	Phatri_23_649
Phatri_Phatr3_J44232.t1	Phatri_23_650
Phatri_Phatr3_J10257.t1	Phatri_23_651
Phatri_Phatr3_J44234.t1	Phatri_23_652
Phatri_Phatr3_EG01681.t1	Phatri_23_653
