Skow_gene-ATP6	Skow_1_1
Skow_XM_006820642.1	Skow_3352_3
Skow_XM_006820640.1	Skow_3352_4
Skow_XM_006820643.1	Skow_3352_5
Skow_XM_002738132.2	Skow_3352_6
Skow_XM_006820641.1	Skow_3352_7
Skow_XM_002738133.2	Skow_3352_8
Skow_XM_002738129.2	Skow_3352_9
Skow_XM_006820644.1	Skow_3352_10
Skow_XM_006820645.1	Skow_3352_11
Skow_XM_006820646.1	Skow_3352_12
Skow_XM_006820649.1	Skow_3353_1
Skow_XM_006820647.1	Skow_3353_2
Skow_XM_006820650.1	Skow_3353_3
Skow_XM_002738139.2	Skow_3353_4
Skow_XM_006820651.1	Skow_3353_5
Skow_XM_006820652.1	Skow_3353_6
Skow_XM_006820648.1	Skow_3353_7
Skow_XM_002738140.2	Skow_3353_8
Skow_XM_006820653.1	Skow_3353_9
Skow_XM_002738145.1	Skow_3354_1
Skow_XM_006820654.1	Skow_3354_2
Skow_XM_006820660.1	Skow_3354_3
Skow_XM_006820655.1	Skow_3354_4
Skow_XM_006820661.1	Skow_3354_5
Skow_XM_006820662.1	Skow_3354_6
Skow_XM_002738148.1	Skow_3354_7
Skow_XM_006820663.1	Skow_3354_8
Skow_XM_006820664.1	Skow_3354_9
Skow_XM_002738141.1	Skow_3354_10
Skow_XM_002738150.2	Skow_3354_11
Skow_XM_002738151.2	Skow_3354_12
Skow_XM_006820656.1	Skow_3354_13
Skow_XM_006820657.1	Skow_3354_14
Skow_XM_002738143.1	Skow_3354_15
Skow_XM_006820658.1	Skow_3354_16
Skow_XM_006820659.1	Skow_3354_17
Skow_XM_006820665.1	Skow_3355_1
Skow_XM_006820666.1	Skow_3355_2
Skow_XM_002738155.2	Skow_3355_3
Skow_XM_006820667.1	Skow_3355_4
Skow_XM_006820668.1	Skow_3355_5
Skow_XM_006820669.1	Skow_3355_6
Skow_XM_002738159.2	Skow_3356_1
Skow_XM_002738157.1	Skow_3356_2
Skow_XM_002738158.2	Skow_3356_3
Skow_XM_002738160.1	Skow_3356_4
Skow_XM_006820674.1	Skow_3356_5
Skow_XM_006820675.1	Skow_3356_6
Skow_XM_006820676.1	Skow_3356_7
Skow_XM_006820670.1	Skow_3356_8
Skow_XM_006820671.1	Skow_3356_9
Skow_XM_006820677.1	Skow_3356_10
Skow_XM_006820678.1	Skow_3356_11
Skow_XM_006820672.1	Skow_3356_12
Skow_XM_006820673.1	Skow_3356_13
Skow_XM_006820679.1	Skow_3356_14
Skow_XM_006820680.1	Skow_3356_15
Skow_XM_006820681.1	Skow_3357_1
Skow_XM_006820682.1	Skow_3357_2
Skow_XM_006820683.1	Skow_3357_3
Skow_XM_006820684.1	Skow_3357_4
Skow_XM_006820685.1	Skow_3357_5
Skow_XM_002738170.2	Skow_3358_1
Skow_XM_006820686.1	Skow_3358_2
Skow_XM_002738171.2	Skow_3359_1
Skow_XM_006820687.1	Skow_3360_1
Skow_XM_002738172.2	Skow_3361_1
Skow_XM_002738173.2	Skow_3361_2
Skow_XM_006820688.1	Skow_3361_3
Skow_XM_006820690.1	Skow_3362_1
Skow_XM_006820691.1	Skow_3362_2
Skow_XM_006820689.1	Skow_3362_3
Skow_XM_006820692.1	Skow_3362_4
Skow_XM_006820693.1	Skow_3363_1
Skow_NM_001184919.1	Skow_3363_2
Skow_XM_006820694.1	Skow_3363_3
Skow_XM_002738176.2	Skow_3363_4
Skow_XM_006820695.1	Skow_3364_1
Skow_XM_006820696.1	Skow_3365_1
Skow_XM_006820697.1	Skow_3365_2
Skow_XM_002738178.2	Skow_3366_1
Skow_XM_002738179.1	Skow_3367_1
Skow_XM_006820698.1	Skow_3368_1
Skow_XM_006820699.1	Skow_3369_1
Skow_XM_006820700.1	Skow_3370_1
Skow_XM_002738181.1	Skow_3371_1
Skow_XM_006820701.1	Skow_3372_1
Skow_XM_006820702.1	Skow_3372_2
Skow_NM_001171214.1-3	Skow_3372_3
Skow_XM_006820703.1	Skow_3373_1
Skow_XM_006820705.1	Skow_3373_2
Skow_XM_002738183.2	Skow_3373_3
Skow_XM_006820706.1	Skow_3373_4
Skow_XM_006820707.1	Skow_3374_1
Skow_XM_002738185.2	Skow_3375_1
Skow_XM_002738186.1	Skow_3376_1
Skow_XM_006820708.1	Skow_3377_1
Skow_XM_006820709.1	Skow_3378_1
Skow_XM_006820710.1	Skow_3379_1
Skow_XM_006820711.1	Skow_3380_1
Skow_XM_006820712.1	Skow_3381_1
Skow_XM_006820713.1	Skow_3382_1
Skow_XM_006820714.1	Skow_3383_1
Skow_XM_006820715.1	Skow_3383_2
Skow_XM_006820716.1	Skow_3384_1
Skow_XM_006820717.1	Skow_3385_1
Skow_XM_006820718.1	Skow_3386_1
Skow_XM_006820719.1	Skow_3387_1
Skow_XM_006820720.1	Skow_3388_1
Skow_XM_006820721.1	Skow_3389_1
Skow_XM_006820722.1	Skow_3390_1
Skow_XM_006820723.1	Skow_3391_1
Skow_XM_006820724.1	Skow_3392_1
Skow_XM_006820725.1	Skow_3393_1
Skow_XM_006820726.1	Skow_3394_1
Skow_XM_006820727.1	Skow_3394_2
Skow_XM_006820728.1	Skow_3394_3
Skow_XM_006820729.1	Skow_3394_4
Skow_XM_002738194.2	Skow_3395_1
Skow_XM_006820730.1	Skow_3396_1
Skow_XM_006820731.1	Skow_3397_1
Skow_XM_006820732.1	Skow_3398_1
Skow_XM_006820733.1	Skow_3399_1
Skow_XM_006820734.1	Skow_3400_1
Skow_XM_006820735.1	Skow_3401_1
Skow_XM_006820737.1	Skow_3402_1
Skow_XM_006820738.1	Skow_3402_2
Skow_XM_006820739.1	Skow_3402_3
Skow_XM_002738198.2	Skow_3402_4
Skow_XM_006820736.1	Skow_3402_5
Skow_XM_006820740.1	Skow_3402_6
Skow_XM_006820741.1	Skow_3402_7
Skow_XM_006820742.1	Skow_3402_8
Skow_XM_002738196.2	Skow_3402_9
Skow_XM_002738201.2	Skow_3402_10
Skow_XM_006820743.1	Skow_3402_11
Skow_XM_006820744.1	Skow_3402_12
Skow_XM_006820745.1	Skow_3402_13
Skow_XM_002738204.2	Skow_3402_14
Skow_XM_002738206.2	Skow_3402_15
Skow_NM_001184918.1	Skow_3402_16
Skow_XM_002738197.2	Skow_3402_17
Skow_XM_002738207.2	Skow_3402_18
Skow_XM_002738208.2	Skow_3402_19
Skow_XM_002738209.2	Skow_3402_20
Skow_XM_002738210.1	Skow_3402_21
Skow_XM_006820746.1	Skow_3402_22
Skow_XM_006820747.1	Skow_3402_23
Skow_XM_002738211.2	Skow_3402_24
Skow_XM_006820748.1	Skow_3402_25
Skow_XM_006820749.1	Skow_3403_1
Skow_XM_002738213.1	Skow_3404_1
Skow_XM_006820751.1	Skow_3404_2
Skow_XM_006820752.1	Skow_3404_3
Skow_XM_006820750.1	Skow_3404_4
Skow_XM_002738216.2	Skow_3405_1
Skow_XM_006820753.1	Skow_3405_2
Skow_XM_002738219.1	Skow_3405_3
Skow_XM_006820754.1	Skow_3405_4
Skow_XM_006820755.1	Skow_3406_1
Skow_XM_006820756.1	Skow_3407_1
Skow_XM_006820757.1	Skow_3407_2
Skow_XM_006820758.1	Skow_3408_1
Skow_XM_006820759.1	Skow_3408_2
Skow_XM_002738222.2	Skow_3408_3
Skow_XM_002738224.2	Skow_3408_4
Skow_XM_006820760.1	Skow_3409_1
Skow_XM_006820761.1	Skow_3409_2
Skow_XM_006820762.1	Skow_3409_3
Skow_XM_006820763.1	Skow_3410_1
Skow_XM_006820764.1	Skow_3410_2
Skow_XM_006820765.1	Skow_3411_1
Skow_XM_006820766.1	Skow_3412_1
Skow_XM_006820767.1	Skow_3412_2
Skow_XM_006820769.1	Skow_3412_3
Skow_XM_006820770.1	Skow_3412_4
Skow_XM_006820773.1	Skow_3413_1
Skow_XM_006820774.1	Skow_3413_2
Skow_XM_006820775.1	Skow_3413_3
Skow_XM_002738234.2	Skow_3413_4
Skow_XM_006820771.1	Skow_3413_5
Skow_XM_006820772.1	Skow_3413_6
Skow_XM_002738235.2	Skow_3413_7
Skow_XM_006820776.1	Skow_3413_8
Skow_XM_002738236.2	Skow_3413_9
Skow_XM_002738242.1	Skow_3414_1
Skow_XM_002738243.2	Skow_3414_2
Skow_XM_006820777.1	Skow_3415_1
Skow_XM_006820778.1	Skow_3415_2
Skow_XM_006820779.1	Skow_3415_3
Skow_XM_006820780.1	Skow_3416_1
Skow_XM_002738245.1	Skow_3417_1
Skow_XM_006820781.1	Skow_3417_2
Skow_XM_002738246.2	Skow_3417_3
Skow_XM_006820782.1	Skow_3417_4
Skow_XM_006820783.1	Skow_3418_1
Skow_XM_006820784.1	Skow_3419_1
Skow_XM_006820785.1	Skow_3420_1
Skow_XM_006820786.1	Skow_3420_2
Skow_XM_006820787.1	Skow_3421_1
Skow_XM_006820788.1	Skow_3421_2
Skow_XM_002738250.2	Skow_3422_1
Skow_XM_006820790.1	Skow_3422_2
Skow_XM_006820791.1	Skow_3422_3
Skow_XM_006820792.1	Skow_3423_1
Skow_XM_006820793.1	Skow_3423_2
Skow_XM_006820794.1	Skow_3424_1
Skow_XM_006820795.1	Skow_3425_1
Skow_XM_002738253.1	Skow_3425_2
Skow_XM_006820796.1	Skow_3426_1
Skow_XM_006820797.1	Skow_3426_2
Skow_XM_006820798.1	Skow_3427_1
Skow_XM_006820799.1	Skow_3428_1
Skow_XM_006820800.1	Skow_3429_1
Skow_XM_006820801.1	Skow_3430_1
Skow_XM_006820802.1	Skow_3430_2
Skow_XM_006820803.1	Skow_3431_1
Skow_XM_006820804.1	Skow_3432_1
Skow_XM_006820805.1	Skow_3433_1
Skow_XM_006820806.1	Skow_3433_2
Skow_XM_006820807.1	Skow_3434_1
Skow_XM_006820808.1	Skow_3435_1
Skow_XM_006820809.1	Skow_3435_2
Skow_XM_006820811.1	Skow_3436_1
Skow_NM_001184862.1	Skow_3437_1
Skow_XM_006820812.1	Skow_3438_1
Skow_XM_006820813.1	Skow_3438_2
Skow_XM_002738258.1	Skow_3439_1
Skow_XM_006820814.1	Skow_3440_1
Skow_XM_006820815.1	Skow_3441_1
Skow_XM_006820816.1	Skow_3442_1
Skow_XM_006820817.1	Skow_3443_1
Skow_XM_006820818.1	Skow_3444_1
Skow_XM_006820820.1	Skow_3445_1
Skow_XM_006820821.1	Skow_3445_2
Skow_XM_006820819.1	Skow_3445_3
Skow_XM_006820822.1	Skow_3445_4
Skow_XM_006820823.1	Skow_3446_1
Skow_XM_006820824.1	Skow_3447_1
Skow_XM_006820825.1	Skow_3448_1
Skow_XM_006820826.1	Skow_3449_1
Skow_XM_006820827.1	Skow_3450_1
Skow_XM_006820828.1	Skow_3451_1
Skow_XM_006820829.1	Skow_3452_1
Skow_XM_002738261.1	Skow_3453_1
Skow_XM_006820830.1	Skow_3453_2
Skow_XM_006820831.1	Skow_3454_1
Skow_XM_006820832.1	Skow_3455_1
Skow_XM_002738262.2	Skow_3456_1
Skow_XM_002738263.2	Skow_3457_1
Skow_XM_006820833.1	Skow_3458_1
Skow_XM_006820834.1	Skow_3459_1
Skow_XM_006820835.1	Skow_3460_1
Skow_XM_002738266.1	Skow_3461_1
Skow_XM_006820836.1	Skow_3462_1
Skow_XM_002738267.2	Skow_3463_1
Skow_XM_002738269.2	Skow_3463_2
Skow_XM_006820841.1	Skow_3463_3
Skow_XM_006820842.1	Skow_3463_4
Skow_XM_006820843.1	Skow_3463_5
Skow_XM_006820844.1	Skow_3463_6
Skow_XM_002738270.2	Skow_3463_7
Skow_XM_006820837.1	Skow_3463_8
Skow_XM_006820845.1	Skow_3463_9
Skow_XM_006820838.1	Skow_3463_10
Skow_XM_002738273.2	Skow_3463_11
Skow_XM_002738274.2	Skow_3463_12
Skow_XM_002738275.2	Skow_3463_13
Skow_XM_002738276.2	Skow_3463_14
Skow_XM_006820839.1	Skow_3463_15
Skow_XM_006820846.1	Skow_3463_16
Skow_XM_002738278.2	Skow_3463_17
Skow_XM_006820847.1	Skow_3463_18
Skow_XM_002738268.2	Skow_3463_19
Skow_XM_006820848.1	Skow_3463_20
Skow_XM_006820840.1	Skow_3463_21
Skow_XM_006820849.1	Skow_3463_22
Skow_XM_006820850.1	Skow_3463_23
Skow_XM_006820851.1	Skow_3463_24
Skow_XM_002738281.1	Skow_3463_25
Skow_XM_006820852.1	Skow_3463_26
Skow_XM_006820853.1	Skow_3463_27
Skow_XM_006820854.1	Skow_3463_28
Skow_XM_006820856.1	Skow_3464_1
Skow_XM_006820855.1	Skow_3464_2
Skow_XM_006820857.1	Skow_3465_1
Skow_XM_006820858.1	Skow_3465_2
Skow_XM_006820859.1	Skow_3466_1
Skow_XM_006820860.1	Skow_3466_2
Skow_XM_002738285.1	Skow_3466_3
Skow_XM_002738286.2	Skow_3467_1
Skow_XM_006820861.1	Skow_3468_1
Skow_XM_002738288.2	Skow_3468_2
Skow_XM_002738289.1	Skow_3469_1
Skow_XM_006820862.1	Skow_3469_2
Skow_XM_006820863.1	Skow_3470_1
Skow_XM_002738290.1	Skow_3470_2
Skow_XM_006820864.1	Skow_3471_1
Skow_XM_006820865.1	Skow_3472_1
Skow_XM_006820866.1	Skow_3473_1
Skow_XM_006820867.1	Skow_3474_1
Skow_XM_006820868.1	Skow_3475_1
Skow_XM_002738291.2	Skow_3476_1
Skow_XM_006820869.1	Skow_3477_1
Skow_XM_006820870.1	Skow_3478_1
Skow_XM_002738292.2	Skow_3479_1
Skow_XM_006820871.1	Skow_3480_1
Skow_XM_006820872.1	Skow_3481_1
Skow_XM_006820873.1	Skow_3482_1
Skow_XM_002738295.1	Skow_3483_1
Skow_XM_006820874.1	Skow_3484_1
Skow_XM_006820875.1	Skow_3485_1
Skow_XM_002738296.1	Skow_3485_2
Skow_XM_006820876.1	Skow_3486_1
Skow_XM_006820877.1	Skow_3487_1
Skow_XM_006820878.1	Skow_3488_1
Skow_XM_006820879.1	Skow_3489_1
Skow_XM_006820880.1	Skow_3490_1
Skow_XM_006820881.1	Skow_3491_1
Skow_XM_002738300.2	Skow_3492_1
Skow_XM_002738302.1	Skow_3493_1
Skow_XM_006820882.1	Skow_3494_1
Skow_XM_006820895.1	Skow_3495_1
Skow_XM_006820883.1	Skow_3495_2
Skow_XM_002738310.1	Skow_3495_3
Skow_XM_006820896.1	Skow_3495_4
Skow_XM_002738312.2	Skow_3495_5
Skow_XM_006820884.1	Skow_3495_6
Skow_XM_006820897.1	Skow_3495_7
Skow_XM_002738314.2	Skow_3495_8
Skow_XM_002738315.2	Skow_3495_9
Skow_XM_002738316.2	Skow_3495_10
Skow_XM_006820898.1	Skow_3495_11
Skow_XM_006820899.1	Skow_3495_12
Skow_XM_006820900.1	Skow_3495_13
Skow_XM_002738318.2	Skow_3495_14
Skow_XM_002738319.2	Skow_3495_15
Skow_XM_006820901.1	Skow_3495_16
Skow_XM_006820902.1	Skow_3495_17
Skow_XM_006820903.1	Skow_3495_18
Skow_XM_006820904.1	Skow_3495_19
Skow_XM_006820905.1	Skow_3495_20
Skow_XM_002738323.2	Skow_3495_21
Skow_XM_006820885.1	Skow_3495_22
Skow_XM_006820906.1	Skow_3495_23
Skow_XM_006820907.1	Skow_3495_24
Skow_XM_002738325.2	Skow_3495_25
Skow_XM_006820908.1	Skow_3495_26
Skow_XM_006820909.1	Skow_3495_27
Skow_XM_002738305.2	Skow_3495_28
Skow_XM_002738306.2	Skow_3495_29
Skow_XM_006820887.1	Skow_3495_30
Skow_XM_006820910.1	Skow_3495_31
Skow_XM_006820911.1	Skow_3495_32
Skow_XM_006820912.1	Skow_3495_33
Skow_XM_002738327.1	Skow_3495_34
Skow_XM_006820913.1	Skow_3495_35
Skow_XM_006820888.1	Skow_3495_36
Skow_XM_006820914.1	Skow_3495_37
Skow_XM_006820915.1	Skow_3495_38
Skow_XM_006820916.1	Skow_3495_39
Skow_XM_006820917.1	Skow_3495_40
Skow_XM_006820918.1	Skow_3495_41
Skow_XM_002738330.2	Skow_3495_42
Skow_XM_002738331.1	Skow_3495_43
Skow_XM_006820919.1	Skow_3495_44
Skow_XM_006820920.1	Skow_3495_45
Skow_XM_002738333.1	Skow_3495_46
Skow_XM_006820921.1	Skow_3495_47
Skow_XM_006820922.1	Skow_3495_48
Skow_XM_006820889.1	Skow_3495_49
Skow_XM_002738336.1	Skow_3495_50
Skow_XM_006820923.1	Skow_3495_51
Skow_XM_006820924.1	Skow_3495_52
Skow_XM_006820925.1	Skow_3495_53
Skow_XM_002738340.2	Skow_3495_54
Skow_XM_006820926.1	Skow_3495_55
Skow_XM_006820927.1	Skow_3495_56
Skow_XM_006820928.1	Skow_3495_57
Skow_XM_006820929.1	Skow_3495_58
Skow_XM_006820930.1	Skow_3495_59
Skow_XM_006820890.1	Skow_3495_60
Skow_XM_002738307.2	Skow_3495_61
Skow_XM_002738308.2	Skow_3495_62
Skow_XM_006820931.1	Skow_3495_63
Skow_XM_006820932.1	Skow_3495_64
Skow_XM_006820933.1	Skow_3495_65
Skow_XM_006820934.1	Skow_3495_66
Skow_XM_006820935.1	Skow_3495_67
Skow_XM_006820936.1	Skow_3495_68
Skow_XM_006820937.1	Skow_3495_69
Skow_XM_002738345.1	Skow_3495_70
Skow_XM_006820938.1	Skow_3495_71
Skow_XM_006820891.1	Skow_3495_72
Skow_XM_006820939.1	Skow_3495_73
Skow_XM_006820892.1	Skow_3495_74
Skow_XM_006820940.1	Skow_3495_75
Skow_XM_006820893.1	Skow_3495_76
Skow_XM_006820894.1	Skow_3495_77
Skow_XM_006820941.1	Skow_3495_78
Skow_XM_006820942.1	Skow_3495_79
Skow_XM_006820943.1	Skow_3495_80
Skow_XM_002738348.2	Skow_3495_81
Skow_XM_002738350.2	Skow_3495_82
Skow_XM_006820944.1	Skow_3495_83
Skow_XM_002738352.1	Skow_3496_1
Skow_XM_006820948.1	Skow_3496_2
Skow_XM_002738354.2	Skow_3496_3
Skow_XM_006820949.1	Skow_3496_4
Skow_XM_006820950.1	Skow_3496_5
Skow_XM_006820951.1	Skow_3496_6
Skow_XM_006820952.1	Skow_3496_7
Skow_XM_002738356.2	Skow_3496_8
Skow_XM_006820953.1	Skow_3496_9
Skow_XM_006820954.1	Skow_3496_10
Skow_XM_006820955.1	Skow_3496_11
Skow_XM_006820956.1	Skow_3496_12
Skow_XM_006820957.1	Skow_3496_13
Skow_XM_006820958.1	Skow_3496_14
Skow_XM_002738360.2	Skow_3496_15
Skow_XM_002738351.2	Skow_3496_16
Skow_XM_006820959.1	Skow_3496_17
Skow_XM_006820960.1	Skow_3496_18
Skow_XM_006820945.1	Skow_3496_19
Skow_XM_006820946.1	Skow_3496_20
Skow_XM_006820961.1	Skow_3496_21
Skow_XM_006820962.1	Skow_3496_22
Skow_XM_006820963.1	Skow_3496_23
Skow_XM_002738361.2	Skow_3496_24
Skow_XM_002738362.2	Skow_3496_25
Skow_XM_006820964.1	Skow_3496_26
Skow_XM_006820947.1	Skow_3496_27
Skow_XM_006820965.1	Skow_3496_28
Skow_XM_006820966.1	Skow_3496_29
Skow_XM_002738366.1	Skow_3496_30
Skow_NM_001168187.1	Skow_3496_31
Skow_XM_006820967.1	Skow_3496_32
Skow_XM_002738368.1	Skow_3496_33
Skow_XM_006820968.1	Skow_3496_34
Skow_XM_006820977.1	Skow_3497_1
Skow_XM_002738378.2	Skow_3497_2
Skow_XM_006820969.1	Skow_3497_3
Skow_XM_002738373.2	Skow_3497_4
Skow_XM_002738382.2	Skow_3497_5
Skow_XM_006820978.1	Skow_3497_6
Skow_XM_006820979.1	Skow_3497_7
Skow_XM_002738375.2	Skow_3497_8
Skow_XM_006820980.1	Skow_3497_9
Skow_XM_006820981.1	Skow_3497_10
Skow_XM_006820982.1	Skow_3497_11
Skow_XM_006820983.1	Skow_3497_12
Skow_XM_002738379.2	Skow_3497_13
Skow_XM_002738380.2	Skow_3497_14
Skow_XM_006820984.1	Skow_3497_15
Skow_XM_002738383.1	Skow_3497_16
Skow_XM_002738384.1	Skow_3497_17
Skow_XM_006820970.1	Skow_3497_18
Skow_XM_006820972.1	Skow_3497_19
Skow_XM_006820985.1	Skow_3497_20
Skow_XM_006820986.1	Skow_3497_21
Skow_XM_006820973.1	Skow_3497_22
Skow_XM_006820987.1	Skow_3497_23
Skow_XM_006820988.1	Skow_3497_24
Skow_XM_006820989.1	Skow_3497_25
Skow_XM_006820974.1	Skow_3497_26
Skow_XM_006820990.1	Skow_3497_27
Skow_XM_006820975.1	Skow_3497_28
Skow_XM_006820991.1	Skow_3497_29
Skow_XM_006820992.1	Skow_3497_30
Skow_XM_006820993.1	Skow_3497_31
Skow_XM_006820994.1	Skow_3497_32
Skow_XM_006820995.1	Skow_3497_33
Skow_XM_006820996.1	Skow_3497_34
Skow_XM_002738371.2	Skow_3497_35
Skow_XM_006820997.1	Skow_3497_36
Skow_XM_006820976.1	Skow_3497_37
Skow_XM_006820998.1	Skow_3497_38
Skow_XM_006821008.1	Skow_3498_1
Skow_XM_002738398.2	Skow_3498_2
Skow_XM_006821009.1	Skow_3498_3
Skow_XM_002738400.2	Skow_3498_4
Skow_XM_006821010.1	Skow_3498_5
Skow_XM_006821011.1	Skow_3498_6
Skow_XM_006820999.1	Skow_3498_7
Skow_XM_006821012.1	Skow_3498_8
Skow_XM_002738401.2	Skow_3498_9
Skow_XM_002738392.2	Skow_3498_10
Skow_XM_006821001.1	Skow_3498_11
Skow_XM_006821013.1	Skow_3498_12
Skow_XM_006821014.1	Skow_3498_13
Skow_XM_002738393.2	Skow_3498_14
Skow_XM_006821015.1	Skow_3498_15
Skow_XM_006821016.1	Skow_3498_16
Skow_XM_002738404.2	Skow_3498_17
Skow_XM_002738394.2	Skow_3498_18
Skow_XM_006821003.1	Skow_3498_19
Skow_XM_002738405.2	Skow_3498_20
Skow_XM_006821017.1	Skow_3498_21
Skow_XM_006821018.1	Skow_3498_22
Skow_XM_006821019.1	Skow_3498_23
Skow_XM_002738409.1	Skow_3498_24
Skow_XM_006821004.1	Skow_3498_25
Skow_XM_006821005.1	Skow_3498_26
Skow_XM_002738410.2	Skow_3498_27
Skow_XM_002738411.1	Skow_3498_28
Skow_XM_006821020.1	Skow_3498_29
Skow_XM_006821006.1	Skow_3498_30
Skow_XM_002738414.1	Skow_3498_31
Skow_XM_006821007.1	Skow_3498_32
Skow_XM_006821021.1	Skow_3498_33
Skow_XM_006821022.1	Skow_3498_34
Skow_XM_006821023.1	Skow_3498_35
Skow_XM_006821037.1	Skow_3499_1
Skow_XM_002738423.1	Skow_3499_2
Skow_XM_002738424.1	Skow_3499_3
Skow_XM_006821038.1	Skow_3499_4
Skow_XM_006821039.1	Skow_3499_5
Skow_XM_006821025.1	Skow_3499_6
Skow_XM_006821040.1	Skow_3499_7
Skow_XM_006821041.1	Skow_3499_8
Skow_XM_002738425.1	Skow_3499_9
Skow_XM_002738426.2	Skow_3499_10
Skow_XM_006821042.1	Skow_3499_11
Skow_XM_006821043.1	Skow_3499_12
Skow_XM_006821044.1	Skow_3499_13
Skow_XM_006821026.1	Skow_3499_14
Skow_XM_006821045.1	Skow_3499_15
Skow_XM_002738418.2	Skow_3499_16
Skow_XM_002738428.2	Skow_3499_17
Skow_XM_002738419.2	Skow_3499_18
Skow_XM_006821027.1	Skow_3499_19
Skow_XM_006821028.1	Skow_3499_20
Skow_XM_002738430.2	Skow_3499_21
Skow_XM_002738431.2	Skow_3499_22
Skow_XM_002738432.2	Skow_3499_23
Skow_XM_002738420.1	Skow_3499_24
Skow_XM_006821046.1	Skow_3499_25
Skow_XM_002738433.2	Skow_3499_26
Skow_XM_002738434.2	Skow_3499_27
Skow_XM_006821047.1	Skow_3499_28
Skow_XM_006821048.1	Skow_3499_29
Skow_XM_006821049.1	Skow_3499_30
Skow_XM_006821050.1	Skow_3499_31
Skow_XM_006821051.1	Skow_3499_32
Skow_XM_006821052.1	Skow_3499_33
Skow_XM_006821029.1	Skow_3499_34
Skow_XM_002738436.2	Skow_3499_35
Skow_XM_006821030.1	Skow_3499_36
Skow_XM_006821032.1	Skow_3499_37
Skow_XM_006821024.1	Skow_3499_38
Skow_XM_002738439.2	Skow_3499_39
Skow_XM_006821053.1	Skow_3499_40
Skow_XM_006821054.1	Skow_3499_41
Skow_XM_006821055.1	Skow_3499_42
Skow_XM_002738441.2	Skow_3499_43
Skow_XM_006821056.1	Skow_3499_44
Skow_XM_002738421.2	Skow_3499_45
Skow_XM_006821057.1	Skow_3499_46
Skow_XM_002738422.2	Skow_3499_47
Skow_XM_006821058.1	Skow_3499_48
Skow_XM_002738444.2	Skow_3499_49
Skow_XM_006821033.1	Skow_3499_50
Skow_XM_002738445.2	Skow_3499_51
Skow_XM_006821059.1	Skow_3499_52
Skow_XM_002738446.2	Skow_3499_53
Skow_XM_002738447.1	Skow_3499_54
Skow_XM_006821060.1	Skow_3499_55
Skow_XM_006821061.1	Skow_3499_56
Skow_XM_006821062.1	Skow_3499_57
Skow_XM_006821068.1	Skow_3500_1
Skow_XM_006821069.1	Skow_3500_2
Skow_XM_002738450.2	Skow_3500_3
Skow_XM_002738448.2	Skow_3500_4
Skow_XM_006821063.1	Skow_3500_5
Skow_XM_006821070.1	Skow_3500_6
Skow_XM_006821071.1	Skow_3500_7
Skow_XM_006821072.1	Skow_3500_8
Skow_XM_006821073.1	Skow_3500_9
Skow_XM_006821074.1	Skow_3500_10
Skow_XM_006821075.1	Skow_3500_11
Skow_XM_006821076.1	Skow_3500_12
Skow_XM_006821064.1	Skow_3500_13
Skow_XM_006821065.1	Skow_3500_14
Skow_XM_002738455.2	Skow_3500_15
Skow_XM_006821066.1	Skow_3500_16
Skow_XM_006821077.1	Skow_3500_17
Skow_XM_006821067.1	Skow_3500_18
Skow_XM_006821078.1	Skow_3500_19
Skow_XM_002738457.1	Skow_3500_20
Skow_XM_006821079.1	Skow_3500_21
Skow_XM_006821080.1	Skow_3500_22
Skow_XM_002738463.2	Skow_3501_1
Skow_XM_002738464.2	Skow_3501_2
Skow_XM_002738465.2	Skow_3501_3
Skow_XM_006821090.1	Skow_3501_4
Skow_XM_006821085.1	Skow_3501_5
Skow_XM_006821086.1	Skow_3501_6
Skow_XM_002738467.2	Skow_3501_7
Skow_XM_002738468.2	Skow_3501_8
Skow_XM_006821091.1	Skow_3501_9
Skow_XM_002738459.2	Skow_3501_10
Skow_XM_006821087.1	Skow_3501_11
Skow_XM_006821082.1	Skow_3501_12
Skow_XM_006821088.1	Skow_3501_13
Skow_NM_001164950.1	Skow_3501_14
Skow_XM_006821092.1	Skow_3501_15
Skow_XM_002738470.2	Skow_3501_16
Skow_XM_006821093.1	Skow_3501_17
Skow_XM_002738460.2	Skow_3501_18
Skow_XM_002738461.1	Skow_3501_19
Skow_XM_006821089.1	Skow_3501_20
Skow_XM_002738472.1	Skow_3501_21
Skow_XM_002738474.2	Skow_3502_1
Skow_XM_002738476.2	Skow_3502_2
Skow_XM_006821095.1	Skow_3502_3
Skow_XM_002738477.2	Skow_3502_4
Skow_XM_002738479.2	Skow_3502_5
Skow_XM_002738473.2	Skow_3502_6
Skow_XM_006821094.1	Skow_3502_7
Skow_XM_006821096.1	Skow_3502_8
Skow_XM_002738482.1	Skow_3503_1
Skow_XM_006821098.1	Skow_3503_2
Skow_XM_006821099.1	Skow_3503_3
Skow_XM_006821100.1	Skow_3503_4
Skow_XM_002738485.2	Skow_3503_5
Skow_XM_002738486.2	Skow_3503_6
Skow_XM_002738487.2	Skow_3503_7
Skow_XM_006821101.1	Skow_3503_8
Skow_XM_006821102.1	Skow_3503_9
Skow_XM_006821097.1	Skow_3503_10
Skow_XM_002738488.1	Skow_3504_1
Skow_XM_006821105.1	Skow_3504_2
Skow_XM_006821106.1	Skow_3504_3
Skow_XM_006821107.1	Skow_3504_4
Skow_XM_006821108.1	Skow_3504_5
