Otau_gene-OstapCp01	Otau_1_1
Otau_XM_022983290.1	Otau_11_90
Otau_XM_022983291.1	Otau_11_91
Otau_XM_003081039.2	Otau_11_92
Otau_XM_003081040.2	Otau_11_93
Otau_XM_003081041.1	Otau_11_94
Otau_XM_022983293.1	Otau_11_95
Otau_XM_003081044.2	Otau_11_96
Otau_XM_003081045.1	Otau_11_97
Otau_XM_003081046.1	Otau_11_98
Otau_XM_003081048.2	Otau_11_99
Otau_XM_022983294.1	Otau_11_100
Otau_XM_003081051.1	Otau_11_101
Otau_XM_022983295.1	Otau_11_102
Otau_XM_022983296.1	Otau_11_103
Otau_XM_022983297.1	Otau_11_104
Otau_XM_003081054.2	Otau_11_105
Otau_XM_022983298.1	Otau_11_106
Otau_XM_022983299.1	Otau_11_107
Otau_XM_003081057.1	Otau_11_108
Otau_XM_022983300.1	Otau_11_109
Otau_XM_022983301.1	Otau_11_110
Otau_XM_022983302.1	Otau_11_111
Otau_XM_003081060.2	Otau_11_112
Otau_XM_022983303.1	Otau_11_113
Otau_XM_003081061.2	Otau_11_114
Otau_XM_022983304.1	Otau_11_115
Otau_XM_003081063.2	Otau_11_116
Otau_XM_022983305.1	Otau_11_117
Otau_XM_003081064.2	Otau_11_118
Otau_XM_003081065.1	Otau_11_119
Otau_XM_022983306.1	Otau_11_120
Otau_XM_003081068.2	Otau_11_121
Otau_XM_022983307.1	Otau_11_122
Otau_XM_022983308.1	Otau_11_123
Otau_XM_022983309.1	Otau_11_124
Otau_XM_022983310.1	Otau_11_125
Otau_XM_003081071.1	Otau_11_126
Otau_XM_022983311.1	Otau_11_127
Otau_XM_003081073.1	Otau_11_128
Otau_XM_003081075.2	Otau_11_129
Otau_XM_003081076.1	Otau_11_130
Otau_XM_003081077.2	Otau_11_131
Otau_XM_003081078.2	Otau_11_132
Otau_XM_003081079.2	Otau_11_133
Otau_XM_003081080.2	Otau_11_134
Otau_XM_003081081.1	Otau_11_135
Otau_XM_022983313.1	Otau_11_136
Otau_XM_022983314.1	Otau_11_137
Otau_XM_003081084.1	Otau_11_138
Otau_XM_022983315.1	Otau_11_139
Otau_XM_003081086.2	Otau_11_140
Otau_XM_003081087.1	Otau_11_141
Otau_XM_022983316.1	Otau_11_142
Otau_XM_003081089.1	Otau_11_143
Otau_XM_003081090.2	Otau_11_144
Otau_XM_022983317.1	Otau_11_145
Otau_XM_022983318.1	Otau_11_146
Otau_XM_003081093.1	Otau_11_147
Otau_XM_022983319.1	Otau_11_148
Otau_XM_022983320.1	Otau_11_149
Otau_XM_022983321.1	Otau_11_150
Otau_XM_022983322.1	Otau_11_151
Otau_XM_022983324.1	Otau_11_152
Otau_XM_022983325.1	Otau_11_153
Otau_XM_003081098.2	Otau_11_154
Otau_XM_003081099.2	Otau_11_155
Otau_XM_003081100.1	Otau_11_156
Otau_XM_003081101.2	Otau_11_157
Otau_XM_003081102.1	Otau_11_158
Otau_XM_003081103.2	Otau_11_159
Otau_XM_003081104.2	Otau_11_160
Otau_XM_003081105.2	Otau_11_161
Otau_XM_003081106.1	Otau_11_162
Otau_XM_003081107.1	Otau_11_163
Otau_XM_003081108.2	Otau_11_164
Otau_XM_003081109.2	Otau_11_165
Otau_XM_003081110.1	Otau_11_166
Otau_XM_003081112.1	Otau_11_167
Otau_XM_003081113.1	Otau_11_168
Otau_XM_003081114.2	Otau_11_169
Otau_XM_003081115.1	Otau_11_170
Otau_XM_022983327.1	Otau_11_171
Otau_XM_022983328.1	Otau_11_172
Otau_XM_003081117.1	Otau_11_173
Otau_XM_022983329.1	Otau_11_174
Otau_XM_022983330.1	Otau_11_175
Otau_XM_022983331.1	Otau_11_176
Otau_XM_003081121.2	Otau_11_177
Otau_XM_003081122.2	Otau_11_178
Otau_XM_022983332.1	Otau_11_179
Otau_XM_022983333.1	Otau_11_180
Otau_XM_003081125.2	Otau_11_181
Otau_XM_003081126.2	Otau_11_182
Otau_XM_003081128.2	Otau_11_183
Otau_XM_003081129.2	Otau_11_184
Otau_XM_022983334.1	Otau_11_185
Otau_XM_022983335.1	Otau_11_186
Otau_XM_022983336.1	Otau_11_187
Otau_XM_003081132.1	Otau_11_188
Otau_XM_003081133.2	Otau_11_189
Otau_XM_022983337.1	Otau_11_190
Otau_XM_022983338.1	Otau_11_191
Otau_XM_022983339.1	Otau_11_192
Otau_XM_003081135.2	Otau_11_193
Otau_XM_003081137.2	Otau_11_194
Otau_XM_003081138.1	Otau_11_195
Otau_XM_022983340.1	Otau_11_196
Otau_XM_003081140.2	Otau_11_197
Otau_XM_022983341.1	Otau_11_198
Otau_XM_003081143.1	Otau_11_199
Otau_XM_022983342.1	Otau_11_200
Otau_XM_022983343.1	Otau_11_201
Otau_XM_003081147.2	Otau_11_202
Otau_XM_003081148.2	Otau_11_203
Otau_XM_003081149.1	Otau_11_204
Otau_XM_003081150.1	Otau_11_205
Otau_XM_003081151.1	Otau_11_206
Otau_XM_003081152.1	Otau_11_207
Otau_XM_003081153.2	Otau_11_208
Otau_XM_022983344.1	Otau_11_209
Otau_XM_022983345.1	Otau_11_210
Otau_XM_003081155.1	Otau_11_211
Otau_XM_003081156.1	Otau_11_212
Otau_XM_003081157.2	Otau_11_213
Otau_XM_003081158.1	Otau_11_214
Otau_XM_022983346.1	Otau_11_215
Otau_XM_022983347.1	Otau_11_216
Otau_XM_003081162.2	Otau_11_217
Otau_XM_003081163.2	Otau_11_218
Otau_XM_003081164.2	Otau_11_219
Otau_XM_003081166.2	Otau_11_220
Otau_XM_003081168.2	Otau_11_221
Otau_XM_022983348.1	Otau_11_222
Otau_XM_003081170.2	Otau_11_223
Otau_XM_022983349.1	Otau_11_224
Otau_XM_022983350.1	Otau_11_225
Otau_XM_022983351.1	Otau_11_226
Otau_XM_022983352.1	Otau_11_227
Otau_XM_022983353.1	Otau_11_228
Otau_XM_003081178.1	Otau_11_229
Otau_XM_003081179.1	Otau_11_230
Otau_XM_003081180.1	Otau_11_231
Otau_XM_003081181.2	Otau_11_232
Otau_XM_003081182.2	Otau_11_233
Otau_XM_003081183.2	Otau_11_234
Otau_XM_022983354.1	Otau_11_235
Otau_XM_003081185.1	Otau_11_236
Otau_XM_022983355.1	Otau_11_237
Otau_XM_003081187.1	Otau_11_238
Otau_XM_022983356.1	Otau_11_239
Otau_XM_022983357.1	Otau_11_240
Otau_XM_003081189.1	Otau_11_241
Otau_XM_003081190.2	Otau_11_242
Otau_XM_003081191.2	Otau_11_243
Otau_XM_003081192.1	Otau_11_244
Otau_XM_022983358.1	Otau_11_245
Otau_XM_022983359.1	Otau_11_246
Otau_XM_022983360.1	Otau_11_247
Otau_XM_022983361.1	Otau_11_248
Otau_XM_003081196.1	Otau_11_249
Otau_XM_003081197.2	Otau_11_250
Otau_XM_022983362.1	Otau_11_251
Otau_XM_022983364.1	Otau_11_252
Otau_XM_003081200.2	Otau_11_253
Otau_XM_022983365.1	Otau_11_254
Otau_XM_003081202.1	Otau_11_255
Otau_XM_003081203.2	Otau_11_256
Otau_XM_003081204.2	Otau_11_257
Otau_XM_022983366.1	Otau_11_258
Otau_XM_003081207.1	Otau_11_259
Otau_XM_003081208.2	Otau_11_260
Otau_XM_022983367.1	Otau_11_261
Otau_XM_022983368.1	Otau_11_262
Otau_XM_022983369.1	Otau_11_263
Otau_XM_003081211.2	Otau_11_264
Otau_XM_003081212.2	Otau_11_265
Otau_XM_003081213.2	Otau_11_266
Otau_XM_003081214.2	Otau_11_267
Otau_XM_022983370.1	Otau_11_268
Otau_XM_022983371.1	Otau_11_269
Otau_XM_003081217.2	Otau_11_270
Otau_XM_022983372.1	Otau_11_271
Otau_XM_003081219.2	Otau_11_272
Otau_XM_022983373.1	Otau_11_273
Otau_XM_003081221.1	Otau_11_274
Otau_XM_003081222.1	Otau_11_275
Otau_XM_003081223.1	Otau_11_276
Otau_XM_003081224.1	Otau_11_277
Otau_XM_003081226.2	Otau_11_278
Otau_XM_003081227.1	Otau_11_279
Otau_XM_003081228.1	Otau_11_280
Otau_XM_003081229.2	Otau_11_281
Otau_XM_022983375.1	Otau_11_282
Otau_XM_022983376.1	Otau_11_283
Otau_XM_022983377.1	Otau_11_284
Otau_XM_003081231.2	Otau_11_285
Otau_XM_022983378.1	Otau_11_286
Otau_XM_022983379.1	Otau_11_287
Otau_XM_003081232.2	Otau_11_288
Otau_XM_022983380.1	Otau_11_289
Otau_XM_003081234.2	Otau_11_290
Otau_XM_022983381.1	Otau_11_291
Otau_XM_003081235.2	Otau_11_292
Otau_XM_003081236.2	Otau_11_293
Otau_XM_022983383.1	Otau_11_294
Otau_XM_003081238.2	Otau_11_295
Otau_XM_003081239.1	Otau_11_296
Otau_XM_003081240.2	Otau_11_297
Otau_XM_022983384.1	Otau_11_298
Otau_XM_003081241.2	Otau_11_299
Otau_XM_003081242.2	Otau_11_300
Otau_XM_003081243.1	Otau_11_301
Otau_XM_003081244.2	Otau_11_302
Otau_XM_022983386.1	Otau_11_303
Otau_XM_022983387.1	Otau_11_304
Otau_XM_003081248.1	Otau_11_305
Otau_XM_003081249.2	Otau_11_306
Otau_XM_003081250.2	Otau_11_307
Otau_XM_003081251.2	Otau_11_308
Otau_XM_003081252.1	Otau_11_309
Otau_XM_003081253.2	Otau_11_310
Otau_XM_022983388.1	Otau_11_311
Otau_XM_022983390.1	Otau_11_312
Otau_XM_022983391.1	Otau_11_313
Otau_XM_003081258.1	Otau_11_314
Otau_XM_003081259.2	Otau_11_315
Otau_XM_022983392.1	Otau_11_316
Otau_XM_003081261.2	Otau_11_317
Otau_XM_022983393.1	Otau_11_318
Otau_XM_003081262.1	Otau_11_319
Otau_XM_003081263.1	Otau_11_320
Otau_XM_003081264.2	Otau_11_321
Otau_XM_022983395.1	Otau_11_322
Otau_XM_022983396.1	Otau_11_323
Otau_XM_003081266.1	Otau_11_324
Otau_XM_003081267.2	Otau_11_325
Otau_XM_022983397.1	Otau_11_326
Otau_XM_003081268.1	Otau_11_327
Otau_XM_022983398.1	Otau_11_328
Otau_XM_022983399.1	Otau_11_329
Otau_XM_003081269.2	Otau_11_330
Otau_XM_022983400.1	Otau_11_331
Otau_XM_022983401.1	Otau_11_332
Otau_XM_022983402.1	Otau_11_333
Otau_XM_003081271.1	Otau_11_334
Otau_XM_003081272.3	Otau_11_335
Otau_XM_022983403.1	Otau_11_336
Otau_XM_022983404.1	Otau_11_337
Otau_XM_003081275.2	Otau_11_338
Otau_XM_003081276.2	Otau_11_339
Otau_XM_003081278.2	Otau_11_340
Otau_XM_022983405.1	Otau_11_341
Otau_XM_022983406.1	Otau_11_342
Otau_XM_003081280.1	Otau_11_343
Otau_XM_003081281.2	Otau_11_344
Otau_XM_003081284.2	Otau_11_345
Otau_XM_022983407.1	Otau_11_346
Otau_XM_022983408.1	Otau_11_347
Otau_XM_003081287.2	Otau_11_348
Otau_XM_003081288.2	Otau_11_349
Otau_XM_022983409.1	Otau_11_350
Otau_XM_022983410.1	Otau_11_351
Otau_XM_022983412.1	Otau_11_352
Otau_XM_003081294.1	Otau_11_353
Otau_XM_022983413.1	Otau_11_354
Otau_XM_003081296.2	Otau_11_355
Otau_XM_003081297.2	Otau_11_356
Otau_XM_022983414.1	Otau_11_357
Otau_XM_003081298.2	Otau_11_358
Otau_XM_022983415.1	Otau_11_359
Otau_XM_022983416.1	Otau_11_360
Otau_XM_022983417.1	Otau_11_361
Otau_XM_003081302.2	Otau_11_362
Otau_XM_022983419.1	Otau_11_363
Otau_XM_003081305.2	Otau_11_364
Otau_XM_003081306.1	Otau_11_365
Otau_XM_003081307.2	Otau_11_366
Otau_XM_022983420.1	Otau_11_367
Otau_XM_003081308.2	Otau_11_368
Otau_XM_003081309.2	Otau_11_369
Otau_XM_022983421.1	Otau_11_370
Otau_XM_003081311.2	Otau_11_371
Otau_XM_003081312.1	Otau_11_372
Otau_XM_003081313.2	Otau_11_373
Otau_XM_003081314.1	Otau_11_374
Otau_XM_022983424.1	Otau_11_375
Otau_XM_003081316.1	Otau_11_376
Otau_XM_022983425.1	Otau_11_377
Otau_XM_022983426.1	Otau_11_378
Otau_XM_003081318.1	Otau_11_379
Otau_XM_003081319.1	Otau_11_380
Otau_XM_003081320.2	Otau_11_381
Otau_XM_003081321.2	Otau_11_382
Otau_XM_022983427.1	Otau_11_383
Otau_XM_003081323.2	Otau_11_384
Otau_XM_003081324.2	Otau_11_385
Otau_XM_022983428.1	Otau_11_386
Otau_XM_003081325.1	Otau_11_387
Otau_XM_022983429.1	Otau_11_388
Otau_XM_003081327.1	Otau_11_389
Otau_XM_022983430.1	Otau_11_390
Otau_XM_022983431.1	Otau_11_391
Otau_XM_003081330.2	Otau_11_392
Otau_XM_022983433.1	Otau_11_393
Otau_XM_022983434.1	Otau_11_394
Otau_XM_022983435.1	Otau_11_395
Otau_XM_022983436.1	Otau_11_396
Otau_XM_022983437.1	Otau_11_397
Otau_XM_003081333.2	Otau_11_398
Otau_XM_003081334.1	Otau_11_399
Otau_XM_003081336.1	Otau_11_400
Otau_XM_003081337.2	Otau_11_401
Otau_XM_022983439.1	Otau_11_402
Otau_XM_003081338.2	Otau_11_403
Otau_XM_003081339.1	Otau_11_404
Otau_XM_003081340.1	Otau_11_405
Otau_XM_022983440.1	Otau_11_406
Otau_XM_022983441.1	Otau_11_407
Otau_XM_022983442.1	Otau_11_408
Otau_XM_003081341.1	Otau_11_409
Otau_XM_003081342.2	Otau_11_410
Otau_XM_003081343.2	Otau_11_411
Otau_XM_022983443.1	Otau_11_412
Otau_XM_022983444.1	Otau_11_413
Otau_XM_003081345.2	Otau_11_414
Otau_XM_003081346.2	Otau_11_415
Otau_XM_022983445.1	Otau_11_416
Otau_XM_003081347.2	Otau_11_417
Otau_XM_022983446.1	Otau_11_418
Otau_XM_022983447.1	Otau_11_419
Otau_XM_022983448.1	Otau_11_420
Otau_XM_003081350.2	Otau_11_421
Otau_XM_003081351.2	Otau_11_422
Otau_XM_003081352.2	Otau_11_423
Otau_XM_003081353.2	Otau_11_424
Otau_XM_003081354.1	Otau_11_425
Otau_XM_003081355.1	Otau_11_426
Otau_XM_022983450.1	Otau_11_427
Otau_XM_022983451.1	Otau_11_428
Otau_XM_003081360.2	Otau_11_429
Otau_XM_022983452.1	Otau_11_430
Otau_XM_003081362.2	Otau_11_431
Otau_XM_003081363.1	Otau_11_432
Otau_XM_003081364.1	Otau_11_433
Otau_XM_003081365.2	Otau_11_434
Otau_XM_022983453.1	Otau_11_435
Otau_XM_003081366.2	Otau_11_436
Otau_XM_022983454.1	Otau_11_437
Otau_XM_003081368.1	Otau_11_438
Otau_XM_003081369.1	Otau_11_439
Otau_XM_003081370.1	Otau_11_440
Otau_XM_003081371.1	Otau_11_441
Otau_XM_022983456.1	Otau_11_442
Otau_XM_003081373.1	Otau_11_443
Otau_XM_003081374.1	Otau_11_444
Otau_XM_003081375.1	Otau_11_445
Otau_XM_003081376.2	Otau_11_446
Otau_XM_003081377.1	Otau_11_447
Otau_XM_022983457.1	Otau_11_448
Otau_XM_022983458.1	Otau_11_449
Otau_XM_003081380.2	Otau_11_450
Otau_XM_003081381.2	Otau_11_451
Otau_XM_022983459.1	Otau_11_452
Otau_XM_022983460.1	Otau_11_453
Otau_XM_022983461.1	Otau_11_454
Otau_XM_003081384.2	Otau_11_455
Otau_XM_003081385.1	Otau_11_456
Otau_XM_022983462.1	Otau_11_457
Otau_XM_022983463.1	Otau_11_458
Otau_XM_003081387.2	Otau_11_459
Otau_XM_022983464.1	Otau_11_460
Otau_XM_022983083.1	Otau_12_1
Otau_XM_003081389.2	Otau_12_2
Otau_XM_003081390.2	Otau_12_3
Otau_XM_022983084.1	Otau_12_4
Otau_XM_003081392.2	Otau_12_5
Otau_XM_022983085.1	Otau_12_6
Otau_XM_003081394.2	Otau_12_7
Otau_XM_003081395.1	Otau_12_8
Otau_XM_022983086.1	Otau_12_9
Otau_XM_022983087.1	Otau_12_10
Otau_XM_003081398.1	Otau_12_11
Otau_XM_003081399.2	Otau_12_12
Otau_XM_022983088.1	Otau_12_13
Otau_XM_022983089.1	Otau_12_14
Otau_XM_003081402.2	Otau_12_15
Otau_XM_003081403.1	Otau_12_16
Otau_XM_003081404.1	Otau_12_17
Otau_XM_003081405.1	Otau_12_18
Otau_XM_022983090.1	Otau_12_19
Otau_XM_003081408.2	Otau_12_20
Otau_XM_003081409.1	Otau_12_21
Otau_XM_003081410.2	Otau_12_22
Otau_XM_003081411.2	Otau_12_23
Otau_XM_022983091.1	Otau_12_24
Otau_XM_003081412.2	Otau_12_25
Otau_XM_003081413.2	Otau_12_26
Otau_XM_003081414.1	Otau_12_27
Otau_XM_003081415.1	Otau_12_28
Otau_XM_022983092.1	Otau_12_29
Otau_XM_022983093.1	Otau_12_30
Otau_XM_003081418.1	Otau_12_31
Otau_XM_022983094.1	Otau_12_32
Otau_XM_022983095.1	Otau_12_33
Otau_XM_003081423.2	Otau_12_34
Otau_XM_003081424.1	Otau_12_35
Otau_XM_022983096.1	Otau_12_36
Otau_XM_003081426.2	Otau_12_37
Otau_XM_003081427.1	Otau_12_38
Otau_XM_022983097.1	Otau_12_39
Otau_XM_003081430.2	Otau_12_40
Otau_XM_022983098.1	Otau_12_41
Otau_XM_003081431.2	Otau_12_42
Otau_XM_003081432.2	Otau_12_43
Otau_XM_022983099.1	Otau_12_44
Otau_XM_022983100.1	Otau_12_45
Otau_XM_003081436.2	Otau_12_46
Otau_XM_003081437.1	Otau_12_47
Otau_XM_003081438.1	Otau_12_48
Otau_XM_003081439.2	Otau_12_49
Otau_XM_022983102.1	Otau_12_50
Otau_XM_003081441.1	Otau_12_51
Otau_XM_003081442.2	Otau_12_52
Otau_XM_022983103.1	Otau_12_53
Otau_XM_022983104.1	Otau_12_54
Otau_XM_022983105.1	Otau_12_55
Otau_XM_003081445.2	Otau_12_56
Otau_XM_003081446.2	Otau_12_57
Otau_XM_022983106.1	Otau_12_58
Otau_XM_003081448.1	Otau_12_59
Otau_XM_003081449.2	Otau_12_60
Otau_XM_003081450.2	Otau_12_61
Otau_XM_003081451.2	Otau_12_62
Otau_XM_003081452.2	Otau_12_63
Otau_XM_022983108.1	Otau_12_64
Otau_XM_003081453.1	Otau_12_65
Otau_XM_003081454.2	Otau_12_66
Otau_XM_022983109.1	Otau_12_67
Otau_XM_003081458.1	Otau_12_68
Otau_XM_022983110.1	Otau_12_69
Otau_XM_003081460.2	Otau_12_70
Otau_XM_022983111.1	Otau_12_71
Otau_XM_022983112.1	Otau_12_72
Otau_XM_003081464.1	Otau_12_73
Otau_XM_003081465.1	Otau_12_74
Otau_XM_003081466.2	Otau_12_75
Otau_XM_003081467.1	Otau_12_76
Otau_XM_003081468.1	Otau_12_77
Otau_XM_022983113.1	Otau_12_78
Otau_XM_022983114.1	Otau_12_79
Otau_XM_003081470.1	Otau_12_80
Otau_XM_003081471.2	Otau_12_81
Otau_XM_022983115.1	Otau_12_82
Otau_XM_003081472.2	Otau_12_83
Otau_XM_022983116.1	Otau_12_84
Otau_XM_003081474.2	Otau_12_85
Otau_XM_003081475.2	Otau_12_86
Otau_XM_003081476.2	Otau_12_87
Otau_XM_022983117.1	Otau_12_88
Otau_XM_003081477.2	Otau_12_89
Otau_XM_003081478.2	Otau_12_90
Otau_XM_003081479.1	Otau_12_91
Otau_XM_022983119.1	Otau_12_92
Otau_XM_022983120.1	Otau_12_93
Otau_XM_003081482.1	Otau_12_94
Otau_XM_003081483.1	Otau_12_95
Otau_XM_022983121.1	Otau_12_96
Otau_XM_003081485.1	Otau_12_97
Otau_XM_003081486.1	Otau_12_98
Otau_XM_003081487.1	Otau_12_99
Otau_XM_022983123.1	Otau_12_100
Otau_XM_003081489.1	Otau_12_101
Otau_XM_003081490.2	Otau_12_102
Otau_XM_003081491.1	Otau_12_103
Otau_XM_022983124.1	Otau_12_104
Otau_XM_003081492.1	Otau_12_105
Otau_XM_003081493.1	Otau_12_106
Otau_XM_022983125.1	Otau_12_107
Otau_XM_003081495.1	Otau_12_108
Otau_XM_022983126.1	Otau_12_109
Otau_XM_003081497.1	Otau_12_110
Otau_XM_003081498.2	Otau_12_111
Otau_XM_022983127.1	Otau_12_112
Otau_XM_003081500.1	Otau_12_113
Otau_XM_003081501.2	Otau_12_114
Otau_XM_003081502.2	Otau_12_115
Otau_XM_022983128.1	Otau_12_116
Otau_XM_022983129.1	Otau_12_117
Otau_XM_003081506.1	Otau_12_118
Otau_XM_022983131.1	Otau_12_119
Otau_XM_003081508.2	Otau_12_120
Otau_XM_003081509.1	Otau_12_121
Otau_XM_003081510.2	Otau_12_122
Otau_XM_003081511.1	Otau_12_123
Otau_XM_022983132.1	Otau_12_124
Otau_XM_003081512.2	Otau_12_125
Otau_XM_022983133.1	Otau_12_126
Otau_XM_022983134.1	Otau_12_127
Otau_XM_022983135.1	Otau_12_128
Otau_XM_022983137.1	Otau_12_129
Otau_XM_003081519.2	Otau_12_130
Otau_XM_003081520.1	Otau_12_131
Otau_XM_003081521.2	Otau_12_132
Otau_XM_003081522.2	Otau_12_133
Otau_XM_022983138.1	Otau_12_134
Otau_XM_022983139.1	Otau_12_135
Otau_XM_003081525.1	Otau_12_136
Otau_XM_003081526.1	Otau_12_137
Otau_XM_022983140.1	Otau_12_138
Otau_XM_003081528.2	Otau_12_139
Otau_XM_022983142.1	Otau_12_140
Otau_XM_003081531.2	Otau_12_141
Otau_XM_022983143.1	Otau_12_142
Otau_XM_022983144.1	Otau_12_143
Otau_XM_022983145.1	Otau_12_144
Otau_XM_022983146.1	Otau_12_145
Otau_XM_022983147.1	Otau_12_146
Otau_XM_022983148.1	Otau_12_147
Otau_XM_022983149.1	Otau_12_148
Otau_XM_022983150.1	Otau_12_149
Otau_XM_003081537.1	Otau_12_150
Otau_XM_022983151.1	Otau_12_151
Otau_XM_003081540.1	Otau_12_152
Otau_XM_022983152.1	Otau_12_153
Otau_XM_003081541.2	Otau_12_154
Otau_XM_022983153.1	Otau_12_155
Otau_XM_003081544.1	Otau_12_156
Otau_XM_022983154.1	Otau_12_157
Otau_XM_003081546.2	Otau_12_158
Otau_XM_022983156.1	Otau_12_159
Otau_XM_003081548.1	Otau_12_160
Otau_XM_003081549.2	Otau_12_161
Otau_XM_022983157.1	Otau_12_162
Otau_XM_003081550.2	Otau_12_163
Otau_XM_003081551.2	Otau_12_164
Otau_XM_022983158.1	Otau_12_165
Otau_XM_022983159.1	Otau_12_166
Otau_XM_003081555.2	Otau_12_167
Otau_XM_003081556.1	Otau_12_168
Otau_XM_003081557.2	Otau_12_169
Otau_XM_003081558.1	Otau_12_170
Otau_XM_022983160.1	Otau_12_171
Otau_XM_003081560.1	Otau_12_172
Otau_XM_003081562.2	Otau_12_173
Otau_XM_003081563.1	Otau_12_174
Otau_XM_022983161.1	Otau_12_175
Otau_XM_022983162.1	Otau_12_176
Otau_XM_003081568.1	Otau_12_177
Otau_XM_003081569.1	Otau_12_178
Otau_XM_003081570.1	Otau_12_179
Otau_XM_003081571.1	Otau_12_180
Otau_XM_003081572.1	Otau_12_181
Otau_XM_022983164.1	Otau_12_182
Otau_XM_022983165.1	Otau_12_183
Otau_XM_022983166.1	Otau_12_184
Otau_XM_022983167.1	Otau_12_185
Otau_XM_022983168.1	Otau_12_186
Otau_XM_003081576.1	Otau_12_187
Otau_XM_022983169.1	Otau_12_188
Otau_XM_003081578.1	Otau_12_189
Otau_XM_022983170.1	Otau_12_190
Otau_XM_022983171.1	Otau_12_191
Otau_XM_003081580.2	Otau_12_192
Otau_XM_003081581.1	Otau_12_193
Otau_XM_003081583.1	Otau_12_194
Otau_XM_003081584.1	Otau_12_195
Otau_XM_022983172.1	Otau_12_196
Otau_XM_003081586.1	Otau_12_197
Otau_XM_022983173.1	Otau_12_198
Otau_XM_003081589.1	Otau_12_199
Otau_XM_003081590.1	Otau_12_200
Otau_XM_003081591.1	Otau_12_201
Otau_XM_003081592.1	Otau_12_202
Otau_XM_003081594.2	Otau_12_203
Otau_XM_022983175.1	Otau_12_204
Otau_XM_022983176.1	Otau_12_205
Otau_XM_003081596.2	Otau_12_206
Otau_XM_022983177.1	Otau_12_207
Otau_XM_022983178.1	Otau_12_208
Otau_XM_003081601.1	Otau_12_209
Otau_XM_022983179.1	Otau_12_210
Otau_XM_022983180.1	Otau_12_211
Otau_XM_022983181.1	Otau_12_212
Otau_XM_022983182.1	Otau_12_213
Otau_XM_003081606.1	Otau_12_214
Otau_XM_003081607.1	Otau_12_215
Otau_XM_003081608.1	Otau_12_216
Otau_XM_022983183.1	Otau_12_217
Otau_XM_003081610.2	Otau_12_218
Otau_XM_003081611.1	Otau_12_219
Otau_XM_022983184.1	Otau_12_220
Otau_XM_022983185.1	Otau_12_221
Otau_XM_003081613.2	Otau_12_222
Otau_XM_003081614.2	Otau_12_223
Otau_XM_003081615.2	Otau_12_224
Otau_XM_003081616.2	Otau_12_225
Otau_XM_003081617.2	Otau_12_226
Otau_XM_022983186.1	Otau_12_227
Otau_XM_022983187.1	Otau_12_228
Otau_XM_003081619.2	Otau_12_229
Otau_XM_022983189.1	Otau_12_230
Otau_XM_003081620.1	Otau_12_231
Otau_XM_003081621.1	Otau_12_232
Otau_XM_003081623.2	Otau_12_233
Otau_XM_022983190.1	Otau_12_234
Otau_XM_022983191.1	Otau_12_235
Otau_XM_003081626.2	Otau_12_236
Otau_XM_022983192.1	Otau_12_237
Otau_XM_003081628.2	Otau_12_238
Otau_XM_022983194.1	Otau_12_239
Otau_XM_022983195.1	Otau_12_240
Otau_XM_003081630.2	Otau_12_241
Otau_XM_022983196.1	Otau_12_242
Otau_XM_003081635.1	Otau_12_243
Otau_XM_003081636.1	Otau_12_244
Otau_XM_003081637.2	Otau_12_245
Otau_XM_003081638.2	Otau_12_246
Otau_XM_003081639.2	Otau_12_247
Otau_XM_022983197.1	Otau_12_248
Otau_XM_003081641.2	Otau_12_249
Otau_XM_022983198.1	Otau_12_250
Otau_XM_022983199.1	Otau_12_251
Otau_XM_022983200.1	Otau_12_252
Otau_XM_003081644.2	Otau_12_253
Otau_XM_022983201.1	Otau_12_254
Otau_XM_003081646.2	Otau_12_255
Otau_XM_003081647.2	Otau_12_256
Otau_XM_003081648.2	Otau_12_257
Otau_XM_003081649.2	Otau_12_258
Otau_XM_022983202.1	Otau_12_259
Otau_XM_003081651.2	Otau_12_260
Otau_XM_003081652.2	Otau_12_261
Otau_XM_022983203.1	Otau_12_262
Otau_XM_022983204.1	Otau_12_263
Otau_XM_003081656.1	Otau_12_264
Otau_XM_022983205.1	Otau_12_265
Otau_XM_022983206.1	Otau_12_266
Otau_XM_003081658.2	Otau_12_267
Otau_XM_022983207.1	Otau_12_268
Otau_XM_003081662.2	Otau_12_269
Otau_XM_003081663.1	Otau_12_270
Otau_XM_003081665.2	Otau_12_271
Otau_XM_022983208.1	Otau_12_272
Otau_XM_022983209.1	Otau_12_273
Otau_XM_003081668.2	Otau_12_274
Otau_XM_003081669.1	Otau_12_275
Otau_XM_003081670.2	Otau_12_276
Otau_XM_003081672.2	Otau_12_277
Otau_XM_003081673.2	Otau_12_278
Otau_XM_003081675.2	Otau_12_279
Otau_XM_003081676.2	Otau_12_280
Otau_XM_022983211.1	Otau_12_281
Otau_XM_003081679.2	Otau_12_282
Otau_XM_003081680.1	Otau_12_283
Otau_XM_003081681.1	Otau_12_284
Otau_XM_022983212.1	Otau_12_285
Otau_XM_003081682.2	Otau_12_286
Otau_XM_022983213.1	Otau_12_287
Otau_XM_003081684.2	Otau_12_288
Otau_XM_022983215.1	Otau_12_289
Otau_XM_022983216.1	Otau_12_290
Otau_XM_003081687.3	Otau_12_291
Otau_XM_003081688.2	Otau_12_292
Otau_XM_022983217.1	Otau_12_293
Otau_XM_003081691.2	Otau_12_294
