Spur_gene-ND1	Spur_1_1
Spur_XM_011682037.2	Spur_226_650
Spur_XM_003724015.3	Spur_226_651
Spur_XM_788017.5	Spur_226_652
Spur_XM_030989654.1	Spur_226_653
Spur_XM_030988898.1	Spur_226_654
Spur_XM_030989657.1	Spur_226_655
Spur_XM_785352.5	Spur_226_656
Spur_XM_030989660.1	Spur_226_657
Spur_XM_030988899.1	Spur_226_658
Spur_XM_030988900.1	Spur_226_659
Spur_XM_030988901.1	Spur_226_660
Spur_XM_003729105.3	Spur_226_661
Spur_XM_030988902.1	Spur_226_662
Spur_XM_030988903.1	Spur_226_663
Spur_XM_011664199.2	Spur_226_664
Spur_XM_030988904.1	Spur_226_665
Spur_XM_030989663.1	Spur_226_666
Spur_XM_030989665.1	Spur_226_667
Spur_XM_030989667.1	Spur_226_668
Spur_XM_011683955.2	Spur_226_669
Spur_XM_030988905.1	Spur_226_670
Spur_XM_030989670.1	Spur_226_671
Spur_XM_030989671.1	Spur_226_672
Spur_XM_780206.2	Spur_226_673
Spur_XM_030989675.1	Spur_226_674
Spur_XM_030989676.1	Spur_226_675
Spur_XM_030988906.1	Spur_226_676
Spur_XM_030988907.1	Spur_226_677
Spur_XM_030988908.1	Spur_226_678
Spur_XM_030989678.1	Spur_226_679
Spur_XM_011679401.2	Spur_226_680
Spur_XM_011679404.2	Spur_226_681
Spur_XM_030989683.1	Spur_226_682
Spur_XM_030989685.1	Spur_226_683
Spur_XM_003726257.3	Spur_226_684
Spur_XM_030988909.1	Spur_226_685
Spur_XM_030989689.1	Spur_226_686
Spur_XM_030989691.1	Spur_226_687
Spur_XM_030989693.1	Spur_226_688
Spur_XM_030989009.1	Spur_226_689
Spur_XM_030988910.1	Spur_226_690
Spur_XM_030989694.1	Spur_226_691
Spur_XM_030988911.1	Spur_226_692
Spur_XM_030988912.1	Spur_226_693
Spur_XM_030989696.1	Spur_226_694
Spur_XM_030988913.1	Spur_226_695
Spur_XM_030989010.1	Spur_226_696
Spur_XM_003731023.3	Spur_226_697
Spur_XM_030988914.1	Spur_226_698
Spur_XM_011673951.2	Spur_226_699
Spur_XM_011673954.2	Spur_226_700
Spur_XM_030988915.1	Spur_226_701
Spur_XM_030988916.1	Spur_226_702
Spur_XM_011663333.2	Spur_226_703
Spur_XM_030988917.1	Spur_226_704
Spur_XM_030988918.1	Spur_226_705
Spur_XM_011666063.2	Spur_226_706
Spur_XM_030988919.1	Spur_226_707
Spur_XM_030989011.1	Spur_226_708
Spur_XM_030988920.1	Spur_226_709
Spur_XM_030989698.1	Spur_226_710
Spur_XM_030989699.1	Spur_226_711
Spur_XM_003730811.3	Spur_226_712
Spur_XM_030989700.1	Spur_226_713
Spur_XM_030989701.1	Spur_226_714
Spur_XM_011673013.2	Spur_226_715
Spur_XM_003729613.3	Spur_226_716
Spur_XM_011666571.2	Spur_226_717
Spur_XM_030988921.1	Spur_226_718
Spur_XM_030988922.1	Spur_226_719
Spur_XM_030988923.1	Spur_226_720
Spur_XM_030988924.1	Spur_226_721
Spur_XM_030988925.1	Spur_226_722
Spur_XM_030988926.1	Spur_226_723
Spur_XM_030989702.1	Spur_226_724
Spur_XM_030988927.1	Spur_226_725
Spur_XM_030989704.1	Spur_226_726
Spur_XM_003729718.3	Spur_226_727
Spur_XM_011664425.2	Spur_226_728
Spur_XM_030988928.1	Spur_226_729
Spur_XM_011665776.2	Spur_226_730
Spur_XM_030988929.1	Spur_226_731
Spur_XM_030989705.1	Spur_226_732
Spur_XM_030989709.1	Spur_226_733
Spur_XM_011665780.2	Spur_226_734
Spur_XM_030988931.1	Spur_226_735
Spur_XM_030988932.1	Spur_226_736
Spur_XM_030989012.1	Spur_226_737
Spur_XM_030988933.1	Spur_226_738
Spur_XM_030988934.1	Spur_226_739
Spur_XM_030988935.1	Spur_226_740
Spur_XM_030988936.1	Spur_226_741
Spur_XM_030989710.1	Spur_226_742
Spur_XM_030988937.1	Spur_226_743
Spur_XM_030988938.1	Spur_226_744
Spur_XM_030989014.1	Spur_226_745
Spur_XM_030988939.1	Spur_226_746
Spur_XM_030988940.1	Spur_226_747
Spur_XM_011681185.2	Spur_226_748
Spur_XM_030989015.1	Spur_226_749
Spur_XM_011681201.1	Spur_226_750
Spur_XM_030989711.1	Spur_226_751
Spur_XM_030989712.1	Spur_226_752
Spur_XM_030988941.1	Spur_226_753
Spur_XM_030989717.1	Spur_226_754
Spur_XM_011664782.1	Spur_226_755
Spur_XM_030988942.1	Spur_226_756
Spur_XM_030989718.1	Spur_226_757
Spur_XM_030988943.1	Spur_226_758
Spur_XM_030988944.1	Spur_226_759
Spur_XM_030989017.1	Spur_226_760
Spur_XM_030988945.1	Spur_226_761
Spur_XM_793106.4	Spur_226_762
Spur_XM_030988946.1	Spur_226_763
Spur_XM_030988947.1	Spur_226_764
Spur_XM_030988948.1	Spur_226_765
Spur_XM_030988949.1	Spur_226_766
Spur_XM_030988950.1	Spur_226_767
Spur_XM_011667854.2	Spur_226_768
Spur_XM_030988951.1	Spur_226_769
Spur_XM_030989720.1	Spur_226_770
Spur_XM_011667855.1	Spur_226_771
Spur_XM_030988952.1	Spur_226_772
Spur_XM_030989721.1	Spur_226_773
Spur_XM_030988953.1	Spur_226_774
Spur_XM_030989722.1	Spur_226_775
Spur_XM_030988954.1	Spur_226_776
Spur_XM_030988955.1	Spur_226_777
Spur_XM_030988956.1	Spur_226_778
Spur_XM_030988957.1	Spur_226_779
Spur_XM_030988958.1	Spur_226_780
Spur_XM_011663328.1	Spur_226_781
Spur_XM_030988959.1	Spur_226_782
Spur_XM_030989018.1	Spur_226_783
Spur_XM_030988960.1	Spur_226_784
Spur_XM_030989723.1	Spur_226_785
Spur_XM_030989724.1	Spur_226_786
Spur_XM_030989726.1	Spur_226_787
Spur_XM_030989727.1	Spur_226_788
Spur_XM_030989729.1	Spur_226_789
Spur_XM_011673600.2	Spur_226_790
Spur_XM_030989731.1	Spur_226_791
Spur_XM_030989732.1	Spur_226_792
Spur_XM_030989733.1	Spur_226_793
Spur_XM_030989734.1	Spur_226_794
Spur_XM_030989737.1	Spur_226_795
Spur_XM_030988961.1	Spur_226_796
Spur_XM_030989738.1	Spur_226_797
Spur_XM_030988962.1	Spur_226_798
Spur_XM_030989740.1	Spur_226_799
Spur_XM_030989739.1	Spur_226_800
Spur_XM_030989741.1	Spur_226_801
Spur_XM_030989743.1	Spur_226_802
Spur_XM_030989744.1	Spur_226_803
Spur_XM_030989748.1	Spur_226_804
Spur_XM_030988963.1	Spur_226_805
Spur_XM_030989749.1	Spur_226_806
Spur_XM_030988965.1	Spur_226_807
Spur_XM_030988966.1	Spur_226_808
Spur_XM_030989752.1	Spur_226_809
Spur_XM_030989753.1	Spur_226_810
Spur_XM_030989754.1	Spur_226_811
Spur_XM_030989755.1	Spur_226_812
Spur_XM_030989757.1	Spur_226_813
Spur_XM_030989759.1	Spur_226_814
Spur_XM_030989761.1	Spur_226_815
Spur_XM_030989764.1	Spur_226_816
Spur_XM_030988967.1	Spur_226_817
Spur_XM_011669972.2	Spur_226_818
Spur_XM_030989978.1	Spur_227_1
Spur_XM_030989979.1	Spur_227_2
Spur_XM_030989966.1	Spur_227_3
Spur_XM_030990653.1	Spur_227_4
Spur_XM_030989980.1	Spur_227_5
Spur_XM_779769.4	Spur_227_6
Spur_XM_011677930.2	Spur_227_7
Spur_XM_030989942.1	Spur_227_8
Spur_XM_030989982.1	Spur_227_9
Spur_XM_030990654.1	Spur_227_10
Spur_XM_030989983.1	Spur_227_11
Spur_XM_030990655.1	Spur_227_12
Spur_XM_030990657.1	Spur_227_13
Spur_XM_780063.5	Spur_227_14
Spur_XM_003727415.3	Spur_227_15
Spur_XM_030989984.1	Spur_227_16
Spur_XM_030989986.1	Spur_227_17
Spur_XM_030989987.1	Spur_227_18
Spur_XM_030989988.1	Spur_227_19
Spur_XM_030990677.1	Spur_227_20
Spur_XM_030990678.1	Spur_227_21
Spur_XM_030989989.1	Spur_227_22
Spur_XM_030989991.1	Spur_227_23
Spur_XM_775076.5	Spur_227_24
Spur_XM_030990679.1	Spur_227_25
Spur_XM_001197866.1	Spur_227_26
Spur_XM_030990682.1	Spur_227_27
Spur_XM_030990683.1	Spur_227_28
Spur_XM_030989943.1	Spur_227_29
Spur_XM_030990685.1	Spur_227_30
Spur_XM_030989993.1	Spur_227_31
Spur_XM_030989994.1	Spur_227_32
Spur_XM_030990689.1	Spur_227_33
Spur_XM_030990690.1	Spur_227_34
Spur_XM_030990691.1	Spur_227_35
Spur_XM_030989995.1	Spur_227_36
Spur_XM_030989996.1	Spur_227_37
Spur_XM_030990692.1	Spur_227_38
Spur_XM_030989997.1	Spur_227_39
Spur_XM_030989944.1	Spur_227_40
Spur_XM_030990699.1	Spur_227_41
Spur_XM_030990700.1	Spur_227_42
Spur_XM_030989998.1	Spur_227_43
Spur_XM_030990001.1	Spur_227_44
Spur_XM_030990002.1	Spur_227_45
Spur_XM_030990702.1	Spur_227_46
Spur_XM_030990703.1	Spur_227_47
Spur_XM_001197849.2	Spur_227_48
Spur_XM_030990704.1	Spur_227_49
Spur_XM_030990003.1	Spur_227_50
Spur_XM_030990705.1	Spur_227_51
Spur_XM_030990706.1	Spur_227_52
Spur_XM_011662887.2	Spur_227_53
Spur_XM_030990004.1	Spur_227_54
Spur_XM_781359.5	Spur_227_55
Spur_XM_003729518.2	Spur_227_56
Spur_XM_030990717.1	Spur_227_57
Spur_XM_030990719.1	Spur_227_58
Spur_XM_030990727.1	Spur_227_59
Spur_XM_030990005.1	Spur_227_60
Spur_XM_030990728.1	Spur_227_61
Spur_XM_030990006.1	Spur_227_62
Spur_XM_030990740.1	Spur_227_63
Spur_XM_030990008.1	Spur_227_64
Spur_XM_030990009.1	Spur_227_65
Spur_XM_030990012.1	Spur_227_66
Spur_XM_030990744.1	Spur_227_67
Spur_XM_030990745.1	Spur_227_68
Spur_XM_030990746.1	Spur_227_69
Spur_XM_003727902.1	Spur_227_70
Spur_XM_003727903.2	Spur_227_71
Spur_XM_782262.2	Spur_227_72
Spur_XM_011684937.2	Spur_227_73
Spur_XM_030990014.1	Spur_227_74
Spur_XM_003727898.3	Spur_227_75
Spur_XM_030990747.1	Spur_227_76
Spur_XM_030990016.1	Spur_227_77
Spur_XM_777548.5	Spur_227_78
Spur_XM_003727894.3	Spur_227_79
Spur_XM_030990020.1	Spur_227_80
Spur_XM_030990023.1	Spur_227_81
Spur_XM_794677.4	Spur_227_82
Spur_XM_030990021.1	Spur_227_83
Spur_XM_030990748.1	Spur_227_84
Spur_XM_030990749.1	Spur_227_85
Spur_XM_030990025.1	Spur_227_86
Spur_XM_030990024.1	Spur_227_87
Spur_XM_001200974.3	Spur_227_88
Spur_XM_001195531.2	Spur_227_89
Spur_XM_030990030.1	Spur_227_90
Spur_XM_030990026.1	Spur_227_91
Spur_XM_030990750.1	Spur_227_92
Spur_XM_030990031.1	Spur_227_93
Spur_XM_030990032.1	Spur_227_94
Spur_XM_030990033.1	Spur_227_95
Spur_XM_030990035.1	Spur_227_96
Spur_XM_030990753.1	Spur_227_97
Spur_XM_030990754.1	Spur_227_98
Spur_XM_030990036.1	Spur_227_99
Spur_XM_030990755.1	Spur_227_100
Spur_XM_030990756.1	Spur_227_101
Spur_XM_003724405.3	Spur_227_102
Spur_XM_030990757.1	Spur_227_103
Spur_XM_030990037.1	Spur_227_104
Spur_XM_030990758.1	Spur_227_105
Spur_XM_030990038.1	Spur_227_106
Spur_XM_030990759.1	Spur_227_107
Spur_XM_003724401.3	Spur_227_108
Spur_XM_011664819.2	Spur_227_109
Spur_XM_003724403.3	Spur_227_110
Spur_XM_030990039.1	Spur_227_111
Spur_XM_030990042.1	Spur_227_112
Spur_XM_030990044.1	Spur_227_113
Spur_XM_030990043.1	Spur_227_114
Spur_XM_030990764.1	Spur_227_115
Spur_XM_011664840.2	Spur_227_116
Spur_XM_011664823.2	Spur_227_117
Spur_XM_030990765.1	Spur_227_118
Spur_XM_030990045.1	Spur_227_119
Spur_XM_011664841.2	Spur_227_120
Spur_XM_030990047.1	Spur_227_121
Spur_XM_030990050.1	Spur_227_122
Spur_XM_030990051.1	Spur_227_123
Spur_XM_011662586.2	Spur_227_124
Spur_XM_030990053.1	Spur_227_125
Spur_XM_790320.5	Spur_227_126
Spur_XM_030990055.1	Spur_227_127
Spur_XM_030990054.1	Spur_227_128
Spur_XM_001200563.4	Spur_227_129
Spur_XM_784419.5	Spur_227_130
Spur_XM_030990056.1	Spur_227_131
Spur_XM_030990057.1	Spur_227_132
Spur_XM_030990060.1	Spur_227_133
Spur_XM_030990061.1	Spur_227_134
Spur_XM_030990062.1	Spur_227_135
Spur_XM_030990068.1	Spur_227_136
Spur_XM_030990077.1	Spur_227_137
Spur_XM_030990080.1	Spur_227_138
Spur_XM_003723468.3	Spur_227_139
Spur_XM_776619.5	Spur_227_140
Spur_XM_030990766.1	Spur_227_141
Spur_XM_003725296.3	Spur_227_142
Spur_XM_030990081.1	Spur_227_143
Spur_XM_030990082.1	Spur_227_144
Spur_XM_030990083.1	Spur_227_145
Spur_XM_778245.4	Spur_227_146
Spur_XM_778174.5	Spur_227_147
Spur_XM_030990777.1	Spur_227_148
Spur_XM_030990780.1	Spur_227_149
Spur_XM_030990781.1	Spur_227_150
Spur_XM_030990084.1	Spur_227_151
Spur_XM_030990085.1	Spur_227_152
Spur_XM_030990087.1	Spur_227_153
Spur_XM_030989945.1	Spur_227_154
Spur_XM_787447.5	Spur_227_155
Spur_XM_030989946.1	Spur_227_156
Spur_XM_003725022.3	Spur_227_157
Spur_XM_030990088.1	Spur_227_158
Spur_XM_030990089.1	Spur_227_159
Spur_XM_030990092.1	Spur_227_160
Spur_XM_030990093.1	Spur_227_161
Spur_XM_780335.5	Spur_227_162
Spur_XM_030990785.1	Spur_227_163
Spur_XM_030990095.1	Spur_227_164
Spur_XM_030990791.1	Spur_227_165
Spur_XM_030990096.1	Spur_227_166
Spur_XM_030990097.1	Spur_227_167
Spur_XM_011682266.2	Spur_227_168
Spur_XM_030990792.1	Spur_227_169
Spur_XM_030990099.1	Spur_227_170
Spur_XM_030990102.1	Spur_227_171
Spur_XM_030990103.1	Spur_227_172
Spur_XM_030990104.1	Spur_227_173
Spur_NM_214506.1	Spur_227_174
Spur_XM_030990793.1	Spur_227_175
Spur_XM_030989947.1	Spur_227_176
Spur_XM_030990106.1	Spur_227_177
Spur_XM_787256.5	Spur_227_178
Spur_XM_030990107.1	Spur_227_179
Spur_XM_030990110.1	Spur_227_180
Spur_XM_030990109.1	Spur_227_181
Spur_XM_030990112.1	Spur_227_182
Spur_XM_030990113.1	Spur_227_183
Spur_XM_030990114.1	Spur_227_184
Spur_XM_784244.5	Spur_227_185
Spur_XM_001179011.4	Spur_227_186
Spur_XM_030989948.1	Spur_227_187
Spur_XM_011676924.2	Spur_227_188
Spur_XM_011676925.2	Spur_227_189
Spur_XM_003726145.3	Spur_227_190
Spur_XM_030990118.1	Spur_227_191
Spur_XM_030990119.1	Spur_227_192
Spur_XM_030990121.1	Spur_227_193
Spur_XM_030990122.1	Spur_227_194
Spur_XM_030990795.1	Spur_227_195
Spur_XM_030990796.1	Spur_227_196
Spur_XM_011664412.2	Spur_227_197
Spur_XM_030990123.1	Spur_227_198
Spur_XM_030990798.1	Spur_227_199
Spur_XM_030990799.1	Spur_227_200
Spur_XM_030990800.1	Spur_227_201
Spur_XM_030989949.1	Spur_227_202
Spur_XM_030989950.1	Spur_227_203
Spur_XM_011682018.2	Spur_227_204
Spur_XM_030990805.1	Spur_227_205
Spur_XM_003727217.3	Spur_227_206
Spur_XM_011682512.2	Spur_227_207
Spur_XM_787629.2	Spur_227_208
Spur_XM_030990126.1	Spur_227_209
Spur_XM_030990127.1	Spur_227_210
Spur_XM_030990130.1	Spur_227_211
Spur_XM_030990129.1	Spur_227_212
Spur_XM_030990131.1	Spur_227_213
Spur_XM_792706.4	Spur_227_214
Spur_XM_030990815.1	Spur_227_215
Spur_XM_030990132.1	Spur_227_216
Spur_XM_030990133.1	Spur_227_217
Spur_XM_030990819.1	Spur_227_218
Spur_XM_030990134.1	Spur_227_219
Spur_XM_030990135.1	Spur_227_220
Spur_NM_214518.1	Spur_227_221
Spur_XM_030990136.1	Spur_227_222
Spur_XM_011676703.2	Spur_227_223
Spur_XM_030990137.1	Spur_227_224
Spur_XM_785233.5	Spur_227_225
Spur_XM_011676708.2	Spur_227_226
Spur_XM_030990821.1	Spur_227_227
Spur_XM_030990141.1	Spur_227_228
Spur_XM_011676698.2	Spur_227_229
Spur_XM_030990826.1	Spur_227_230
Spur_XM_011676712.2	Spur_227_231
Spur_XM_030990833.1	Spur_227_232
Spur_XM_030990142.1	Spur_227_233
Spur_XM_030990834.1	Spur_227_234
Spur_XM_795500.5	Spur_227_235
Spur_XM_030990144.1	Spur_227_236
Spur_XM_030990143.1	Spur_227_237
Spur_XM_003728280.3	Spur_227_238
Spur_XM_030990835.1	Spur_227_239
Spur_XM_011663204.2	Spur_227_240
Spur_XM_030990840.1	Spur_227_241
Spur_XM_783378.5	Spur_227_242
Spur_XM_030990146.1	Spur_227_243
Spur_XM_001196956.4	Spur_227_244
Spur_XM_030990156.1	Spur_227_245
Spur_XM_030990149.1	Spur_227_246
Spur_NM_001123502.1	Spur_227_247
Spur_XM_030990155.1	Spur_227_248
Spur_XM_030990841.1	Spur_227_249
Spur_XM_011672384.2	Spur_227_250
Spur_XM_011672369.2	Spur_227_251
Spur_XM_030990158.1	Spur_227_252
Spur_XM_030990159.1	Spur_227_253
Spur_XM_030990160.1	Spur_227_254
Spur_XM_030989951.1	Spur_227_255
Spur_XM_030990162.1	Spur_227_256
Spur_XM_030990163.1	Spur_227_257
Spur_XM_779918.2	Spur_227_258
Spur_XM_011667353.2	Spur_227_259
Spur_XM_030990165.1	Spur_227_260
Spur_XM_030989952.1	Spur_227_261
Spur_XM_030990166.1	Spur_227_262
Spur_XM_030990167.1	Spur_227_263
Spur_XM_792183.4	Spur_227_264
Spur_XM_030990174.1	Spur_227_265
Spur_XM_030990177.1	Spur_227_266
Spur_XM_030990183.1	Spur_227_267
Spur_XM_030990184.1	Spur_227_268
Spur_XM_792837.5	Spur_227_269
Spur_XM_003729905.3	Spur_227_270
Spur_XM_030990185.1	Spur_227_271
Spur_XM_030990186.1	Spur_227_272
Spur_XM_030990189.1	Spur_227_273
Spur_XM_030990191.1	Spur_227_274
Spur_XM_030990849.1	Spur_227_275
Spur_XM_030989953.1	Spur_227_276
Spur_XM_030990192.1	Spur_227_277
Spur_XM_003729344.3	Spur_227_278
Spur_XM_030990854.1	Spur_227_279
Spur_XM_030990855.1	Spur_227_280
Spur_XM_030990856.1	Spur_227_281
Spur_XM_011667354.2	Spur_227_282
Spur_XM_030990193.1	Spur_227_283
Spur_XM_030990194.1	Spur_227_284
Spur_XM_030990195.1	Spur_227_285
Spur_XM_030990196.1	Spur_227_286
Spur_XM_030990197.1	Spur_227_287
Spur_XM_030990199.1	Spur_227_288
Spur_XM_003726326.3	Spur_227_289
Spur_XM_030990877.1	Spur_227_290
Spur_XM_011678787.2	Spur_227_291
Spur_XM_030990201.1	Spur_227_292
Spur_NM_214463.1	Spur_227_293
Spur_XM_030990202.1	Spur_227_294
Spur_XM_030990203.1	Spur_227_295
Spur_XM_030990884.1	Spur_227_296
Spur_XM_030990205.1	Spur_227_297
Spur_XM_785280.5	Spur_227_298
Spur_XM_030990885.1	Spur_227_299
Spur_XM_030990206.1	Spur_227_300
Spur_XM_030990207.1	Spur_227_301
Spur_XM_030990210.1	Spur_227_302
Spur_XM_030990886.1	Spur_227_303
Spur_XM_030990213.1	Spur_227_304
Spur_XM_030990887.1	Spur_227_305
Spur_XM_030990215.1	Spur_227_306
Spur_XM_030990889.1	Spur_227_307
Spur_XM_011668768.2	Spur_227_308
Spur_XM_030990218.1	Spur_227_309
Spur_XM_030990890.1	Spur_227_310
Spur_XM_030990222.1	Spur_227_311
Spur_XM_030990891.1	Spur_227_312
Spur_XM_030990223.1	Spur_227_313
Spur_NM_214577.2	Spur_227_314
Spur_XM_030990224.1	Spur_227_315
Spur_XM_030990225.1	Spur_227_316
Spur_XM_030990229.1	Spur_227_317
Spur_XM_030990892.1	Spur_227_318
Spur_XM_030990226.1	Spur_227_319
Spur_XM_030990231.1	Spur_227_320
Spur_XM_030990233.1	Spur_227_321
Spur_XM_030990254.1	Spur_227_322
Spur_XM_030990255.1	Spur_227_323
Spur_XM_030990893.1	Spur_227_324
Spur_XM_030990894.1	Spur_227_325
Spur_XM_030990895.1	Spur_227_326
Spur_XM_030990896.1	Spur_227_327
Spur_XM_030990897.1	Spur_227_328
Spur_XM_030990899.1	Spur_227_329
Spur_XM_030990257.1	Spur_227_330
Spur_XM_030990900.1	Spur_227_331
Spur_XM_030990901.1	Spur_227_332
Spur_XM_011675920.2	Spur_227_333
Spur_XM_030990256.1	Spur_227_334
Spur_XM_030990259.1	Spur_227_335
Spur_XM_011675906.2	Spur_227_336
Spur_XM_030990902.1	Spur_227_337
Spur_XM_030990260.1	Spur_227_338
Spur_XM_030990261.1	Spur_227_339
Spur_XM_030990903.1	Spur_227_340
Spur_XM_001188609.4	Spur_227_341
Spur_XM_030990906.1	Spur_227_342
Spur_XM_011680255.2	Spur_227_343
Spur_XM_003726279.3	Spur_227_344
Spur_XM_030990276.1	Spur_227_345
Spur_XM_030990274.1	Spur_227_346
Spur_XM_030990275.1	Spur_227_347
Spur_XM_030990278.1	Spur_227_348
Spur_XM_030990272.1	Spur_227_349
Spur_XM_001199084.4	Spur_227_350
Spur_XM_030990279.1	Spur_227_351
Spur_XM_030990909.1	Spur_227_352
Spur_XM_030990280.1	Spur_227_353
Spur_XM_030990282.1	Spur_227_354
Spur_XM_786303.5	Spur_227_355
Spur_XM_030990283.1	Spur_227_356
Spur_XM_030990284.1	Spur_227_357
Spur_XM_030990910.1	Spur_227_358
Spur_XM_030990911.1	Spur_227_359
Spur_XM_030989954.1	Spur_227_360
Spur_XM_775892.3	Spur_227_361
Spur_XM_030990912.1	Spur_227_362
Spur_XM_030990916.1	Spur_227_363
Spur_XM_789730.3	Spur_227_364
Spur_NM_001098445.2	Spur_227_365
Spur_XM_030990286.1	Spur_227_366
Spur_XM_030990290.1	Spur_227_367
Spur_XM_030990291.1	Spur_227_368
Spur_XM_030990919.1	Spur_227_369
Spur_XM_030990292.1	Spur_227_370
Spur_XM_030990293.1	Spur_227_371
Spur_XM_775026.5	Spur_227_372
Spur_XM_030990920.1	Spur_227_373
Spur_XM_030990296.1	Spur_227_374
Spur_XM_030990921.1	Spur_227_375
Spur_XM_003725354.3	Spur_227_376
Spur_XM_030990297.1	Spur_227_377
Spur_XM_030990922.1	Spur_227_378
Spur_XM_030990923.1	Spur_227_379
Spur_XM_030990925.1	Spur_227_380
Spur_XM_030990926.1	Spur_227_381
Spur_XM_030990927.1	Spur_227_382
Spur_XM_030990928.1	Spur_227_383
Spur_XM_011676848.2	Spur_227_384
Spur_XM_030990929.1	Spur_227_385
Spur_XM_011668835.2	Spur_227_386
Spur_XM_030990930.1	Spur_227_387
Spur_XM_030990298.1	Spur_227_388
Spur_XM_030990299.1	Spur_227_389
Spur_XM_003725236.3	Spur_227_390
Spur_XM_011668841.2	Spur_227_391
Spur_XM_030990301.1	Spur_227_392
Spur_XM_786194.5	Spur_227_393
Spur_XM_030990302.1	Spur_227_394
Spur_XM_030990943.1	Spur_227_395
Spur_XM_030989783.1	Spur_227_396
Spur_XM_791130.5	Spur_227_397
Spur_NM_001105709.1	Spur_227_398
Spur_XM_003724818.3	Spur_227_399
Spur_XM_003724819.3	Spur_227_400
Spur_XM_011666508.2	Spur_227_401
Spur_XM_011666507.2	Spur_227_402
Spur_XM_785975.5	Spur_227_403
Spur_XM_011666494.2	Spur_227_404
Spur_XM_030990308.1	Spur_227_405
Spur_XM_030990309.1	Spur_227_406
Spur_XM_030990313.1	Spur_227_407
Spur_XM_030990316.1	Spur_227_408
Spur_XM_793334.5	Spur_227_409
Spur_XM_011670242.2	Spur_227_410
Spur_XM_030990319.1	Spur_227_411
Spur_XM_030990320.1	Spur_227_412
Spur_XM_030990321.1	Spur_227_413
Spur_XM_030990322.1	Spur_227_414
Spur_XM_030989784.1	Spur_227_415
Spur_XM_782219.5	Spur_227_416
Spur_XM_030990324.1	Spur_227_417
Spur_XM_030990323.1	Spur_227_418
Spur_XM_790556.5	Spur_227_419
Spur_XM_030990325.1	Spur_227_420
Spur_XM_030989785.1	Spur_227_421
Spur_XM_030990326.1	Spur_227_422
Spur_XM_030989787.1	Spur_227_423
Spur_XM_030989788.1	Spur_227_424
Spur_XM_030990328.1	Spur_227_425
Spur_XM_030990329.1	Spur_227_426
Spur_XM_030990330.1	Spur_227_427
Spur_XM_011682337.2	Spur_227_428
Spur_XM_030990334.1	Spur_227_429
Spur_XM_001201921.4	Spur_227_430
Spur_XM_030990335.1	Spur_227_431
Spur_XM_030989955.1	Spur_227_432
Spur_XM_030989789.1	Spur_227_433
Spur_NM_001170816.1	Spur_227_434
Spur_XM_030990337.1	Spur_227_435
Spur_XM_030990338.1	Spur_227_436
Spur_XM_030989790.1	Spur_227_437
Spur_XM_030990345.1	Spur_227_438
Spur_NM_001124760.1	Spur_227_439
Spur_XM_030990346.1	Spur_227_440
Spur_XM_003730072.3	Spur_227_441
Spur_XM_030990347.1	Spur_227_442
Spur_XM_030990349.1	Spur_227_443
Spur_XM_030989791.1	Spur_227_444
Spur_XM_030990351.1	Spur_227_445
Spur_XM_030990352.1	Spur_227_446
Spur_XM_030989792.1	Spur_227_447
Spur_XM_030990353.1	Spur_227_448
Spur_XM_003727972.3	Spur_227_449
Spur_XM_030989793.1	Spur_227_450
Spur_XM_030990354.1	Spur_227_451
Spur_XM_030990355.1	Spur_227_452
Spur_XM_030990356.1	Spur_227_453
Spur_XM_011683983.2	Spur_227_454
Spur_XM_030990357.1	Spur_227_455
Spur_XM_030990359.1	Spur_227_456
Spur_XM_030990361.1	Spur_227_457
Spur_XM_030990363.1	Spur_227_458
Spur_XM_030990364.1	Spur_227_459
Spur_XM_030989794.1	Spur_227_460
Spur_XM_030990365.1	Spur_227_461
Spur_XM_030989956.1	Spur_227_462
Spur_XM_030990366.1	Spur_227_463
Spur_XM_030990367.1	Spur_227_464
Spur_XM_030990369.1	Spur_227_465
Spur_XM_030990370.1	Spur_227_466
Spur_XM_030990371.1	Spur_227_467
Spur_XM_030990373.1	Spur_227_468
Spur_XM_030990375.1	Spur_227_469
Spur_XM_030990376.1	Spur_227_470
Spur_XM_030990377.1	Spur_227_471
Spur_XM_030990379.1	Spur_227_472
Spur_XM_030990381.1	Spur_227_473
Spur_XM_030990382.1	Spur_227_474
Spur_XM_030990383.1	Spur_227_475
Spur_XM_030990384.1	Spur_227_476
Spur_XM_011673760.2	Spur_227_477
Spur_XM_030990385.1	Spur_227_478
Spur_XM_030990388.1	Spur_227_479
Spur_XM_030990391.1	Spur_227_480
Spur_XM_030990389.1	Spur_227_481
Spur_XM_030989795.1	Spur_227_482
Spur_XM_030990393.1	Spur_227_483
Spur_XM_781076.4	Spur_227_484
Spur_XM_030989796.1	Spur_227_485
Spur_XM_003730560.1	Spur_227_486
Spur_XM_030990395.1	Spur_227_487
Spur_XM_011664366.2	Spur_227_488
Spur_XM_001197555.4	Spur_227_489
Spur_XM_030990399.1	Spur_227_490
Spur_XM_011664360.2	Spur_227_491
Spur_XM_030989798.1	Spur_227_492
Spur_XM_030990401.1	Spur_227_493
Spur_XM_003728597.3	Spur_227_494
Spur_XM_030989799.1	Spur_227_495
Spur_XM_030990402.1	Spur_227_496
Spur_XM_030989800.1	Spur_227_497
Spur_XM_030990403.1	Spur_227_498
