Gracho_gnl_WGS_NBIV_mrna.BWQ96_00001	Gracho_1_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05454	Gracho_81_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05455	Gracho_81_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05456	Gracho_81_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05457	Gracho_81_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05458	Gracho_81_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05459	Gracho_81_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05460	Gracho_81_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05461	Gracho_81_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05462	Gracho_81_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05463	Gracho_81_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05464	Gracho_81_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05465	Gracho_81_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05466	Gracho_81_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05467	Gracho_81_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05468	Gracho_81_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05469	Gracho_81_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05470	Gracho_81_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05471	Gracho_81_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05472	Gracho_81_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05473	Gracho_81_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05474	Gracho_81_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05475	Gracho_81_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05476	Gracho_81_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05477	Gracho_81_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05478	Gracho_81_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05479	Gracho_81_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05480	Gracho_81_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05481	Gracho_81_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05483	Gracho_82_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05484	Gracho_82_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05485	Gracho_82_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05486	Gracho_82_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05487	Gracho_82_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05488	Gracho_82_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05489	Gracho_82_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05490	Gracho_82_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05491	Gracho_82_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05492	Gracho_82_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05493	Gracho_82_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05494	Gracho_82_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05495	Gracho_82_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05496	Gracho_82_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05497	Gracho_82_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05498	Gracho_82_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05499	Gracho_82_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05500	Gracho_82_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05501	Gracho_82_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05502	Gracho_82_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05503	Gracho_82_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05504	Gracho_82_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05505	Gracho_82_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05506	Gracho_82_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05507	Gracho_82_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05508	Gracho_82_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05509	Gracho_82_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05510	Gracho_82_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05511	Gracho_82_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05512	Gracho_82_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05513	Gracho_82_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05514	Gracho_82_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05515	Gracho_82_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05516	Gracho_82_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05517	Gracho_82_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05518	Gracho_82_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05519	Gracho_82_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05520	Gracho_83_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05521	Gracho_83_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05522	Gracho_83_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05523	Gracho_83_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05524	Gracho_83_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05525	Gracho_83_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05526	Gracho_83_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05527	Gracho_83_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05528	Gracho_83_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05529	Gracho_83_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05530	Gracho_83_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05531	Gracho_83_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05532	Gracho_83_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05533	Gracho_83_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05534	Gracho_83_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05535	Gracho_83_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05536	Gracho_83_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05537	Gracho_83_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05538	Gracho_83_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05539	Gracho_83_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05540	Gracho_83_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05541	Gracho_83_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05542	Gracho_83_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05543	Gracho_83_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05544	Gracho_83_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05545	Gracho_83_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05546	Gracho_83_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05547	Gracho_83_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05548	Gracho_83_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05549	Gracho_83_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05550	Gracho_83_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05551	Gracho_83_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05552	Gracho_83_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05553	Gracho_83_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05554	Gracho_83_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05555	Gracho_83_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05556	Gracho_83_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05557	Gracho_83_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05558	Gracho_83_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05559	Gracho_83_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05560	Gracho_83_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05561	Gracho_83_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05562	Gracho_83_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05563	Gracho_83_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05564	Gracho_83_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05565	Gracho_83_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05566	Gracho_83_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05567	Gracho_83_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05568	Gracho_83_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05569	Gracho_83_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05570	Gracho_83_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05571	Gracho_83_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05572	Gracho_83_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05573	Gracho_83_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05574	Gracho_83_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05575	Gracho_83_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05576	Gracho_83_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05577	Gracho_83_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05578	Gracho_83_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05579	Gracho_83_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05580	Gracho_83_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05581	Gracho_84_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05582	Gracho_84_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05583	Gracho_84_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05584	Gracho_84_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05585	Gracho_84_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05586	Gracho_84_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05587	Gracho_84_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05588	Gracho_84_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05589	Gracho_84_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05590	Gracho_84_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05591	Gracho_84_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05592	Gracho_84_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05593	Gracho_84_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05594	Gracho_84_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05595	Gracho_84_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05596	Gracho_84_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05597	Gracho_84_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05598	Gracho_84_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05599	Gracho_84_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05600	Gracho_84_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05601	Gracho_84_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05602	Gracho_84_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05603	Gracho_84_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05604	Gracho_84_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05605	Gracho_85_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05606	Gracho_85_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05607	Gracho_85_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05608	Gracho_85_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05609	Gracho_85_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05610	Gracho_85_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05611	Gracho_85_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05612	Gracho_85_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05613	Gracho_85_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05614	Gracho_85_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05615	Gracho_85_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05616	Gracho_85_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05617	Gracho_85_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05618	Gracho_85_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05619	Gracho_85_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05620	Gracho_85_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05621	Gracho_85_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05622	Gracho_85_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05623	Gracho_85_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05624	Gracho_85_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05625	Gracho_85_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05626	Gracho_85_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05627	Gracho_85_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05628	Gracho_85_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05629	Gracho_85_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05630	Gracho_85_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05631	Gracho_85_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05632	Gracho_85_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05633	Gracho_85_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05634	Gracho_86_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05635	Gracho_86_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05636	Gracho_86_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05637	Gracho_86_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05638	Gracho_86_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05639	Gracho_86_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05640	Gracho_86_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05641	Gracho_87_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05642	Gracho_87_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05643	Gracho_87_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05644	Gracho_87_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05645	Gracho_87_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05646	Gracho_87_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05647	Gracho_87_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05648	Gracho_87_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05649	Gracho_87_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05650	Gracho_87_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05651	Gracho_87_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05652	Gracho_87_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05653	Gracho_87_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05654	Gracho_87_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05655	Gracho_87_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05656	Gracho_87_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05657	Gracho_87_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05658	Gracho_87_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05659	Gracho_87_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05660	Gracho_87_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05661	Gracho_87_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05662	Gracho_87_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05663	Gracho_87_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05664	Gracho_87_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05665	Gracho_87_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05666	Gracho_87_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05667	Gracho_87_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05668	Gracho_87_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05669	Gracho_87_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05670	Gracho_87_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05671	Gracho_87_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05672	Gracho_87_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05673	Gracho_87_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05674	Gracho_87_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05675	Gracho_87_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05676	Gracho_87_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05677	Gracho_87_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05678	Gracho_87_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05679	Gracho_87_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05680	Gracho_88_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05681	Gracho_88_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05682	Gracho_88_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05683	Gracho_88_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05684	Gracho_88_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05685	Gracho_88_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05686	Gracho_88_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05687	Gracho_88_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05688	Gracho_88_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05689	Gracho_88_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05690	Gracho_88_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05691	Gracho_88_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05692	Gracho_88_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05693	Gracho_88_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05694	Gracho_88_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05695	Gracho_88_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05696	Gracho_88_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05697	Gracho_88_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05698	Gracho_88_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05699	Gracho_88_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05700	Gracho_88_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05701	Gracho_88_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05702	Gracho_88_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05703	Gracho_88_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05704	Gracho_88_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05705	Gracho_88_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05706	Gracho_88_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05707	Gracho_88_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05708	Gracho_88_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05709	Gracho_88_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05710	Gracho_88_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05711	Gracho_88_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05712	Gracho_88_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05713	Gracho_88_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05714	Gracho_88_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05715	Gracho_88_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05716	Gracho_88_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05717	Gracho_88_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05718	Gracho_88_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05719	Gracho_88_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05720	Gracho_88_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05721	Gracho_88_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05722	Gracho_88_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05723	Gracho_88_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05724	Gracho_88_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05725	Gracho_88_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05726	Gracho_88_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05727	Gracho_88_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05728	Gracho_88_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05729	Gracho_88_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05730	Gracho_88_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05731	Gracho_88_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05732	Gracho_88_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05733	Gracho_88_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05734	Gracho_88_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05735	Gracho_88_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05736	Gracho_88_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05737	Gracho_88_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05738	Gracho_88_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05739	Gracho_88_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05740	Gracho_88_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05741	Gracho_88_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05744	Gracho_89_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05745	Gracho_89_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05746	Gracho_89_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05747	Gracho_89_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05748	Gracho_89_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05749	Gracho_89_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05750	Gracho_89_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05751	Gracho_89_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05752	Gracho_89_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05753	Gracho_89_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05754	Gracho_89_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05755	Gracho_89_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05756	Gracho_89_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05757	Gracho_89_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05758	Gracho_89_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05759	Gracho_89_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05760	Gracho_89_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05761	Gracho_89_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05762	Gracho_89_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05763	Gracho_89_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05764	Gracho_89_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05765	Gracho_89_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05766	Gracho_89_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05767	Gracho_89_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05768	Gracho_89_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05769	Gracho_89_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05770	Gracho_89_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05771	Gracho_89_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05772	Gracho_89_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05773	Gracho_89_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05774	Gracho_90_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05775	Gracho_90_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05776	Gracho_90_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05777	Gracho_90_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05778	Gracho_90_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05779	Gracho_90_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05780	Gracho_90_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05781	Gracho_90_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05782	Gracho_90_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05783	Gracho_90_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05784	Gracho_90_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05785	Gracho_90_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05786	Gracho_90_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05787	Gracho_90_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05788	Gracho_90_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05789	Gracho_90_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05790	Gracho_90_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05791	Gracho_90_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05792	Gracho_90_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05793	Gracho_90_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05794	Gracho_90_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05795	Gracho_90_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05796	Gracho_90_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05797	Gracho_90_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05798	Gracho_90_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05799	Gracho_90_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05800	Gracho_91_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05801	Gracho_91_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05802	Gracho_91_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05803	Gracho_91_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05804	Gracho_91_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_05805	Gracho_91_6
