Phoaus_g1.t1	Phoaus_1_1
Phoaus_g14576.t1	Phoaus_1654_3
Phoaus_g14577.t1	Phoaus_1654_4
Phoaus_g14578.t1	Phoaus_1654_5
Phoaus_g14579.t1	Phoaus_1654_6
Phoaus_g14580.t1	Phoaus_1654_7
Phoaus_g14581.t1	Phoaus_1654_8
Phoaus_g14582.t1	Phoaus_1654_9
Phoaus_g14583.t1	Phoaus_1654_10
Phoaus_g14584.t1	Phoaus_1654_11
Phoaus_g14585.t1	Phoaus_1654_12
Phoaus_g14586.t1	Phoaus_1654_13
Phoaus_g14587.t1	Phoaus_1654_14
Phoaus_g14588.t1	Phoaus_1655_1
Phoaus_g14589.t1	Phoaus_1655_2
Phoaus_g14590.t1	Phoaus_1655_3
Phoaus_g14591.t1	Phoaus_1655_4
Phoaus_g14592.t1	Phoaus_1655_5
Phoaus_g14593.t1	Phoaus_1655_6
Phoaus_g14594.t1	Phoaus_1655_7
Phoaus_g14595.t1	Phoaus_1655_8
Phoaus_g14596.t1	Phoaus_1655_9
Phoaus_g14597.t1	Phoaus_1655_10
Phoaus_g14598.t1	Phoaus_1655_11
Phoaus_g14599.t1	Phoaus_1655_12
Phoaus_g14600.t1	Phoaus_1656_1
Phoaus_g14601.t1	Phoaus_1656_2
Phoaus_g14602.t1	Phoaus_1656_3
Phoaus_g14603.t1	Phoaus_1656_4
Phoaus_g14604.t1	Phoaus_1656_5
Phoaus_g14605.t1	Phoaus_1656_6
Phoaus_g14606.t1	Phoaus_1656_7
Phoaus_g14607.t1	Phoaus_1656_8
Phoaus_g14608.t1	Phoaus_1656_9
Phoaus_g14609.t1	Phoaus_1656_10
Phoaus_g14610.t1	Phoaus_1656_11
Phoaus_g14611.t1	Phoaus_1656_12
Phoaus_g14612.t1	Phoaus_1656_13
Phoaus_g14613.t1	Phoaus_1656_14
Phoaus_g14614.t1	Phoaus_1656_15
Phoaus_g3433.t1	Phoaus_1657_1
Phoaus_g3434.t1	Phoaus_1657_2
Phoaus_g3435.t1	Phoaus_1657_3
Phoaus_g3436.t1	Phoaus_1657_4
Phoaus_g3437.t1	Phoaus_1657_5
Phoaus_g3438.t1	Phoaus_1657_6
Phoaus_g3439.t1	Phoaus_1657_7
Phoaus_g3440.t1	Phoaus_1657_8
Phoaus_g3441.t1	Phoaus_1657_9
Phoaus_g3442.t1	Phoaus_1657_10
Phoaus_g3443.t1	Phoaus_1657_11
Phoaus_g3444.t1	Phoaus_1657_12
Phoaus_g3445.t1	Phoaus_1657_13
Phoaus_g3446.t1	Phoaus_1657_14
Phoaus_g3447.t1	Phoaus_1657_15
Phoaus_g3448.t1	Phoaus_1657_16
Phoaus_g3449.t1	Phoaus_1657_17
Phoaus_g3450.t1	Phoaus_1657_18
Phoaus_g3451.t1	Phoaus_1657_19
Phoaus_g3452.t1	Phoaus_1657_20
Phoaus_g3453.t1	Phoaus_1657_21
Phoaus_g3454.t1	Phoaus_1657_22
Phoaus_g3455.t1	Phoaus_1657_23
Phoaus_g3456.t1	Phoaus_1657_24
Phoaus_g3457.t1	Phoaus_1657_25
Phoaus_g3458.t1	Phoaus_1657_26
Phoaus_g3459.t1	Phoaus_1657_27
Phoaus_g3460.t1	Phoaus_1657_28
Phoaus_g3461.t1	Phoaus_1657_29
Phoaus_g3462.t1	Phoaus_1657_30
Phoaus_g3463.t1	Phoaus_1657_31
Phoaus_g3464.t1	Phoaus_1657_32
Phoaus_g3465.t1	Phoaus_1657_33
Phoaus_g3466.t1	Phoaus_1657_34
Phoaus_g3467.t1	Phoaus_1657_35
Phoaus_g3468.t1	Phoaus_1657_36
Phoaus_g3469.t1	Phoaus_1657_37
Phoaus_g3470.t1	Phoaus_1657_38
Phoaus_g3471.t1	Phoaus_1657_39
Phoaus_g3472.t1	Phoaus_1657_40
Phoaus_g3473.t1	Phoaus_1657_41
Phoaus_g3474.t1	Phoaus_1657_42
Phoaus_g3475.t1	Phoaus_1657_43
Phoaus_g3476.t1	Phoaus_1657_44
Phoaus_g3477.t1	Phoaus_1657_45
Phoaus_g3478.t1	Phoaus_1657_46
Phoaus_g3479.t1	Phoaus_1657_47
Phoaus_g3480.t1	Phoaus_1657_48
Phoaus_g14615.t1	Phoaus_1658_1
Phoaus_g14616.t1	Phoaus_1658_2
Phoaus_g14617.t1	Phoaus_1658_3
Phoaus_g14618.t1	Phoaus_1658_4
Phoaus_g14619.t1	Phoaus_1658_5
Phoaus_g14620.t1	Phoaus_1658_6
Phoaus_g14621.t1	Phoaus_1658_7
Phoaus_g14622.t1	Phoaus_1658_8
Phoaus_g14623.t1	Phoaus_1658_9
Phoaus_g14624.t1	Phoaus_1658_10
Phoaus_g14625.t1	Phoaus_1658_11
Phoaus_g14626.t1	Phoaus_1658_12
Phoaus_g14627.t1	Phoaus_1658_13
Phoaus_g14628.t1	Phoaus_1659_1
Phoaus_g14629.t1	Phoaus_1659_2
Phoaus_g14630.t1	Phoaus_1659_3
Phoaus_g14631.t1	Phoaus_1659_4
Phoaus_g14632.t1	Phoaus_1659_5
Phoaus_g14633.t1	Phoaus_1659_6
Phoaus_g14634.t1	Phoaus_1659_7
Phoaus_g14635.t1	Phoaus_1659_8
Phoaus_g14636.t1	Phoaus_1659_9
Phoaus_g14637.t1	Phoaus_1659_10
Phoaus_g14638.t1	Phoaus_1659_11
Phoaus_g14639.t1	Phoaus_1659_12
Phoaus_g14640.t1	Phoaus_1659_13
Phoaus_g14641.t1	Phoaus_1659_14
Phoaus_g14642.t1	Phoaus_1660_1
Phoaus_g14643.t1	Phoaus_1660_2
Phoaus_g14644.t1	Phoaus_1660_3
Phoaus_g14645.t1	Phoaus_1660_4
Phoaus_g14646.t1	Phoaus_1660_5
Phoaus_g14647.t1	Phoaus_1660_6
Phoaus_g14648.t1	Phoaus_1660_7
Phoaus_g14649.t1	Phoaus_1660_8
Phoaus_g14650.t1	Phoaus_1660_9
Phoaus_g14651.t1	Phoaus_1660_10
Phoaus_g14652.t1	Phoaus_1660_11
Phoaus_g14653.t1	Phoaus_1660_12
Phoaus_g14654.t1	Phoaus_1660_13
Phoaus_g14655.t1	Phoaus_1660_14
Phoaus_g14656.t1	Phoaus_1660_15
Phoaus_g14657.t1	Phoaus_1660_16
Phoaus_g14658.t1	Phoaus_1660_17
Phoaus_g14659.t1	Phoaus_1660_18
Phoaus_g14660.t1	Phoaus_1661_1
Phoaus_g14661.t1	Phoaus_1661_2
Phoaus_g14662.t1	Phoaus_1661_3
Phoaus_g14663.t1	Phoaus_1661_4
Phoaus_g14664.t1	Phoaus_1661_5
Phoaus_g14665.t1	Phoaus_1661_6
Phoaus_g14666.t1	Phoaus_1661_7
Phoaus_g14667.t1	Phoaus_1661_8
Phoaus_g14668.t1	Phoaus_1661_9
Phoaus_g14669.t1	Phoaus_1661_10
Phoaus_g14670.t1	Phoaus_1661_11
Phoaus_g14671.t1	Phoaus_1661_12
Phoaus_g14672.t1	Phoaus_1661_13
Phoaus_g14673.t1	Phoaus_1661_14
Phoaus_g14674.t1	Phoaus_1661_15
Phoaus_g14675.t1	Phoaus_1661_16
Phoaus_g14676.t1	Phoaus_1661_17
Phoaus_g14677.t1	Phoaus_1661_18
Phoaus_g14678.t1	Phoaus_1662_1
Phoaus_g14679.t1	Phoaus_1662_2
Phoaus_g14680.t1	Phoaus_1662_3
Phoaus_g14681.t1	Phoaus_1662_4
Phoaus_g14682.t1	Phoaus_1662_5
Phoaus_g14683.t1	Phoaus_1662_6
Phoaus_g14684.t1	Phoaus_1662_7
Phoaus_g14685.t1	Phoaus_1662_8
Phoaus_g14686.t1	Phoaus_1662_9
Phoaus_g14687.t1	Phoaus_1662_10
Phoaus_g14688.t1	Phoaus_1663_1
Phoaus_g14689.t1	Phoaus_1663_2
Phoaus_g14690.t1	Phoaus_1663_3
Phoaus_g14691.t1	Phoaus_1663_4
Phoaus_g14692.t1	Phoaus_1663_5
Phoaus_g14693.t1	Phoaus_1663_6
Phoaus_g14694.t1	Phoaus_1663_7
Phoaus_g14695.t1	Phoaus_1663_8
Phoaus_g14696.t1	Phoaus_1663_9
Phoaus_g14697.t1	Phoaus_1664_1
Phoaus_g14698.t1	Phoaus_1664_2
Phoaus_g14699.t1	Phoaus_1664_3
Phoaus_g14700.t1	Phoaus_1664_4
Phoaus_g14701.t1	Phoaus_1664_5
Phoaus_g14702.t1	Phoaus_1664_6
Phoaus_g14703.t1	Phoaus_1664_7
Phoaus_g14704.t1	Phoaus_1664_8
Phoaus_g14705.t1	Phoaus_1664_9
Phoaus_g14706.t1	Phoaus_1664_10
Phoaus_g14707.t1	Phoaus_1664_11
Phoaus_g14708.t1	Phoaus_1664_12
Phoaus_g14709.t1	Phoaus_1664_13
Phoaus_g14710.t1	Phoaus_1664_14
Phoaus_g14711.t1	Phoaus_1664_15
Phoaus_g14712.t1	Phoaus_1664_16
Phoaus_g14713.t1	Phoaus_1664_17
Phoaus_g14714.t1	Phoaus_1664_18
Phoaus_g14715.t1	Phoaus_1664_19
Phoaus_g14716.t1	Phoaus_1665_1
Phoaus_g14717.t1	Phoaus_1665_2
Phoaus_g14718.t1	Phoaus_1665_3
Phoaus_g14719.t1	Phoaus_1665_4
Phoaus_g14720.t1	Phoaus_1665_5
Phoaus_g14721.t1	Phoaus_1665_6
Phoaus_g14722.t1	Phoaus_1665_7
Phoaus_g14723.t1	Phoaus_1665_8
Phoaus_g14724.t1	Phoaus_1665_9
Phoaus_g14725.t1	Phoaus_1666_1
Phoaus_g14726.t1	Phoaus_1666_2
Phoaus_g14727.t1	Phoaus_1666_3
Phoaus_g14728.t1	Phoaus_1666_4
Phoaus_g14729.t1	Phoaus_1666_5
Phoaus_g14730.t1	Phoaus_1666_6
Phoaus_g14731.t1	Phoaus_1666_7
Phoaus_g14732.t1	Phoaus_1666_8
Phoaus_g14733.t1	Phoaus_1666_9
Phoaus_g14734.t1	Phoaus_1666_10
Phoaus_g14735.t1	Phoaus_1666_11
Phoaus_g14736.t1	Phoaus_1666_12
Phoaus_g14737.t1	Phoaus_1666_13
Phoaus_g14738.t1	Phoaus_1666_14
Phoaus_g14739.t1	Phoaus_1666_15
Phoaus_g14740.t1	Phoaus_1666_16
Phoaus_g14741.t1	Phoaus_1666_17
Phoaus_g14742.t1	Phoaus_1667_1
Phoaus_g14743.t1	Phoaus_1667_2
Phoaus_g14744.t1	Phoaus_1667_3
Phoaus_g14745.t1	Phoaus_1667_4
Phoaus_g14746.t1	Phoaus_1667_5
Phoaus_g14747.t1	Phoaus_1667_6
Phoaus_g14748.t1	Phoaus_1667_7
Phoaus_g14749.t1	Phoaus_1667_8
Phoaus_g14750.t1	Phoaus_1667_9
Phoaus_g14751.t1	Phoaus_1667_10
Phoaus_g14752.t1	Phoaus_1667_11
Phoaus_g14753.t1	Phoaus_1667_12
Phoaus_g14754.t1	Phoaus_1667_13
Phoaus_g14755.t1	Phoaus_1667_14
Phoaus_g14756.t1	Phoaus_1667_15
Phoaus_g3481.t1	Phoaus_1668_1
Phoaus_g3482.t1	Phoaus_1668_2
Phoaus_g3483.t1	Phoaus_1668_3
Phoaus_g3484.t1	Phoaus_1668_4
Phoaus_g3485.t1	Phoaus_1668_5
Phoaus_g3486.t1	Phoaus_1668_6
Phoaus_g3487.t1	Phoaus_1668_7
Phoaus_g3488.t1	Phoaus_1668_8
Phoaus_g3489.t1	Phoaus_1668_9
Phoaus_g3490.t1	Phoaus_1668_10
Phoaus_g3491.t1	Phoaus_1668_11
Phoaus_g3492.t1	Phoaus_1668_12
Phoaus_g3493.t1	Phoaus_1668_13
Phoaus_g3494.t1	Phoaus_1668_14
Phoaus_g3495.t1	Phoaus_1668_15
Phoaus_g3496.t1	Phoaus_1668_16
Phoaus_g3497.t1	Phoaus_1668_17
Phoaus_g3498.t1	Phoaus_1668_18
Phoaus_g3499.t1	Phoaus_1668_19
Phoaus_g3500.t1	Phoaus_1668_20
Phoaus_g3501.t1	Phoaus_1668_21
Phoaus_g3502.t1	Phoaus_1668_22
Phoaus_g3503.t1	Phoaus_1668_23
Phoaus_g3504.t1	Phoaus_1668_24
Phoaus_g3505.t1	Phoaus_1668_25
Phoaus_g3506.t1	Phoaus_1668_26
Phoaus_g3507.t1	Phoaus_1668_27
Phoaus_g3508.t1	Phoaus_1668_28
Phoaus_g3509.t1	Phoaus_1668_29
Phoaus_g3510.t1	Phoaus_1668_30
Phoaus_g3511.t1	Phoaus_1668_31
Phoaus_g3512.t1	Phoaus_1668_32
Phoaus_g3513.t1	Phoaus_1668_33
Phoaus_g3514.t1	Phoaus_1668_34
Phoaus_g3515.t1	Phoaus_1668_35
Phoaus_g3516.t1	Phoaus_1668_36
Phoaus_g3517.t1	Phoaus_1668_37
Phoaus_g3518.t1	Phoaus_1668_38
Phoaus_g3519.t1	Phoaus_1668_39
Phoaus_g3520.t1	Phoaus_1668_40
Phoaus_g3521.t1	Phoaus_1668_41
Phoaus_g3522.t1	Phoaus_1668_42
Phoaus_g3523.t1	Phoaus_1668_43
Phoaus_g3524.t1	Phoaus_1668_44
Phoaus_g3525.t1	Phoaus_1668_45
Phoaus_g3526.t1	Phoaus_1668_46
Phoaus_g3527.t1	Phoaus_1668_47
Phoaus_g3528.t1	Phoaus_1668_48
Phoaus_g3529.t1	Phoaus_1668_49
Phoaus_g3530.t1	Phoaus_1668_50
Phoaus_g3531.t1	Phoaus_1668_51
Phoaus_g3532.t1	Phoaus_1668_52
Phoaus_g3533.t1	Phoaus_1668_53
Phoaus_g3534.t1	Phoaus_1668_54
Phoaus_g3535.t1	Phoaus_1668_55
Phoaus_g3536.t1	Phoaus_1668_56
Phoaus_g3537.t1	Phoaus_1668_57
Phoaus_g14757.t1	Phoaus_1669_1
Phoaus_g14758.t1	Phoaus_1669_2
Phoaus_g14759.t1	Phoaus_1669_3
Phoaus_g14760.t1	Phoaus_1669_4
Phoaus_g14761.t1	Phoaus_1669_5
Phoaus_g14762.t1	Phoaus_1669_6
Phoaus_g14763.t1	Phoaus_1669_7
Phoaus_g14764.t1	Phoaus_1669_8
Phoaus_g14765.t1	Phoaus_1669_9
Phoaus_g14766.t1	Phoaus_1670_1
Phoaus_g14767.t1	Phoaus_1670_2
Phoaus_g14768.t1	Phoaus_1670_3
Phoaus_g14769.t1	Phoaus_1670_4
Phoaus_g14770.t1	Phoaus_1670_5
Phoaus_g14771.t1	Phoaus_1670_6
Phoaus_g14772.t1	Phoaus_1670_7
Phoaus_g14773.t1	Phoaus_1670_8
Phoaus_g14774.t1	Phoaus_1670_9
Phoaus_g14775.t1	Phoaus_1671_1
Phoaus_g14776.t1	Phoaus_1671_2
Phoaus_g14777.t1	Phoaus_1671_3
Phoaus_g14778.t1	Phoaus_1671_4
Phoaus_g14779.t1	Phoaus_1671_5
Phoaus_g14780.t1	Phoaus_1671_6
Phoaus_g14781.t1	Phoaus_1671_7
Phoaus_g14782.t1	Phoaus_1671_8
Phoaus_g14783.t1	Phoaus_1671_9
Phoaus_g14784.t1	Phoaus_1671_10
Phoaus_g14785.t1	Phoaus_1671_11
Phoaus_g14786.t1	Phoaus_1671_12
Phoaus_g14787.t1	Phoaus_1672_1
Phoaus_g14788.t1	Phoaus_1672_2
Phoaus_g14789.t1	Phoaus_1672_3
Phoaus_g14790.t1	Phoaus_1672_4
Phoaus_g14791.t1	Phoaus_1672_5
Phoaus_g14792.t1	Phoaus_1672_6
Phoaus_g14793.t1	Phoaus_1672_7
Phoaus_g14794.t1	Phoaus_1672_8
Phoaus_g14795.t1	Phoaus_1672_9
Phoaus_g14796.t1	Phoaus_1672_10
Phoaus_g14797.t1	Phoaus_1672_11
Phoaus_g14798.t1	Phoaus_1673_1
Phoaus_g14799.t1	Phoaus_1673_2
Phoaus_g14800.t1	Phoaus_1673_3
Phoaus_g14801.t1	Phoaus_1673_4
Phoaus_g14802.t1	Phoaus_1673_5
Phoaus_g14803.t1	Phoaus_1673_6
Phoaus_g14804.t1	Phoaus_1673_7
Phoaus_g14805.t1	Phoaus_1673_8
Phoaus_g14806.t1	Phoaus_1673_9
Phoaus_g14807.t1	Phoaus_1673_10
Phoaus_g14808.t1	Phoaus_1673_11
Phoaus_g14809.t1	Phoaus_1673_12
Phoaus_g14810.t1	Phoaus_1674_1
Phoaus_g14811.t1	Phoaus_1674_2
Phoaus_g14812.t1	Phoaus_1674_3
Phoaus_g14813.t1	Phoaus_1674_4
Phoaus_g14814.t1	Phoaus_1674_5
Phoaus_g14815.t1	Phoaus_1674_6
Phoaus_g14816.t1	Phoaus_1674_7
Phoaus_g14817.t1	Phoaus_1674_8
Phoaus_g14818.t1	Phoaus_1674_9
Phoaus_g14819.t1	Phoaus_1674_10
Phoaus_g14820.t1	Phoaus_1674_11
Phoaus_g14821.t1	Phoaus_1674_12
Phoaus_g14822.t1	Phoaus_1674_13
Phoaus_g14823.t1	Phoaus_1675_1
Phoaus_g14824.t1	Phoaus_1675_2
Phoaus_g14825.t1	Phoaus_1675_3
Phoaus_g14826.t1	Phoaus_1675_4
Phoaus_g14827.t1	Phoaus_1675_5
Phoaus_g14828.t1	Phoaus_1675_6
Phoaus_g14829.t1	Phoaus_1675_7
Phoaus_g14830.t1	Phoaus_1675_8
Phoaus_g14831.t1	Phoaus_1676_1
Phoaus_g14832.t1	Phoaus_1676_2
Phoaus_g14833.t1	Phoaus_1676_3
Phoaus_g14834.t1	Phoaus_1676_4
Phoaus_g14835.t1	Phoaus_1676_5
Phoaus_g14836.t1	Phoaus_1676_6
Phoaus_g14837.t1	Phoaus_1676_7
Phoaus_g14838.t1	Phoaus_1676_8
Phoaus_g14839.t1	Phoaus_1676_9
Phoaus_g14840.t1	Phoaus_1676_10
Phoaus_g14841.t1	Phoaus_1677_1
Phoaus_g14842.t1	Phoaus_1677_2
Phoaus_g14843.t1	Phoaus_1677_3
Phoaus_g14844.t1	Phoaus_1677_4
Phoaus_g14845.t1	Phoaus_1677_5
Phoaus_g14846.t1	Phoaus_1677_6
Phoaus_g14847.t1	Phoaus_1677_7
Phoaus_g14848.t1	Phoaus_1677_8
Phoaus_g14849.t1	Phoaus_1677_9
Phoaus_g14850.t1	Phoaus_1677_10
Phoaus_g14851.t1	Phoaus_1677_11
Phoaus_g14852.t1	Phoaus_1677_12
Phoaus_g14853.t1	Phoaus_1677_13
Phoaus_g14854.t1	Phoaus_1677_14
Phoaus_g14855.t1	Phoaus_1677_15
Phoaus_g14856.t1	Phoaus_1678_1
Phoaus_g14857.t1	Phoaus_1678_2
Phoaus_g14858.t1	Phoaus_1678_3
Phoaus_g14859.t1	Phoaus_1678_4
Phoaus_g14860.t1	Phoaus_1678_5
Phoaus_g14861.t1	Phoaus_1678_6
Phoaus_g14862.t1	Phoaus_1678_7
Phoaus_g14863.t1	Phoaus_1678_8
Phoaus_g14864.t1	Phoaus_1678_9
Phoaus_g14865.t1	Phoaus_1678_10
Phoaus_g3538.t1	Phoaus_1679_1
Phoaus_g3539.t1	Phoaus_1679_2
Phoaus_g3540.t1	Phoaus_1679_3
Phoaus_g3541.t1	Phoaus_1679_4
Phoaus_g3542.t1	Phoaus_1679_5
Phoaus_g3543.t1	Phoaus_1679_6
Phoaus_g3544.t1	Phoaus_1679_7
Phoaus_g3545.t1	Phoaus_1679_8
Phoaus_g3546.t1	Phoaus_1679_9
Phoaus_g3547.t1	Phoaus_1679_10
Phoaus_g3548.t1	Phoaus_1679_11
Phoaus_g3549.t1	Phoaus_1679_12
Phoaus_g3550.t1	Phoaus_1679_13
Phoaus_g3551.t1	Phoaus_1679_14
Phoaus_g3552.t1	Phoaus_1679_15
Phoaus_g3553.t1	Phoaus_1679_16
Phoaus_g3554.t1	Phoaus_1679_17
Phoaus_g3555.t1	Phoaus_1679_18
Phoaus_g3556.t1	Phoaus_1679_19
Phoaus_g3557.t1	Phoaus_1679_20
Phoaus_g3558.t1	Phoaus_1679_21
Phoaus_g3559.t1	Phoaus_1679_22
Phoaus_g3560.t1	Phoaus_1679_23
Phoaus_g3561.t1	Phoaus_1679_24
Phoaus_g3562.t1	Phoaus_1679_25
Phoaus_g3563.t1	Phoaus_1679_26
Phoaus_g3564.t1	Phoaus_1679_27
Phoaus_g3565.t1	Phoaus_1679_28
Phoaus_g3566.t1	Phoaus_1679_29
Phoaus_g3567.t1	Phoaus_1679_30
Phoaus_g3568.t1	Phoaus_1679_31
Phoaus_g3569.t1	Phoaus_1679_32
Phoaus_g3570.t1	Phoaus_1679_33
Phoaus_g3571.t1	Phoaus_1679_34
Phoaus_g3572.t1	Phoaus_1679_35
Phoaus_g3573.t1	Phoaus_1679_36
Phoaus_g3574.t1	Phoaus_1679_37
Phoaus_g3575.t1	Phoaus_1679_38
Phoaus_g3576.t1	Phoaus_1679_39
Phoaus_g3577.t1	Phoaus_1679_40
Phoaus_g3578.t1	Phoaus_1679_41
Phoaus_g3579.t1	Phoaus_1679_42
Phoaus_g3580.t1	Phoaus_1679_43
Phoaus_g3581.t1	Phoaus_1679_44
Phoaus_g3582.t1	Phoaus_1679_45
Phoaus_g3583.t1	Phoaus_1679_46
Phoaus_g3584.t1	Phoaus_1679_47
Phoaus_g3585.t1	Phoaus_1679_48
Phoaus_g3586.t1	Phoaus_1679_49
Phoaus_g3587.t1	Phoaus_1679_50
Phoaus_g3588.t1	Phoaus_1679_51
Phoaus_g3589.t1	Phoaus_1679_52
Phoaus_g3590.t1	Phoaus_1679_53
Phoaus_g3591.t1	Phoaus_1679_54
Phoaus_g3592.t1	Phoaus_1679_55
Phoaus_g3593.t1	Phoaus_1679_56
Phoaus_g3594.t1	Phoaus_1679_57
Phoaus_g3595.t1	Phoaus_1679_58
Phoaus_g3596.t1	Phoaus_1679_59
Phoaus_g14866.t1	Phoaus_1680_1
Phoaus_g14867.t1	Phoaus_1680_2
Phoaus_g14868.t1	Phoaus_1680_3
Phoaus_g14869.t1	Phoaus_1680_4
Phoaus_g14870.t1	Phoaus_1680_5
Phoaus_g14871.t1	Phoaus_1680_6
Phoaus_g14872.t1	Phoaus_1680_7
Phoaus_g14873.t1	Phoaus_1680_8
Phoaus_g14874.t1	Phoaus_1680_9
Phoaus_g14875.t1	Phoaus_1680_10
Phoaus_g14876.t1	Phoaus_1680_11
Phoaus_g14877.t1	Phoaus_1680_12
Phoaus_g14878.t1	Phoaus_1680_13
Phoaus_g14879.t1	Phoaus_1680_14
Phoaus_g14880.t1	Phoaus_1681_1
Phoaus_g14881.t1	Phoaus_1681_2
Phoaus_g14882.t1	Phoaus_1681_3
Phoaus_g14883.t1	Phoaus_1681_4
Phoaus_g14884.t1	Phoaus_1681_5
Phoaus_g14885.t1	Phoaus_1681_6
Phoaus_g14886.t1	Phoaus_1681_7
Phoaus_g14887.t1	Phoaus_1681_8
Phoaus_g14888.t1	Phoaus_1681_9
Phoaus_g14889.t1	Phoaus_1681_10
Phoaus_g14890.t1	Phoaus_1681_11
Phoaus_g14891.t1	Phoaus_1681_12
Phoaus_g14892.t1	Phoaus_1681_13
Phoaus_g14893.t1	Phoaus_1681_14
Phoaus_g14894.t1	Phoaus_1681_15
Phoaus_g14895.t1	Phoaus_1681_16
Phoaus_g14896.t1	Phoaus_1681_17
Phoaus_g14897.t1	Phoaus_1681_18
Phoaus_g14898.t1	Phoaus_1681_19
Phoaus_g14899.t1	Phoaus_1682_1
Phoaus_g14900.t1	Phoaus_1682_2
Phoaus_g14901.t1	Phoaus_1682_3
Phoaus_g14902.t1	Phoaus_1682_4
Phoaus_g14903.t1	Phoaus_1682_5
Phoaus_g14904.t1	Phoaus_1682_6
Phoaus_g14905.t1	Phoaus_1682_7
Phoaus_g14906.t1	Phoaus_1682_8
Phoaus_g14907.t1	Phoaus_1682_9
Phoaus_g14908.t1	Phoaus_1682_10
Phoaus_g14909.t1	Phoaus_1682_11
Phoaus_g14910.t1	Phoaus_1682_12
Phoaus_g14911.t1	Phoaus_1682_13
Phoaus_g14912.t1	Phoaus_1683_1
Phoaus_g14913.t1	Phoaus_1683_2
Phoaus_g14914.t1	Phoaus_1683_3
Phoaus_g14915.t1	Phoaus_1683_4
Phoaus_g14916.t1	Phoaus_1683_5
Phoaus_g14917.t1	Phoaus_1683_6
Phoaus_g14918.t1	Phoaus_1683_7
Phoaus_g14919.t1	Phoaus_1683_8
Phoaus_g14920.t1	Phoaus_1683_9
Phoaus_g14921.t1	Phoaus_1683_10
Phoaus_g14922.t1	Phoaus_1683_11
Phoaus_g14923.t1	Phoaus_1684_1
Phoaus_g14924.t1	Phoaus_1684_2
Phoaus_g14925.t1	Phoaus_1684_3
Phoaus_g14926.t1	Phoaus_1684_4
Phoaus_g14927.t1	Phoaus_1684_5
Phoaus_g14928.t1	Phoaus_1684_6
Phoaus_g14929.t1	Phoaus_1684_7
Phoaus_g14930.t1	Phoaus_1684_8
Phoaus_g14931.t1	Phoaus_1684_9
Phoaus_g14932.t1	Phoaus_1684_10
Phoaus_g14933.t1	Phoaus_1684_11
Phoaus_g14934.t1	Phoaus_1684_12
Phoaus_g14935.t1	Phoaus_1684_13
Phoaus_g14936.t1	Phoaus_1684_14
Phoaus_g14937.t1	Phoaus_1684_15
Phoaus_g14938.t1	Phoaus_1684_16
Phoaus_g14939.t1	Phoaus_1684_17
Phoaus_g14940.t1	Phoaus_1684_18
Phoaus_g14941.t1	Phoaus_1685_1
Phoaus_g14942.t1	Phoaus_1685_2
Phoaus_g14943.t1	Phoaus_1685_3
Phoaus_g14944.t1	Phoaus_1685_4
Phoaus_g14945.t1	Phoaus_1685_5
Phoaus_g14946.t1	Phoaus_1685_6
Phoaus_g14947.t1	Phoaus_1685_7
Phoaus_g14948.t1	Phoaus_1685_8
Phoaus_g14949.t1	Phoaus_1685_9
Phoaus_g14950.t1	Phoaus_1685_10
Phoaus_g14951.t1	Phoaus_1685_11
Phoaus_g14952.t1	Phoaus_1685_12
Phoaus_g14953.t1	Phoaus_1685_13
Phoaus_g14954.t1	Phoaus_1685_14
Phoaus_g14955.t1	Phoaus_1685_15
Phoaus_g14956.t1	Phoaus_1685_16
Phoaus_g14957.t1	Phoaus_1685_17
Phoaus_g14958.t1	Phoaus_1685_18
Phoaus_g14959.t1	Phoaus_1686_1
Phoaus_g14960.t1	Phoaus_1686_2
Phoaus_g14961.t1	Phoaus_1686_3
Phoaus_g14962.t1	Phoaus_1686_4
Phoaus_g14963.t1	Phoaus_1686_5
Phoaus_g14964.t1	Phoaus_1686_6
Phoaus_g14965.t1	Phoaus_1686_7
Phoaus_g14966.t1	Phoaus_1686_8
Phoaus_g14967.t1	Phoaus_1686_9
Phoaus_g14968.t1	Phoaus_1686_10
Phoaus_g14969.t1	Phoaus_1686_11
Phoaus_g14970.t1	Phoaus_1686_12
Phoaus_g14971.t1	Phoaus_1686_13
Phoaus_g14972.t1	Phoaus_1686_14
Phoaus_g14973.t1	Phoaus_1686_15
Phoaus_g14974.t1	Phoaus_1686_16
Phoaus_g14975.t1	Phoaus_1686_17
Phoaus_g14976.t1	Phoaus_1687_1
Phoaus_g14977.t1	Phoaus_1687_2
Phoaus_g14978.t1	Phoaus_1687_3
Phoaus_g14979.t1	Phoaus_1687_4
Phoaus_g14980.t1	Phoaus_1687_5
Phoaus_g14981.t1	Phoaus_1687_6
Phoaus_g14982.t1	Phoaus_1687_7
Phoaus_g14983.t1	Phoaus_1688_1
Phoaus_g14984.t1	Phoaus_1688_2
Phoaus_g14985.t1	Phoaus_1688_3
Phoaus_g14986.t1	Phoaus_1688_4
Phoaus_g14987.t1	Phoaus_1688_5
Phoaus_g14988.t1	Phoaus_1688_6
Phoaus_g14989.t1	Phoaus_1688_7
Phoaus_g14990.t1	Phoaus_1688_8
Phoaus_g14991.t1	Phoaus_1688_9
Phoaus_g14992.t1	Phoaus_1688_10
Phoaus_g14993.t1	Phoaus_1688_11
