Porumb_gnl_WGS_MXAK_Pum0014s0001.1.V1.5	Porumb_1_1
Porumb_gnl_WGS_MXAK_Pum0275s0013.1.V1.5	Porumb_177_13
Porumb_gnl_WGS_MXAK_Pum0275s0014.1.V1.5	Porumb_177_14
Porumb_gnl_WGS_MXAK_Pum0275s0015.1.V1.5	Porumb_177_15
Porumb_gnl_WGS_MXAK_Pum0275s0016.1.V1.5	Porumb_177_16
Porumb_gnl_WGS_MXAK_Pum0275s0017.1.V1.5	Porumb_177_17
Porumb_gnl_WGS_MXAK_Pum0275s0018.1.V1.5	Porumb_177_18
Porumb_gnl_WGS_MXAK_Pum0275s0019.1.V1.5	Porumb_177_19
Porumb_gnl_WGS_MXAK_Pum0275s0020.1.V1.5	Porumb_177_20
Porumb_gnl_WGS_MXAK_Pum0275s0021.1.V1.5	Porumb_177_21
Porumb_gnl_WGS_MXAK_Pum0275s0022.1.V1.5	Porumb_177_22
Porumb_gnl_WGS_MXAK_Pum0275s0023.1.V1.5	Porumb_177_23
Porumb_gnl_WGS_MXAK_Pum0275s0024.1.V1.5	Porumb_177_24
Porumb_gnl_WGS_MXAK_Pum0275s0025.1.V1.5	Porumb_177_25
Porumb_gnl_WGS_MXAK_Pum0275s0026.1.V1.5	Porumb_177_26
Porumb_gnl_WGS_MXAK_Pum0275s0027.1.V1.5	Porumb_177_27
Porumb_gnl_WGS_MXAK_Pum0277s0001.1.V1.5	Porumb_178_1
Porumb_gnl_WGS_MXAK_Pum0277s0002.1.V1.5	Porumb_178_2
Porumb_gnl_WGS_MXAK_Pum0277s0003.1.V1.5	Porumb_178_3
Porumb_gnl_WGS_MXAK_Pum0277s0004.1.V1.5	Porumb_178_4
Porumb_gnl_WGS_MXAK_Pum0277s0005.1.V1.5	Porumb_178_5
Porumb_gnl_WGS_MXAK_Pum0277s0006.1.V1.5	Porumb_178_6
Porumb_gnl_WGS_MXAK_Pum0277s0007.1.V1.5	Porumb_178_7
Porumb_gnl_WGS_MXAK_Pum0277s0008.1.V1.5	Porumb_178_8
Porumb_gnl_WGS_MXAK_Pum0277s0009.1.V1.5	Porumb_178_9
Porumb_gnl_WGS_MXAK_Pum0277s0010.1.V1.5	Porumb_178_10
Porumb_gnl_WGS_MXAK_Pum0277s0011.1.V1.5	Porumb_178_11
Porumb_gnl_WGS_MXAK_Pum0277s0012.1.V1.5	Porumb_178_12
Porumb_gnl_WGS_MXAK_Pum0277s0013.1.V1.5	Porumb_178_13
Porumb_gnl_WGS_MXAK_Pum0279s0001.1.V1.5	Porumb_179_1
Porumb_gnl_WGS_MXAK_Pum0279s0002.1.V1.5	Porumb_179_2
Porumb_gnl_WGS_MXAK_Pum0279s0003.1.V1.5	Porumb_179_3
Porumb_gnl_WGS_MXAK_Pum0279s0004.1.V1.5	Porumb_179_4
Porumb_gnl_WGS_MXAK_Pum0279s0005.1.V1.5	Porumb_179_5
Porumb_gnl_WGS_MXAK_Pum0279s0006.1.V1.5	Porumb_179_6
Porumb_gnl_WGS_MXAK_Pum0279s0007.1.V1.5	Porumb_179_7
Porumb_gnl_WGS_MXAK_Pum0279s0008.1.V1.5	Porumb_179_8
Porumb_gnl_WGS_MXAK_Pum0279s0009.1.V1.5	Porumb_179_9
Porumb_gnl_WGS_MXAK_Pum0279s0010.1.V1.5	Porumb_179_10
Porumb_gnl_WGS_MXAK_Pum0279s0011.1.V1.5	Porumb_179_11
Porumb_gnl_WGS_MXAK_Pum0279s0012.1.V1.5	Porumb_179_12
Porumb_gnl_WGS_MXAK_Pum0279s0013.1.V1.5	Porumb_179_13
Porumb_gnl_WGS_MXAK_Pum0279s0014.1.V1.5	Porumb_179_14
Porumb_gnl_WGS_MXAK_Pum0280s0001.1.V1.5	Porumb_180_1
Porumb_gnl_WGS_MXAK_Pum0280s0002.1.V1.5	Porumb_180_2
Porumb_gnl_WGS_MXAK_Pum0280s0003.1.V1.5	Porumb_180_3
Porumb_gnl_WGS_MXAK_Pum0280s0004.1.V1.5	Porumb_180_4
Porumb_gnl_WGS_MXAK_Pum0280s0005.1.V1.5	Porumb_180_5
Porumb_gnl_WGS_MXAK_Pum0280s0006.1.V1.5	Porumb_180_6
Porumb_gnl_WGS_MXAK_Pum0280s0007.1.V1.5	Porumb_180_7
Porumb_gnl_WGS_MXAK_Pum0280s0008.1.V1.5	Porumb_180_8
Porumb_gnl_WGS_MXAK_Pum0280s0009.1.V1.5	Porumb_180_9
Porumb_gnl_WGS_MXAK_Pum0280s0010.1.V1.5	Porumb_180_10
Porumb_gnl_WGS_MXAK_Pum0280s0011.1.V1.5	Porumb_180_11
Porumb_gnl_WGS_MXAK_Pum0280s0012.1.V1.5	Porumb_180_12
Porumb_gnl_WGS_MXAK_Pum0280s0013.1.V1.5	Porumb_180_13
Porumb_gnl_WGS_MXAK_Pum0280s0014.1.V1.5	Porumb_180_14
Porumb_gnl_WGS_MXAK_Pum0280s0015.1.V1.5	Porumb_180_15
Porumb_gnl_WGS_MXAK_Pum0280s0016.1.V1.5	Porumb_180_16
Porumb_gnl_WGS_MXAK_Pum0280s0017.1.V1.5	Porumb_180_17
Porumb_gnl_WGS_MXAK_Pum0280s0018.1.V1.5	Porumb_180_18
Porumb_gnl_WGS_MXAK_Pum0280s0019.1.V1.5	Porumb_180_19
Porumb_gnl_WGS_MXAK_Pum0280s0020.1.V1.5	Porumb_180_20
Porumb_gnl_WGS_MXAK_Pum0280s0021.1.V1.5	Porumb_180_21
Porumb_gnl_WGS_MXAK_Pum0280s0022.1.V1.5	Porumb_180_22
Porumb_gnl_WGS_MXAK_Pum0280s0023.1.V1.5	Porumb_180_23
Porumb_gnl_WGS_MXAK_Pum0280s0024.1.V1.5	Porumb_180_24
Porumb_gnl_WGS_MXAK_Pum0280s0025.1.V1.5	Porumb_180_25
Porumb_gnl_WGS_MXAK_Pum0280s0026.1.V1.5	Porumb_180_26
Porumb_gnl_WGS_MXAK_Pum0280s0027.1.V1.5	Porumb_180_27
Porumb_gnl_WGS_MXAK_Pum0280s0028.1.V1.5	Porumb_180_28
Porumb_gnl_WGS_MXAK_Pum0280s0029.1.V1.5	Porumb_180_29
Porumb_gnl_WGS_MXAK_Pum0280s0030.1.V1.5	Porumb_180_30
Porumb_gnl_WGS_MXAK_Pum0283s0001.1.V1.5	Porumb_181_1
Porumb_gnl_WGS_MXAK_Pum0283s0002.1.V1.5	Porumb_181_2
Porumb_gnl_WGS_MXAK_Pum0283s0003.1.V1.5	Porumb_181_3
Porumb_gnl_WGS_MXAK_Pum0283s0004.1.V1.5	Porumb_181_4
Porumb_gnl_WGS_MXAK_Pum0283s0005.1.V1.5	Porumb_181_5
Porumb_gnl_WGS_MXAK_Pum0283s0006.1.V1.5	Porumb_181_6
Porumb_gnl_WGS_MXAK_Pum0283s0007.1.V1.5	Porumb_181_7
Porumb_gnl_WGS_MXAK_Pum0283s0008.1.V1.5	Porumb_181_8
Porumb_gnl_WGS_MXAK_Pum0283s0009.1.V1.5	Porumb_181_9
Porumb_gnl_WGS_MXAK_Pum0283s0010.1.V1.5	Porumb_181_10
Porumb_gnl_WGS_MXAK_Pum0283s0011.1.V1.5	Porumb_181_11
Porumb_gnl_WGS_MXAK_Pum0283s0012.1.V1.5	Porumb_181_12
Porumb_gnl_WGS_MXAK_Pum0283s0013.1.V1.5	Porumb_181_13
Porumb_gnl_WGS_MXAK_Pum0283s0014.1.V1.5	Porumb_181_14
Porumb_gnl_WGS_MXAK_Pum0283s0015.1.V1.5	Porumb_181_15
Porumb_gnl_WGS_MXAK_Pum0284s0001.1.V1.5	Porumb_182_1
Porumb_gnl_WGS_MXAK_Pum0284s0002.1.V1.5	Porumb_182_2
Porumb_gnl_WGS_MXAK_Pum0284s0003.1.V1.5	Porumb_182_3
Porumb_gnl_WGS_MXAK_Pum0284s0004.1.V1.5	Porumb_182_4
Porumb_gnl_WGS_MXAK_Pum0284s0005.1.V1.5	Porumb_182_5
Porumb_gnl_WGS_MXAK_Pum0284s0006.1.V1.5	Porumb_182_6
Porumb_gnl_WGS_MXAK_Pum0284s0007.1.V1.5	Porumb_182_7
Porumb_gnl_WGS_MXAK_Pum0284s0008.1.V1.5	Porumb_182_8
Porumb_gnl_WGS_MXAK_Pum0284s0009.1.V1.5	Porumb_182_9
Porumb_gnl_WGS_MXAK_Pum0284s0010.1.V1.5	Porumb_182_10
Porumb_gnl_WGS_MXAK_Pum0284s0011.1.V1.5	Porumb_182_11
Porumb_gnl_WGS_MXAK_Pum0284s0012.1.V1.5	Porumb_182_12
Porumb_gnl_WGS_MXAK_Pum0284s0013.1.V1.5	Porumb_182_13
Porumb_gnl_WGS_MXAK_Pum0284s0014.1.V1.5	Porumb_182_14
Porumb_gnl_WGS_MXAK_Pum0284s0015.1.V1.5	Porumb_182_15
Porumb_gnl_WGS_MXAK_Pum0284s0016.1.V1.5	Porumb_182_16
Porumb_gnl_WGS_MXAK_Pum0284s0017.1.V1.5	Porumb_182_17
Porumb_gnl_WGS_MXAK_Pum0284s0018.1.V1.5	Porumb_182_18
Porumb_gnl_WGS_MXAK_Pum0284s0019.1.V1.5	Porumb_182_19
Porumb_gnl_WGS_MXAK_Pum0285s0001.1.V1.5	Porumb_183_1
Porumb_gnl_WGS_MXAK_Pum0285s0002.1.V1.5	Porumb_183_2
Porumb_gnl_WGS_MXAK_Pum0285s0003.1.V1.5	Porumb_183_3
Porumb_gnl_WGS_MXAK_Pum0285s0004.1.V1.5	Porumb_183_4
Porumb_gnl_WGS_MXAK_Pum0285s0005.1.V1.5	Porumb_183_5
Porumb_gnl_WGS_MXAK_Pum0285s0006.1.V1.5	Porumb_183_6
Porumb_gnl_WGS_MXAK_Pum0285s0007.1.V1.5	Porumb_183_7
Porumb_gnl_WGS_MXAK_Pum0285s0008.1.V1.5	Porumb_183_8
Porumb_gnl_WGS_MXAK_Pum0285s0009.1.V1.5	Porumb_183_9
Porumb_gnl_WGS_MXAK_Pum0285s0010.1.V1.5	Porumb_183_10
Porumb_gnl_WGS_MXAK_Pum0285s0011.1.V1.5	Porumb_183_11
Porumb_gnl_WGS_MXAK_Pum0285s0012.1.V1.5	Porumb_183_12
Porumb_gnl_WGS_MXAK_Pum0285s0013.1.V1.5	Porumb_183_13
Porumb_gnl_WGS_MXAK_Pum0285s0014.1.V1.5	Porumb_183_14
Porumb_gnl_WGS_MXAK_Pum0285s0015.1.V1.5	Porumb_183_15
Porumb_gnl_WGS_MXAK_Pum0285s0016.1.V1.5	Porumb_183_16
Porumb_gnl_WGS_MXAK_Pum0285s0017.1.V1.5	Porumb_183_17
Porumb_gnl_WGS_MXAK_Pum0285s0018.1.V1.5	Porumb_183_18
Porumb_gnl_WGS_MXAK_Pum0285s0019.1.V1.5	Porumb_183_19
Porumb_gnl_WGS_MXAK_Pum0285s0020.1.V1.5	Porumb_183_20
Porumb_gnl_WGS_MXAK_Pum0285s0021.1.V1.5	Porumb_183_21
Porumb_gnl_WGS_MXAK_Pum0285s0022.1.V1.5	Porumb_183_22
Porumb_gnl_WGS_MXAK_Pum0285s0023.1.V1.5	Porumb_183_23
Porumb_gnl_WGS_MXAK_Pum0285s0024.1.V1.5	Porumb_183_24
Porumb_gnl_WGS_MXAK_Pum0285s0025.1.V1.5	Porumb_183_25
Porumb_gnl_WGS_MXAK_Pum0285s0026.1.V1.5	Porumb_183_26
Porumb_gnl_WGS_MXAK_Pum0285s0027.1.V1.5	Porumb_183_27
Porumb_gnl_WGS_MXAK_Pum0285s0028.1.V1.5	Porumb_183_28
Porumb_gnl_WGS_MXAK_Pum0285s0029.1.V1.5	Porumb_183_29
Porumb_gnl_WGS_MXAK_Pum0285s0030.1.V1.5	Porumb_183_30
Porumb_gnl_WGS_MXAK_Pum0285s0031.1.V1.5	Porumb_183_31
Porumb_gnl_WGS_MXAK_Pum0285s0032.1.V1.5	Porumb_183_32
Porumb_gnl_WGS_MXAK_Pum0285s0033.1.V1.5	Porumb_183_33
Porumb_gnl_WGS_MXAK_Pum0285s0034.1.V1.5	Porumb_183_34
Porumb_gnl_WGS_MXAK_Pum0286s0001.1.V1.5	Porumb_184_1
Porumb_gnl_WGS_MXAK_Pum0286s0002.1.V1.5	Porumb_184_2
Porumb_gnl_WGS_MXAK_Pum0286s0003.1.V1.5	Porumb_184_3
Porumb_gnl_WGS_MXAK_Pum0286s0004.1.V1.5	Porumb_184_4
Porumb_gnl_WGS_MXAK_Pum0286s0005.1.V1.5	Porumb_184_5
Porumb_gnl_WGS_MXAK_Pum0286s0006.1.V1.5	Porumb_184_6
Porumb_gnl_WGS_MXAK_Pum0286s0007.1.V1.5	Porumb_184_7
Porumb_gnl_WGS_MXAK_Pum0286s0008.1.V1.5	Porumb_184_8
Porumb_gnl_WGS_MXAK_Pum0286s0009.1.V1.5	Porumb_184_9
Porumb_gnl_WGS_MXAK_Pum0286s0010.1.V1.5	Porumb_184_10
Porumb_gnl_WGS_MXAK_Pum0286s0011.1.V1.5	Porumb_184_11
Porumb_gnl_WGS_MXAK_Pum0286s0012.1.V1.5	Porumb_184_12
Porumb_gnl_WGS_MXAK_Pum0286s0013.1.V1.5	Porumb_184_13
Porumb_gnl_WGS_MXAK_Pum0286s0014.1.V1.5	Porumb_184_14
Porumb_gnl_WGS_MXAK_Pum0286s0015.1.V1.5	Porumb_184_15
Porumb_gnl_WGS_MXAK_Pum0286s0016.1.V1.5	Porumb_184_16
Porumb_gnl_WGS_MXAK_Pum0286s0017.1.V1.5	Porumb_184_17
Porumb_gnl_WGS_MXAK_Pum0286s0018.1.V1.5	Porumb_184_18
Porumb_gnl_WGS_MXAK_Pum0286s0019.1.V1.5	Porumb_184_19
Porumb_gnl_WGS_MXAK_Pum0286s0020.1.V1.5	Porumb_184_20
Porumb_gnl_WGS_MXAK_Pum0286s0021.1.V1.5	Porumb_184_21
Porumb_gnl_WGS_MXAK_Pum0286s0022.1.V1.5	Porumb_184_22
Porumb_gnl_WGS_MXAK_Pum0286s0023.1.V1.5	Porumb_184_23
Porumb_gnl_WGS_MXAK_Pum0286s0024.1.V1.5	Porumb_184_24
Porumb_gnl_WGS_MXAK_Pum0286s0025.1.V1.5	Porumb_184_25
Porumb_gnl_WGS_MXAK_Pum0287s0001.1.V1.5	Porumb_185_1
Porumb_gnl_WGS_MXAK_Pum0287s0002.1.V1.5	Porumb_185_2
Porumb_gnl_WGS_MXAK_Pum0287s0003.1.V1.5	Porumb_185_3
Porumb_gnl_WGS_MXAK_Pum0287s0004.1.V1.5	Porumb_185_4
Porumb_gnl_WGS_MXAK_Pum0287s0005.1.V1.5	Porumb_185_5
Porumb_gnl_WGS_MXAK_Pum0287s0006.1.V1.5	Porumb_185_6
Porumb_gnl_WGS_MXAK_Pum0288s0001.1.V1.5	Porumb_186_1
Porumb_gnl_WGS_MXAK_Pum0288s0002.1.V1.5	Porumb_186_2
Porumb_gnl_WGS_MXAK_Pum0288s0003.1.V1.5	Porumb_186_3
Porumb_gnl_WGS_MXAK_Pum0288s0004.1.V1.5	Porumb_186_4
Porumb_gnl_WGS_MXAK_Pum0288s0005.1.V1.5	Porumb_186_5
Porumb_gnl_WGS_MXAK_Pum0288s0006.1.V1.5	Porumb_186_6
Porumb_gnl_WGS_MXAK_Pum0288s0007.1.V1.5	Porumb_186_7
Porumb_gnl_WGS_MXAK_Pum0288s0008.1.V1.5	Porumb_186_8
Porumb_gnl_WGS_MXAK_Pum0288s0009.1.V1.5	Porumb_186_9
Porumb_gnl_WGS_MXAK_Pum0288s0010.1.V1.5	Porumb_186_10
Porumb_gnl_WGS_MXAK_Pum0288s0011.1.V1.5	Porumb_186_11
Porumb_gnl_WGS_MXAK_Pum0288s0012.1.V1.5	Porumb_186_12
Porumb_gnl_WGS_MXAK_Pum0288s0013.1.V1.5	Porumb_186_13
Porumb_gnl_WGS_MXAK_Pum0288s0014.1.V1.5	Porumb_186_14
Porumb_gnl_WGS_MXAK_Pum0288s0015.1.V1.5	Porumb_186_15
Porumb_gnl_WGS_MXAK_Pum0288s0016.1.V1.5	Porumb_186_16
Porumb_gnl_WGS_MXAK_Pum0288s0017.1.V1.5	Porumb_186_17
Porumb_gnl_WGS_MXAK_Pum0288s0018.1.V1.5	Porumb_186_18
Porumb_gnl_WGS_MXAK_Pum0288s0019.1.V1.5	Porumb_186_19
Porumb_gnl_WGS_MXAK_Pum0288s0020.1.V1.5	Porumb_186_20
Porumb_gnl_WGS_MXAK_Pum0288s0021.1.V1.5	Porumb_186_21
Porumb_gnl_WGS_MXAK_Pum0288s0022.1.V1.5	Porumb_186_22
Porumb_gnl_WGS_MXAK_Pum0288s0023.1.V1.5	Porumb_186_23
Porumb_gnl_WGS_MXAK_Pum0288s0024.1.V1.5	Porumb_186_24
Porumb_gnl_WGS_MXAK_Pum0288s0025.1.V1.5	Porumb_186_25
Porumb_gnl_WGS_MXAK_Pum0288s0026.1.V1.5	Porumb_186_26
Porumb_gnl_WGS_MXAK_Pum0288s0027.1.V1.5	Porumb_186_27
Porumb_gnl_WGS_MXAK_Pum0288s0028.1.V1.5	Porumb_186_28
Porumb_gnl_WGS_MXAK_Pum0288s0029.1.V1.5	Porumb_186_29
Porumb_gnl_WGS_MXAK_Pum0288s0030.1.V1.5	Porumb_186_30
Porumb_gnl_WGS_MXAK_Pum0288s0031.1.V1.5	Porumb_186_31
Porumb_gnl_WGS_MXAK_Pum0288s0032.1.V1.5	Porumb_186_32
Porumb_gnl_WGS_MXAK_Pum0288s0033.1.V1.5	Porumb_186_33
Porumb_gnl_WGS_MXAK_Pum0288s0034.1.V1.5	Porumb_186_34
Porumb_gnl_WGS_MXAK_Pum0289s0001.1.V1.5	Porumb_187_1
Porumb_gnl_WGS_MXAK_Pum0289s0002.1.V1.5	Porumb_187_2
Porumb_gnl_WGS_MXAK_Pum0289s0003.1.V1.5	Porumb_187_3
Porumb_gnl_WGS_MXAK_Pum0289s0004.1.V1.5	Porumb_187_4
Porumb_gnl_WGS_MXAK_Pum0289s0005.1.V1.5	Porumb_187_5
Porumb_gnl_WGS_MXAK_Pum0289s0006.1.V1.5	Porumb_187_6
Porumb_gnl_WGS_MXAK_Pum0289s0007.1.V1.5	Porumb_187_7
Porumb_gnl_WGS_MXAK_Pum0289s0008.1.V1.5	Porumb_187_8
Porumb_gnl_WGS_MXAK_Pum0289s0009.1.V1.5	Porumb_187_9
Porumb_gnl_WGS_MXAK_Pum0289s0010.1.V1.5	Porumb_187_10
Porumb_gnl_WGS_MXAK_Pum0289s0011.1.V1.5	Porumb_187_11
Porumb_gnl_WGS_MXAK_Pum0289s0012.1.V1.5	Porumb_187_12
Porumb_gnl_WGS_MXAK_Pum0289s0013.1.V1.5	Porumb_187_13
Porumb_gnl_WGS_MXAK_Pum0289s0014.1.V1.5	Porumb_187_14
Porumb_gnl_WGS_MXAK_Pum0289s0015.1.V1.5	Porumb_187_15
Porumb_gnl_WGS_MXAK_Pum0289s0016.1.V1.5	Porumb_187_16
Porumb_gnl_WGS_MXAK_Pum0289s0017.1.V1.5	Porumb_187_17
Porumb_gnl_WGS_MXAK_Pum0289s0018.1.V1.5	Porumb_187_18
Porumb_gnl_WGS_MXAK_Pum0289s0019.1.V1.5	Porumb_187_19
Porumb_gnl_WGS_MXAK_Pum0289s0020.1.V1.5	Porumb_187_20
Porumb_gnl_WGS_MXAK_Pum0289s0021.1.V1.5	Porumb_187_21
Porumb_gnl_WGS_MXAK_Pum0289s0022.1.V1.5	Porumb_187_22
Porumb_gnl_WGS_MXAK_Pum0289s0023.1.V1.5	Porumb_187_23
Porumb_gnl_WGS_MXAK_Pum0289s0024.1.V1.5	Porumb_187_24
Porumb_gnl_WGS_MXAK_Pum0289s0025.1.V1.5	Porumb_187_25
Porumb_gnl_WGS_MXAK_Pum0290s0001.1.V1.5	Porumb_188_1
Porumb_gnl_WGS_MXAK_Pum0290s0002.1.V1.5	Porumb_188_2
Porumb_gnl_WGS_MXAK_Pum0290s0003.1.V1.5	Porumb_188_3
Porumb_gnl_WGS_MXAK_Pum0290s0004.1.V1.5	Porumb_188_4
Porumb_gnl_WGS_MXAK_Pum0290s0005.1.V1.5	Porumb_188_5
Porumb_gnl_WGS_MXAK_Pum0290s0006.1.V1.5	Porumb_188_6
Porumb_gnl_WGS_MXAK_Pum0290s0007.1.V1.5	Porumb_188_7
Porumb_gnl_WGS_MXAK_Pum0290s0008.1.V1.5	Porumb_188_8
Porumb_gnl_WGS_MXAK_Pum0290s0009.1.V1.5	Porumb_188_9
Porumb_gnl_WGS_MXAK_Pum0290s0010.1.V1.5	Porumb_188_10
Porumb_gnl_WGS_MXAK_Pum0290s0011.1.V1.5	Porumb_188_11
Porumb_gnl_WGS_MXAK_Pum0290s0012.1.V1.5	Porumb_188_12
Porumb_gnl_WGS_MXAK_Pum0290s0013.1.V1.5	Porumb_188_13
Porumb_gnl_WGS_MXAK_Pum0290s0014.1.V1.5	Porumb_188_14
Porumb_gnl_WGS_MXAK_Pum0290s0015.1.V1.5	Porumb_188_15
Porumb_gnl_WGS_MXAK_Pum0290s0016.1.V1.5	Porumb_188_16
Porumb_gnl_WGS_MXAK_Pum0290s0017.1.V1.5	Porumb_188_17
Porumb_gnl_WGS_MXAK_Pum0290s0018.1.V1.5	Porumb_188_18
Porumb_gnl_WGS_MXAK_Pum0290s0019.1.V1.5	Porumb_188_19
Porumb_gnl_WGS_MXAK_Pum0290s0020.1.V1.5	Porumb_188_20
Porumb_gnl_WGS_MXAK_Pum0290s0021.1.V1.5	Porumb_188_21
Porumb_gnl_WGS_MXAK_Pum0290s0022.1.V1.5	Porumb_188_22
Porumb_gnl_WGS_MXAK_Pum0290s0023.1.V1.5	Porumb_188_23
Porumb_gnl_WGS_MXAK_Pum0290s0024.1.V1.5	Porumb_188_24
Porumb_gnl_WGS_MXAK_Pum0290s0025.1.V1.5	Porumb_188_25
Porumb_gnl_WGS_MXAK_Pum0290s0026.1.V1.5	Porumb_188_26
Porumb_gnl_WGS_MXAK_Pum0290s0027.1.V1.5	Porumb_188_27
Porumb_gnl_WGS_MXAK_Pum0290s0028.1.V1.5	Porumb_188_28
Porumb_gnl_WGS_MXAK_Pum0290s0029.1.V1.5	Porumb_188_29
Porumb_gnl_WGS_MXAK_Pum0291s0001.1.V1.5	Porumb_189_1
Porumb_gnl_WGS_MXAK_Pum0291s0002.1.V1.5	Porumb_189_2
Porumb_gnl_WGS_MXAK_Pum0291s0003.1.V1.5	Porumb_189_3
Porumb_gnl_WGS_MXAK_Pum0291s0004.1.V1.5	Porumb_189_4
Porumb_gnl_WGS_MXAK_Pum0291s0005.1.V1.5	Porumb_189_5
Porumb_gnl_WGS_MXAK_Pum0291s0006.1.V1.5	Porumb_189_6
Porumb_gnl_WGS_MXAK_Pum0291s0007.1.V1.5	Porumb_189_7
Porumb_gnl_WGS_MXAK_Pum0291s0008.1.V1.5	Porumb_189_8
Porumb_gnl_WGS_MXAK_Pum0291s0009.1.V1.5	Porumb_189_9
Porumb_gnl_WGS_MXAK_Pum0291s0010.1.V1.5	Porumb_189_10
Porumb_gnl_WGS_MXAK_Pum0291s0011.1.V1.5	Porumb_189_11
Porumb_gnl_WGS_MXAK_Pum0292s0001.1.V1.5	Porumb_190_1
Porumb_gnl_WGS_MXAK_Pum0292s0002.1.V1.5	Porumb_190_2
Porumb_gnl_WGS_MXAK_Pum0292s0003.1.V1.5	Porumb_190_3
Porumb_gnl_WGS_MXAK_Pum0292s0004.1.V1.5	Porumb_190_4
Porumb_gnl_WGS_MXAK_Pum0292s0005.1.V1.5	Porumb_190_5
Porumb_gnl_WGS_MXAK_Pum0292s0006.1.V1.5	Porumb_190_6
Porumb_gnl_WGS_MXAK_Pum0292s0007.1.V1.5	Porumb_190_7
Porumb_gnl_WGS_MXAK_Pum0292s0008.1.V1.5	Porumb_190_8
Porumb_gnl_WGS_MXAK_Pum0292s0009.1.V1.5	Porumb_190_9
Porumb_gnl_WGS_MXAK_Pum0292s0010.1.V1.5	Porumb_190_10
Porumb_gnl_WGS_MXAK_Pum0292s0011.1.V1.5	Porumb_190_11
Porumb_gnl_WGS_MXAK_Pum0292s0012.1.V1.5	Porumb_190_12
Porumb_gnl_WGS_MXAK_Pum0292s0013.1.V1.5	Porumb_190_13
Porumb_gnl_WGS_MXAK_Pum0292s0014.1.V1.5	Porumb_190_14
Porumb_gnl_WGS_MXAK_Pum0292s0015.1.V1.5	Porumb_190_15
Porumb_gnl_WGS_MXAK_Pum0292s0016.1.V1.5	Porumb_190_16
Porumb_gnl_WGS_MXAK_Pum0292s0017.1.V1.5	Porumb_190_17
Porumb_gnl_WGS_MXAK_Pum0292s0018.1.V1.5	Porumb_190_18
Porumb_gnl_WGS_MXAK_Pum0292s0019.1.V1.5	Porumb_190_19
Porumb_gnl_WGS_MXAK_Pum0292s0020.1.V1.5	Porumb_190_20
Porumb_gnl_WGS_MXAK_Pum0292s0021.1.V1.5	Porumb_190_21
Porumb_gnl_WGS_MXAK_Pum0292s0022.1.V1.5	Porumb_190_22
Porumb_gnl_WGS_MXAK_Pum0292s0023.1.V1.5	Porumb_190_23
Porumb_gnl_WGS_MXAK_Pum0293s0001.1.V1.5	Porumb_191_1
Porumb_gnl_WGS_MXAK_Pum0293s0002.1.V1.5	Porumb_191_2
Porumb_gnl_WGS_MXAK_Pum0293s0003.1.V1.5	Porumb_191_3
Porumb_gnl_WGS_MXAK_Pum0293s0004.1.V1.5	Porumb_191_4
Porumb_gnl_WGS_MXAK_Pum0293s0005.1.V1.5	Porumb_191_5
Porumb_gnl_WGS_MXAK_Pum0293s0006.1.V1.5	Porumb_191_6
Porumb_gnl_WGS_MXAK_Pum0293s0007.1.V1.5	Porumb_191_7
Porumb_gnl_WGS_MXAK_Pum0293s0008.1.V1.5	Porumb_191_8
Porumb_gnl_WGS_MXAK_Pum0293s0009.1.V1.5	Porumb_191_9
Porumb_gnl_WGS_MXAK_Pum0293s0010.1.V1.5	Porumb_191_10
Porumb_gnl_WGS_MXAK_Pum0293s0011.1.V1.5	Porumb_191_11
Porumb_gnl_WGS_MXAK_Pum0293s0012.1.V1.5	Porumb_191_12
Porumb_gnl_WGS_MXAK_Pum0293s0013.1.V1.5	Porumb_191_13
Porumb_gnl_WGS_MXAK_Pum0293s0014.1.V1.5	Porumb_191_14
Porumb_gnl_WGS_MXAK_Pum0293s0015.1.V1.5	Porumb_191_15
Porumb_gnl_WGS_MXAK_Pum0293s0016.1.V1.5	Porumb_191_16
Porumb_gnl_WGS_MXAK_Pum0293s0017.1.V1.5	Porumb_191_17
Porumb_gnl_WGS_MXAK_Pum0293s0018.1.V1.5	Porumb_191_18
Porumb_gnl_WGS_MXAK_Pum0293s0019.1.V1.5	Porumb_191_19
Porumb_gnl_WGS_MXAK_Pum0293s0020.1.V1.5	Porumb_191_20
Porumb_gnl_WGS_MXAK_Pum0293s0021.1.V1.5	Porumb_191_21
Porumb_gnl_WGS_MXAK_Pum0293s0022.1.V1.5	Porumb_191_22
Porumb_gnl_WGS_MXAK_Pum0293s0023.1.V1.5	Porumb_191_23
Porumb_gnl_WGS_MXAK_Pum0293s0024.1.V1.5	Porumb_191_24
Porumb_gnl_WGS_MXAK_Pum0293s0025.1.V1.5	Porumb_191_25
Porumb_gnl_WGS_MXAK_Pum0293s0026.1.V1.5	Porumb_191_26
Porumb_gnl_WGS_MXAK_Pum0293s0027.1.V1.5	Porumb_191_27
Porumb_gnl_WGS_MXAK_Pum0293s0028.1.V1.5	Porumb_191_28
Porumb_gnl_WGS_MXAK_Pum0294s0001.1.V1.5	Porumb_192_1
Porumb_gnl_WGS_MXAK_Pum0294s0002.1.V1.5	Porumb_192_2
Porumb_gnl_WGS_MXAK_Pum0294s0003.1.V1.5	Porumb_192_3
