gene	architecture	core_class_string	TE_class_string	is_contiguous_assembly	num_expressed	is_expressed	is_contiguous_coverage	is_monoexonic	is_in_cluster	is_validated	species	TE_class	TE_type	TE_classtype	TE_domain_string	architecture_simple	evidence_status	structure_status	core_class_string_simple
Maljak_MALJA_19472.mRNA.1	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Maljak	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	contiguous assembly, complete expression	multiexon, no cluster	Chromo
Atha_AT2G25170.3	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Atha	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Atha_AT4G31900.1	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Atha	DNA	Mutator-like	DNA Mutator-like	DUF1087	Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, partial expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Atha_AT5G44800.1	PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Atha	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Mgut_XP_012833274.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Mgut	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Mgut_XP_012833608.1	MULE CBFD_NFYB_HMF	Histone	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Mgut	DNA	Mutator-like	DNA Mutator-like	MULE	MULE,CBFD_NFYB_HMF	broken assembly, no expression	multiexon, no cluster	Histone
Mgut_XP_012857780.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Mgut	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Acoe_PIA37691.1	Chromo Chromo SNF2_N Helicase_C DUF1087	Chromo,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Acoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Acoe_PIA60915.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Acoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	broken assembly, no expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Acoe_PIA60916.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Acoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	broken assembly, no expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Acoe_PIA60918.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Acoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	broken assembly, partial expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Acoe_PIA60922.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Acoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Bdis_KQK08249	zf-BED PHD	PHD	NA	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Bdis	Unknown	NA	Unknown	zf-BED	zf-BED,PHD	no evidence	multiexon, no cluster	PHD
Bdis_KQK16131	PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Bdis	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Bdis_KQK19283	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Bdis	DNA	Mutator-like	DNA Mutator-like	DUF1087	Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sbic_KXG19483	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Sbic	DNA	Mutator-like	DNA Mutator-like	DUF1087	Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sbic_KXG32724	zf-BED PHD	PHD	NA	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Sbic	Unknown	NA	Unknown	zf-BED	zf-BED,PHD	no evidence	multiexon, no cluster	PHD
Sbic_KXG36264	PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Sbic	RT	Gypsy-ERV	RT Gypsy-ERV	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Atri_ERM93773	PHD Chromo Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Atri	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Atri_ERN02848	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Atri	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sacu_v1.1_s0003.g001594	Retrotrans_gag Chromo zf-CCCH AAA_11 AAA_12	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Sacu	RT	Gypsy-ERV	RT Gypsy-ERV	Retrotrans_gag	Retrotrans_gag,Chromo,zf-CCCH,AAA_11,AAA_12	contiguous assembly, complete expression	multiexon, cluster	Chromo
Sacu_v1.1_s0004.g002414	PWWP PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,PWWP,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Sacu	DNA	Mutator-like	DNA Mutator-like	DUF1087	PWWP,PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Sacu_v1.1_s0046.g013333	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Sacu	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	broken assembly, no expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sacu_v1.1_s0058.g014937	SAD_SRA Pre-SET SET DDE_Tnp_4	SET	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;PIF-Harbinger;Harbinger	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Sacu	DNA	PIF-Harbinger	DNA PIF-Harbinger	DDE_Tnp_4	SAD_SRA,Pre-SET,SET,DDE_Tnp_4	broken assembly, no expression	multiexon, no cluster	SET
Azfi_s0007.g010662	PWWP PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,PWWP,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Azfi	DNA	Mutator-like	DNA Mutator-like	DUF1087	PWWP,PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Azfi_s0129.g048917	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Azfi	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Smoe_EFJ08442	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Smoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Smoe_EFJ08834	SNF2_N Helicase_C DUF1087	SNF2_N	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Smoe	RT	Gypsy-ERV	RT Gypsy-ERV	DUF1087	SNF2_N,Helicase_C,DUF1087	contiguous assembly, partial expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Smoe_EFJ09071	PWWP PHD PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,PWWP,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Smoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PWWP,PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, partial expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Smoe_EFJ11544	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Smoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Smoe_EFJ18933	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Smoe	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Smoe_EFJ38370	RNase_H RCC1 SET	SET	NA	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Smoe	Unknown	NA	Unknown	RNase_H	RNase_H,RCC1,SET	contiguous assembly, partial expression	multiexon, no cluster	SET
Ppat_Pp3c13_19680V3.1	PWWP PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,PWWP,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Ppat	DNA	Mutator-like	DNA Mutator-like	DUF1087	PWWP,PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Ppat_Pp3c18_19040V3.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Ppat	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Ppat_Pp3c21_10800V3.1	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Ppat	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sphfal_Sphfalx01G202700.10.p	PWWP PHD Chromo Chromo SNF2_N DUF1087	Chromo,PHD,SNF2_N	NA	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Sphfal	Unknown	NA	Unknown	DUF1087	PWWP,PHD,Chromo,SNF2_N,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sphfal_Sphfalx01G202700.5.p	PWWP PHD Chromo Chromo SNF2_N DUF1087	Chromo,PHD,SNF2_N	NA	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Sphfal	Unknown	NA	Unknown	DUF1087	PWWP,PHD,Chromo,SNF2_N,DUF1087	broken assembly, no expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sphfal_Sphfalx02G004000.1.p	rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sphfal	RT	Gypsy-ERV	RT Gypsy-ERV	rve	rve,PHD	contiguous assembly, partial expression	multiexon, no cluster	PHD
Sphfal_Sphfalx02G034000.1.p	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Sphfal	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sphfal_Sphfalx06G080600.1.p	PWWP PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,PWWP,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Sphfal	DNA	Mutator-like	DNA Mutator-like	DUF1087	PWWP,PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sphfal_Sphfalx08G054500.1.p	PHD Chromo SNF2_N DUF1087	Chromo,PHD,SNF2_N	NA	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Sphfal	Unknown	NA	Unknown	DUF1087	PHD,Chromo,SNF2_N,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sphfal_Sphfalx10G075500.1.p	PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Sphfal	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Sphfal_Sphfalx15G016300.1.p	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Sphfal	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Marpol_PTQ28491	PWWP PHD PHD Chromo SNF2_N Helicase_C DUF1087	Chromo,PHD,PWWP,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Marpol	DNA	Mutator-like	DNA Mutator-like	DUF1087	PWWP,PHD,Chromo,SNF2_N,Helicase_C,DUF1087	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Marpol_PTQ39907	Chromo SNF2_N DUF1087	Chromo,SNF2_N	NA	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Marpol	Unknown	NA	Unknown	DUF1087	Chromo,SNF2_N,DUF1087	contiguous assembly, partial expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Marpol_PTQ46597	PHD Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Marpol	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Chabra_GBG41103	RVT_1 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG43817	RVT_1 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,Integrase_H2C2,Chromo	contiguous assembly, partial expression	monoexon, no cluster	Chromo
Chabra_GBG44859	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Chabra_GBG58667	RVT_1 RT_RNaseH Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG59012	RVT_1 RT_RNaseH_2 Chromo Dimer_Tnp_hAT	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Dimer_Tnp_hAT,RVT_1	RVT_1,RT_RNaseH_2,Chromo,Dimer_Tnp_hAT	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG59472	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG59590	RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG59636	RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG60019	RVT_1 RT_RNaseH_2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH_2,Chromo	contiguous assembly, partial expression	multiexon, cluster	Chromo
Chabra_GBG60020	RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, cluster	Chromo
Chabra_GBG60117	Integrase_H2C2 RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	Integrase_H2C2,RVT_1,RT_RNaseH,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG60168	Chromo DDE_Tnp_4	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;PIF-Harbinger;Harbinger	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	DNA	PIF-Harbinger	DNA PIF-Harbinger	DDE_Tnp_4	Chromo,DDE_Tnp_4	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG60306	RVT_1 RT_RNaseH_2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH_2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
